Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 11/07/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
NICE,NICE,273011,IL0002730112,5.71984,52517,83200.00,83600.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.53261,52770,04/07/2021
POALIM,POLI,662577,IL0006625771,4.94578,35082,2625.00,2680.0000,No,1336452973,88.64,100.00,1336452973.00,1336452973.00,0.68941,31748,04/07/2021
LEUMI,LUMI,604611,IL0006046119,4.91187,35610,2451.00,2524.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.67452,36667,04/07/2021
TEVA,TEVA,629014,IL0006290147,4.28643,33040,2997.00,3058.0000,No,1102426176,99.54,100.00,1096776176.00,1096776176.00,0.6377,33557,04/07/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,4.22617,20667,15160.00,15210.0000,No,136324409,99.88,100.00,136324409.00,136324409.00,1,20710,04/07/2021
DISCOUNT,DSCT,691212,IL0006912120,3.58951,17553,1508.00,1555.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,18100,04/07/2021
ICL,ICL,281014,IL0002810146,3.39066,27635,2152.00,2185.0000,No,1284151147,54.24,60.00,1284151147.00,770490688.20,1,15219,04/07/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.07139,25039,9801.00,9950.0000,No,255468933,58.14,60.00,255410966.00,153246579.60,1,14779,04/07/2021
LIVEPERSON,LPSN,1123017,US5381461012,2.71174,13261,19630.00,20120.0000,No,67554435,93.44,100.00,67554435.00,67554435.00,1,12700,04/07/2021
ORMAT TECHNO,ORA,1134402,US6866881021,2.55650,12504,22330.00,22690.0000,No,55997579,80.29,100.00,55986436.00,55986436.00,1,10202,04/07/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.27717,18560,41990.00,41750.0000,No,44200164,55.70,60.00,44200164.00,26520098.40,1,10279,04/07/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.02585,28305,23340.00,24020.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,8777,04/07/2021
TOWER,TSEM,1082379,IL0010823792,1.91250,9375,8663.00,8952.0000,No,108219239,100.00,100.00,107959222.00,107959222.00,1,9688,04/07/2021
NOVA,NVMI,1084557,IL0010845571,1.84577,9026,31950.00,32210.0000,No,28250933,94.02,100.00,28250933.00,28250933.00,1,8555,04/07/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.59805,7816,4500.00,4550.0000,No,173681404,84.61,100.00,173661752.00,173661752.00,1,6686,04/07/2021
BEZEQ,BEZQ,230011,IL0002300114,1.57304,9616,347.70,350.5000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,7094,04/07/2021
SHUFERSAL,SAE,777037,IL0007770378,1.40513,6871,2590.00,2594.0000,No,265303075,99.92,100.00,265303075.00,265303075.00,1,6876,04/07/2021
MELISRON,MLSR,323014,IL0003230146,1.31646,10730,22610.00,23700.0000,No,47454878,48.43,60.00,47454878.00,28472926.80,1,5447,04/07/2021
MIVNE,MVNE,226019,IL0002260193,1.27581,7799,940.00,945.4000,No,829649286,73.56,80.00,829649286.00,663719428.80,1,5770,04/07/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.25174,6122,667.00,668.0000,No,917775642,98.22,100.00,917731176.00,917731176.00,1,6022,04/07/2021
FIBI BANK,FIBI,593038,IL0005930388,1.25069,10194,10160.00,10260.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,5316,04/07/2021
BIG,BIG,1097260,IL0010972607,1.06955,8723,42780.00,43500.0000,No,20389807,49.41,60.00,20376735.00,12226041.00,1,4382,04/07/2021
OPKO HEALTH,OPK,1129543,US68375N1037,1.04589,8767,1272.00,1304.0000,No,689204537,60.80,60.00,670153267.00,402091960.20,1,5464,04/07/2021
SHIKUN & BINUI,SKBN,1081942,IL0010819428,1.03367,8427,1960.00,1988.0000,No,429937951,53.27,60.00,429835718.00,257901430.80,1,4553,04/07/2021
PHOENIX,PHOE,767012,IL0007670123,0.96726,7874,3119.00,3192.0000,No,252420657,56.10,60.00,252756689.00,151654013.40,1,4520,04/07/2021
STRAUSS GROUP,STRS,746016,IL0007460160,0.96354,10471,9016.00,9053.0000,No,116136290,42.79,45.00,116136290.00,52261330.50,1,4499,04/07/2021
ENERGEAN,ENOG,1155290,GB00BG12Y042,0.95893,5862,3310.00,3258.0000,No,177089406,61.48,80.00,177089406.00,141671524.80,1,3547,04/07/2021
CLAL INSURANCE,CLIS,224014,IL0002240146,0.91822,4490,6638.00,6752.0000,No,67644867,89.83,100.00,67644867.00,67644867.00,1,4103,04/07/2021
ISRAEL CORP,ILCO,576017,IL0005760173,0.90224,7354,95520.00,96930.0000,No,7698467,47.50,60.00,7698467.00,4619080.20,1,3545,04/07/2021
HAREL,HARL,585018,IL0005850180,0.83644,6817,3180.00,3224.0000,No,214378773,53.51,60.00,214378773.00,128627263.80,1,3698,04/07/2021
AIRPORT CITY,ARPT,1095835,IL0010958358,0.83427,6800,5462.00,5552.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,3622,04/07/2021
AMOT,AMOT,1097278,IL0010972789,0.83097,9030,2192.00,2215.0000,No,411971928,42.74,45.00,411961317.00,185382592.65,1,3900,04/07/2021
ELECTRA,ELTR,739037,IL0007390375,0.82802,6797,178990.00,179770.0000,No,3797644,51.57,60.00,3770401.00,2262240.60,1,3521,04/07/2021
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.81094,8813,2469.00,2444.0000,No,356956208,39.66,45.00,356930114.00,160618551.30,1,3460,04/07/2021
CAMTEK,CAMT,1095264,IL0010952641,0.79417,4855,11220.00,11460.0000,No,43266821,60.68,80.00,43266821.00,34613456.80,1,3009,04/07/2021
DANEL,DANE,314013,IL0003140139,0.77668,3809,70540.00,71500.0000,No,5399200,86.87,100.00,5384340.00,5384340.00,1,3354,04/07/2021
PAZ OIL,PZOL,1100007,IL0011000077,0.73558,3597,37700.00,38960.0000,No,9541472,100.00,100.00,9541472.00,9541472.00,1,3717,04/07/2021
FORMULA,FORTY,256016,IL0002560162,0.72459,4429,28960.00,29340.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,2805,04/07/2021
MAYTRONICS,MTRN,1091065,IL0010910656,0.70968,7718,7067.00,7042.0000,No,109205689,43.68,45.00,109129035.00,49108065.75,1,3359,04/07/2021
MATRIX,MTRX,445015,IL0004450156,0.67661,5515,8810.00,8817.0000,No,62594515,51.08,60.00,62594515.00,37556709.00,1,2819,04/07/2021
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.66841,7264,7192.00,7232.0000,No,100997082,37.86,45.00,100997082.00,45448686.90,1,2765,04/07/2021
HILAN,HLAN,1084698,IL0010846983,0.64611,3949,17520.00,17660.0000,No,22542677,66.64,80.00,22542677.00,18034141.60,1,2653,04/07/2021
MEGA OR,MGOR,1104488,IL0011044885,0.63530,3883,10680.00,10700.0000,No,36361598,61.32,80.00,36361598.00,29089278.40,1,2386,04/07/2021
REIT 1,RIT1,1098920,IL0010989205,0.62714,3067,1715.00,1734.0000,No,178828171,98.44,100.00,178825258.00,178825258.00,1,3053,04/07/2021
FOX,FOX,1087022,IL0010870223,0.61115,4998,36730.00,37540.0000,No,13606183,53.97,60.00,13561311.00,8136786.60,1,2757,04/07/2021
AUDIOCODES,AUDC,1082965,IL0010829658,0.57647,3524,10820.00,10840.0000,No,32567814,71.26,80.00,32567814.00,26054251.20,1,2516,04/07/2021
SAPIENS,SPNS,1087659,KYG7T16G1039,0.57416,4680,8561.00,8523.0000,No,54661699,55.28,60.00,54661699.00,32797019.40,1,2575,04/07/2021
ENERGIX,ENRG,1123355,IL0011233553,0.55937,6079,1248.00,1264.0000,No,487075210,44.39,45.00,487075210.00,219183844.50,1,2733,04/07/2021
OPC ENERGY,OPCE,1141571,IL0011415713,0.55309,6011,3184.00,3215.0000,No,188824469,41.37,45.00,188772387.00,84947574.15,1,2511,04/07/2021
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.52712,5728,488.00,496.0000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,2608,04/07/2021
KENON,KEN,1134139,SG9999012629,0.52257,5679,10540.00,11010.0000,No,53879117,41.94,45.00,53879117.00,24245602.65,1,2488,04/07/2021
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.50371,4105,11580.00,11770.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,1997,04/07/2021
ISRACARD,ISCD,1157403,IL0011574030,0.50141,2452,1226.00,1260.0000,No,200000000,100.00,100.00,200000000.00,200000000.00,1,2520,04/07/2021
GAV YAM,GVYM,759019,IL0007590198,0.48865,6827,3194.00,3227.0000,No,213757100,25.96,35.00,213757100.00,74814985.00,1,1791,04/07/2021
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.48019,3915,4198.00,4154.0000,No,93250959,54.35,60.00,93227209.00,55936325.40,1,2105,04/07/2021
ELECTRA CO  PR,ECP,5010129,IL0050101299,0.46814,3815,17350.00,17750.0000,No,21991066,52.19,60.00,21991066.00,13194639.60,1,2037,04/07/2021
SUMMIT,SMT,1081686,IL0010816861,0.45335,3695,5004.00,5030.0000,No,73839173,47.98,60.00,73839173.00,44303503.80,1,1782,04/07/2021
ALLOT,ALLT,1099654,IL0010996549,0.45258,2213,6255.00,6404.0000,No,35382638,94.69,100.00,35382638.00,35382638.00,1,2146,04/07/2021
ONE TECHNOLOGI,ONE,161018,IL0001610182,0.45137,3679,5144.00,5170.0000,No,71517100,51.29,60.00,71517100.00,42910260.00,1,1896,04/07/2021
PARTNER,PTNR,1083484,IL0010834849,0.42782,2615,1422.00,1473.0000,No,183905993,72.89,80.00,183905513.00,147124410.40,1,1975,04/07/2021
FATTAL HOLD,FTAL,1143429,IL0011434292,0.42684,4638,30000.00,30750.0000,No,15461541,37.64,45.00,15461541.00,6957693.45,1,1790,04/07/2021
COMPUGEN,CGEN,1085208,IL0010852080,0.41152,2012,2405.00,2526.0000,No,83675856,99.93,100.00,83675856.00,83675856.00,1,2112,04/07/2021
DELEK GROUP,DLEKG,1084128,IL0010841281,0.40420,3294,18590.00,20200.0000,No,17721319,47.76,60.00,17721319.00,10632791.40,1,1710,04/07/2021
TASE,TASE,1159029,IL0011590291,0.38995,1908,1883.00,1974.0000,No,101328066,80.26,100.00,101271935.00,101271935.00,1,1605,04/07/2021
MENORA MIV HLD,MMHD,566018,IL0005660183,0.38311,4163,6580.00,6660.0000,No,63271931,35.42,45.00,63271931.00,28472368.95,1,1493,04/07/2021
RADA,RADA,1082650,IL0010826506,0.38284,1872,3818.00,3995.0000,No,49035041,100.00,100.00,49035041.00,49035041.00,1,1959,04/07/2021
EQUITAL,EQTL,755017,IL0007550176,0.38130,3108,8554.00,8671.0000,No,36331037,45.67,60.00,36331037.00,21798622.20,1,1439,04/07/2021
ELCO,ELCO,694034,IL0006940345,0.37199,5199,19020.00,19210.0000,No,27334263,34.48,35.00,27326230.00,9564180.50,1,1811,04/07/2021
ISRAEL CANADA,ISCN,434019,IL0004340191,0.36038,3916,1387.00,1420.0000,No,282358986,40.13,45.00,282358986.00,127061543.70,1,1609,04/07/2021
SELLA REAL EST,SLARL,1109644,IL0011096448,0.35944,1758,856.00,863.0000,No,205399000,97.21,100.00,205345000.00,205345000.00,1,1723,04/07/2021
RAMI LEVI,RMLI,1104249,IL0011042491,0.35849,2922,21210.00,21300.0000,No,13775583,59.68,60.00,13775583.00,8265349.80,1,1751,04/07/2021
DIMRI,DIMRI,1090315,IL0010903156,0.33966,3691,19730.00,20000.0000,No,18707871,36.93,45.00,18707871.00,8418541.95,1,1382,04/07/2021
