Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 14/01/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
LEUMI,LUMI,604611,IL0006046119,5.09638,30293,2085.00,2079.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.74964,30203,10/01/2021
POALIM,POLI,662577,IL0006625771,5.08914,31875,2386.00,2367.0000,No,1335898103,84.24,100.00,1335898103.00,1335898103.00,0.71143,26637,10/01/2021
TEVA,TEVA,629014,IL0006290147,5.04378,39455,3600.00,3655.0000,No,1095971556,99.59,100.00,1095971556.00,1095971556.00,0.56962,39894,10/01/2021
NICE,NICE,273011,IL0002730112,4.68856,53780,85730.00,86870.0000,No,62732298,100.00,100.00,62732298.00,62732298.00,0.38846,54496,10/01/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,4.43313,19753,14490.00,14300.0000,No,136324409,99.91,100.00,136324409.00,136324409.00,1,19477,10/01/2021
ORMAT TECHNO,ORA,1134402,US6866881021,3.79038,19265,34500.00,35630.0000,No,55841090,80.27,100.00,55841090.00,55841090.00,0.87668,15971,10/01/2021
DISCOUNT,DSCT,691212,IL0006912120,3.58412,15970,1372.00,1398.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,16273,10/01/2021
ICL,ICL,281014,IL0002810146,3.04169,22589,1764.00,1732.0000,No,1280551147,54.10,60.00,1280551147.00,768330688.20,1,11999,10/01/2021
LIVEPERSON,LPSN,1123017,US5381461012,2.98115,13284,20120.00,20780.0000,No,66021647,92.84,100.00,66021647.00,66021647.00,1,12737,10/01/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,2.83340,21042,8250.00,8290.0000,No,255056523,55.96,60.00,255054676.00,153032805.60,1,11832,10/01/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.53355,18815,42570.00,43630.0000,No,44198330,55.70,60.00,44198330.00,26518998.00,1,10741,10/01/2021
TOWER,TSEM,1082379,IL0010823792,2.14928,9611,8905.00,9216.0000,No,107923544,100.00,100.00,107544989.00,107544989.00,1,9946,10/01/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.01470,25649,21150.00,20640.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,7542,10/01/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.79421,7995,4625.00,4570.0000,No,172859286,84.60,100.00,172859286.00,172859286.00,1,6683,10/01/2021
BEZEQ,BEZQ,230011,IL0002300114,1.72588,9613,347.60,350.9000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,7102,10/01/2021
NOVA,NVMI,1084557,IL0010845571,1.52234,6783,24020.00,25660.0000,No,28240418,90.77,100.00,28240418.00,28240418.00,1,6578,10/01/2021
SHUFERSAL,SAE,777037,IL0007770378,1.33931,5968,2505.00,2495.0000,No,238233976,99.91,100.00,238233976.00,238233976.00,1,5939,10/01/2021
OPKO HEALTH,OPK,1129543,US68375N1037,1.29881,9646,1440.00,1413.0000,No,669828892,59.91,60.00,669828892.00,401897335.20,1,5670,10/01/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.25037,5578,677.00,682.0000,No,823895625,98.02,100.00,822966282.00,822966282.00,1,5508,10/01/2021
FIBI BANK,FIBI,593038,IL0005930388,1.23858,9198,9168.00,9316.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,4827,10/01/2021
MIVNE,MVNE,226019,IL0002260193,1.20240,6697,818.00,813.9000,No,818725670,73.20,80.00,818725670.00,654980536.00,1,4878,10/01/2021
STRAUSS GROUP,STRS,746016,IL0007460160,1.13088,11198,9644.00,9554.0000,No,116111933,42.77,45.00,116111933.00,52250369.85,1,4745,10/01/2021
SHIKUN & BINUI,SKBN,1081942,IL0010819428,1.05043,7851,1830.00,1847.0000,No,429019283,53.20,60.00,426280507.00,255768304.20,1,4216,15/12/2020
ELECTRA,ELTR,739037,IL0007390375,0.90372,6709,177730.00,172030.0000,No,3774984,51.28,60.00,3776195.00,2265717.00,1,3330,10/01/2021
HAREL,HARL,585018,IL0005850180,0.90065,6689,3120.00,3040.0000,No,214378773,53.51,60.00,214378773.00,128627263.80,1,3487,10/01/2021
PHOENIX,PHOE,767012,IL0007670123,0.90013,6685,2625.00,2596.0000,No,254656498,56.55,60.00,254656498.00,152793898.80,1,3738,10/01/2021
ENERGEAN,ENOG,1155290,GB00BG12Y042,0.88945,6605,3730.00,3848.0000,No,177089406,54.69,60.00,177089406.00,106253643.60,1,3727,10/01/2021
AIRPORT CITY,ARPT,1095835,IL0010958358,0.87670,6511,5230.00,5099.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,3327,10/01/2021
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.87056,8620,2419.00,2371.0000,No,356354717,39.56,45.00,356353495.00,160359072.75,1,3342,10/01/2021
MELISRON,MLSR,323014,IL0003230146,0.86619,8577,18080.00,17860.0000,No,47441367,44.41,45.00,47438518.00,21347333.10,1,3763,10/01/2021
CLAL INSURANCE,CLIS,224014,IL0002240146,0.78562,3501,5175.00,5155.0000,No,67644867,88.16,100.00,67644867.00,67644867.00,1,3074,10/01/2021
COMPUGEN,CGEN,1085208,IL0010852080,0.77946,3473,4200.00,4360.0000,No,82694209,99.88,100.00,82694209.00,82694209.00,1,3601,10/01/2021
AMOT,AMOT,1097278,IL0010972789,0.77522,7678,1874.00,1841.0000,No,409899589,42.46,45.00,409615416.00,184326937.20,1,3204,10/01/2021
GAV YAM,GVYM,759019,IL0007590198,0.75614,5615,2627.00,2629.0000,No,213757100,51.58,60.00,213757100.00,128254260.00,1,2899,10/01/2021
PAZ OIL,PZOL,1100007,IL0011000077,0.75054,3324,34840.00,34490.0000,No,9541384,100.00,100.00,9599016.00,9599016.00,1,3291,10/01/2021
FORMULA,FORTY,256016,IL0002560162,0.74140,4129,27000.00,27990.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,2676,10/01/2021
ISRAEL CORP,ILCO,576017,IL0005760173,0.72564,5389,70000.00,69370.0000,No,7698467,47.50,60.00,7698467.00,4619080.20,1,2537,10/01/2021
SAPIENS,SPNS,1087659,KYG7T16G1039,0.71414,5304,9705.00,9884.0000,No,54647347,54.61,60.00,54647347.00,32788408.20,1,2950,10/01/2021
ENERGIX,ENRG,1123355,IL0011233553,0.70397,6997,1450.00,1440.0000,No,482528750,44.68,45.00,480736580.00,216331461.00,1,3105,10/01/2021
REIT 1,RIT1,1098920,IL0010989205,0.64965,2895,1620.00,1590.0000,No,178690252,98.50,100.00,178688483.00,178688483.00,1,2799,10/01/2021
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.64730,6411,6368.00,6294.0000,No,100677068,37.66,45.00,100652083.00,45293437.35,1,2386,10/01/2021
MEGA OR,MGOR,1104488,IL0011044885,0.64537,3595,9889.00,9830.0000,No,36350262,61.31,80.00,36349436.00,29079548.80,1,2191,10/01/2021
OPC ENERGY,OPCE,1141571,IL0011415713,0.64489,6387,3580.00,3548.0000,No,178402109,37.95,45.00,178370398.00,80266679.10,1,2402,10/01/2021
HILAN,HLAN,1084698,IL0010846983,0.62799,3501,15530.00,15370.0000,No,22542677,66.64,80.00,22522677.00,18018141.60,1,2309,10/01/2021
AFI PROPERTIES,AFPR,1091354,IL0010913544,0.62639,4652,12910.00,12640.0000,No,36032556,54.92,60.00,36032556.00,21619533.60,1,2501,10/01/2021
MATRIX,MTRX,445015,IL0004450156,0.60242,4474,7200.00,7355.0000,No,62136913,50.72,60.00,62136913.00,37282147.80,1,2318,10/01/2021
DANEL,DANE,314013,IL0003140139,0.59508,2655,49800.00,49790.0000,No,5330665,87.51,100.00,5324487.00,5324487.00,1,2323,10/01/2021
CAMTEK,CAMT,1095264,IL0010952641,0.58416,3254,7520.00,7760.0000,No,43266821,60.44,80.00,43266821.00,34613456.80,1,2029,10/01/2021
FOX,FOX,1087022,IL0010870223,0.57796,4292,31650.00,31650.0000,No,13561311,53.81,60.00,13561311.00,8136786.60,1,2310,10/01/2021
FATTAL HOLD,FTAL,1143429,IL0011434292,0.57774,5721,37000.00,36630.0000,No,15461541,37.64,45.00,15461541.00,6957693.45,1,2132,10/01/2021
MAYTRONICS,MTRN,1091065,IL0010910656,0.57042,5651,5218.00,5369.0000,No,108304833,43.22,45.00,108244966.00,48710234.70,1,2513,10/01/2021
AUDIOCODES,AUDC,1082965,IL0010829658,0.55044,3066,9360.00,9588.0000,No,32754794,70.27,80.00,32754794.00,26203835.20,1,2207,10/01/2021
RAMI LEVI,RMLI,1104249,IL0011042491,0.54956,3061,22220.00,22030.0000,No,13775583,60.10,80.00,13775583.00,11020466.40,1,1824,10/01/2021
ISRACARD,ISCD,1157403,IL0011574030,0.54311,2420,1210.00,1224.0000,No,200000000,100.00,100.00,200000000.00,200000000.00,1,2448,10/01/2021
PARTNER,PTNR,1083484,IL0010834849,0.53105,2958,1610.00,1665.0000,No,183721365,72.86,80.00,183717906.00,146974324.80,1,2229,10/01/2021
BIG,BIG,1097260,IL0010972607,0.52811,5233,35340.00,34520.0000,No,14808045,40.55,45.00,14797223.00,6658750.35,1,2073,10/01/2021
KENON,KEN,1134139,SG9999012629,0.50798,5030,9337.00,9300.0000,No,53871159,41.93,45.00,53871159.00,24242021.55,1,2101,10/01/2021
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.48693,3616,10200.00,10350.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,1756,10/01/2021
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.47347,4688,399.40,403.1000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,2120,10/01/2021
SUMMIT,SMT,1081686,IL0010816861,0.46132,3426,4640.00,4603.0000,No,73839173,47.98,60.00,73834873.00,44300923.80,1,1631,10/01/2021
EQUITAL,EQTL,755017,IL0007550176,0.42571,3162,8702.00,8602.0000,No,36331037,45.67,60.00,36331037.00,21798622.20,1,1427,10/01/2021
