Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 26/08/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
NICE,NICE,273011,IL0002730112,5.41550,59277,93910.00,93920.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.46926,59284,08/08/2021
LEUMI,LUMI,604611,IL0006046119,5.24231,39519,2720.00,2694.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.68137,39137,08/08/2021
POALIM,POLI,662577,IL0006625771,5.16608,37648,2817.00,2784.0000,No,1336452973,88.64,100.00,1336452973.00,1336452973.00,0.70483,32980,08/08/2021
TEVA,TEVA,629014,IL0006290147,5.09278,34119,3095.00,3091.0000,No,1102385659,99.54,100.00,1102426176.00,1102426176.00,0.76667,33918,08/08/2021
DISCOUNT,DSCT,691212,IL0006912120,3.89104,19986,1717.00,1700.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,19788,08/08/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,3.49804,17968,13180.00,13050.0000,No,136324409,99.87,100.00,136324409.00,136324409.00,1,17767,08/08/2021
ICL,ICL,281014,IL0002810146,3.33759,28572,2225.00,2240.0000,No,1284151147,54.24,60.00,1284151147.00,770490688.20,1,15602,08/08/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.17815,27218,10650.00,10610.0000,No,255564460,58.16,60.00,255468933.00,153281359.80,1,15770,08/08/2021
LIVEPERSON,LPSN,1123017,US5381461012,2.69615,13849,20500.00,20530.0000,No,67554435,93.44,100.00,67554435.00,67554435.00,1,12959,08/08/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.42718,20780,47010.00,47150.0000,No,44203756,55.70,60.00,44200164.00,26520098.40,1,11609,08/08/2021
ORMAT TECHNO,ORA,1134402,US6866881021,2.41479,12403,22150.00,22180.0000,No,55997579,80.29,100.00,55997579.00,55997579.00,1,9972,08/08/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.37825,34902,28780.00,28800.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,10523,08/08/2021
TOWER,TSEM,1082379,IL0010823792,1.97626,10151,9380.00,9350.0000,No,108219239,100.00,100.00,108219239.00,108219239.00,1,10118,08/08/2021
NOVA,NVMI,1084557,IL0010845571,1.72482,8893,31360.00,31890.0000,No,28356397,94.04,100.00,28250933.00,28250933.00,1,8504,08/08/2021
BEZEQ,BEZQ,230011,IL0002300114,1.67120,10730,388.00,384.0000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,7772,08/08/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.59126,8174,4706.00,4709.0000,No,173688302,84.61,100.00,173681404.00,173681404.00,1,6920,08/08/2021
MELISRON,MLSR,323014,IL0003230146,1.41631,12125,25550.00,26000.0000,No,47454878,48.43,60.00,47454878.00,28472926.80,1,5975,08/08/2021
SHUFERSAL,SAE,777037,IL0007770378,1.40026,7193,2711.00,2653.0000,No,265326677,99.92,100.00,265303075.00,265303075.00,1,7033,08/08/2021
MIVNE,MVNE,226019,IL0002260193,1.38909,8591,1075.00,1070.0000,No,799119757,76.37,80.00,829649286.00,663719428.80,1,6530,08/08/2021
FIBI BANK,FIBI,593038,IL0005930388,1.34777,11538,11500.00,11350.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,5880,08/08/2021
OPKO HEALTH,OPK,1129543,US68375N1037,1.33642,8581,1245.00,1236.0000,No,689204537,60.79,80.00,689204537.00,551363629.60,1,5178,08/08/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.24161,6386,694.80,706.0000,No,919111762,98.22,100.00,917887083.00,917887083.00,1,6373,08/08/2021
BIG,BIG,1097260,IL0010972607,1.17169,10032,47500.00,47200.0000,No,21120163,51.16,60.00,21116941.00,12670164.60,1,5100,08/08/2021
PHOENIX,PHOE,767012,IL0007670123,1.06758,9140,3622.00,3571.0000,No,252335083,56.09,60.00,252327671.00,151396602.60,1,5054,08/08/2021
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.96932,8298,1930.00,1905.0000,No,429965784,53.28,60.00,429952866.00,257971719.60,1,4364,08/08/2021
STRAUSS GROUP,STRS,746016,IL0007460160,0.93504,10673,9190.00,9223.0000,No,116168730,42.80,45.00,116136290.00,52261330.50,1,4586,08/08/2021
CLAL INSURANCE,CLIS,224014,IL0002240146,0.90949,4672,6906.00,6888.0000,No,67644867,84.99,100.00,67644867.00,67644867.00,1,3960,08/08/2021
CAMTEK,CAMT,1095264,IL0010952641,0.89289,5792,13250.00,13240.0000,No,43712486,61.08,80.00,43266821.00,34613456.80,1,3535,08/08/2021
AIRPORT CITY,ARPT,1095835,IL0010958358,0.87236,7468,5999.00,5880.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,3836,08/08/2021
ISRAEL CORP,ILCO,576017,IL0005760173,0.86555,7410,96250.00,96500.0000,No,7698467,47.50,60.00,7698467.00,4619080.20,1,3529,08/08/2021
HAREL,HARL,585018,IL0005850180,0.84893,7266,3392.00,3366.0000,No,214222623,53.47,60.00,214254523.00,128552713.80,1,3856,08/08/2021
AMOT,AMOT,1097278,IL0010972789,0.83024,9478,2300.00,2285.0000,No,412066802,42.76,45.00,412026802.00,185412060.90,1,4026,08/08/2021
ENERGEAN,ENOG,1155290,GB00BG12Y042,0.82193,5277,2980.00,2991.0000,No,177089406,61.48,80.00,177089406.00,141671524.80,1,3256,08/08/2021
ELECTRA,ELTR,739037,IL0007390375,0.81846,7007,184500.00,182080.0000,No,3797644,51.57,60.00,3797644.00,2278586.40,1,3566,08/08/2021
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.80997,9246,2590.00,2565.0000,No,357003056,39.67,45.00,356959352.00,160631708.40,1,3633,08/08/2021
FORMULA,FORTY,256016,IL0002560162,0.74487,4783,31270.00,30940.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,2958,08/08/2021
DANEL,DANE,314013,IL0003140139,0.70932,3643,67480.00,66460.0000,No,5399200,86.87,100.00,5399200.00,5399200.00,1,3117,08/08/2021
MAYTRONICS,MTRN,1091065,IL0010910656,0.70119,8004,7329.00,7512.0000,No,109208369,43.68,45.00,109205689.00,49142560.05,1,3583,08/08/2021
FOX,FOX,1087022,IL0010870223,0.68184,5837,42900.00,42570.0000,No,13606183,53.97,60.00,13606183.00,8163709.80,1,3126,08/08/2021
REIT 1,RIT1,1098920,IL0010989205,0.64513,3316,1853.00,1840.0000,No,178963127,98.42,100.00,178828171.00,178828171.00,1,3241,08/08/2021
MEGA OR,MGOR,1104488,IL0011044885,0.64392,4134,11370.00,11520.0000,No,36361598,61.32,80.00,36361598.00,29089278.40,1,2569,08/08/2021
MATRIX,MTRX,445015,IL0004450156,0.63576,5443,8695.00,8711.0000,No,62594515,51.08,60.00,62594515.00,37556709.00,1,2785,08/08/2021
HILAN,HLAN,1084698,IL0010846983,0.63303,4064,18030.00,17940.0000,No,22542677,66.64,80.00,22542677.00,18034141.60,1,2695,08/08/2021
PAZ OIL,PZOL,1100007,IL0011000077,0.61932,3181,33340.00,33190.0000,No,9541472,100.00,100.00,9541472.00,9541472.00,1,3167,08/08/2021
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.61814,7056,6986.00,6825.0000,No,100997082,37.86,45.00,100997082.00,45448686.90,1,2610,08/08/2021
KENON,KEN,1134139,SG9999012629,0.61600,7031,13050.00,12500.0000,No,53879117,39.45,45.00,53879117.00,24245602.65,1,2657,08/08/2021
SAPIENS,SPNS,1087659,KYG7T16G1039,0.59567,5110,9329.00,9235.0000,No,54779020,55.38,60.00,54661699.00,32797019.40,1,2802,08/08/2021
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.56280,4818,13590.00,13320.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,2260,08/08/2021
ENERGIX,ENRG,1123355,IL0011233553,0.53567,6115,1255.00,1254.0000,Yes,487211355,44.40,45.00,487193940.00,219237273.00,1,2713,08/08/2021
AUDIOCODES,AUDC,1082965,IL0010829658,0.53159,3430,10480.00,10520.0000,No,32729030,71.41,80.00,32567814.00,26054251.20,1,2459,08/08/2021
ISRACARD,ISCD,1157403,IL0011574030,0.52526,2698,1349.00,1333.0000,No,200000000,100.00,100.00,200000000.00,200000000.00,1,2666,08/08/2021
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.49176,5613,478.20,472.0000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,2482,08/08/2021
OPC ENERGY,OPCE,1141571,IL0011415713,0.49033,5597,2964.00,2991.0000,No,188824469,41.37,45.00,188824469.00,84971011.05,1,2336,08/08/2021
ELECTRA CO  PR,ECP,5010129,IL0050101299,0.45982,3936,17900.00,17590.0000,No,21991066,52.19,60.00,21991066.00,13194639.60,1,2019,08/08/2021
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.45752,3917,4200.00,4309.0000,No,93268459,54.36,60.00,93255959.00,55953575.40,1,2185,08/08/2021
PARTNER,PTNR,1083484,IL0010834849,0.43595,2800,1522.00,1524.0000,No,183966638,72.90,80.00,183906409.00,147125127.20,1,2044,08/08/2021
SUMMIT,SMT,1081686,IL0010816861,0.42773,3662,4959.00,4885.0000,No,73839173,47.98,60.00,73839173.00,44303503.80,1,1731,08/08/2021
ONE TECHNOLOGI,ONE,161018,IL0001610182,0.42188,3612,5050.00,5101.0000,No,71517100,51.29,60.00,71517100.00,42910260.00,1,1871,08/08/2021
MENORA MIV HLD,MMHD,566018,IL0005660183,0.40310,4601,7272.00,7284.0000,No,63271931,35.42,45.00,63271931.00,28472368.95,1,1632,08/08/2021
DELEK GROUP,DLEKG,1084128,IL0010841281,0.39290,3416,18980.00,18440.0000,No,17995583,47.83,60.00,17721319.00,10632791.40,1,1587,08/08/2021
FATTAL HOLD,FTAL,1143429,IL0011434292,0.38673,4414,28550.00,28520.0000,No,15461573,37.64,45.00,15461573.00,6957707.85,1,1660,08/08/2021
INROM CONST,INRM,1132356,IL0011323560,0.38376,1971,1576.00,1573.0000,No,125074860,87.00,100.00,125074860.00,125074860.00,1,1712,08/08/2021
MAGIC,MGIC,1082312,IL0010823123,0.38188,3269,6667.00,6730.0000,No,49035055,54.37,60.00,49035055.00,29421033.00,1,1794,08/08/2021
EQUITAL,EQTL,755017,IL0007550176,0.37495,3210,8835.00,8890.0000,No,36331037,45.67,60.00,36331037.00,21798622.20,1,1475,08/08/2021
SELLA REAL EST,SLARL,1109644,IL0011096448,0.37185,1910,929.90,925.8000,No,205399000,97.21,100.00,205399000.00,205399000.00,1,1849,08/08/2021
ALLOT,ALLT,1099654,IL0010996549,0.36922,1897,5360.00,5290.0000,No,35382638,94.69,100.00,35382638.00,35382638.00,1,1772,08/08/2021
DELTA GALIL,DELG,627034,IL0006270347,0.36231,4137,16190.00,16160.0000,No,25550694,40.76,45.00,25543734.00,11494680.30,1,1683,08/08/2021
RAMI LEVI,RMLI,1104249,IL0011042491,0.36125,3093,22450.00,22400.0000,No,13775583,59.68,60.00,13775583.00,8265349.80,1,1842,08/08/2021
ELCO,ELCO,694034,IL0006940345,0.35556,5218,19090.00,18920.0000,No,27334263,34.48,35.00,27334263.00,9566992.05,1,1783,08/08/2021
DIMRI,DIMRI,1090315,IL0010903156,0.35451,4047,21630.00,21460.0000,No,18707871,36.93,45.00,18707871.00,8418541.95,1,1483,08/08/2021
COMPUGEN,CGEN,1085208,IL0010852080,0.35188,1813,2160.00,2151.0000,No,83917929,99.93,100.00,83675856.00,83675856.00,1,1804,08/08/2021
TASE,TASE,1159029,IL0011590291,0.34700,1784,1759.00,1733.0000,No,101399817,80.28,100.00,101328066.00,101328066.00,1,1411,08/08/2021
RADA,RADA,1082650,IL0010826506,0.34052,1749,3567.00,3620.0000,No,49035041,100.00,100.00,49035041.00,49035041.00,1,1775,08/08/2021
ISRAEL CANADA,ISCN,434019,IL0004340191,0.33964,3877,1373.00,1339.0000,No,282358986,40.13,45.00,282358986.00,127061543.70,1,1517,08/08/2021
MIGDAL INSUR.,MGDL,1081165,IL0010811656,0.32567,4779,453.50,444.5000,No,1053908234,31.56,35.00,1053908234.00,368867881.90,1,1478,08/08/2021
G CITY,GCT,126011,IL0001260111,0.30899,3527,2324.00,2288.0000,No,151764232,44.69,45.00,151761642.00,68292738.90,1,1552,08/08/2021
GILAT,GILT,1082510,IL0010825102,0.30020,1928,3411.00,3264.0000,No,56510951,65.99,80.00,56506561.00,45205248.80,1,1217,08/08/2021
ISRAMCO     PU,ISRA,232017,IL0002320179,0.29493,1894,73.10,72.1000,No,2590457029,77.30,80.00,2590457029.00,2072365623.20,1,1444,08/08/2021
BATM,BVC,1158823,IL0010849045,0.26540,1704,386.90,390.6000,No,440434124,77.31,80.00,440434124.00,352347299.20,1,1330,08/08/2021
MENIVIM REIT,MNRT,1140573,IL0011405730,0.26203,1346,214.50,214.9000,No,627471944,99.41,100.00,627471944.00,627471944.00,1,1340,08/08/2021
ISRAS,ISRS,613034,IL0006130343,0.26129,3835,70960.00,70740.0000,No,5403896,30.00,35.00,5403896.00,1891363.60,1,1147,08/08/2021
BLUE SQ REAL ES,BLSR,1098565,IL0010985658,0.26044,2973,25660.00,25270.0000,No,11584970,39.77,45.00,11584970.00,5213236.50,1,1164,08/08/2021
BAZAN,ORL,2590248,IL0025902482,0.25838,2212,69.00,71.0000,No,3205713154,51.55,60.00,3205713154.00,1923427892.40,1,1173,08/08/2021
AFRICA RESIDENC,AFRE,1097948,IL0010979487,0.24088,2062,16310.00,16040.0000,No,12643536,49.12,60.00,12643536.00,7586121.60,1,996,08/08/2021
CELLCOM,CEL,1101534,IL0011015349,0.24076,2061,1263.00,1251.0000,No,163190634,54.00,60.00,163190634.00,97914380.40,1,1102,08/08/2021
TADIRAN GROUP,TDRN,258012,IL0002580129,0.23932,3512,41200.00,42700.0000,No,8524832,35.06,35.00,8524832.00,2983691.20,1,1276,08/08/2021
