Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 25/11/2020
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
LEUMI,LUMI,604611,IL0006046119,5.58742,28448,1958.00,1947.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.79251,28285,08/11/2020
POALIM,POLI,662577,IL0006625771,5.32925,30458,2280.00,2262.0000,No,1335898103,84.20,100.00,1335898103.00,1335898103.00,0.70599,25444,08/11/2020
TEVA,TEVA,629014,IL0006290147,4.86758,35783,3265.00,3195.0000,No,1095971556,99.59,100.00,1095776094.00,1095776094.00,0.54897,34873,08/11/2020
PERRIGO,PRGO,1130699,IE00BGH1M568,4.86612,22248,16320.00,15940.0000,No,136324409,99.92,100.00,136324409.00,136324409.00,0.88253,21713,08/11/2020
NICE,NICE,273011,IL0002730112,4.60418,49496,78900.00,77550.0000,No,62732298,100.00,100.00,62732298.00,62732298.00,0.37534,48649,08/11/2020
DISCOUNT,DSCT,691212,IL0006912120,3.38390,13654,1173.00,1147.0000,No,1164016993,99.99,100.00,1164016993.00,1164016993.00,1,13350,08/11/2020
ICL,ICL,281014,IL0002810146,2.85246,19183,1498.00,1560.0000,No,1280551147,54.10,60.00,1280551147.00,768330688.20,1,10807,08/11/2020
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,2.75150,18504,7255.00,7183.0000,No,255047214,55.96,60.00,255047214.00,153028328.40,1,10252,08/11/2020
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.67492,17989,40700.00,41750.0000,No,44198330,55.70,60.00,44198330.00,26518998.00,1,10278,08/11/2020
TOWER,TSEM,1082379,IL0010823792,2.17757,8786,8170.00,8011.0000,No,107544989,100.00,100.00,107544989.00,107544989.00,1,8615,08/11/2020
BEZEQ,BEZQ,230011,IL0002300114,2.12468,10716,387.50,380.0000,No,2765485753,73.57,80.00,2765485753.00,2212388602.40,1,7731,08/11/2020
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.09546,24158,19920.00,19920.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,7279,08/11/2020
ALONY HETZ,ALHE,390013,IL0003900136,1.86278,7516,4350.00,4390.0000,No,172787201,84.58,100.00,172787201.00,172787201.00,1,6416,08/11/2020
ORMAT TECHNO,ORA,1134402,US6866881021,1.69508,12629,24730.00,24920.0000,No,51068590,78.42,80.00,51068590.00,40854872.00,0.67696,9980,08/11/2020
SHUFERSAL,SAE,777037,IL0007770378,1.45834,5884,2470.00,2480.0000,No,238233976,99.99,100.00,238233976.00,238233976.00,1,5908,08/11/2020
LIVEPERSON,LPSN,1123017,US5381461012,1.45774,11976,18140.00,18200.0000,No,66021647,92.84,100.00,66021647.00,66021647.00,0.49113,11156,08/11/2020
NOVA,NVMI,1084557,IL0010845571,1.44253,5851,20720.00,20940.0000,No,28240418,90.77,100.00,28091570.00,28091570.00,1,5368,08/11/2020
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.39915,5646,686.00,667.0000,No,822966282,98.01,100.00,822966282.00,822966282.00,1,5380,08/11/2020
IFF,IFF,1155019,US4595061015,1.34909,40474,37850.00,37730.0000,No,106931893,77.36,80.00,106931893.00,85545514.40,0.16812,31211,08/11/2020
OPKO HEALTH,OPK,1129543,US68375N1037,1.32625,8989,1342.00,1300.0000,No,669828892,59.99,80.00,669828892.00,535863113.60,0.74415,5224,08/11/2020
MIVNE,MVNE,226019,IL0002260193,1.30682,6591,810.80,810.1000,No,812930670,73.01,80.00,812930670.00,650344536.00,1,4808,08/11/2020
STRAUSS GROUP,STRS,746016,IL0007460160,1.29556,11623,10010.00,10090.0000,No,116111933,42.77,45.00,116051679.00,52223255.55,1,5011,08/11/2020
FIBI BANK,FIBI,593038,IL0005930388,1.25320,8428,8400.00,8337.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,4319,08/11/2020
GAV YAM,GVYM,759019,IL0007590198,1.16031,5853,2738.00,2645.0000,No,213757100,59.78,80.00,213742200.00,170993760.00,1,3380,25/10/2020
SHIKUN & BINUI,SKBN,1081942,IL0010819428,1.00005,6725,1655.00,1672.0000,No,406361093,52.97,60.00,406361093.00,243816655.80,1,3599,08/11/2020
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.94214,8448,2371.00,2425.0000,No,356324162,39.56,45.00,356297269.00,160333771.05,1,3418,08/11/2020
COMPUGEN,CGEN,1085208,IL0010852080,0.89048,3593,4345.00,4212.0000,No,82694209,99.88,100.00,82694209.00,82694209.00,1,3479,08/11/2020
HAREL,HARL,585018,IL0005850180,0.88940,5981,2790.00,2815.0000,No,214378773,53.51,60.00,214378773.00,128627263.80,1,3229,08/11/2020
MELISRON,MLSR,323014,IL0003230146,0.88670,7951,16760.00,16680.0000,No,47438518,44.41,45.00,47438518.00,21347333.10,1,3514,08/11/2020
ELECTRA,ELTR,739037,IL0007390375,0.86175,5795,153500.00,153120.0000,No,3775399,51.29,60.00,3775399.00,2265239.40,1,2965,08/11/2020
AIRPORT CITY,ARPT,1095835,IL0010958358,0.85023,5718,4593.00,4610.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,3008,08/11/2020
ENERGEAN,ENOG,1155290,GB00BG12Y042,0.84977,5715,3227.00,3162.0000,No,177089406,51.32,60.00,177089406.00,106253643.60,1,2874,08/11/2020
FORMULA,FORTY,256016,IL0002560162,0.82571,4165,27230.00,26580.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,2541,08/11/2020
PAZ OIL,PZOL,1100007,IL0011000077,0.81377,3246,33470.00,33800.0000,No,9693089,100.00,100.00,9810373.00,9810373.00,1,3276,08/11/2020
AMOT,AMOT,1097278,IL0010972789,0.81054,7279,1777.00,1804.0000,No,409611440,42.42,45.00,408990098.00,184045544.10,1,3135,08/11/2020
PHOENIX,PHOE,767012,IL0007670123,0.79256,5330,2093.00,2140.0000,No,254656498,56.55,60.00,254656498.00,152793898.80,1,3082,08/11/2020
CLAL INSURANCE,CLIS,224014,IL0002240146,0.76296,3079,4551.00,4502.0000,No,67644867,88.16,100.00,67644867.00,67644867.00,1,2685,08/11/2020
SAPIENS,SPNS,1087659,KYG7T16G1039,0.72917,4904,9776.00,9800.0000,No,50159876,50.55,60.00,50159876.00,30095925.60,1,2485,08/11/2020
HILAN,HLAN,1084698,IL0010846983,0.71448,3604,16000.00,15290.0000,No,22522677,66.70,80.00,22522677.00,18018141.60,1,2297,08/11/2020
REIT 1,RIT1,1098920,IL0010989205,0.71026,2868,1605.00,1591.0000,No,178687809,98.40,100.00,178559496.00,178559496.00,1,2797,08/11/2020
ENERGIX,ENRG,1123355,IL0011233553,0.70308,6312,1330.00,1353.0000,No,474607111,44.37,45.00,474004437.00,213301996.65,1,2849,08/11/2020
MATRIX,MTRX,445015,IL0004450156,0.68744,4623,7440.00,7330.0000,No,62136913,50.79,60.00,62136913.00,37282147.80,1,2313,08/11/2020
MEGA OR,MGOR,1104488,IL0011044885,0.68530,3456,9509.00,9414.0000,No,36349436,61.31,80.00,36349436.00,29079548.80,1,2098,08/11/2020
OPC ENERGY,OPCE,1141571,IL0011415713,0.64548,5795,3249.00,3260.0000,No,178370398,37.94,45.00,178140091.00,80163040.95,1,2206,08/11/2020
DANEL,DANE,314013,IL0003140139,0.63710,2571,48280.00,49000.0000,No,5324487,87.41,100.00,5324487.00,5324487.00,1,2281,08/11/2020
AUDIOCODES,AUDC,1082965,IL0010829658,0.62279,3141,9590.00,9308.0000,No,32754794,70.27,80.00,32754794.00,26203835.20,1,2142,08/11/2020
ISRAEL CORP,ILCO,576017,IL0005760173,0.62275,4188,54400.00,56950.0000,No,7698467,47.50,60.00,7698467.00,4619080.20,1,2083,08/11/2020
PARTNER,PTNR,1083484,IL0010834849,0.61701,3112,1695.00,1747.0000,No,183601185,72.84,80.00,183601185.00,146880948.00,1,2336,08/11/2020
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.61593,5523,470.50,484.0000,Yes,1173814691,44.80,45.00,1173814691.00,528216610.95,1,2545,08/11/2020
MAYTRONICS,MTRN,1091065,IL0010910656,0.59635,5347,4940.00,4670.0000,No,108242958,43.18,45.00,108242958.00,48709331.10,1,2183,08/11/2020
BIG,BIG,1097260,IL0010972607,0.58052,5205,35200.00,34640.0000,No,14788671,40.48,45.00,14787759.00,6654491.55,1,2074,08/11/2020
FOX,FOX,1087022,IL0010870223,0.57936,3896,28730.00,28360.0000,No,13561311,50.10,60.00,13561311.00,8136786.60,1,1927,08/11/2020
AFI PROPERTIES,AFPR,1091354,IL0010913544,0.56474,3798,10540.00,10260.0000,No,36032556,55.79,60.00,36032556.00,21619533.60,1,2063,08/11/2020
ISRACARD,ISCD,1157403,IL0011574030,0.53730,2168,1084.00,1094.0000,No,200000000,100.00,100.00,200000000.00,200000000.00,1,2188,08/11/2020
KENON,KEN,1134139,SG9999012629,0.53309,4780,8873.00,8873.0000,No,53871159,41.93,45.00,53871159.00,24242021.55,1,2004,08/11/2020
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.49450,3325,9380.00,9299.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,1578,08/11/2020
FATTAL HOLD,FTAL,1143429,IL0011434292,0.49227,4484,29000.00,29270.0000,No,15461541,37.64,45.00,15220541.00,6849243.45,1,1703,08/11/2020
RAMI LEVI,RMLI,1104249,IL0011042491,0.44738,3009,21840.00,22110.0000,No,13775583,60.21,60.00,13775583.00,8265349.80,1,1834,08/11/2020
SUMMIT,SMT,1081686,IL0010816861,0.42727,2879,3900.00,3916.0000,No,73820063,47.96,60.00,73675533.00,44205319.80,1,1386,08/11/2020
EQUITAL,EQTL,755017,IL0007550176,0.42344,2848,7838.00,7851.0000,No,36331037,45.67,60.00,36331037.00,21798622.20,1,1303,08/11/2020
INROM CONST,INRM,1132356,IL0011323560,0.41234,1664,1529.00,1572.0000,No,108814860,100.00,100.00,108814860.00,108814860.00,1,1711,08/11/2020
ONE TECHNOLOGI,ONE,161018,IL0001610182,0.41090,2763,40620.00,41230.0000,No,7151710,51.29,60.00,6802710.00,4081626.00,1,1512,08/11/2020
TASE,TASE,1159029,IL0011590291,0.39350,1588,1574.00,1507.0000,No,100873888,80.17,100.00,100873888.00,100873888.00,1,1219,08/11/2020
CELLCOM,CEL,1101534,IL0011015349,0.39332,2645,1625.00,1583.0000,No,162774691,51.79,60.00,162774691.00,97664814.60,1,1334,08/11/2020
MAGIC,MGIC,1082312,IL0010823123,0.38916,2617,5338.00,5245.0000,No,49027055,54.14,60.00,49027055.00,29416233.00,1,1392,08/11/2020
MENORA MIV HLD,MMHD,566018,IL0005660183,0.37618,3373,5331.00,5449.0000,No,63271931,35.42,45.00,63271931.00,28472368.95,1,1221,08/11/2020
BAZAN,ORL,2590248,IL0025902482,0.36848,2478,77.30,78.8000,No,3205713154,51.54,60.00,3205713154.00,1923427892.40,1,1302,08/11/2020
ISRAMCO     PU,ISRA,232017,IL0002320179,0.36774,1855,71.60,72.1000,No,2590457029,77.30,80.00,2590457029.00,2072365623.20,1,1444,08/11/2020
CAMTEK,CAMT,1095264,IL0010952641,0.35987,2453,6250.00,6140.0000,No,39241821,56.38,60.00,38722143.00,23233285.80,1,1358,08/11/2020
AUGWIND,AUGN,1105907,IL0011059073,0.35694,1804,9238.00,9076.0000,No,19525069,63.23,80.00,19488265.00,15590612.00,1,1120,08/11/2020
SELLA REAL EST,SLARL,1109644,IL0011096448,0.35415,1429,744.10,748.6000,No,192041842,92.43,100.00,192041842.00,192041842.00,1,1329,08/11/2020
G CITY,GCT,126011,IL0001260111,0.35268,3162,2090.00,2024.0000,No,151309030,44.53,45.00,151309030.00,68089063.50,1,1364,08/11/2020
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.35173,4928,4900.00,4856.0000,No,100570898,37.59,35.00,82752657.00,28963429.95,1,1836,08/11/2020
BATM,BVC,1158823,IL0010849045,0.34777,1754,398.40,386.6000,No,440279074,77.30,80.00,440279074.00,352223259.20,1,1316,08/11/2020
ELECTREON,ELWS,368019,IL0003680191,0.33981,3047,31590.00,31380.0000,No,9645342,41.74,45.00,9645325.00,4340396.25,1,1263,08/11/2020
ELCO,ELCO,694034,IL0006940345,0.32000,3689,13480.00,13700.0000,No,27367011,34.56,35.00,27367011.00,9578453.85,1,1296,08/11/2020
ELECTRA CO  PR,ECP,5010129,IL0050101299,0.31204,2105,9572.00,9479.0000,No,21991066,48.94,60.00,21923123.00,13153873.80,1,1020,08/11/2020
ALLOT,ALLT,1099654,IL0010996549,0.29522,1191,3393.00,3293.0000,No,35107605,93.53,100.00,35107605.00,35107605.00,1,1081,08/11/2020
RATIO      PU,RATI,394015,IL0003940157,0.29323,1479,131.60,129.9000,No,1123843039,78.57,80.00,1123818039.00,899054431.20,1,1147,08/11/2020
MIGDAL INSUR.,MGDL,1081165,IL0010811656,0.28989,3342,317.10,315.1000,No,1053908234,31.54,35.00,1053908234.00,368867881.90,1,1047,08/11/2020
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.27579,1855,1990.00,1975.0000,No,93200959,54.35,60.00,93200959.00,55920575.40,1,1000,08/11/2020
DIMRI,DIMRI,1090315,IL0010903156,0.26351,2363,12630.00,12650.0000,No,18707871,35.27,45.00,18707871.00,8418541.95,1,835,08/11/2020
ARAD INVESTMENT,ARAD,731018,IL0007310183,0.26276,2339,32420.00,31970.0000,No,7214595,40.81,45.00,7267321.00,3270294.45,1,941,08/11/2020
BLUE SQ REAL ES,BLSR,1098565,IL0010985658,0.24962,2238,19320.00,19180.0000,No,11584970,40.78,45.00,11584970.00,5213236.50,1,906,08/11/2020
NOVOLOG,NVLG,1140151,IL0011401515,0.23507,1581,341.00,339.6000,No,463585809,53.41,60.00,463585809.00,278151485.40,1,841,08/11/2020
ARKO HOLDINGS,AKHO,310011,IL0003100117,0.23097,2071,250.00,247.0000,No,828390766,36.08,45.00,828390766.00,372775844.70,1,738,08/11/2020
DORAL ENERGY,DORL,1166768,IL0011667685,0.22327,2002,1391.00,1430.0000,No,143923000,39.04,45.00,143923000.00,64765350.00,1,803,08/11/2020
FRESHMARKET,FRSM,1157833,IL0011578338,0.21773,1952,1273.00,1258.0000,No,153360000,35.18,45.00,153360000.00,69012000.00,1,679,08/11/2020
ISRAEL CANADA,ISCN,434019,IL0004340191,0.21394,1918,719.90,721.4000,No,266473524,36.88,45.00,266473524.00,119913085.80,1,709,08/11/2020
ALTSHU FUND PEN,ASPF,1159037,IL0011590374,0.21331,3443,1797.00,1770.0000,No,191596293,27.55,25.00,191583049.00,47895762.25,1,934,08/11/2020
NETO MALINDA,NTML,1105097,IL0011050973,0.21283,1431,6856.00,6882.0000,No,20875754,48.48,60.00,20875754.00,12525452.40,1,696,08/11/2020
ISRAS,ISRS,613034,IL0006130343,0.21258,3431,65800.00,65780.0000,No,5214308,27.46,25.00,5214308.00,1303577.00,1,942,08/11/2020
ELLOMAY,ELLO,1082635,IL0010826357,0.21052,1416,11190.00,10920.0000,No,12652094,45.80,60.00,12652094.00,7591256.40,1,633,08/11/2020
IDI INSUR,IDIN,1129501,IL0011295016,0.20866,1403,9562.00,9544.0000,No,14674913,50.72,60.00,14674913.00,8804947.80,1,710,08/11/2020
DELTA GALIL,DELG,627034,IL0006270347,0.20329,1823,7144.00,7136.0000,No,25521308,35.74,45.00,25515715.00,11482071.75,1,651,08/11/2020
MEDITR TOWER,MDTR,1131523,IL0011315236,0.20246,1362,907.50,896.0000,No,150033987,52.68,60.00,150033987.00,90020392.20,1,708,08/11/2020
