Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 30/08/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
NICE,NICE,273011,IL0002730112,5.42372,59460,94200.00,94950.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.46926,59934,08/08/2021
LEUMI,LUMI,604611,IL0006046119,5.17637,39083,2690.00,2685.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.68137,39006,08/08/2021
POALIM,POLI,662577,IL0006625771,5.09024,37153,2780.00,2774.0000,No,1336452973,88.64,100.00,1336452973.00,1336452973.00,0.70483,32862,08/08/2021
TEVA,TEVA,629014,IL0006290147,4.95337,33237,3015.00,3000.0000,No,1102385659,99.54,100.00,1102426176.00,1102426176.00,0.76667,32919,08/08/2021
DISCOUNT,DSCT,691212,IL0006912120,3.82612,19684,1691.00,1681.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,19567,08/08/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,3.43957,17695,12980.00,13040.0000,No,136324409,99.87,100.00,136324409.00,136324409.00,1,17754,08/08/2021
ICL,ICL,281014,IL0002810146,3.36382,28842,2246.00,2289.0000,No,1284151147,54.24,60.00,1284151147.00,770490688.20,1,15943,08/08/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.17318,27218,10650.00,10690.0000,No,255564460,58.16,60.00,255468933.00,153281359.80,1,15889,08/08/2021
LIVEPERSON,LPSN,1123017,US5381461012,2.71819,13984,20700.00,20810.0000,No,67554435,93.44,100.00,67554435.00,67554435.00,1,13136,08/08/2021
ORMAT TECHNO,ORA,1134402,US6866881021,2.46434,12678,22640.00,22590.0000,No,55997579,80.29,100.00,55997579.00,55997579.00,1,10157,08/08/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.42853,20824,47110.00,47100.0000,Yes,44203756,55.70,60.00,44200164.00,26520098.40,1,11597,08/08/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.42569,35654,29400.00,29160.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,10655,08/08/2021
TOWER,TSEM,1082379,IL0010823792,1.99336,10255,9476.00,9455.0000,No,108219239,100.00,100.00,108219239.00,108219239.00,1,10232,08/08/2021
NOVA,NVMI,1084557,IL0010845571,1.78747,9230,32550.00,32820.0000,No,28356397,94.04,100.00,28250933.00,28250933.00,1,8752,08/08/2021
BEZEQ,BEZQ,230011,IL0002300114,1.66085,10680,386.20,384.9000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,7791,08/08/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.61915,8330,4796.00,4796.0000,No,173688302,84.61,100.00,173681404.00,173681404.00,1,7048,08/08/2021
MELISRON,MLSR,323014,IL0003230146,1.46059,12523,26390.00,26010.0000,No,47454878,48.43,60.00,47454878.00,28472926.80,1,5978,08/08/2021
MIVNE,MVNE,226019,IL0002260193,1.39207,8623,1079.00,1085.0000,No,799119757,76.37,80.00,829649286.00,663719428.80,1,6622,08/08/2021
SHUFERSAL,SAE,777037,IL0007770378,1.37744,7087,2671.00,2670.0000,No,265326677,99.92,100.00,265303075.00,265303075.00,1,7079,08/08/2021
FIBI BANK,FIBI,593038,IL0005930388,1.33864,11478,11440.00,11570.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,5994,08/08/2021
OPKO HEALTH,OPK,1129543,US68375N1037,1.33433,8581,1245.00,1240.0000,No,689204537,60.79,80.00,689204537.00,551363629.60,1,5195,08/08/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.25073,6443,701.00,689.6000,No,919111762,98.22,100.00,917887083.00,917887083.00,1,6225,08/08/2021
BIG,BIG,1097260,IL0010972607,1.16247,9972,47200.00,47100.0000,No,21127625,51.18,60.00,21116941.00,12670164.60,1,5093,08/08/2021
PHOENIX,PHOE,767012,IL0007670123,1.04590,8971,3554.00,3510.0000,No,252407839,56.10,60.00,252327671.00,151396602.60,1,4970,08/08/2021
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.95727,8208,1909.00,1900.0000,No,429965784,53.28,60.00,429952866.00,257971719.60,1,4353,08/08/2021
STRAUSS GROUP,STRS,746016,IL0007460160,0.94303,10785,9283.00,9279.0000,No,116176699,42.81,45.00,116136290.00,52261330.50,1,4615,08/08/2021
CAMTEK,CAMT,1095264,IL0010952641,0.92244,5993,13710.00,13380.0000,No,43712486,61.08,80.00,43266821.00,34613456.80,1,3572,08/08/2021
CLAL INSURANCE,CLIS,224014,IL0002240146,0.90925,4678,6915.00,6825.0000,No,67644867,84.99,100.00,67644867.00,67644867.00,1,3924,08/08/2021
ISRAEL CORP,ILCO,576017,IL0005760173,0.86931,7454,96820.00,98100.0000,No,7698467,47.50,60.00,7698467.00,4619080.20,1,3587,08/08/2021
AIRPORT CITY,ARPT,1095835,IL0010958358,0.86402,7408,5951.00,5905.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,3853,08/08/2021
ELECTRA,ELTR,739037,IL0007390375,0.85545,7335,193140.00,196500.0000,No,3797644,51.57,60.00,3797644.00,2278586.40,1,3848,08/08/2021
HAREL,HARL,585018,IL0005850180,0.83461,7155,3340.00,3222.0000,No,214222623,53.47,60.00,214254523.00,128552713.80,1,3691,08/08/2021
ENERGEAN,ENOG,1155290,GB00BG12Y042,0.83249,5353,3023.00,2969.0000,No,177089406,61.48,80.00,177089406.00,141671524.80,1,3232,08/08/2021
AMOT,AMOT,1097278,IL0010972789,0.82894,9478,2300.00,2304.0000,No,412082633,42.76,45.00,412026802.00,185412060.90,1,4060,08/08/2021
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.81213,9286,2601.00,2590.0000,No,357054419,39.68,45.00,356959352.00,160631708.40,1,3669,08/08/2021
FORMULA,FORTY,256016,IL0002560162,0.75275,4841,31650.00,31770.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,3037,08/08/2021
MAYTRONICS,MTRN,1091065,IL0010910656,0.73382,8389,7682.00,7420.0000,No,109208369,43.68,45.00,109205689.00,49142560.05,1,3540,08/08/2021
DANEL,DANE,314013,IL0003140139,0.69058,3553,65800.00,65390.0000,Yes,5399200,86.87,100.00,5399200.00,5399200.00,1,3067,08/08/2021
FOX,FOX,1087022,IL0010870223,0.68791,5898,43350.00,43350.0000,No,13606183,53.97,60.00,13606183.00,8163709.80,1,3183,08/08/2021
MEGA OR,MGOR,1104488,IL0011044885,0.67627,4349,11960.00,11850.0000,No,36361598,61.32,80.00,36361598.00,29089278.40,1,2642,08/08/2021
REIT 1,RIT1,1098920,IL0010989205,0.65351,3365,1880.00,1886.0000,No,178963127,98.42,100.00,178828171.00,178828171.00,1,3322,08/08/2021
HILAN,HLAN,1084698,IL0010846983,0.64501,4148,18400.00,18240.0000,No,22542677,66.64,80.00,22542677.00,18034141.60,1,2740,08/08/2021
MATRIX,MTRX,445015,IL0004450156,0.64462,5527,8830.00,8852.0000,No,62594515,51.08,60.00,62594515.00,37556709.00,1,2830,08/08/2021
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.60984,6972,6903.00,6887.0000,No,100997082,37.86,45.00,100997082.00,45448686.90,1,2633,08/08/2021
PAZ OIL,PZOL,1100007,IL0011000077,0.60556,3115,32650.00,32620.0000,No,9541472,99.98,100.00,9541472.00,9541472.00,1,3112,08/08/2021
KENON,KEN,1134139,SG9999012629,0.60042,6864,12740.00,12670.0000,No,53879117,39.45,45.00,53879117.00,24245602.65,1,2693,08/08/2021
SAPIENS,SPNS,1087659,KYG7T16G1039,0.59920,5149,9399.00,9255.0000,No,54779020,55.38,60.00,54661699.00,32797019.40,1,2808,08/08/2021
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.55406,4751,13400.00,13350.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,2265,08/08/2021
ENERGIX,ENRG,1123355,IL0011233553,0.54207,6197,1272.00,1303.0000,No,487211355,44.40,45.00,487193940.00,219237273.00,1,2819,08/08/2021
AUDIOCODES,AUDC,1082965,IL0010829658,0.53683,3469,10600.00,10550.0000,No,32729030,71.41,80.00,32567814.00,26054251.20,1,2466,08/08/2021
ISRACARD,ISCD,1157403,IL0011574030,0.52755,2714,1357.00,1353.0000,No,200000000,100.00,100.00,200000000.00,200000000.00,1,2706,08/08/2021
