Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 20/10/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
TEVA,TEVA,629014,IL0006290147,5.17173,34924,3168.00,3280.0000,No,1102385659,99.54,100.00,1102385659.00,1102385659.00,0.79931,35992,10/10/2021
POALIM,POLI,662577,IL0006625771,5.12343,40401,3023.00,3042.0000,No,1336452973,88.65,100.00,1336452973.00,1336452973.00,0.68449,36041,10/10/2021
LEUMI,LUMI,604611,IL0006046119,5.10414,42207,2905.00,2940.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.65274,42711,10/10/2021
NICE,NICE,273011,IL0002730112,4.52106,55616,88110.00,89410.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.43877,56437,10/10/2021
DISCOUNT,DSCT,691212,IL0006912120,4.02629,21732,1867.00,1880.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,21884,10/10/2021
ICL,ICL,281014,IL0002810146,3.78710,34069,2653.00,2638.0000,No,1284151147,54.24,60.00,1284151147.00,770490688.20,1,18374,10/10/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,3.65211,19713,14460.00,14690.0000,No,136324409,99.87,100.00,136324409.00,136324409.00,1,20000,10/10/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.16611,28515,11120.00,11130.0000,No,256426213,58.30,60.00,256134437.00,153680662.20,1,16639,10/10/2021
ORMAT TECHNO,ORA,1134402,US6866881021,2.41313,13025,23260.00,23200.0000,No,55997579,80.29,100.00,55997579.00,55997579.00,1,10431,10/10/2021
LIVEPERSON,LPSN,1123017,US5381461012,2.36422,12761,18890.00,18920.0000,No,67554435,93.44,100.00,67554435.00,67554435.00,1,11943,10/10/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.35914,36382,30000.00,29680.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,10845,10/10/2021
