Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 13/07/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
NICE,NICE,273011,IL0002730112,5.67277,52738,83550.00,82670.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.53261,52182,04/07/2021
LEUMI,LUMI,604611,IL0006046119,4.95396,36366,2503.00,2515.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.67452,36537,04/07/2021
POALIM,POLI,662577,IL0006625771,4.91803,35322,2643.00,2635.0000,No,1336452973,88.64,100.00,1336452973.00,1336452973.00,0.68941,31215,04/07/2021
TEVA,TEVA,629014,IL0006290147,4.36471,34065,3090.00,3028.0000,No,1102426176,99.54,100.00,1096776176.00,1096776176.00,0.6377,33228,04/07/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,4.21238,20858,15300.00,15230.0000,No,136324409,99.88,100.00,136324409.00,136324409.00,1,20737,04/07/2021
DISCOUNT,DSCT,691212,IL0006912120,3.65555,18100,1555.00,1543.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,17961,04/07/2021
ICL,ICL,281014,IL0002810146,3.40157,28072,2186.00,2250.0000,No,1284151147,54.24,60.00,1284151147.00,770490688.20,1,15672,04/07/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.06895,25332,9916.00,9831.0000,No,255468933,58.14,60.00,255410966.00,153246579.60,1,14602,04/07/2021
LIVEPERSON,LPSN,1123017,US5381461012,2.70545,13396,19830.00,19870.0000,No,67554435,93.44,100.00,67554435.00,67554435.00,1,12543,04/07/2021
ORMAT TECHNO,ORA,1134402,US6866881021,2.55311,12644,22580.00,22920.0000,No,55997579,80.29,100.00,55986436.00,55986436.00,1,10305,04/07/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.23879,18476,41800.00,41460.0000,No,44200164,55.70,60.00,44200164.00,26520098.40,1,10207,04/07/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.12334,30039,24770.00,25050.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,9153,04/07/2021
TOWER,TSEM,1082379,IL0010823792,1.97036,9780,9037.00,9098.0000,No,108219239,100.00,100.00,107959222.00,107959222.00,1,9846,04/07/2021
NOVA,NVMI,1084557,IL0010845571,1.84288,9125,32300.00,32220.0000,No,28250933,94.02,100.00,28250933.00,28250933.00,1,8558,04/07/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.57230,7786,4483.00,4460.0000,No,173681404,84.61,100.00,173661752.00,173661752.00,1,6554,04/07/2021
BEZEQ,BEZQ,230011,IL0002300114,1.53926,9527,344.50,346.4000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,7011,04/07/2021
MELISRON,MLSR,323014,IL0003230146,1.39791,11536,24310.00,24370.0000,No,47454878,48.43,60.00,47454878.00,28472926.80,1,5601,04/07/2021
SHUFERSAL,SAE,777037,IL0007770378,1.37165,6792,2560.00,2557.0000,No,265303075,99.92,100.00,265303075.00,265303075.00,1,6778,04/07/2021
MIVNE,MVNE,226019,IL0002260193,1.27449,7888,950.80,955.0000,No,829649286,73.56,80.00,829649286.00,663719428.80,1,5828,04/07/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.26404,6259,682.00,690.8000,No,917775642,98.22,100.00,917731176.00,917731176.00,1,6227,04/07/2021
FIBI BANK,FIBI,593038,IL0005930388,1.23885,10224,10190.00,10140.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,5254,04/07/2021
BIG,BIG,1097260,IL0010972607,1.06667,8808,43200.00,43430.0000,No,20389807,49.41,60.00,20376735.00,12226041.00,1,4375,04/07/2021
OPKO HEALTH,OPK,1129543,US68375N1037,1.05162,8925,1295.00,1211.0000,No,689204537,60.80,60.00,670153267.00,402091960.20,1,5075,04/07/2021
SHIKUN & BINUI,SKBN,1081942,IL0010819428,1.02817,8487,1974.00,1959.0000,No,429937951,53.27,60.00,429835718.00,257901430.80,1,4487,04/07/2021
PHOENIX,PHOE,767012,IL0007670123,0.97397,8027,3180.00,3130.0000,No,252382671,56.10,60.00,252756689.00,151654013.40,1,4432,04/07/2021
STRAUSS GROUP,STRS,746016,IL0007460160,0.96374,10604,9131.00,9059.0000,No,116136290,42.79,45.00,116136290.00,52261330.50,1,4502,04/07/2021
CLAL INSURANCE,CLIS,224014,IL0002240146,0.91300,4521,6683.00,6865.0000,No,67644867,89.83,100.00,67644867.00,67644867.00,1,4172,04/07/2021
ENERGEAN,ENOG,1155290,GB00BG12Y042,0.90871,5624,3176.00,3070.0000,No,177089406,61.48,80.00,177089406.00,141671524.80,1,3342,04/07/2021
ISRAEL CORP,ILCO,576017,IL0005760173,0.89919,7421,96390.00,98300.0000,No,7698467,47.50,60.00,7698467.00,4619080.20,1,3595,04/07/2021
AIRPORT CITY,ARPT,1095835,IL0010958358,0.83359,6879,5526.00,5531.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,3609,04/07/2021
HAREL,HARL,585018,IL0005850180,0.83335,6877,3208.00,3200.0000,No,214347523,53.50,60.00,214378773.00,128627263.80,1,3670,04/07/2021
CAMTEK,CAMT,1095264,IL0010952641,0.82278,5093,11770.00,11690.0000,No,43266821,60.68,80.00,43266821.00,34613456.80,1,3069,04/07/2021
AMOT,AMOT,1097278,IL0010972789,0.81731,8994,2183.00,2199.0000,No,411987831,42.75,45.00,411961317.00,185382592.65,1,3873,04/07/2021
ELECTRA,ELTR,739037,IL0007390375,0.81713,6792,178850.00,178850.0000,No,3797644,51.57,60.00,3770401.00,2262240.60,1,3503,04/07/2021
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.78176,8603,2410.00,2388.0000,No,356959352,39.67,45.00,356930114.00,160618551.30,1,3382,04/07/2021
DANEL,DANE,314013,IL0003140139,0.75554,3751,69480.00,69460.0000,No,5399200,86.87,100.00,5384340.00,5384340.00,1,3258,04/07/2021
PAZ OIL,PZOL,1100007,IL0011000077,0.75075,3717,38960.00,40420.0000,No,9541472,100.00,100.00,9541472.00,9541472.00,1,3857,04/07/2021
FORMULA,FORTY,256016,IL0002560162,0.72278,4474,29250.00,28980.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,2771,04/07/2021
MAYTRONICS,MTRN,1091065,IL0010910656,0.69811,7687,7039.00,7068.0000,No,109205689,43.68,45.00,109129035.00,49108065.75,1,3372,04/07/2021
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.65766,7236,7165.00,7170.0000,No,100997082,37.86,45.00,100997082.00,45448686.90,1,2742,04/07/2021
MATRIX,MTRX,445015,IL0004450156,0.64965,5361,8565.00,8622.0000,No,62594515,51.08,60.00,62594515.00,37556709.00,1,2757,04/07/2021
MEGA OR,MGOR,1104488,IL0011044885,0.63742,3945,10850.00,11020.0000,No,36361598,61.32,80.00,36361598.00,29089278.40,1,2457,04/07/2021
HILAN,HLAN,1084698,IL0010846983,0.63483,3929,17430.00,17580.0000,No,22542677,66.64,80.00,22542677.00,18034141.60,1,2641,04/07/2021
REIT 1,RIT1,1098920,IL0010989205,0.62877,3113,1741.00,1742.0000,No,178828171,98.44,100.00,178825258.00,178825258.00,1,3067,04/07/2021
FOX,FOX,1087022,IL0010870223,0.62034,5136,37750.00,37300.0000,No,13606183,53.97,60.00,13561311.00,8136786.60,1,2739,04/07/2021
AUDIOCODES,AUDC,1082965,IL0010829658,0.56828,3517,10800.00,10940.0000,No,32567814,71.26,80.00,32567814.00,26054251.20,1,2539,04/07/2021
SAPIENS,SPNS,1087659,KYG7T16G1039,0.56592,4670,8544.00,8351.0000,No,54661699,55.28,60.00,54661699.00,32797019.40,1,2523,04/07/2021
ENERGIX,ENRG,1123355,IL0011233553,0.56218,6186,1270.00,1270.0000,No,487193940,44.40,45.00,487075210.00,219183844.50,1,2747,04/07/2021
OPC ENERGY,OPCE,1141571,IL0011415713,0.54933,6046,3202.00,3171.0000,No,188824469,41.37,45.00,188772387.00,84947574.15,1,2477,04/07/2021
KENON,KEN,1134139,SG9999012629,0.54156,5959,11060.00,11030.0000,No,53879117,39.45,45.00,53879117.00,24245602.65,1,2344,04/07/2021
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.51675,5686,484.40,488.9000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,2571,04/07/2021
