Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 15/12/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
LEUMI,LUMI,604611,IL0006046119,5.11171,44531,3065.00,3082.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.63565,44774,05/12/2021
POALIM,POLI,662577,IL0006625771,5.01521,40361,3020.00,3085.0000,No,1336452973,92.09,100.00,1336452973.00,1336452973.00,0.68809,37968,05/12/2021
NICE,NICE,273011,IL0002730112,4.72044,58147,92120.00,94510.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.44954,59656,05/12/2021
TEVA,TEVA,629014,IL0006290147,4.43964,28833,2614.00,2535.0000,No,1103007168,99.52,100.00,1103007168.00,1103007168.00,0.85267,27827,05/12/2021
DISCOUNT,DSCT,691212,IL0006912120,4.13473,22896,1967.00,1981.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,23059,05/12/2021
ICL,ICL,281014,IL0002810146,4.10879,37921,2953.00,2911.0000,No,1284151147,54.24,60.00,1284151147.00,770490688.20,1,20276,05/12/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.16527,29213,11390.00,11460.0000,No,256482725,58.31,60.00,256479276.00,153887565.60,1,17139,05/12/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.58108,23821,53890.00,55000.0000,No,44203756,55.70,60.00,44203756.00,26522253.60,1,13542,05/12/2021
ORMAT TECHNO,ORA,1134402,US6866881021,2.51393,13921,24860.00,24350.0000,No,55997579,80.25,100.00,55997579.00,55997579.00,1,10942,05/12/2021
TOWER,TSEM,1082379,IL0010823792,2.23736,12389,11420.00,11440.0000,No,108489058,100.00,100.00,108489058.00,108489058.00,1,12411,05/12/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.19987,34805,28700.00,28460.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,10399,05/12/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,2.09563,15473,11350.00,11220.0000,No,136324409,99.87,100.00,136324409.00,136324409.00,0.75,15276,05/12/2021
NOVA,NVMI,1084557,IL0010845571,2.03499,11269,39540.00,39650.0000,No,28499895,94.07,100.00,28499895.00,28499895.00,1,10630,05/12/2021
BEZEQ,BEZQ,230011,IL0002300114,1.93410,13388,484.10,480.0000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,9715,05/12/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.67518,9276,5340.00,5400.0000,No,173747801,84.57,100.00,173714485.00,173714485.00,1,7935,05/12/2021
MIVNE,MVNE,226019,IL0002260193,1.49505,10349,1295.00,1290.0000,No,799119757,76.37,80.00,799119757.00,639295805.60,1,7873,05/12/2021
MELISRON,MLSR,323014,IL0003230146,1.42856,13188,27780.00,27650.0000,No,47472672,48.45,60.00,47460339.00,28476203.40,1,6360,05/12/2021
LIVEPERSON,LPSN,1123017,US5381461012,1.36023,7532,11150.00,10910.0000,No,67554435,93.44,100.00,67554435.00,67554435.00,1,6887,05/12/2021
FIBI BANK,FIBI,593038,IL0005930388,1.31429,12130,12090.00,12240.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,6342,05/12/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.29752,7188,777.00,769.2000,No,925106586,98.23,100.00,924718585.00,924718585.00,1,6990,05/12/2021
SHUFERSAL,SAE,777037,IL0007770378,1.21606,6734,2538.00,2551.0000,No,265326677,99.94,100.00,265326677.00,265326677.00,1,6764,05/12/2021
OPKO HEALTH,OPK,1129543,US68375N1037,1.18372,8194,1203.00,1194.0000,No,681099362,60.28,80.00,681099362.00,544879489.60,1,4902,05/12/2021
BIG,BIG,1097260,IL0010972607,1.11087,10253,48510.00,48750.0000,No,21140406,51.21,60.00,21134810.00,12680886.00,1,5278,05/12/2021
ISRAEL CORP,ILCO,576017,IL0005760173,1.10523,10200,132500.00,129550.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,4862,05/12/2021
PHOENIX,PHOE,767012,IL0007670123,1.08048,9975,3950.00,3950.0000,No,252530673,58.79,60.00,252456348.00,151473808.80,1,5864,05/12/2021
AIRPORT CITY,ARPT,1095835,IL0010958358,0.94285,8702,6990.00,6900.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,4502,05/12/2021
ENERGEAN,ENOG,1155290,GB00BG12Y042,0.93381,6464,3650.00,3608.0000,No,177089406,61.48,80.00,177089406.00,141671524.80,1,3928,05/12/2021
CLAL INSURANCE,CLIS,224014,IL0002240146,0.92965,5148,7610.00,7687.0000,No,67647579,84.99,100.00,67647579.00,67647579.00,1,4420,05/12/2021
