Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 22/02/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
POALIM,POLI,662577,IL0006625771,5.02102,32102,2403.00,2375.0000,No,1335898103,84.24,100.00,1335898103.00,1335898103.00,0.71474,26727,07/02/2021
TEVA,TEVA,629014,IL0006290147,4.96609,40242,3670.00,3642.0000,No,1096511852,99.59,100.00,1095971556.00,1095971556.00,0.5642,39771,07/02/2021
LEUMI,LUMI,604611,IL0006046119,4.93151,30119,2073.00,2049.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.74822,29767,07/02/2021
NICE,NICE,273011,IL0002730112,4.63433,51064,81400.00,79700.0000,No,62732298,100.00,100.00,62732298.00,62732298.00,0.41472,49998,07/02/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,4.14075,18922,13880.00,13750.0000,No,136324409,99.91,100.00,136324409.00,136324409.00,1,18728,07/02/2021
ORMAT TECHNO,ORA,1134402,US6866881021,4.12760,20807,37170.00,35880.0000,No,55978924,80.32,100.00,55841090.00,55841090.00,0.90873,16132,07/02/2021
DISCOUNT,DSCT,691212,IL0006912120,3.26051,14899,1280.00,1266.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,14736,07/02/2021
ICL,ICL,281014,IL0002810146,3.26019,24834,1939.00,1896.0000,No,1280751147,54.11,60.00,1280551147.00,768330688.20,1,13140,07/02/2021
LIVEPERSON,LPSN,1123017,US5381461012,3.15347,15983,23660.00,22600.0000,No,67554435,93.00,100.00,66021647.00,66021647.00,0.92251,14199,07/02/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,2.70860,20629,8088.00,8005.0000,No,255060462,55.96,60.00,255056523.00,153033913.80,1,11426,07/02/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.64582,20151,45590.00,45200.0000,No,44200164,55.70,60.00,44200164.00,26520098.40,1,11128,07/02/2021
TOWER,TSEM,1082379,IL0010823792,2.48455,11354,10520.00,10390.0000,No,107923544,100.00,100.00,107923544.00,107923544.00,1,11213,07/02/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,1.93202,25225,20800.00,20790.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,7597,07/02/2021
NOVA,NVMI,1084557,IL0010845571,1.73349,7904,28050.00,27300.0000,No,28176862,90.74,100.00,28240418.00,28240418.00,1,6980,07/02/2021
BEZEQ,BEZQ,230011,IL0002300114,1.58607,9060,327.60,325.0000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,6578,07/02/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.56985,7174,4150.00,4160.0000,No,172859286,84.60,100.00,172859286.00,172859286.00,1,6084,07/02/2021
SHUFERSAL,SAE,777037,IL0007770378,1.42899,6530,2741.00,2762.0000,No,238233976,99.91,100.00,238233976.00,238233976.00,1,6574,07/02/2021
OPKO HEALTH,OPK,1129543,US68375N1037,1.36087,10851,1620.00,1600.0000,No,669828892,59.91,60.00,669828892.00,401897335.20,0.95515,6421,07/02/2021
FIBI BANK,FIBI,593038,IL0005930388,1.15267,8779,8750.00,8750.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,4533,07/02/2021
SHIKUN & BINUI,SKBN,1081942,IL0010819428,1.12380,8562,1995.00,1986.0000,No,429151973,53.21,60.00,429019283.00,257411569.80,1,4535,07/02/2021
MIVNE,MVNE,226019,IL0002260193,1.11326,6359,776.70,775.2000,No,818725670,73.20,80.00,818725670.00,654980536.00,1,4646,07/02/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.10522,5051,613.00,613.2000,No,823980252,98.02,100.00,823895625.00,823895625.00,1,4953,07/02/2021
STRAUSS GROUP,STRS,746016,IL0007460160,1.04863,10650,9171.00,9022.0000,No,116129716,42.78,45.00,116111933.00,52250369.85,1,4482,07/02/2021
ENERGEAN,ENOG,1155290,GB00BG12Y042,0.97961,7461,4213.00,4070.0000,No,177089406,54.69,60.00,177089406.00,106253643.60,1,3942,07/02/2021
PHOENIX,PHOE,767012,IL0007670123,0.88072,6708,2634.00,2587.0000,No,254656498,56.49,60.00,254656498.00,152793898.80,1,3722,07/02/2021
HAREL,HARL,585018,IL0005850180,0.85852,6539,3050.00,2995.0000,No,214378773,53.51,60.00,214378773.00,128627263.80,1,3436,07/02/2021
ELECTRA,ELTR,739037,IL0007390375,0.84406,6424,170290.00,170490.0000,No,3772361,51.25,60.00,3774984.00,2264990.40,1,3296,07/02/2021
MELISRON,MLSR,323014,IL0003230146,0.81383,8264,17420.00,17670.0000,No,47441367,48.42,45.00,47441367.00,21348615.15,1,4059,07/02/2021
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.81028,8234,2309.00,2300.0000,No,356617641,39.61,45.00,356354717.00,160359622.65,1,3249,07/02/2021
SAPIENS,SPNS,1087659,KYG7T16G1039,0.79286,6040,11050.00,10770.0000,No,54661699,55.28,60.00,54647347.00,32788408.20,1,3254,07/02/2021
FORMULA,FORTY,256016,IL0002560162,0.78800,4501,29430.00,28850.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,2758,07/02/2021
ISRAEL CORP,ILCO,576017,IL0005760173,0.77459,5899,76630.00,74450.0000,No,7698467,47.50,60.00,7698467.00,4619080.20,1,2722,07/02/2021
AIRPORT CITY,ARPT,1095835,IL0010958358,0.77330,5890,4731.00,4689.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,3059,07/02/2021
COMPUGEN,CGEN,1085208,IL0010852080,0.75969,3472,4198.00,4163.0000,No,82694209,99.88,100.00,82694209.00,82694209.00,1,3438,07/02/2021
CAMTEK,CAMT,1095264,IL0010952641,0.74209,4239,9797.00,9647.0000,No,43266821,60.65,80.00,43266821.00,34613456.80,1,2532,07/02/2021
CLAL INSURANCE,CLIS,224014,IL0002240146,0.73231,3346,4947.00,4985.0000,No,67644867,87.74,100.00,67644867.00,67644867.00,1,2959,07/02/2021
AMOT,AMOT,1097278,IL0010972789,0.72254,7338,1790.00,1766.0000,No,409953734,42.46,45.00,409899589.00,184454815.05,1,3074,07/02/2021
GAV YAM,GVYM,759019,IL0007590198,0.70503,5370,2512.00,2488.0000,No,213757100,47.03,60.00,213757100.00,128254260.00,1,2501,07/02/2021
PAZ OIL,PZOL,1100007,IL0011000077,0.66481,3038,31840.00,31760.0000,No,9541384,100.00,100.00,9541384.00,9541384.00,1,3030,07/02/2021
OPC ENERGY,OPCE,1141571,IL0011415713,0.64880,6971,3693.00,3800.0000,No,188772387,41.36,45.00,178402109.00,80280949.05,1,2967,07/02/2021
MATRIX,MTRX,445015,IL0004450156,0.63703,4852,7808.00,7780.0000,No,62136913,50.72,60.00,62136913.00,37282147.80,1,2452,07/02/2021
DANEL,DANE,314013,IL0003140139,0.61150,2808,52420.00,51300.0000,No,5356228,87.54,100.00,5330665.00,5330665.00,1,2405,07/02/2021
