Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 03/11/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
LEUMI,LUMI,604611,IL0006046119,5.09871,43413,2988.00,3019.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.65274,43859,10/10/2021
POALIM,POLI,662577,IL0006625771,5.03507,40882,3059.00,3090.0000,No,1336452973,88.65,100.00,1336452973.00,1336452973.00,0.68449,36609,10/10/2021
TEVA,TEVA,629014,IL0006290147,4.95138,34428,3123.00,3005.0000,No,1103335659,99.54,100.00,1102385659.00,1102385659.00,0.79931,33003,10/10/2021
NICE,NICE,273011,IL0002730112,4.47353,56664,89770.00,87000.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.43877,54916,10/10/2021
DISCOUNT,DSCT,691212,IL0006912120,3.98150,22128,1901.00,1908.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,22209,10/10/2021
ICL,ICL,281014,IL0002810146,3.82632,35443,2760.00,2776.0000,No,1284151147,54.24,60.00,1284151147.00,770490688.20,1,19335,10/10/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,3.56160,19794,14520.00,14590.0000,No,136324409,99.87,100.00,136324409.00,136324409.00,1,19864,10/10/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.13296,29059,11330.00,11350.0000,No,256479276,58.31,60.00,256134437.00,153680662.20,1,16974,10/10/2021
ORMAT TECHNO,ORA,1134402,US6866881021,2.34260,13019,23250.00,23260.0000,No,55997579,80.29,100.00,55997579.00,55997579.00,1,10458,10/10/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.29064,21218,48000.00,48520.0000,No,44203756,55.70,60.00,44203756.00,26522253.60,1,11946,10/10/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.27895,36188,29840.00,30530.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,11156,10/10/2021
TOWER,TSEM,1082379,IL0010823792,2.06013,11478,10580.00,10900.0000,No,108489058,100.00,100.00,108219239.00,108219239.00,1,11825,10/10/2021
LIVEPERSON,LPSN,1123017,US5381461012,1.95697,10876,16100.00,15350.0000,No,67554435,93.44,100.00,67554435.00,67554435.00,1,9689,10/10/2021
NOVA,NVMI,1084557,IL0010845571,1.77607,9921,34810.00,34770.0000,No,28499895,94.07,100.00,28356397.00,28356397.00,1,9322,10/10/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.65034,9172,5280.00,5358.0000,No,173714485,84.57,100.00,173713785.00,173713785.00,1,7871,10/10/2021
BEZEQ,BEZQ,230011,IL0002300114,1.57240,10924,395.00,397.9000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,8054,10/10/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.38933,7768,840.00,819.0000,No,924718585,98.23,100.00,919221028.00,919221028.00,1,7439,10/10/2021
