Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 22/09/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
NICE,NICE,273011,IL0002730112,5.14021,57756,91500.00,90100.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.46479,56872,05/09/2021
POALIM,POLI,662577,IL0006625771,5.06165,38142,2854.00,2860.0000,No,1336452973,88.64,100.00,1336452973.00,1336452973.00,0.69304,33880,05/09/2021
LEUMI,LUMI,604611,IL0006046119,5.03340,40303,2774.00,2780.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.65222,40386,05/09/2021
TEVA,TEVA,629014,IL0006290147,4.32914,32289,2929.00,2851.0000,No,1102385659,99.54,100.00,1102385659.00,1102385659.00,0.7002,31284,05/09/2021
DISCOUNT,DSCT,691212,IL0006912120,3.86710,20196,1735.00,1763.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,20522,05/09/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,3.70671,19358,14200.00,13800.0000,No,136324409,99.87,100.00,136324409.00,136324409.00,1,18788,05/09/2021
ICL,ICL,281014,IL0002810146,3.39477,29548,2301.00,2280.0000,No,1284151147,54.24,60.00,1284151147.00,770490688.20,1,15881,05/09/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.18168,27765,10840.00,10920.0000,No,256134437,58.25,60.00,255475633.00,153285379.80,1,16292,05/09/2021
LIVEPERSON,LPSN,1123017,US5381461012,2.85872,14930,22100.00,21510.0000,No,67554435,93.44,100.00,67554435.00,67554435.00,1,13578,05/09/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.43419,36321,29950.00,30620.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,11188,05/09/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.40600,20944,47380.00,46740.0000,No,44203756,55.70,60.00,44200164.00,26520098.40,1,11508,05/09/2021
ORMAT TECHNO,ORA,1134402,US6866881021,2.35251,12286,21940.00,21580.0000,No,55997579,80.29,100.00,55997579.00,55997579.00,1,9702,05/09/2021
TOWER,TSEM,1082379,IL0010823792,2.06536,10786,9967.00,9715.0000,No,108219239,100.00,100.00,108219239.00,108219239.00,1,10513,05/09/2021
NOVA,NVMI,1084557,IL0010845571,1.84610,9641,34000.00,33200.0000,No,28356397,94.04,100.00,28356397.00,28356397.00,1,8853,05/09/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.68944,8825,5080.00,5080.0000,No,173713785,84.61,100.00,173681404.00,173681404.00,1,7467,05/09/2021
BEZEQ,BEZQ,230011,IL0002300114,1.63733,10689,386.50,378.0000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,7651,05/09/2021
MELISRON,MLSR,323014,IL0003230146,1.46660,12767,26900.00,27300.0000,No,47460339,48.44,60.00,47454878.00,28472926.80,1,6276,05/09/2021
MIVNE,MVNE,226019,IL0002260193,1.40163,9150,1145.00,1152.0000,No,799119757,76.37,80.00,799119757.00,639295805.60,1,7031,05/09/2021
SHUFERSAL,SAE,777037,IL0007770378,1.34217,7010,2642.00,2615.0000,No,265326677,99.92,100.00,265306147.00,265306147.00,1,6933,05/09/2021
FIBI BANK,FIBI,593038,IL0005930388,1.33941,11658,11620.00,11620.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,6020,05/09/2021
OPKO HEALTH,OPK,1129543,US68375N1037,1.32498,8650,1255.00,1235.0000,No,689204537,60.79,80.00,689204537.00,551363629.60,1,5174,05/09/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.25307,6545,712.00,726.1000,No,919221028,98.22,100.00,919111762.00,919111762.00,1,6556,05/09/2021
BIG,BIG,1097260,IL0010972607,1.19722,10424,49340.00,48200.0000,No,21127824,51.18,60.00,21120163.00,12672097.80,1,5212,05/09/2021
PHOENIX,PHOE,767012,IL0007670123,1.06250,9251,3665.00,3702.0000,No,252423184,56.14,60.00,252335083.00,151401049.80,1,5246,05/09/2021
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.95536,8317,1934.00,1900.0000,No,430028276,53.28,60.00,429965784.00,257979470.40,1,4353,05/09/2021
ENERGEAN,ENOG,1155290,GB00BG12Y042,0.94214,6150,3473.00,3623.0000,No,177089406,61.48,80.00,177089406.00,141671524.80,1,3945,05/09/2021
STRAUSS GROUP,STRS,746016,IL0007460160,0.94066,10923,9400.00,9415.0000,No,116204138,42.82,45.00,116136290.00,52261330.50,1,4685,05/09/2021
CAMTEK,CAMT,1095264,IL0010952641,0.90801,5989,13700.00,13380.0000,No,43712486,61.08,80.00,43266821.00,34613456.80,1,3572,05/09/2021
CLAL INSURANCE,CLIS,224014,IL0002240146,0.89711,4685,6926.00,6974.0000,No,67644867,84.99,100.00,67644867.00,67644867.00,1,4009,05/09/2021
ISRAEL CORP,ILCO,576017,IL0005760173,0.87208,7591,98600.00,97650.0000,No,7698467,47.50,60.00,7698467.00,4619080.20,1,3571,05/09/2021
HAREL,HARL,585018,IL0005850180,0.87126,7574,3540.00,3471.0000,No,213932323,53.35,60.00,214222623.00,128533573.80,1,3962,05/09/2021
ELECTRA,ELTR,739037,IL0007390375,0.86061,7539,197250.00,193000.0000,No,3821918,51.88,60.00,3797644.00,2278586.40,1,3827,05/09/2021
AIRPORT CITY,ARPT,1095835,IL0010958358,0.85556,7447,5982.00,5976.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,3899,05/09/2021
AMOT,AMOT,1097278,IL0010972789,0.83254,9669,2345.00,2322.0000,No,442207956,46.66,45.00,412026802.00,185412060.90,1,4791,05/09/2021
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.79018,9173,2569.00,2556.0000,No,357069511,39.68,45.00,356963752.00,160633688.40,1,3621,05/09/2021
FORMULA,FORTY,256016,IL0002560162,0.74268,4848,31700.00,31930.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,3053,05/09/2021
MAYTRONICS,MTRN,1091065,IL0010910656,0.73361,8515,7796.00,7570.0000,No,109223843,43.69,45.00,109208369.00,49143766.05,1,3612,05/09/2021
DANEL,DANE,314013,IL0003140139,0.69619,3636,67340.00,66980.0000,No,5399200,86.88,100.00,5399200.00,5399200.00,1,3142,05/09/2021
MEGA OR,MGOR,1104488,IL0011044885,0.68066,4444,12220.00,12120.0000,No,36364246,61.51,80.00,36361598.00,29089278.40,1,2711,05/09/2021
REIT 1,RIT1,1098920,IL0010989205,0.66582,3479,1944.00,1940.0000,No,178971895,98.42,100.00,178869132.00,178869132.00,1,3417,05/09/2021
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.66218,7685,7609.00,7472.0000,No,100997082,37.86,45.00,100997082.00,45448686.90,1,2857,05/09/2021
FOX,FOX,1087022,IL0010870223,0.65263,5681,41750.00,41250.0000,No,13606183,53.97,60.00,13606183.00,8163709.80,1,3029,05/09/2021
HILAN,HLAN,1084698,IL0010846983,0.63712,4159,18450.00,18450.0000,No,22542677,66.64,80.00,22542677.00,18034141.60,1,2772,05/09/2021
KENON,KEN,1134139,SG9999012629,0.63371,7354,13650.00,13620.0000,No,53879117,39.45,45.00,53879117.00,24245602.65,1,2895,05/09/2021
MATRIX,MTRX,445015,IL0004450156,0.62781,5465,8730.00,8661.0000,No,62594515,51.08,60.00,62594515.00,37556709.00,1,2769,05/09/2021
PAZ OIL,PZOL,1100007,IL0011000077,0.60419,3155,33070.00,32960.0000,No,9541472,99.98,100.00,9541472.00,9541472.00,1,3144,05/09/2021
SAPIENS,SPNS,1087659,KYG7T16G1039,0.59115,5145,9393.00,9170.0000,No,54779020,55.38,60.00,54779020.00,32867412.00,1,2782,05/09/2021
ENERGIX,ENRG,1123355,IL0011233553,0.57724,6700,1375.00,1399.0000,No,487301028,44.41,45.00,487211355.00,219245109.75,1,3028,05/09/2021
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.53765,4680,13200.00,13100.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,2223,05/09/2021
ISRACARD,ISCD,1157403,IL0011574030,0.53423,2790,1395.00,1383.0000,No,200000000,100.00,100.00,200000000.00,200000000.00,1,2766,05/09/2021
OPC ENERGY,OPCE,1141571,IL0011415713,0.52895,5740,3039.00,3059.0000,No,188871662,41.39,45.00,201998186.00,90899183.70,1,2391,14/09/2021
AUDIOCODES,AUDC,1082965,IL0010829658,0.52342,3417,10440.00,10240.0000,No,32729030,71.41,80.00,32729030.00,26183224.00,1,2393,05/09/2021
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.50572,5869,500.00,505.1000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,2656,05/09/2021
SUMMIT,SMT,1081686,IL0010816861,0.47846,4165,5640.00,5646.0000,No,73839173,47.98,60.00,73839173.00,44303503.80,1,2000,05/09/2021
ONE TECHNOLOGI,ONE,161018,IL0001610182,0.43942,3825,5348.00,5281.0000,No,71517100,51.29,60.00,71517100.00,42910260.00,1,1937,05/09/2021
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.42969,3741,4010.00,4120.0000,No,93293459,54.37,60.00,93268459.00,55961075.40,1,2090,05/09/2021
DELEK GROUP,DLEKG,1084128,IL0010841281,0.40895,3560,19780.00,19710.0000,No,17995583,47.83,60.00,17995583.00,10797349.80,1,1696,05/09/2021
ELECTRA CO  PR,ECP,5010129,IL0050101299,0.40424,3519,16000.00,15790.0000,No,21991066,52.19,60.00,21991066.00,13194639.60,1,1812,05/09/2021
FATTAL HOLD,FTAL,1143429,IL0011434292,0.39728,4611,29820.00,29500.0000,No,15461573,37.64,45.00,15461573.00,6957707.85,1,1717,05/09/2021
INROM CONST,INRM,1132356,IL0011323560,0.38631,2018,1613.00,1589.0000,No,125077994,87.00,100.00,125074860.00,125074860.00,1,1729,05/09/2021
SELLA REAL EST,SLARL,1109644,IL0011096448,0.38512,2011,979.20,984.0000,No,205399000,97.21,100.00,205399000.00,205399000.00,1,1965,05/09/2021
PARTNER,PTNR,1083484,IL0010834849,0.38398,2507,1363.00,1381.0000,No,183966638,72.90,80.00,183906409.00,147125127.20,1,1852,05/09/2021
DIMRI,DIMRI,1090315,IL0010903156,0.37833,4391,23470.00,22810.0000,No,18707871,36.93,45.00,18707871.00,8418541.95,1,1576,05/09/2021
EQUITAL,EQTL,755017,IL0007550176,0.37825,3292,9062.00,9076.0000,No,36331037,45.67,60.00,36331037.00,21798622.20,1,1506,05/09/2021
RAMI LEVI,RMLI,1104249,IL0011042491,0.37746,3285,23850.00,23560.0000,No,13775583,59.68,60.00,13775583.00,8265349.80,1,1937,05/09/2021
MENORA MIV HLD,MMHD,566018,IL0005660183,0.37542,4357,6886.00,6625.0000,No,63271931,35.42,45.00,63271931.00,28472368.95,1,1485,05/09/2021
MAGIC,MGIC,1082312,IL0010823123,0.37289,3246,6619.00,6506.0000,No,49035055,54.37,60.00,49035055.00,29421033.00,1,1735,05/09/2021
DELTA GALIL,DELG,627034,IL0006270347,0.36785,4270,16710.00,16500.0000,No,25556436,40.76,45.00,25547634.00,11496435.30,1,1719,05/09/2021
ELCO,ELCO,694034,IL0006940345,0.35887,5355,19590.00,19330.0000,No,27334263,34.48,35.00,27334263.00,9566992.05,1,1822,05/09/2021
COMPUGEN,CGEN,1085208,IL0010852080,0.34162,1784,2126.00,2032.0000,No,83917929,99.93,100.00,83917929.00,83917929.00,1,1704,05/09/2021
MIGDAL INSUR.,MGDL,1081165,IL0010811656,0.33896,5058,479.90,480.7000,No,1053908234,35.72,35.00,1053908234.00,368867881.90,1,1810,05/09/2021
ISRAEL CANADA,ISCN,434019,IL0004340191,0.33746,3916,1387.00,1400.0000,No,282358986,40.13,45.00,282358986.00,127061543.70,1,1586,05/09/2021
TASE,TASE,1159029,IL0011590291,0.32887,1719,1695.00,1703.0000,No,101399817,80.28,100.00,101328066.00,101328066.00,1,1386,05/09/2021
ALLOT,ALLT,1099654,IL0010996549,0.32792,1713,4840.00,4854.0000,No,35382638,91.39,100.00,35382638.00,35382638.00,1,1570,05/09/2021
RADA,RADA,1082650,IL0010826506,0.31633,1652,3369.00,3338.0000,No,49035041,100.00,100.00,49035041.00,49035041.00,1,1637,05/09/2021
G CITY,GCT,126011,IL0001260111,0.30247,3510,2313.00,2303.0000,No,151764232,44.69,45.00,151761642.00,68292738.90,1,1562,05/09/2021
ISRAMCO     PU,ISRA,232017,IL0002320179,0.29523,1927,74.40,74.9000,No,2590457029,77.30,80.00,2590457029.00,2072365623.20,1,1500,05/09/2021
BATM,BVC,1158823,IL0010849045,0.27338,1785,405.20,392.2000,No,440434124,77.31,80.00,440434124.00,352347299.20,1,1335,05/09/2021
PERION NETWORK,PERI,1095819,IL0010958192,0.26976,2013,6082.00,5846.0000,No,33090474,82.44,100.00,33090474.00,33090474.00,0.7,1595,05/09/2021
ISRAS,ISRS,613034,IL0006130343,0.26945,4020,74400.00,74020.0000,No,5403896,30.00,35.00,5403896.00,1891363.60,1,1200,05/09/2021
BAZAN,ORL,2590248,IL0025902482,0.26481,2305,71.90,69.9000,No,3205713154,51.55,60.00,3205713154.00,1923427892.40,1,1155,05/09/2021
MENIVIM REIT,MNRT,1140573,IL0011405730,0.26072,1362,217.00,218.9000,No,627471944,99.41,100.00,627471944.00,627471944.00,1,1365,05/09/2021
