Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 11/02/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
TEVA,TEVA,629014,IL0006290147,5.17940,42305,3860.00,3712.0000,No,1095971556,99.59,100.00,1095971556.00,1095971556.00,0.5642,40516,07/02/2021
NICE,NICE,273011,IL0002730112,5.11938,56886,90680.00,89970.0000,No,62732298,100.00,100.00,62732298.00,62732298.00,0.41472,56440,07/02/2021
POALIM,POLI,662577,IL0006625771,4.88982,31527,2360.00,2328.0000,No,1335898103,84.24,100.00,1335898103.00,1335898103.00,0.71474,26198,07/02/2021
LEUMI,LUMI,604611,IL0006046119,4.74862,29247,2013.00,1983.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.74822,28808,07/02/2021
ORMAT TECHNO,ORA,1134402,US6866881021,4.53235,23041,41160.00,40650.0000,No,55978924,80.32,100.00,55841090.00,55841090.00,0.90873,18277,07/02/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,4.25099,19590,14370.00,14800.0000,No,136324409,99.91,100.00,136324409.00,136324409.00,1,20158,07/02/2021
DISCOUNT,DSCT,691212,IL0006912120,3.19781,14736,1266.00,1255.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,14608,07/02/2021
ICL,ICL,281014,IL0002810146,3.08113,23668,1848.00,1854.0000,No,1280751147,54.11,60.00,1280551147.00,768330688.20,1,12848,07/02/2021
LIVEPERSON,LPSN,1123017,US5381461012,3.02526,15112,22890.00,23090.0000,No,66021647,92.84,100.00,66021647.00,66021647.00,0.92251,14153,07/02/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.70363,20765,46980.00,46320.0000,No,44200164,55.70,60.00,44200164.00,26520098.40,1,11404,07/02/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,2.58361,19844,7780.00,7736.0000,No,255060462,55.96,60.00,255056523.00,153033913.80,1,11042,07/02/2021
TOWER,TSEM,1082379,IL0010823792,2.43093,11202,10380.00,10470.0000,No,107923544,100.00,100.00,107923544.00,107923544.00,1,11300,07/02/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,1.87345,24667,20340.00,20090.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,7341,07/02/2021
BEZEQ,BEZQ,230011,IL0002300114,1.57181,9054,327.40,330.0000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,6679,07/02/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.56456,7210,4171.00,4100.0000,No,172859286,84.60,100.00,172859286.00,172859286.00,1,5996,07/02/2021
NOVA,NVMI,1084557,IL0010845571,1.55104,7148,25310.00,25950.0000,No,28240418,90.77,100.00,28240418.00,28240418.00,1,6652,07/02/2021
OPKO HEALTH,OPK,1129543,US68375N1037,1.53439,12338,1842.00,1821.0000,No,669828892,59.91,60.00,669828892.00,401897335.20,0.95515,7308,07/02/2021
SHUFERSAL,SAE,777037,IL0007770378,1.42476,6566,2756.00,2710.0000,No,238233976,99.91,100.00,238233976.00,238233976.00,1,6450,07/02/2021
FIBI BANK,FIBI,593038,IL0005930388,1.11310,8549,8521.00,8461.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,4384,07/02/2021
MIVNE,MVNE,226019,IL0002260193,1.10578,6370,778.00,762.0000,No,818725670,73.20,80.00,818725670.00,654980536.00,1,4567,07/02/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.09220,5034,610.90,580.1000,No,823980252,98.02,100.00,823895625.00,823895625.00,1,4685,07/02/2021
SHIKUN & BINUI,SKBN,1081942,IL0010819428,1.08030,8300,1934.00,1901.0000,No,429151973,53.21,60.00,429019283.00,257411569.80,1,4341,07/02/2021
STRAUSS GROUP,STRS,746016,IL0007460160,1.04301,10683,9199.00,9110.0000,No,116129716,42.78,45.00,116111933.00,52250369.85,1,4526,07/02/2021
ENERGEAN,ENOG,1155290,GB00BG12Y042,0.91075,6995,3950.00,3974.0000,No,177089406,54.69,60.00,177089406.00,106253643.60,1,3849,07/02/2021
PHOENIX,PHOE,767012,IL0007670123,0.88594,6804,2672.00,2645.0000,No,254656498,56.49,60.00,254656498.00,152793898.80,1,3805,07/02/2021
ELECTRA,ELTR,739037,IL0007390375,0.84538,6488,172000.00,167200.0000,No,3772361,51.25,60.00,3774984.00,2264990.40,1,3233,07/02/2021
MELISRON,MLSR,323014,IL0003230146,0.81349,8331,17560.00,17110.0000,No,47441367,48.42,45.00,47441367.00,21348615.15,1,3930,07/02/2021
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.80975,8298,2327.00,2292.0000,No,356617641,39.61,45.00,356354717.00,160359622.65,1,3238,07/02/2021
HAREL,HARL,585018,IL0005850180,0.80945,6217,2900.00,2889.0000,No,214378773,53.51,60.00,214378773.00,128627263.80,1,3314,07/02/2021
SAPIENS,SPNS,1087659,KYG7T16G1039,0.80400,6177,11300.00,11150.0000,No,54661699,55.28,60.00,54647347.00,32788408.20,1,3369,07/02/2021
FORMULA,FORTY,256016,IL0002560162,0.80051,4611,30150.00,29650.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,2835,07/02/2021
COMPUGEN,CGEN,1085208,IL0010852080,0.78059,3597,4350.00,4265.0000,No,82694209,99.88,100.00,82694209.00,82694209.00,1,3523,07/02/2021
AIRPORT CITY,ARPT,1095835,IL0010958358,0.76617,5885,4727.00,4650.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,3034,07/02/2021
CLAL INSURANCE,CLIS,224014,IL0002240146,0.72631,3347,4948.00,4880.0000,No,67644867,87.75,100.00,67644867.00,67644867.00,1,2897,07/02/2021
AMOT,AMOT,1097278,IL0010972789,0.72608,7437,1814.00,1781.0000,No,409953734,42.46,45.00,409899589.00,184454815.05,1,3100,07/02/2021
ISRAEL CORP,ILCO,576017,IL0005760173,0.72239,5548,72070.00,72000.0000,No,7698467,47.50,60.00,7698467.00,4619080.20,1,2633,07/02/2021
GAV YAM,GVYM,759019,IL0007590198,0.69021,5301,2480.00,2497.0000,Yes,213757100,47.03,60.00,213757100.00,128254260.00,1,2510,07/02/2021
OPC ENERGY,OPCE,1141571,IL0011415713,0.67297,7292,3863.00,3745.0000,No,188772387,41.36,45.00,178402109.00,80280949.05,1,2924,07/02/2021
CAMTEK,CAMT,1095264,IL0010952641,0.66849,3851,8900.00,9320.0000,No,43266821,60.65,80.00,43266821.00,34613456.80,1,2446,07/02/2021
PAZ OIL,PZOL,1100007,IL0011000077,0.64268,2962,31040.00,30250.0000,No,9541384,100.00,100.00,9541384.00,9541384.00,1,2886,07/02/2021
MATRIX,MTRX,445015,IL0004450156,0.63848,4904,7892.00,7630.0000,No,62136913,50.72,60.00,62136913.00,37282147.80,1,2405,07/02/2021
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.62968,6448,6405.00,6385.0000,No,100677068,37.66,45.00,100677068.00,45304680.60,1,2421,07/02/2021
MAYTRONICS,MTRN,1091065,IL0010910656,0.62864,6438,5944.00,5831.0000,No,108308492,43.22,45.00,108304833.00,48737174.85,1,2730,07/02/2021
DANEL,DANE,314013,IL0003140139,0.61586,2852,53240.00,53250.0000,No,5356228,87.54,100.00,5330665.00,5330665.00,1,2497,07/02/2021
HILAN,HLAN,1084698,IL0010846983,0.61010,3514,15590.00,15460.0000,No,22542677,66.64,80.00,22542677.00,18034141.60,1,2322,07/02/2021
REIT 1,RIT1,1098920,IL0010989205,0.59986,2765,1547.00,1512.0000,No,178733943,98.48,100.00,178690252.00,178690252.00,1,2661,07/02/2021
MEGA OR,MGOR,1104488,IL0011044885,0.59747,3442,9468.00,9318.0000,No,36350262,61.31,80.00,36350262.00,29080209.60,1,2077,07/02/2021
AUDIOCODES,AUDC,1082965,IL0010829658,0.59023,3400,10380.00,10240.0000,No,32754794,70.27,80.00,32754794.00,26203835.20,1,2357,07/02/2021
ENERGIX,ENRG,1123355,IL0011233553,0.57956,5941,1230.00,1208.0000,No,483004379,44.74,45.00,482528750.00,217137937.50,1,2610,07/02/2021
AFI PROPERTIES,AFPR,1091354,IL0010913544,0.53717,4126,11450.00,11250.0000,No,36032556,27.10,60.00,36032556.00,21619533.60,1,1099,07/02/2021
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.52956,5423,462.00,449.0000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,2361,07/02/2021
KENON,KEN,1134139,SG9999012629,0.52416,5369,9964.00,9749.0000,No,53879117,41.94,45.00,53871159.00,24242021.55,1,2203,07/02/2021
FATTAL HOLD,FTAL,1143429,IL0011434292,0.52028,5328,34460.00,34500.0000,No,15461541,37.64,45.00,15461541.00,6957693.45,1,2008,07/02/2021
ISRACARD,ISCD,1157403,IL0011574030,0.51646,2380,1190.00,1166.0000,No,200000000,100.00,100.00,200000000.00,200000000.00,1,2332,07/02/2021
FOX,FOX,1087022,IL0010870223,0.51399,3948,29110.00,29800.0000,No,13561311,53.81,60.00,13561311.00,8136786.60,1,2175,07/02/2021
RAMI LEVI,RMLI,1104249,IL0011042491,0.50938,2934,21300.00,21250.0000,No,13775583,60.10,80.00,13775583.00,11020466.40,1,1759,07/02/2021
BIG,BIG,1097260,IL0010972607,0.50610,6847,35000.00,34100.0000,No,19562235,47.67,45.00,14808045.00,6663620.25,1,3180,07/02/2021
GILAT,GILT,1082510,IL0010825102,0.49750,3824,6882.00,6490.0000,No,55559638,54.56,60.00,55522266.00,33313359.60,1,1967,07/02/2021
PARTNER,PTNR,1083484,IL0010834849,0.49531,2853,1553.00,1520.0000,No,183721365,72.86,80.00,183721365.00,146977092.00,1,2035,07/02/2021
SUMMIT,SMT,1081686,IL0010816861,0.47204,3626,4910.00,4863.0000,No,73839173,47.98,60.00,73839173.00,44303503.80,1,1723,07/02/2021
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.44244,3398,9585.00,9478.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,1608,07/02/2021
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.41234,3167,3398.00,3432.0000,No,93200959,54.35,60.00,93200959.00,55920575.40,1,1738,07/02/2021
ONE TECHNOLOGI,ONE,161018,IL0001610182,0.40850,3137,43870.00,43820.0000,No,7151710,51.29,60.00,7151710.00,4291026.00,1,1607,07/02/2021
