Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 07/12/2020
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
LEUMI,LUMI,604611,IL0006046119,5.33246,27881,1919.00,1916.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.77798,27835,06/12/2020
POALIM,POLI,662577,IL0006625771,4.95831,29189,2185.00,2158.0000,No,1335898103,84.20,100.00,1335898103.00,1335898103.00,0.69097,24274,06/12/2020
TEVA,TEVA,629014,IL0006290147,4.94532,36605,3340.00,3314.0000,No,1095971556,99.59,100.00,1095971556.00,1095971556.00,0.54954,36172,06/12/2020
PERRIGO,PRGO,1130699,IE00BGH1M568,4.89465,22262,16330.00,15900.0000,No,136324409,99.91,100.00,136324409.00,136324409.00,0.89436,21656,06/12/2020
NICE,NICE,273011,IL0002730112,4.56685,49998,79700.00,79000.0000,No,62732298,100.00,100.00,62732298.00,62732298.00,0.37155,49559,06/12/2020
DISCOUNT,DSCT,691212,IL0006912120,3.30229,13433,1154.00,1151.0000,No,1164016993,99.99,100.00,1164016993.00,1164016993.00,1,13396,06/12/2020
LIVEPERSON,LPSN,1123017,US5381461012,2.95236,12009,18190.00,18080.0000,No,66021647,92.84,100.00,66021647.00,66021647.00,1,11082,06/12/2020
ICL,ICL,281014,IL0002810146,2.94661,19977,1560.00,1552.0000,No,1280551147,54.10,60.00,1280551147.00,768330688.20,1,10752,06/12/2020
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,2.64658,17943,7035.00,6970.0000,No,255054676,55.96,60.00,255047214.00,153028328.40,1,9948,06/12/2020
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.58168,17503,39600.00,39010.0000,No,44198330,55.70,60.00,44198330.00,26518998.00,1,9604,06/12/2020
ORMAT TECHNO,ORA,1134402,US6866881021,2.49686,13882,24860.00,24780.0000,No,55841090,80.27,80.00,51068590.00,40854872.00,1,11107,06/12/2020
TOWER,TSEM,1082379,IL0010823792,2.30202,9364,8707.00,8854.0000,No,107544989,100.00,100.00,107544989.00,107544989.00,1,9522,06/12/2020
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.08173,24194,19950.00,19670.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,7187,06/12/2020
BEZEQ,BEZQ,230011,IL0002300114,2.02273,10285,371.90,362.1000,No,2765485753,73.57,80.00,2765485753.00,2212388602.40,1,7367,06/12/2020
ALONY HETZ,ALHE,390013,IL0003900136,1.84311,7500,4339.00,4400.0000,No,172849286,84.58,100.00,172787201.00,172787201.00,1,6433,06/12/2020
OPKO HEALTH,OPK,1129543,US68375N1037,1.54526,10476,1564.00,1530.0000,No,669828892,59.95,60.00,669828892.00,401897335.20,1,6144,06/12/2020
NOVA,NVMI,1084557,IL0010845571,1.53778,6255,22150.00,22260.0000,No,28240418,90.77,100.00,28240418.00,28240418.00,1,5706,06/12/2020
SHUFERSAL,SAE,777037,IL0007770378,1.52860,6218,2610.00,2597.0000,No,238233976,99.99,100.00,238233976.00,238233976.00,1,6186,06/12/2020
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.30798,5320,646.50,647.4000,No,822966282,98.01,100.00,822966282.00,822966282.00,1,5222,06/12/2020
STRAUSS GROUP,STRS,746016,IL0007460160,1.29192,11681,10060.00,9917.0000,No,116111933,42.77,45.00,116085081.00,52238286.45,1,4925,06/12/2020
MIVNE,MVNE,226019,IL0002260193,1.26801,6447,793.10,782.8000,No,812930670,73.01,80.00,812930670.00,650344536.00,1,4646,06/12/2020
FIBI BANK,FIBI,593038,IL0005930388,1.22950,8335,8308.00,8370.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,4337,06/12/2020
SHIKUN & BINUI,SKBN,1081942,IL0010819428,1.01777,6900,1698.00,1705.0000,No,406361093,52.97,60.00,406361093.00,243816655.80,1,3670,06/12/2020
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.95986,8676,2435.00,2428.0000,No,356324162,39.56,45.00,356324162.00,160345872.90,1,3423,06/12/2020
HAREL,HARL,585018,IL0005850180,0.91165,6181,2883.00,2863.0000,No,214378773,53.51,60.00,214378773.00,128627263.80,1,3284,06/12/2020
ENERGEAN,ENOG,1155290,GB00BG12Y042,0.89726,6083,3435.00,3466.0000,No,177089406,51.32,60.00,177089406.00,106253643.60,1,3150,06/12/2020
PHOENIX,PHOE,767012,IL0007670123,0.85755,5814,2283.00,2278.0000,No,254656498,56.55,60.00,254656498.00,152793898.80,1,3281,06/12/2020
ELECTRA,ELTR,739037,IL0007390375,0.85248,5781,153080.00,150500.0000,No,3776195,51.30,60.00,3775399.00,2265239.40,1,2915,06/12/2020
MELISRON,MLSR,323014,IL0003230146,0.84440,7633,16090.00,16170.0000,No,47438518,44.41,45.00,47438518.00,21347333.10,1,3407,06/12/2020
COMPUGEN,CGEN,1085208,IL0010852080,0.84164,3424,4140.00,4251.0000,No,82694209,99.88,100.00,82694209.00,82694209.00,1,3511,06/12/2020
AIRPORT CITY,ARPT,1095835,IL0010958358,0.80960,5489,4409.00,4400.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,2871,06/12/2020
GAV YAM,GVYM,759019,IL0007590198,0.79834,5412,2532.00,2461.0000,No,213757100,51.58,60.00,213757100.00,128254260.00,1,2713,06/12/2020
FORMULA,FORTY,256016,IL0002560162,0.79560,4045,26450.00,26000.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,2486,06/12/2020
AMOT,AMOT,1097278,IL0010972789,0.79089,7160,1748.00,1763.0000,No,409615416,42.42,45.00,408990098.00,184045544.10,1,3063,06/12/2020
CLAL INSURANCE,CLIS,224014,IL0002240146,0.76547,3114,4603.00,4570.0000,No,67644867,88.16,100.00,67644867.00,67644867.00,1,2725,06/12/2020
PAZ OIL,PZOL,1100007,IL0011000077,0.75159,3035,31430.00,31220.0000,No,9651151,100.00,100.00,9727189.00,9727189.00,1,3013,06/12/2020
ENERGIX,ENRG,1123355,IL0011233553,0.69712,6332,1329.00,1346.0000,No,476821603,44.63,45.00,474154934.00,213369720.30,1,2864,06/12/2020
REIT 1,RIT1,1098920,IL0010989205,0.69363,2821,1579.00,1589.0000,No,178688483,98.40,100.00,178687809.00,178687809.00,1,2794,06/12/2020
MATRIX,MTRX,445015,IL0004450156,0.68915,4672,7519.00,7308.0000,No,62136913,50.79,60.00,62136913.00,37282147.80,1,2306,06/12/2020
SAPIENS,SPNS,1087659,KYG7T16G1039,0.68653,4654,9279.00,9031.0000,No,50159876,50.55,60.00,50159876.00,30095925.60,1,2290,06/12/2020
