Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 07/12/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
POALIM,POLI,662577,IL0006625771,5.23723,42112,3151.00,3187.0000,No,1336452973,88.65,100.00,1336452973.00,1336452973.00,0.68809,37758,05/12/2021
LEUMI,LUMI,604611,IL0006046119,5.21790,45418,3126.00,3161.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.63565,45921,05/12/2021
NICE,NICE,273011,IL0002730112,4.64088,57119,90490.00,91400.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.44954,57693,05/12/2021
TEVA,TEVA,629014,IL0006290147,4.46724,28987,2628.00,2625.0000,No,1103007168,99.52,100.00,1103007168.00,1103007168.00,0.85267,28815,05/12/2021
DISCOUNT,DSCT,691212,IL0006912120,4.16561,23048,1980.00,2025.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,23571,05/12/2021
ICL,ICL,281014,IL0002810146,3.99254,36817,2867.00,2950.0000,No,1284151147,54.24,60.00,1284151147.00,770490688.20,1,20547,05/12/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.23473,29829,11630.00,11750.0000,No,256482725,58.31,60.00,256479276.00,153887565.60,1,17573,05/12/2021
ORMAT TECHNO,ORA,1134402,US6866881021,2.52215,13955,24920.00,25520.0000,No,55997579,80.25,100.00,55997579.00,55997579.00,1,11468,05/12/2021
TOWER,TSEM,1082379,IL0010823792,2.31378,12802,11800.00,12250.0000,No,108489058,100.00,100.00,108489058.00,108489058.00,1,13290,05/12/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.30094,21218,48000.00,49210.0000,No,44203756,55.70,60.00,44203756.00,26522253.60,1,12116,05/12/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.22476,35169,29000.00,29020.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,10604,05/12/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,2.21199,16318,11970.00,11680.0000,No,136324409,99.87,100.00,136324409.00,136324409.00,0.75,15902,05/12/2021
NOVA,NVMI,1084557,IL0010845571,1.98780,10998,38590.00,40700.0000,No,28499895,94.07,100.00,28499895.00,28499895.00,1,10912,05/12/2021
BEZEQ,BEZQ,230011,IL0002300114,1.87538,12970,469.00,483.0000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,9776,05/12/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.67975,9294,5350.00,5434.0000,No,173714485,84.57,100.00,173714485.00,173714485.00,1,7983,05/12/2021
MELISRON,MLSR,323014,IL0003230146,1.44059,13288,27990.00,28000.0000,No,47472672,48.45,60.00,47460339.00,28476203.40,1,6440,05/12/2021
MIVNE,MVNE,226019,IL0002260193,1.43277,9909,1240.00,1260.0000,No,799119757,76.37,80.00,799119757.00,639295805.60,1,7690,05/12/2021
FIBI BANK,FIBI,593038,IL0005930388,1.36329,12571,12530.00,12630.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,6544,05/12/2021
LIVEPERSON,LPSN,1123017,US5381461012,1.34186,7424,10990.00,11540.0000,No,67554435,93.44,100.00,67554435.00,67554435.00,1,7284,05/12/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.31868,7299,789.00,811.2000,No,925106586,98.23,100.00,924718585.00,924718585.00,1,7372,05/12/2021
OPKO HEALTH,OPK,1129543,US68375N1037,1.21723,8418,1236.00,1205.0000,No,681099362,60.28,80.00,681099362.00,544879489.60,1,4947,05/12/2021
SHUFERSAL,SAE,777037,IL0007770378,1.18785,6572,2477.00,2542.0000,No,265326677,99.94,100.00,265326677.00,265326677.00,1,6741,05/12/2021
BIG,BIG,1097260,IL0010972607,1.10815,10219,48350.00,48800.0000,No,21134810,51.19,60.00,21134810.00,12680886.00,1,5280,05/12/2021
ISRAEL CORP,ILCO,576017,IL0005760173,1.05676,9745,126580.00,130510.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,4898,05/12/2021
PHOENIX,PHOE,767012,IL0007670123,1.05430,9722,3851.00,3895.0000,Yes,252460370,58.78,60.00,252456348.00,151473808.80,1,5780,05/12/2021
ENERGEAN,ENOG,1155290,GB00BG12Y042,0.97276,6728,3799.00,3829.0000,No,177089406,61.48,80.00,177089406.00,141671524.80,1,4169,05/12/2021
AIRPORT CITY,ARPT,1095835,IL0010958358,0.96201,8871,7126.00,7149.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,4664,05/12/2021
CLAL INSURANCE,CLIS,224014,IL0002240146,0.94512,5229,7730.00,7918.0000,No,67647579,84.99,100.00,67647579.00,67647579.00,1,4552,05/12/2021
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.92343,8517,1980.00,1986.0000,No,430139880,53.30,60.00,430064791.00,258038874.60,1,4553,05/12/2021
AMOT,AMOT,1097278,IL0010972789,0.89090,10955,2477.00,2514.0000,No,442266671,43.95,45.00,442217130.00,198997708.50,1,4887,05/12/2021
