Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 07/03/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
LEUMI,LUMI,604611,IL0006046119,5.65827,31484,2167.00,2215.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.7875,32178,07/03/2021
POALIM,POLI,662577,IL0006625771,5.34906,32128,2405.00,2465.0000,No,1335898103,84.24,100.00,1335898103.00,1335898103.00,0.72954,27740,07/03/2021
TEVA,TEVA,629014,IL0006290147,4.86263,38224,3486.00,3556.0000,No,1096511852,99.59,100.00,1096511852.00,1096511852.00,0.55743,38832,07/03/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,4.19065,18363,13470.00,13860.0000,No,136324409,99.91,100.00,136324409.00,136324409.00,1,18878,07/03/2021
NICE,NICE,273011,IL0002730112,4.14706,45205,72060.00,74430.0000,No,62732298,100.00,100.00,62732298.00,62732298.00,0.40199,46692,07/03/2021
DISCOUNT,DSCT,691212,IL0006912120,3.44540,15097,1297.00,1328.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,15458,07/03/2021
ICL,ICL,281014,IL0002810146,3.38815,24744,1932.00,1948.0000,No,1280751147,54.12,60.00,1280751147.00,768450688.20,1,13502,07/03/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,2.85021,20815,8161.00,8395.0000,No,255061271,55.96,60.00,255060462.00,153036277.20,1,11982,07/03/2021
ORMAT TECHNO,ORA,1134402,US6866881021,2.68814,14767,26380.00,26840.0000,No,55978924,80.32,100.00,55978924.00,55978924.00,0.79765,12068,07/03/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.64240,19298,43660.00,43930.0000,No,44200164,55.70,60.00,44200164.00,26520098.40,1,10815,07/03/2021
LIVEPERSON,LPSN,1123017,US5381461012,2.34704,12626,18690.00,18570.0000,No,67554435,92.97,100.00,67554435.00,67554435.00,0.81455,11663,07/03/2021
TOWER,TSEM,1082379,IL0010823792,2.31493,10144,9399.00,9395.0000,No,107923544,100.00,100.00,107923544.00,107923544.00,1,10139,07/03/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,1.89857,23769,19600.00,19700.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,7198,07/03/2021
NOVA,NVMI,1084557,IL0010845571,1.76191,7720,27400.00,27350.0000,No,28176862,94.01,100.00,28176862.00,28176862.00,1,7245,07/03/2021
BEZEQ,BEZQ,230011,IL0002300114,1.59749,8750,316.40,317.0000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,6416,07/03/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.56414,6854,3965.00,4050.0000,No,172859286,84.60,100.00,172859286.00,172859286.00,1,5923,07/03/2021
SHUFERSAL,SAE,777037,IL0007770378,1.46250,6408,2690.00,2668.0000,No,238233976,99.91,100.00,238233976.00,238233976.00,1,6350,07/03/2021
FIBI BANK,FIBI,593038,IL0005930388,1.22707,8961,8932.00,9082.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,4705,07/03/2021
SHIKUN & BINUI,SKBN,1081942,IL0010819428,1.17937,8613,2007.00,2049.0000,No,429151973,53.21,60.00,429151973.00,257491183.80,1,4679,07/03/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.16944,5707,621.90,606.5000,No,917621652,98.22,100.00,823980252.00,823980252.00,1,5466,07/03/2021
MELISRON,MLSR,323014,IL0003230146,1.14460,8359,17620.00,17620.0000,No,47441367,48.42,60.00,47441367.00,28464820.20,1,4048,07/03/2021
MIVNE,MVNE,226019,IL0002260193,1.11807,6124,748.00,762.0000,No,818725670,73.20,80.00,818725670.00,654980536.00,1,4567,07/03/2021
STRAUSS GROUP,STRS,746016,IL0007460160,1.06643,10384,8942.00,9018.0000,No,116129716,42.78,45.00,116129716.00,52258372.20,1,4480,07/03/2021
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.00631,7349,4150.00,4205.0000,No,177089406,54.69,60.00,177089406.00,106253643.60,1,4073,07/03/2021
OPKO HEALTH,OPK,1129543,US68375N1037,0.95539,9378,1400.00,1399.0000,No,669828892,59.82,60.00,669828892.00,401897335.20,0.74404,5606,07/03/2021
ELECTRA,ELTR,739037,IL0007390375,0.91939,6714,177990.00,178100.0000,No,3772361,51.25,60.00,3772361.00,2263416.60,1,3443,07/03/2021
PHOENIX,PHOE,767012,IL0007670123,0.91323,6669,2619.00,2643.0000,No,254656498,56.49,60.00,254656498.00,152793898.80,1,3802,07/03/2021
HAREL,HARL,585018,IL0005850180,0.90118,6581,3070.00,3100.0000,No,214378773,53.51,60.00,214378773.00,128627263.80,1,3556,07/03/2021
BIG,BIG,1097260,IL0010972607,0.88957,6588,33210.00,33700.0000,No,19838576,48.40,60.00,19562235.00,11737341.00,1,3236,07/03/2021
CLAL INSURANCE,CLIS,224014,IL0002240146,0.81957,3591,5309.00,5380.0000,No,67644867,87.74,100.00,67644867.00,67644867.00,1,3193,07/03/2021
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.81486,7936,2225.00,2249.0000,No,356682485,39.62,45.00,356617641.00,160477938.45,1,3178,07/03/2021
ISRAEL CORP,ILCO,576017,IL0005760173,0.80884,5907,76730.00,79500.0000,No,7698467,47.50,60.00,7698467.00,4619080.20,1,2907,07/03/2021
AIRPORT CITY,ARPT,1095835,IL0010958358,0.79263,5789,4650.00,4697.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,3065,07/03/2021
SAPIENS,SPNS,1087659,KYG7T16G1039,0.78440,5729,10480.00,10490.0000,No,54661699,55.28,60.00,54661699.00,32797019.40,1,3170,07/03/2021
FORMULA,FORTY,256016,IL0002560162,0.77011,4218,27580.00,28020.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,2679,07/03/2021
AMOT,AMOT,1097278,IL0010972789,0.73592,7166,1748.00,1757.0000,No,409953734,42.46,45.00,409953734.00,184479180.30,1,3058,07/03/2021
GAV YAM,GVYM,759019,IL0007590198,0.73378,5359,2507.00,2526.0000,No,213757100,47.03,60.00,213757100.00,128254260.00,1,2539,07/03/2021
CAMTEK,CAMT,1095264,IL0010952641,0.71733,3929,9081.00,8694.0000,No,43266821,60.74,80.00,43266821.00,34613456.80,1,2285,07/03/2021
OPC ENERGY,OPCE,1141571,IL0011415713,0.69402,6758,3580.00,3632.0000,No,188772387,41.36,45.00,188772387.00,84947574.15,1,2836,07/03/2021
PAZ OIL,PZOL,1100007,IL0011000077,0.68503,3002,31460.00,31810.0000,No,9541384,100.00,100.00,9541384.00,9541384.00,1,3035,07/03/2021
FOX,FOX,1087022,IL0010870223,0.65568,4788,35310.00,35890.0000,No,13561311,53.81,60.00,13561311.00,8136786.60,1,2619,07/03/2021
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.65467,6375,6332.00,6479.0000,No,100677068,37.66,45.00,100677068.00,45304680.60,1,2457,07/03/2021
MAYTRONICS,MTRN,1091065,IL0010910656,0.65458,6405,5885.00,5965.0000,No,108844432,43.50,45.00,108308492.00,48738821.40,1,2824,07/03/2021
MEGA OR,MGOR,1104488,IL0011044885,0.64593,3538,9733.00,9710.0000,No,36350262,61.31,80.00,36350262.00,29080209.60,1,2164,07/03/2021
DANEL,DANE,314013,IL0003140139,0.64528,2839,52790.00,52990.0000,No,5384340,87.60,100.00,5356228.00,5356228.00,1,2499,07/03/2021
MATRIX,MTRX,445015,IL0004450156,0.64356,4700,7564.00,7636.0000,No,62136913,50.72,60.00,62136913.00,37282147.80,1,2407,07/03/2021
HILAN,HLAN,1084698,IL0010846983,0.62557,3426,15200.00,15260.0000,No,22542677,66.64,80.00,22542677.00,18034141.60,1,2292,07/03/2021
REIT 1,RIT1,1098920,IL0010989205,0.61592,2699,1510.00,1526.0000,No,178733943,98.48,100.00,178733943.00,178733943.00,1,2686,07/03/2021
ENERGIX,ENRG,1123355,IL0011233553,0.56348,5487,1136.00,1126.0000,No,483004379,44.74,45.00,483004379.00,217351970.55,1,2433,07/03/2021
AUDIOCODES,AUDC,1082965,IL0010829658,0.55573,3044,9219.00,9510.0000,No,33017814,71.42,80.00,33017814.00,26414251.20,1,2243,07/03/2021
PARTNER,PTNR,1083484,IL0010834849,0.55479,3039,1654.00,1661.0000,No,183721365,72.86,80.00,183721365.00,146977092.00,1,2223,07/03/2021
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.55270,5382,458.50,470.2000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,2473,07/03/2021
FATTAL HOLD,FTAL,1143429,IL0011434292,0.54225,5280,34150.00,35250.0000,No,15461541,37.64,45.00,15461541.00,6957693.45,1,2051,07/03/2021
KENON,KEN,1134139,SG9999012629,0.53439,5204,9658.00,9739.0000,No,53879117,41.94,45.00,53879117.00,24245602.65,1,2201,07/03/2021
RAMI LEVI,RMLI,1104249,IL0011042491,0.53142,2911,21130.00,21300.0000,No,13775583,60.10,80.00,13775583.00,11020466.40,1,1763,07/03/2021
COMPUGEN,CGEN,1085208,IL0010852080,0.52841,2315,2800.00,2840.0000,No,82694209,99.93,100.00,82694209.00,82694209.00,1,2347,07/03/2021
ISRACARD,ISCD,1157403,IL0011574030,0.51804,2270,1135.00,1152.0000,No,200000000,100.00,100.00,200000000.00,200000000.00,1,2304,07/03/2021
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.49248,3597,3859.00,3900.0000,No,93200959,54.35,60.00,93200959.00,55920575.40,1,1976,07/03/2021
SUMMIT,SMT,1081686,IL0010816861,0.48521,3544,4799.00,4961.0000,No,73839173,47.98,60.00,73839173.00,44303503.80,1,1758,07/03/2021
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.48059,3510,9900.00,10000.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,1697,07/03/2021
TASE,TASE,1159029,IL0011590291,0.44113,1933,1910.00,1918.0000,No,101202091,80.24,100.00,101202091.00,101202091.00,1,1558,07/03/2021
ONE TECHNOLOGI,ONE,161018,IL0001610182,0.43538,3180,44460.00,43460.0000,No,7151710,51.29,60.00,7151710.00,4291026.00,1,1594,07/03/2021
MENORA MIV HLD,MMHD,566018,IL0005660183,0.43347,4221,6671.00,6757.0000,No,63271931,35.42,45.00,63271931.00,28472368.95,1,1514,07/03/2021
EQUITAL,EQTL,755017,IL0007550176,0.39798,2906,8000.00,8088.0000,No,36331037,45.67,60.00,36331037.00,21798622.20,1,1342,07/03/2021
ALLOT,ALLT,1099654,IL0010996549,0.39728,1741,4920.00,4752.0000,No,35382638,93.58,100.00,35382638.00,35382638.00,1,1573,07/03/2021
ELECTRA CO  PR,ECP,5010129,IL0050101299,0.39115,2857,12990.00,13410.0000,Yes,21991066,52.19,60.00,21991066.00,13194639.60,1,1539,07/03/2021
INROM CONST,INRM,1132356,IL0011323560,0.37249,1632,1500.00,1520.0000,No,108814860,100.00,100.00,108814860.00,108814860.00,1,1654,07/03/2021
BATM,BVC,1158823,IL0010849045,0.36595,2004,455.10,455.8000,No,440434124,77.31,80.00,440434124.00,352347299.20,1,1552,07/03/2021
ELCO,ELCO,694034,IL0006940345,0.35565,4453,16270.00,16160.0000,No,27367011,34.56,35.00,27367011.00,9578453.85,1,1528,07/03/2021
MAGIC,MGIC,1082312,IL0010823123,0.35324,2580,5261.00,5236.0000,No,49035055,54.37,60.00,49035055.00,29421033.00,1,1396,07/03/2021
DELEK GROUP,DLEKG,1084128,IL0010841281,0.35248,2581,15000.00,16050.0000,No,17216967,47.33,60.00,17161472.00,10296883.20,1,1308,07/03/2021
SELLA REAL EST,SLARL,1109644,IL0011096448,0.33107,1451,706.70,710.0000,No,205280240,91.52,100.00,205280240.00,205280240.00,1,1334,07/03/2021
BAZAN,ORL,2590248,IL0025902482,0.32877,2401,74.90,78.0000,No,3205713154,51.55,60.00,3205713154.00,1923427892.40,1,1289,07/03/2021
G CITY,GCT,126011,IL0001260111,0.31913,3108,2053.00,2060.0000,No,151380378,44.56,45.00,151365989.00,68114695.05,1,1390,07/03/2021
MIGDAL INSUR.,MGDL,1081165,IL0010811656,0.31172,3903,370.30,374.0000,No,1053908234,31.54,35.00,1053908234.00,368867881.90,1,1243,07/03/2021
