Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 15/07/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
NICE,NICE,273011,IL0002730112,5.59117,51766,82010.00,83320.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.53261,52593,04/07/2021
LEUMI,LUMI,604611,IL0006046119,4.91874,35959,2475.00,2493.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.67452,36217,04/07/2021
POALIM,POLI,662577,IL0006625771,4.89346,35002,2619.00,2620.0000,No,1336452973,88.64,100.00,1336452973.00,1336452973.00,0.68941,31037,04/07/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,4.26292,21021,15420.00,15430.0000,No,136324409,99.88,100.00,136324409.00,136324409.00,1,21010,04/07/2021
TEVA,TEVA,629014,IL0006290147,4.21960,32797,2975.00,2920.0000,No,1102426176,99.54,100.00,1096776176.00,1096776176.00,0.6377,32043,04/07/2021
DISCOUNT,DSCT,691212,IL0006912120,3.60925,17798,1529.00,1525.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,17751,04/07/2021
ICL,ICL,281014,IL0002810146,3.53279,29035,2261.00,2261.0000,No,1284151147,54.24,60.00,1284151147.00,770490688.20,1,15748,04/07/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.03064,24913,9752.00,9664.0000,No,255468933,58.14,60.00,255410966.00,153246579.60,1,14354,04/07/2021
LIVEPERSON,LPSN,1123017,US5381461012,2.65907,13112,19410.00,18570.0000,No,67554435,93.44,100.00,67554435.00,67554435.00,1,11722,04/07/2021
ORMAT TECHNO,ORA,1134402,US6866881021,2.63062,12975,23170.00,22400.0000,No,55997579,80.29,100.00,55986436.00,55986436.00,1,10071,04/07/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.25878,18564,42000.00,41700.0000,No,44200164,55.70,60.00,44200164.00,26520098.40,1,10266,04/07/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.16050,30439,25100.00,24420.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,8923,04/07/2021
TOWER,TSEM,1082379,IL0010823792,1.98965,9835,9088.00,8890.0000,No,108219239,100.00,100.00,107959222.00,107959222.00,1,9621,04/07/2021
NOVA,NVMI,1084557,IL0010845571,1.87569,9249,32740.00,31250.0000,No,28250933,94.02,100.00,28250933.00,28250933.00,1,8300,04/07/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.58125,7798,4490.00,4460.0000,No,173681404,84.61,100.00,173661752.00,173661752.00,1,6554,04/07/2021
