Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 01/02/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
TEVA,TEVA,629014,IL0006290147,5.52911,42787,3904.00,3905.0000,No,1095971556,99.59,100.00,1095971556.00,1095971556.00,0.56962,42622,10/01/2021
POALIM,POLI,662577,IL0006625771,5.03447,31193,2335.00,2359.0000,No,1335898103,84.24,100.00,1335898103.00,1335898103.00,0.71143,26547,10/01/2021
LEUMI,LUMI,604611,IL0006046119,4.99114,29348,2020.00,2056.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.74964,29869,10/01/2021
NICE,NICE,273011,IL0002730112,4.78869,54339,86620.00,88040.0000,No,62732298,100.00,100.00,62732298.00,62732298.00,0.38846,55230,10/01/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,4.39779,19385,14220.00,14080.0000,No,136324409,99.91,100.00,136324409.00,136324409.00,1,19177,10/01/2021
ORMAT TECHNO,ORA,1134402,US6866881021,4.16251,20929,37480.00,37520.0000,No,55841090,80.27,100.00,55841090.00,55841090.00,0.87668,16818,10/01/2021
DISCOUNT,DSCT,691212,IL0006912120,3.35898,14806,1272.00,1280.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,14899,10/01/2021
LIVEPERSON,LPSN,1123017,US5381461012,3.08392,13594,20590.00,21120.0000,No,66021647,92.84,100.00,66021647.00,66021647.00,1,12945,10/01/2021
ICL,ICL,281014,IL0002810146,2.98584,21936,1713.00,1734.0000,No,1280551147,54.10,60.00,1280551147.00,768330688.20,1,12013,10/01/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.65974,19541,44210.00,44750.0000,No,44200164,55.70,60.00,44198330.00,26518998.00,1,11017,10/01/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,2.65413,19499,7645.00,7775.0000,No,255056523,55.96,60.00,255054676.00,153032805.60,1,11097,10/01/2021
TOWER,TSEM,1082379,IL0010823792,2.24826,9945,9215.00,9480.0000,No,107923544,100.00,100.00,107544989.00,107544989.00,1,10231,10/01/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,1.96437,24740,20400.00,20960.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,7659,10/01/2021
BEZEQ,BEZQ,230011,IL0002300114,1.68339,9275,335.40,333.8000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,6756,10/01/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.62821,7177,4152.00,4247.0000,No,172859286,84.60,100.00,172859286.00,172859286.00,1,6211,10/01/2021
OPKO HEALTH,OPK,1129543,US68375N1037,1.60468,11789,1760.00,1962.0000,No,669828892,59.91,60.00,669828892.00,401897335.20,1,7873,10/01/2021
NOVA,NVMI,1084557,IL0010845571,1.48571,6549,23190.00,23600.0000,No,28240418,90.77,100.00,28240418.00,28240418.00,1,6050,10/01/2021
SHUFERSAL,SAE,777037,IL0007770378,1.47438,6499,2728.00,2787.0000,No,238233976,99.91,100.00,238233976.00,238233976.00,1,6634,10/01/2021
FIBI BANK,FIBI,593038,IL0005930388,1.17379,8623,8595.00,8831.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,4575,10/01/2021
MIVNE,MVNE,226019,IL0002260193,1.17237,6460,789.00,787.1000,No,818725670,73.20,80.00,818725670.00,654980536.00,1,4717,10/01/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.13887,5026,610.00,616.1000,No,823980252,98.02,100.00,822966282.00,822966282.00,1,4976,10/01/2021
SHIKUN & BINUI,SKBN,1081942,IL0010819428,1.10710,8188,1908.00,1903.0000,No,429131328,53.21,60.00,426280507.00,255768304.20,1,4345,15/12/2020
STRAUSS GROUP,STRS,746016,IL0007460160,1.10547,10830,9326.00,9415.0000,No,116129716,42.78,45.00,116111933.00,52250369.85,1,4677,10/01/2021
ELECTRA,ELTR,739037,IL0007390375,0.90542,6645,176150.00,176150.0000,No,3772361,51.25,60.00,3776195.00,2265717.00,1,3406,10/01/2021
PHOENIX,PHOE,767012,IL0007670123,0.90055,6616,2598.00,2611.0000,No,254656498,56.49,60.00,254656498.00,152793898.80,1,3756,10/01/2021
ENERGEAN,ENOG,1155290,GB00BG12Y042,0.88272,6485,3662.00,3661.0000,No,177089406,54.69,60.00,177089406.00,106253643.60,1,3546,10/01/2021
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.86510,8474,2378.00,2351.0000,No,356510501,39.59,45.00,356353495.00,160359072.75,1,3318,10/01/2021
HAREL,HARL,585018,IL0005850180,0.81706,6003,2800.00,2862.0000,No,214378773,53.51,60.00,214378773.00,128627263.80,1,3283,10/01/2021
MELISRON,MLSR,323014,IL0003230146,0.81700,8003,16870.00,17500.0000,No,47441367,48.42,45.00,47438518.00,21347333.10,1,4020,10/01/2021
SAPIENS,SPNS,1087659,KYG7T16G1039,0.80038,5882,10760.00,10700.0000,No,54661699,54.62,60.00,54647347.00,32788408.20,1,3195,10/01/2021
AIRPORT CITY,ARPT,1095835,IL0010958358,0.79336,5829,4682.00,4680.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,3053,10/01/2021
FORMULA,FORTY,256016,IL0002560162,0.78720,4337,28360.00,28500.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,2725,10/01/2021
GAV YAM,GVYM,759019,IL0007590198,0.76813,5643,2640.00,2604.0000,No,213757100,48.39,60.00,213757100.00,128254260.00,1,2694,10/01/2021
AMOT,AMOT,1097278,IL0010972789,0.76566,7505,1831.00,1841.0000,No,409899589,42.46,45.00,409615416.00,184326937.20,1,3204,10/01/2021
COMPUGEN,CGEN,1085208,IL0010852080,0.74572,3287,3975.00,4218.0000,No,82694209,99.88,100.00,82694209.00,82694209.00,1,3484,10/01/2021
CLAL INSURANCE,CLIS,224014,IL0002240146,0.74121,3267,4830.00,4920.0000,No,67644867,88.16,100.00,67644867.00,67644867.00,1,2934,10/01/2021
ISRAEL CORP,ILCO,576017,IL0005760173,0.69685,5119,66500.00,67280.0000,No,7698467,47.50,60.00,7698467.00,4619080.20,1,2460,10/01/2021
PAZ OIL,PZOL,1100007,IL0011000077,0.68618,3006,31510.00,30550.0000,No,9541384,100.00,100.00,9599016.00,9599016.00,1,2915,10/01/2021
OPC ENERGY,OPCE,1141571,IL0011415713,0.67502,6616,3707.00,3799.0000,No,178472387,37.97,45.00,178370398.00,80266679.10,1,2574,10/01/2021
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.64149,6285,6243.00,6437.0000,No,100677068,37.66,45.00,100652083.00,45293437.35,1,2441,10/01/2021
MEGA OR,MGOR,1104488,IL0011044885,0.63430,3495,9615.00,9576.0000,No,36350262,61.31,80.00,36349436.00,29079548.80,1,2134,10/01/2021
MAYTRONICS,MTRN,1091065,IL0010910656,0.63220,6196,5721.00,5880.0000,No,108304833,43.22,45.00,108244966.00,48710234.70,1,2752,10/01/2021
HILAN,HLAN,1084698,IL0010846983,0.62132,3426,15200.00,15090.0000,No,22542677,66.64,80.00,22522677.00,18018141.60,1,2267,10/01/2021
REIT 1,RIT1,1098920,IL0010989205,0.61941,2731,1528.00,1524.0000,No,178733943,98.48,100.00,178688483.00,178688483.00,1,2683,10/01/2021
DANEL,DANE,314013,IL0003140139,0.60952,2703,50460.00,51680.0000,No,5356228,87.54,100.00,5324487.00,5324487.00,1,2423,10/01/2021
CAMTEK,CAMT,1095264,IL0010952641,0.60700,3345,7730.00,8048.0000,No,43266821,60.65,80.00,43266821.00,34613456.80,1,2112,10/01/2021
MATRIX,MTRX,445015,IL0004450156,0.60059,4412,7101.00,7194.0000,No,62136913,50.72,60.00,62136913.00,37282147.80,1,2267,10/01/2021
ENERGIX,ENRG,1123355,IL0011233553,0.59433,5843,1211.00,1266.0000,No,482528750,44.68,45.00,480736580.00,216331461.00,1,2729,10/01/2021
AFI PROPERTIES,AFPR,1091354,IL0010913544,0.58169,4273,11860.00,11800.0000,No,36032556,27.23,60.00,36032556.00,21619533.60,1,1158,10/01/2021
AUDIOCODES,AUDC,1082965,IL0010829658,0.58049,3199,9765.00,9993.0000,No,32754794,70.27,80.00,32754794.00,26203835.20,1,2300,10/01/2021
FOX,FOX,1087022,IL0010870223,0.55692,4091,30170.00,30500.0000,No,13561311,53.81,60.00,13561311.00,8136786.60,1,2226,10/01/2021
