Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 12/07/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
NICE,NICE,273011,IL0002730112,5.65823,52770,83600.00,83550.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.53261,52738,04/07/2021
LEUMI,LUMI,604611,IL0006046119,4.97974,36671,2524.00,2503.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.67452,36362,04/07/2021
POALIM,POLI,662577,IL0006625771,4.97112,35817,2680.00,2643.0000,No,1336452973,88.64,100.00,1336452973.00,1336452973.00,0.68941,31310,04/07/2021
TEVA,TEVA,629014,IL0006290147,4.30586,33712,3058.00,3090.0000,No,1102426176,99.54,100.00,1096776176.00,1096776176.00,0.6377,33908,04/07/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,4.17437,20735,15210.00,15300.0000,No,136324409,99.88,100.00,136324409.00,136324409.00,1,20833,04/07/2021
DISCOUNT,DSCT,691212,IL0006912120,3.64400,18100,1555.00,1555.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,18100,04/07/2021
ICL,ICL,281014,IL0002810146,3.38928,28059,2185.00,2186.0000,No,1284151147,54.24,60.00,1284151147.00,770490688.20,1,15226,04/07/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.06974,25419,9950.00,9916.0000,No,255468933,58.14,60.00,255410966.00,153246579.60,1,14728,04/07/2021
LIVEPERSON,LPSN,1123017,US5381461012,2.73634,13592,20120.00,19830.0000,No,67554435,93.44,100.00,67554435.00,67554435.00,1,12517,04/07/2021
ORMAT TECHNO,ORA,1134402,US6866881021,2.55744,12706,22690.00,22580.0000,No,55997579,80.29,100.00,55986436.00,55986436.00,1,10152,04/07/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.22905,18454,41750.00,41800.0000,No,44200164,55.70,60.00,44200164.00,26520098.40,1,10291,04/07/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.05254,29130,24020.00,24770.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,9051,04/07/2021
TOWER,TSEM,1082379,IL0010823792,1.94567,9688,8952.00,9037.0000,No,108219239,100.00,100.00,107959222.00,107959222.00,1,9780,04/07/2021
NOVA,NVMI,1084557,IL0010845571,1.83194,9100,32210.00,32300.0000,No,28250933,94.02,100.00,28250933.00,28250933.00,1,8579,04/07/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.59076,7903,4550.00,4483.0000,No,173681404,84.61,100.00,173661752.00,173661752.00,1,6588,04/07/2021
BEZEQ,BEZQ,230011,IL0002300114,1.56113,9693,350.50,344.5000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,6973,04/07/2021
SHUFERSAL,SAE,777037,IL0007770378,1.38548,6882,2594.00,2560.0000,No,265303075,99.92,100.00,265303075.00,265303075.00,1,6786,04/07/2021
MELISRON,MLSR,323014,IL0003230146,1.35853,11247,23700.00,24310.0000,No,47454878,48.43,60.00,47454878.00,28472926.80,1,5587,04/07/2021
MIVNE,MVNE,226019,IL0002260193,1.26325,7844,945.40,950.8000,No,829649286,73.56,80.00,829649286.00,663719428.80,1,5803,04/07/2021
FIBI BANK,FIBI,593038,IL0005930388,1.24342,10294,10260.00,10190.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,5279,04/07/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.23419,6131,668.00,682.0000,No,917775642,98.22,100.00,917731176.00,917731176.00,1,6148,04/07/2021
BIG,BIG,1097260,IL0010972607,1.07069,8870,43500.00,43200.0000,No,20389807,49.41,60.00,20376735.00,12226041.00,1,4352,04/07/2021
OPKO HEALTH,OPK,1129543,US68375N1037,1.05558,8987,1304.00,1295.0000,No,689204537,60.80,60.00,670153267.00,402091960.20,1,5427,04/07/2021
SHIKUN & BINUI,SKBN,1081942,IL0010819428,1.03219,8547,1988.00,1974.0000,No,429937951,53.27,60.00,429835718.00,257901430.80,1,4521,04/07/2021
PHOENIX,PHOE,767012,IL0007670123,0.97455,8057,3192.00,3180.0000,No,252407222,56.10,60.00,252756689.00,151654013.40,1,4503,04/07/2021
STRAUSS GROUP,STRS,746016,IL0007460160,0.95249,10514,9053.00,9131.0000,No,116136290,42.79,45.00,116136290.00,52261330.50,1,4538,04/07/2021
ENERGEAN,ENOG,1155290,GB00BG12Y042,0.92923,5770,3258.00,3176.0000,No,177089406,61.48,80.00,177089406.00,141671524.80,1,3458,04/07/2021
CLAL INSURANCE,CLIS,224014,IL0002240146,0.91951,4567,6752.00,6683.0000,No,67644867,89.83,100.00,67644867.00,67644867.00,1,4061,04/07/2021
ISRAEL CORP,ILCO,576017,IL0005760173,0.90137,7462,96930.00,96390.0000,No,7698467,47.50,60.00,7698467.00,4619080.20,1,3525,04/07/2021
HAREL,HARL,585018,IL0005850180,0.83487,6912,3224.00,3208.0000,No,214378773,53.51,60.00,214378773.00,128627263.80,1,3680,04/07/2021
AIRPORT CITY,ARPT,1095835,IL0010958358,0.83487,6912,5552.00,5526.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,3605,04/07/2021
AMOT,AMOT,1097278,IL0010972789,0.82667,9125,2215.00,2183.0000,No,411987831,42.75,45.00,411961317.00,185382592.65,1,3845,04/07/2021
ELECTRA,ELTR,739037,IL0007390375,0.81874,6827,179770.00,178850.0000,No,3797644,51.57,60.00,3770401.00,2262240.60,1,3503,04/07/2021
CAMTEK,CAMT,1095264,IL0010952641,0.79858,4958,11460.00,11770.0000,No,43266821,60.68,80.00,43266821.00,34613456.80,1,3090,04/07/2021
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.79029,8724,2444.00,2410.0000,No,356956208,39.66,45.00,356930114.00,160618551.30,1,3412,04/07/2021
DANEL,DANE,314013,IL0003140139,0.77504,3860,71500.00,69480.0000,No,5399200,86.87,100.00,5384340.00,5384340.00,1,3259,04/07/2021
PAZ OIL,PZOL,1100007,IL0011000077,0.74838,3717,38960.00,38960.0000,No,9541472,100.00,100.00,9541472.00,9541472.00,1,3717,04/07/2021
FORMULA,FORTY,256016,IL0002560162,0.72272,4487,29340.00,29250.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,2796,04/07/2021
MAYTRONICS,MTRN,1091065,IL0010910656,0.69621,7690,7042.00,7039.0000,No,109205689,43.68,45.00,109129035.00,49108065.75,1,3358,04/07/2021
MATRIX,MTRX,445015,IL0004450156,0.66665,5519,8817.00,8565.0000,No,62594515,51.08,60.00,62594515.00,37556709.00,1,2739,04/07/2021
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.66171,7304,7232.00,7165.0000,No,100997082,37.86,45.00,100997082.00,45448686.90,1,2740,04/07/2021
HILAN,HLAN,1084698,IL0010846983,0.64117,3981,17660.00,17430.0000,No,22542677,66.64,80.00,22542677.00,18034141.60,1,2618,04/07/2021
MEGA OR,MGOR,1104488,IL0011044885,0.62662,3891,10700.00,10850.0000,No,36361598,61.32,80.00,36361598.00,29089278.40,1,2419,04/07/2021
REIT 1,RIT1,1098920,IL0010989205,0.62426,3101,1734.00,1741.0000,No,178828171,98.44,100.00,178825258.00,178825258.00,1,3065,04/07/2021
FOX,FOX,1087022,IL0010870223,0.61494,5108,37540.00,37750.0000,No,13606183,53.97,60.00,13561311.00,8136786.60,1,2772,04/07/2021
AUDIOCODES,AUDC,1082965,IL0010829658,0.56859,3530,10840.00,10800.0000,No,32567814,71.26,80.00,32567814.00,26054251.20,1,2506,04/07/2021
SAPIENS,SPNS,1087659,KYG7T16G1039,0.56275,4659,8523.00,8544.0000,No,54661699,55.28,60.00,54661699.00,32797019.40,1,2582,04/07/2021
ENERGIX,ENRG,1123355,IL0011233553,0.55776,6157,1264.00,1270.0000,No,487075210,44.39,45.00,487075210.00,219183844.50,1,2746,04/07/2021
OPC ENERGY,OPCE,1141571,IL0011415713,0.54982,6071,3215.00,3202.0000,No,188824469,41.37,45.00,188772387.00,84947574.15,1,2501,04/07/2021
KENON,KEN,1134139,SG9999012629,0.53741,5932,11010.00,11060.0000,No,53879117,39.45,45.00,53879117.00,24245602.65,1,2351,04/07/2021
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.52745,5822,496.00,484.4000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,2547,04/07/2021
ISRACARD,ISCD,1157403,IL0011574030,0.50733,2520,1260.00,1240.0000,No,200000000,100.00,100.00,200000000.00,200000000.00,1,2480,04/07/2021
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.50404,4173,11770.00,11540.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,1958,04/07/2021
GAV YAM,GVYM,759019,IL0007590198,0.48604,6898,3227.00,3168.0000,No,213757100,25.96,35.00,213757100.00,74814985.00,1,1758,04/07/2021
ELECTRA CO  PR,ECP,5010129,IL0050101299,0.47150,3903,17750.00,17450.0000,No,21991066,52.19,60.00,21991066.00,13194639.60,1,2003,04/07/2021
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.46779,3874,4154.00,4139.0000,No,93250959,54.35,60.00,93227209.00,55936325.40,1,2098,04/07/2021
