Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 11/11/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
LEUMI,LUMI,604611,IL0006046119,5.06238,43921,3023.00,3047.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.64242,44265,07/11/2021
NICE,NICE,273011,IL0002730112,4.97633,57100,90460.00,99170.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.48575,62598,07/11/2021
POALIM,POLI,662577,IL0006625771,4.89157,40829,3055.00,3060.0000,No,1336452973,88.65,100.00,1336452973.00,1336452973.00,0.66776,36254,07/11/2021
TEVA,TEVA,629014,IL0006290147,4.42847,32075,2908.00,2992.0000,No,1103007168,99.52,100.00,1102385659.00,1102385659.00,0.76995,32844,07/11/2021
DISCOUNT,DSCT,691212,IL0006912120,3.92627,21884,1880.00,1897.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,22081,07/11/2021
ICL,ICL,281014,IL0002810146,3.79881,35288,2748.00,2715.0000,No,1284151147,54.24,60.00,1284151147.00,770490688.20,1,18911,07/11/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,3.14541,17531,12860.00,13180.0000,No,136324409,99.87,100.00,136324409.00,136324409.00,1,17944,07/11/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.09168,28726,11200.00,11310.0000,No,256479276,58.31,60.00,256426213.00,153855727.80,1,16914,07/11/2021
ORMAT TECHNO,ORA,1134402,US6866881021,2.46953,13764,24580.00,24830.0000,No,55997579,80.29,100.00,55997579.00,55997579.00,1,11164,07/11/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.29910,36612,30190.00,30140.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,11013,07/11/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.27173,21103,47740.00,47020.0000,No,44203756,55.70,60.00,44203756.00,26522253.60,1,11577,07/11/2021
TOWER,TSEM,1082379,IL0010823792,2.22093,12379,11410.00,11370.0000,No,108489058,100.00,100.00,108489058.00,108489058.00,1,12335,07/11/2021
NOVA,NVMI,1084557,IL0010845571,2.05183,11494,40330.00,40340.0000,No,28499895,94.07,100.00,28356397.00,28356397.00,1,10815,07/11/2021
LIVEPERSON,LPSN,1123017,US5381461012,1.91866,10694,15830.00,15300.0000,No,67554435,93.44,100.00,67554435.00,67554435.00,1,9658,07/11/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.66122,9259,5330.00,5297.0000,No,173714485,84.57,100.00,173714485.00,173714485.00,1,7782,07/11/2021
BEZEQ,BEZQ,230011,IL0002300114,1.60006,11148,403.10,400.0000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,8096,07/11/2021
MELISRON,MLSR,323014,IL0003230146,1.42493,13237,27890.00,27420.0000,No,47460339,48.44,60.00,47460339.00,28476203.40,1,6304,07/11/2021
MIVNE,MVNE,226019,IL0002260193,1.40508,9789,1225.00,1224.0000,No,799119757,76.37,80.00,799119757.00,639295805.60,1,7470,07/11/2021
FIBI BANK,FIBI,593038,IL0005930388,1.33819,12431,12390.00,12420.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,6435,07/11/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.30711,7287,788.00,794.0000,No,924718585,98.23,100.00,924537018.00,924537018.00,1,7212,07/11/2021
OPKO HEALTH,OPK,1129543,US68375N1037,1.28403,8841,1298.00,1272.0000,No,681099362,60.28,80.00,689204537.00,551363629.60,1,5222,07/11/2021
SHUFERSAL,SAE,777037,IL0007770378,1.20914,6739,2540.00,2575.0000,No,265326677,99.94,100.00,265326677.00,265326677.00,1,6828,07/11/2021
BIG,BIG,1097260,IL0010972607,1.09845,10204,48280.00,47240.0000,No,21134810,51.19,60.00,21134810.00,12680886.00,1,5111,07/11/2021
PHOENIX,PHOE,767012,IL0007670123,1.06796,9922,3930.00,3899.0000,No,252456348,58.78,60.00,252433777.00,151460266.20,1,5786,07/11/2021
CLAL INSURANCE,CLIS,224014,IL0002240146,1.00588,5607,8288.00,8195.0000,No,67647579,84.99,100.00,67644867.00,67644867.00,1,4712,07/11/2021
ISRAEL CORP,ILCO,576017,IL0005760173,0.99291,9224,119810.00,118300.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,4440,07/11/2021
ENERGEAN,ENOG,1155290,GB00BG12Y042,0.98419,6857,3872.00,3817.0000,No,177089406,61.48,80.00,177089406.00,141671524.80,1,4156,07/11/2021
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.94715,8799,2046.00,2051.0000,No,430064791,53.29,60.00,430028276.00,258016965.60,1,4701,07/11/2021
ELECTRA,ELTR,739037,IL0007390375,0.89280,8294,217000.00,215000.0000,No,3821918,51.88,60.00,3821918.00,2293150.80,1,4263,07/11/2021
AMOT,AMOT,1097278,IL0010972789,0.89043,11029,2494.00,2471.0000,No,442217130,43.95,45.00,442207956.00,198993580.20,1,4802,07/11/2021
AIRPORT CITY,ARPT,1095835,IL0010958358,0.88501,8221,6604.00,6498.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,4240,07/11/2021
CAMTEK,CAMT,1095264,IL0010952641,0.87588,6102,13960.00,13650.0000,No,43712486,61.08,80.00,43712486.00,34969988.80,1,3644,07/11/2021
STRAUSS GROUP,STRS,746016,IL0007460160,0.86362,10697,9205.00,9201.0000,No,116207835,42.82,45.00,116204138.00,52291862.10,1,4578,07/11/2021
HAREL,HARL,585018,IL0005850180,0.81731,7587,3553.00,3498.0000,No,213535786,53.19,60.00,213686986.00,128212191.60,1,3973,07/11/2021
FORMULA,FORTY,256016,IL0002560162,0.79907,5567,36400.00,37010.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,3538,07/11/2021
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.76024,9417,2637.00,2636.0000,No,357095603,39.69,45.00,357079582.00,160685811.90,1,3736,07/11/2021
FOX,FOX,1087022,IL0010870223,0.74129,6886,50610.00,49540.0000,No,13606183,53.97,60.00,13606183.00,8163709.80,1,3638,07/11/2021
PAZ OIL,PZOL,1100007,IL0011000077,0.71164,3966,41570.00,41470.0000,No,9541472,99.98,100.00,9541472.00,9541472.00,1,3956,07/11/2021
MAYTRONICS,MTRN,1091065,IL0010910656,0.68434,8477,7760.00,7924.0000,No,109241880,43.70,45.00,109227778.00,49152500.10,1,3783,07/11/2021
MEGA OR,MGOR,1104488,IL0011044885,0.67488,4702,12930.00,12780.0000,No,36364246,61.51,80.00,36364246.00,29091396.80,1,2859,07/11/2021
DANEL,DANE,314013,IL0003140139,0.66889,3738,69050.00,69610.0000,No,5414159,87.42,100.00,5399200.00,5399200.00,1,3295,07/11/2021
REIT 1,RIT1,1098920,IL0010989205,0.66276,3702,2064.00,2055.0000,No,179345361,98.25,100.00,178971895.00,178971895.00,1,3621,07/11/2021
SAPIENS,SPNS,1087659,KYG7T16G1039,0.64690,6009,10970.00,10990.0000,No,54779020,55.38,60.00,54779020.00,32867412.00,1,3334,07/11/2021
HILAN,HLAN,1084698,IL0010846983,0.61606,4292,19040.00,19400.0000,No,22542677,66.64,80.00,22542677.00,18034141.60,1,2914,07/11/2021
MATRIX,MTRX,445015,IL0004450156,0.60894,5657,9037.00,9380.0000,No,62594515,51.08,60.00,62594515.00,37556709.00,1,2999,07/11/2021
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.60268,7465,7391.00,7317.0000,No,100997082,37.86,45.00,100997082.00,45448686.90,1,2798,07/11/2021
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.57810,7160,610.00,608.7000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,3201,07/11/2021
KENON,KEN,1134139,SG9999012629,0.56159,6956,12910.00,12670.0000,No,53879117,39.45,45.00,53879117.00,24245602.65,1,2693,07/11/2021
OPC ENERGY,OPCE,1141571,IL0011415713,0.55821,6915,3420.00,3346.0000,No,202185744,41.22,45.00,202160715.00,90972321.75,1,2789,07/11/2021
PERION NETWORK,PERI,1095819,IL0010958192,0.54323,3028,9150.00,9246.0000,No,33090474,82.44,100.00,33090474.00,33090474.00,1,2522,07/11/2021
ENERGIX,ENRG,1123355,IL0011233553,0.54120,6706,1375.00,1375.0000,No,488091881,44.51,45.00,487503633.00,219376634.85,1,2987,07/11/2021
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.53049,4928,13900.00,13810.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,2343,07/11/2021
AUDIOCODES,AUDC,1082965,IL0010829658,0.52098,3583,11090.00,11350.0000,No,32304723,71.03,80.00,32729030.00,26183224.00,1,2604,07/11/2021
DELEK GROUP,DLEKG,1084128,IL0010841281,0.51233,4760,26030.00,26150.0000,No,18287493,48.03,60.00,18283493.00,10970095.80,1,2297,07/11/2021
ISRACARD,ISCD,1157403,IL0011574030,0.47474,2646,1323.00,1323.0000,No,200000000,100.00,100.00,200000000.00,200000000.00,1,2646,07/11/2021
SUMMIT,SMT,1081686,IL0010816861,0.46826,4350,5891.00,5967.0000,No,73839173,47.98,60.00,73839173.00,44303503.80,1,2114,07/11/2021
MIGDAL INSUR.,MGDL,1081165,IL0010811656,0.46714,5786,549.00,546.7000,No,1053908234,35.72,45.00,1053908234.00,474258705.30,1,2058,07/11/2021
FATTAL HOLD,FTAL,1143429,IL0011434292,0.46051,5704,36890.00,36620.0000,No,15461573,37.64,45.00,15461573.00,6957707.85,1,2131,07/11/2021
PARTNER,PTNR,1083484,IL0010834849,0.44361,3091,1680.00,1640.0000,No,183966638,72.90,80.00,183966638.00,147173310.40,1,2199,07/11/2021
SELLA REAL EST,SLARL,1109644,IL0011096448,0.42748,2499,1160.00,1144.0000,No,215399000,97.33,100.00,205399000.00,205399000.00,1,2398,07/11/2021
EQUITAL,EQTL,755017,IL0007550176,0.42317,3931,10820.00,10720.0000,No,36331037,45.67,60.00,36331037.00,21798622.20,1,1779,07/11/2021
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.41910,3897,4173.00,4200.0000,No,93376959,54.41,60.00,93293459.00,55976075.40,1,2134,07/11/2021
ONE TECHNOLOGI,ONE,161018,IL0001610182,0.41581,3863,5401.00,5373.0000,No,71517100,51.29,60.00,71517100.00,42910260.00,1,1971,07/11/2021
INROM CONST,INRM,1132356,IL0011323560,0.39677,2212,1768.00,1738.0000,No,125084977,87.00,100.00,125081503.00,125081503.00,1,1891,07/11/2021
MAGIC,MGIC,1082312,IL0010823123,0.39241,3645,7434.00,7652.0000,No,49035055,54.37,60.00,49035055.00,29421033.00,1,2040,07/11/2021
MENORA MIV HLD,MMHD,566018,IL0005660183,0.38982,4828,7631.00,7542.0000,No,63271931,35.42,45.00,63271931.00,28472368.95,1,1690,07/11/2021
ISRAEL CANADA,ISCN,434019,IL0004340191,0.38253,4903,1678.00,1698.0000,No,292215357,42.04,45.00,282358986.00,127061543.70,1,2086,07/11/2021
ELCO,ELCO,694034,IL0006940345,0.38037,6057,22160.00,21890.0000,No,27334263,34.48,35.00,27334263.00,9566992.05,1,2063,07/11/2021
RAMI LEVI,RMLI,1104249,IL0011042491,0.37637,3496,25380.00,25600.0000,No,13775583,59.68,60.00,13775583.00,8265349.80,1,2105,07/11/2021
ELECTRA CO  PR,ECP,5010129,IL0050101299,0.37462,3480,15860.00,15730.0000,No,21942049,52.08,60.00,21942049.00,13165229.40,1,1798,07/11/2021
DIMRI,DIMRI,1090315,IL0010903156,0.37383,4630,24750.00,24470.0000,No,18707871,36.93,45.00,18707871.00,8418541.95,1,1691,07/11/2021
DELTA GALIL,DELG,627034,IL0006270347,0.37173,4604,18010.00,17930.0000,Yes,25565567,40.78,45.00,25564628.00,11504082.60,1,1869,07/11/2021
ISRAMCO     PU,ISRA,232017,IL0002320179,0.32608,2272,87.70,86.6000,No,2590457029,77.30,80.00,2590457029.00,2072365623.20,1,1734,07/11/2021
TASE,TASE,1159029,IL0011590291,0.32420,1807,1782.00,1795.0000,No,101399817,80.28,100.00,101399817.00,101399817.00,1,1461,07/11/2021
BAZAN,ORL,2590248,IL0025902482,0.32094,2981,93.00,92.3000,No,3205713154,60.55,60.00,3205713154.00,1923427892.40,1,1792,07/11/2021
COMPUGEN,CGEN,1085208,IL0010852080,0.30805,1717,2046.00,2089.0000,No,83917929,99.93,100.00,83917929.00,83917929.00,1,1752,07/11/2021
G CITY,GCT,126011,IL0001260111,0.30192,3739,2464.00,2460.0000,No,151764232,44.69,45.00,151764232.00,68293904.40,1,1668,07/11/2021
