Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 08/11/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
LEUMI,LUMI,604611,IL0006046119,5.44145,52644,3410.00,3432.0000,No,1543805097,99.99,100.00,1543805097.00,1543805097.00,0.56262,52978,06/11/2022
POALIM,POLI,662577,IL0006625771,5.40204,45372,3394.00,3415.0000,No,1336837006,94.31,100.00,1336837006.00,1336837006.00,0.64806,43055,06/11/2022
TEVA,TEVA,629014,IL0006290147,5.18618,34261,3085.00,3240.0000,No,1110552397,99.48,100.00,1110552397.00,1110552397.00,0.82395,35795,06/11/2022
DISCOUNT,DSCT,691212,IL0006912120,4.64750,25297,2045.00,2071.0000,No,1237011293,100.00,100.00,1237011293.00,1237011293.00,1,25619,06/11/2022
NICE,NICE,273011,IL0002730112,4.51013,38030,59860.00,60690.0000,No,63531636,100.00,100.00,63531636.00,63531636.00,0.64552,38557,06/11/2022
ICL,ICL,281014,IL0002810146,4.31953,39188,3040.00,3068.0000,No,1289093724,55.99,60.00,1289017967.00,773410780.20,1,22144,06/11/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.72688,33815,13150.00,13230.0000,No,257146068,58.42,60.00,257107926.00,154264755.60,1,19875,06/11/2022
ORMAT TECHNO,ORA,1134402,US6866881021,3.62375,19724,35350.00,35290.0000,No,55797683,80.18,100.00,55797683.00,55797683.00,1,15788,06/11/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.36057,30491,68760.00,69140.0000,No,44344206,55.84,60.00,44337770.00,26602662.00,1,17120,06/11/2022
TOWER,TSEM,1082379,IL0010823792,2.86098,15573,14210.00,14200.0000,No,109589209,100.00,100.00,109589209.00,109589209.00,1,15562,06/11/2022
BEZEQ,BEZQ,230011,IL0002300114,2.52740,17196,621.80,632.1000,No,2765547168,73.19,80.00,2765547168.00,2212437734.40,1,12794,06/11/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,1.99629,31046,25600.00,25150.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,9190,06/11/2022
FIBI BANK,FIBI,593038,IL0005930388,1.68325,15270,15220.00,15430.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,7994,06/11/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.64417,11187,6317.00,6380.0000,No,177089406,75.86,80.00,177089406.00,141671524.80,1,8571,06/11/2022
NOVA,NVMI,1084557,IL0010845571,1.52568,8333,28950.00,30380.0000,No,28784184,100.00,100.00,28685413.00,28685413.00,1,8745,06/11/2022
PHOENIX,PHOE,767012,IL0007670123,1.38966,9492,3760.00,3713.0000,No,252434138,66.63,80.00,251465825.00,201172660.00,1,6245,06/11/2022
MELISRON,MLSR,323014,IL0003230146,1.35953,12333,25970.00,25790.0000,No,47491202,48.47,60.00,47491202.00,28494721.20,1,5937,06/11/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.30752,7117,3960.00,4048.0000,No,179722469,84.61,100.00,179722469.00,179722469.00,1,6156,06/11/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.30638,7111,700.00,718.0000,No,1015824459,98.38,100.00,1015824459.00,1015824459.00,1,7175,06/11/2022
MIVNE,MVNE,226019,IL0002260193,1.27079,8646,1099.00,1107.0000,No,786756568,77.60,80.00,786741865.00,629393492.00,1,6758,06/11/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.23591,11212,145640.00,147000.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,5517,06/11/2022
SHUFERSAL,SAE,777037,IL0007770378,1.17281,6384,2403.00,2458.0000,No,265658112,99.82,100.00,265658112.00,265658112.00,1,6518,06/11/2022
DELEK GROUP,DLEKG,1084128,IL0010841281,1.11401,10108,55050.00,57900.0000,No,18361957,48.08,60.00,18358187.00,11014912.20,1,5112,06/11/2022
AMOT,AMOT,1097278,IL0010972789,1.08761,9867,2100.00,2120.0000,No,469839877,45.72,60.00,469839877.00,281903926.20,1,4554,06/11/2022
OPC ENERGY,OPCE,1141571,IL0011415713,1.04886,9515,4240.00,4248.0000,No,224415697,45.30,60.00,224413144.00,134647886.40,1,4319,06/11/2022
BIG,BIG,1097260,IL0010972607,0.98129,8902,37150.00,37100.0000,No,23962720,47.37,60.00,23962720.00,14377632.00,1,4211,06/11/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.86988,10522,2945.00,2950.0000,No,357287333,39.72,45.00,357280030.00,160776013.50,1,4186,06/11/2022
ELECTRA,ELTR,739037,IL0007390375,0.86836,7880,205400.00,206790.0000,No,3836463,52.06,60.00,3835258.00,2301154.80,1,4130,06/11/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.84090,10171,8743.00,8920.0000,No,116336927,42.90,45.00,116336927.00,52351617.15,1,4452,06/11/2022
PAZ OIL,PZOL,1100007,IL0011000077,0.83974,4571,42990.00,44070.0000,No,10632220,90.31,100.00,10632220.00,10632220.00,1,4232,06/11/2022
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.80750,9767,832.10,832.3000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,4377,06/11/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.80318,7286,5865.00,5855.0000,No,124233780,52.31,60.00,124233780.00,74540268.00,1,3805,06/11/2022
HAREL,HARL,585018,IL0005850180,0.79800,7228,3424.00,3381.0000,No,211091531,52.36,60.00,211429346.00,126857607.60,1,3737,06/11/2022
ENERGIX,ENRG,1123355,IL0011233553,0.72219,6552,1196.00,1230.0000,No,547808952,47.64,60.00,547790774.00,328674464.40,1,3210,06/11/2022
PARTNER,PTNR,1083484,IL0010834849,0.67237,4575,2460.00,2454.0000,No,185965217,73.19,80.00,185965217.00,148772173.60,1,3340,06/11/2022
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.65910,5979,1323.00,1381.0000,No,451946478,53.36,60.00,451946478.00,271167886.80,1,3330,06/11/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.64222,4370,5900.00,5928.0000,No,74060593,79.58,80.00,74060593.00,59248474.40,1,3494,06/11/2022
REIT 1,RIT1,1098920,IL0010989205,0.63814,3474,1795.00,1795.0000,No,193520738,98.35,100.00,193507440.00,193507440.00,1,3416,06/11/2022
BAZAN,ORL,2590248,IL0025902482,0.63622,4329,135.00,137.9000,No,3206514812,68.67,80.00,3206514812.00,2565211849.60,1,3036,06/11/2022
PERION NETWORK,PERI,1095819,IL0010958192,0.63182,3439,7700.00,7905.0000,No,44662968,100.00,100.00,44662968.00,44662968.00,1,3531,06/11/2022
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.62879,5704,16090.00,16270.0000,No,35452640,47.85,60.00,35452640.00,21271584.00,1,2760,06/11/2022
FOX,FOX,1087022,IL0010870223,0.62613,5680,41610.00,41440.0000,No,13651056,57.08,60.00,13651056.00,8190633.60,1,3229,06/11/2022
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.62112,7513,7422.00,7546.0000,No,101224675,37.99,45.00,101224675.00,45551103.75,1,2902,06/11/2022
FORMULA,FORTY,256016,IL0002560162,0.60470,4114,26860.00,27200.0000,No,15317667,62.70,80.00,15317667.00,12254133.60,1,2612,06/11/2022
HILAN,HLAN,1084698,IL0010846983,0.59606,4056,17700.00,17590.0000,No,22912677,66.69,80.00,22912677.00,18330141.60,1,2688,06/11/2022
KENON,KEN,1134139,SG9999012629,0.59252,7167,13300.00,13260.0000,No,53887154,39.54,45.00,53887154.00,24249219.30,1,2825,06/11/2022
MATRIX,MTRX,445015,IL0004450156,0.53785,4879,7758.00,7610.0000,No,62894287,51.31,60.00,62894287.00,37736572.20,1,2456,06/11/2022
MEGA OR,MGOR,1104488,IL0011044885,0.51242,3486,9564.00,9600.0000,No,36453848,61.35,80.00,36453848.00,29163078.40,1,2147,06/11/2022
CAMTEK,CAMT,1095264,IL0010952641,0.50744,3453,7800.00,8237.0000,No,44263483,60.99,80.00,44263483.00,35410786.40,1,2224,06/11/2022
ISRAMCO     PU,ISRA,232017,IL0002320179,0.49038,3337,128.80,130.7000,No,2590457029,77.30,80.00,2590457029.00,2072365623.20,1,2617,06/11/2022
OPKO HEALTH,OPK,1129543,US68375N1037,0.47870,4343,637.60,660.8000,No,681099362,48.46,60.00,681099362.00,408659617.20,1,2181,06/11/2022
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.47270,4288,4422.00,4340.0000,No,96975959,56.11,60.00,96975959.00,58185575.40,1,2362,06/11/2022
FATTAL HOLD,FTAL,1143429,IL0011434292,0.45616,5523,34270.00,34150.0000,No,16115520,40.17,45.00,16100520.00,7245234.00,1,2211,06/11/2022
LIVEPERSON,LPSN,1123017,US5381461012,0.44384,2416,3528.00,3926.0000,No,68477385,82.75,100.00,68477385.00,68477385.00,1,2225,06/11/2022
RATIO      PU,RATI,394015,IL0003940157,0.42567,2896,257.70,265.6000,No,1123871146,77.31,80.00,1123871146.00,899096916.80,1,2308,06/11/2022
CELLCOM,CEL,1101534,IL0011015349,0.42379,2884,1750.00,1773.0000,No,164798745,63.67,80.00,164767611.00,131814088.80,1,1860,06/11/2022
EQUITAL,EQTL,755017,IL0007550176,0.42050,3815,10500.00,10600.0000,No,36331037,50.01,60.00,36331037.00,21798622.20,1,1926,06/11/2022
DANEL,DANE,314013,IL0003140139,0.41712,2270,39140.00,39150.0000,No,5800850,94.97,100.00,5800850.00,5800850.00,1,2157,06/11/2022
ISRACARD,ISCD,1157403,IL0011574030,0.38481,2095,1046.00,1077.0000,No,200243046,99.99,100.00,200243046.00,200243046.00,1,2156,06/11/2022
TASE,TASE,1159029,IL0011590291,0.38241,2082,2065.00,2102.0000,No,100799078,80.16,100.00,100799078.00,100799078.00,1,1698,06/11/2022
SAPIENS,SPNS,1087659,KYG7T16G1039,0.37236,3378,6129.00,6335.0000,No,55114995,55.41,60.00,55114995.00,33068997.00,1,1935,06/11/2022
RAMI LEVI,RMLI,1104249,IL0011042491,0.37203,3375,24500.00,24900.0000,No,13775583,59.68,60.00,13775583.00,8265349.80,1,2047,06/11/2022
