Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 20/11/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
NICE,NICE,273011,IL0002730112,5.26792,44282,69700.00,68860.0000,No,63531636,100.00,100.00,63531636.00,63531636.00,0.64552,43748,06/11/2022
POALIM,POLI,662577,IL0006625771,5.14270,43060,3221.00,3295.0000,No,1336837006,94.31,100.00,1336837006.00,1336837006.00,0.64806,41542,06/11/2022
TEVA,TEVA,629014,IL0006290147,5.09276,33539,3020.00,3035.0000,No,1110552397,99.47,100.00,1110552397.00,1110552397.00,0.82395,33527,06/11/2022
LEUMI,LUMI,604611,IL0006046119,5.07107,48908,3168.00,3248.0000,No,1543805097,99.99,100.00,1543805097.00,1543805097.00,0.56262,50138,06/11/2022
DISCOUNT,DSCT,691212,IL0006912120,4.43404,24060,1945.00,1992.0000,No,1237011293,100.00,100.00,1237011293.00,1237011293.00,1,24641,06/11/2022
ICL,ICL,281014,IL0002810146,4.00519,36224,2810.00,2833.0000,No,1289093724,55.99,60.00,1289017967.00,773410780.20,1,20448,06/11/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.62195,32760,12740.00,13140.0000,No,257146068,58.42,60.00,257107926.00,154264755.60,1,19740,06/11/2022
ORMAT TECHNO,ORA,1134402,US6866881021,3.28338,17816,31930.00,31370.0000,No,55797683,80.16,100.00,55797683.00,55797683.00,1,14031,06/11/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.26223,29507,66540.00,67000.0000,No,44344206,55.84,60.00,44337770.00,26602662.00,1,16590,06/11/2022
TOWER,TSEM,1082379,IL0010823792,2.98705,16208,14790.00,15050.0000,No,109589209,100.00,100.00,109589209.00,109589209.00,1,16493,06/11/2022
BEZEQ,BEZQ,230011,IL0002300114,2.49941,16953,613.00,613.5000,No,2765547168,73.19,80.00,2765547168.00,2212437734.40,1,12418,06/11/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.03616,31567,26030.00,26300.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,9610,06/11/2022
FIBI BANK,FIBI,593038,IL0005930388,1.60530,14518,14470.00,14760.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,7647,06/11/2022
NOVA,NVMI,1084557,IL0010845571,1.58278,8618,29940.00,29990.0000,No,28784184,100.00,100.00,28685413.00,28685413.00,1,8632,06/11/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.54043,10448,5900.00,5995.0000,No,177089406,75.86,80.00,177089406.00,141671524.80,1,8054,06/11/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.44012,7814,4348.00,4399.0000,No,179722469,84.61,100.00,179722469.00,179722469.00,1,6689,06/11/2022
MELISRON,MLSR,323014,IL0003230146,1.41419,12789,26930.00,27320.0000,No,47491202,48.47,60.00,47491202.00,28494721.20,1,6289,06/11/2022
PHOENIX,PHOE,767012,IL0007670123,1.40438,9562,3788.00,3870.0000,No,252434138,66.63,80.00,251465825.00,201172660.00,1,6509,06/11/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.36831,7425,730.90,751.5000,No,1015824459,98.38,100.00,1015824459.00,1015824459.00,1,7510,06/11/2022
MIVNE,MVNE,226019,IL0002260193,1.33043,9024,1147.00,1179.0000,No,786756568,77.60,80.00,786741865.00,629393492.00,1,7198,06/11/2022
AMOT,AMOT,1097278,IL0010972789,1.15854,10477,2230.00,2250.0000,No,469839877,45.72,60.00,469839877.00,281903926.20,1,4833,06/11/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.13132,10231,132900.00,134650.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,5053,06/11/2022
SHUFERSAL,SAE,777037,IL0007770378,1.10647,6004,2260.00,2240.0000,No,265658112,99.82,100.00,265658112.00,265658112.00,1,5940,06/11/2022
BIG,BIG,1097260,IL0010972607,1.04927,9489,39600.00,39300.0000,No,23962720,47.37,60.00,23962720.00,14377632.00,1,4461,06/11/2022
OPC ENERGY,OPCE,1141571,IL0011415713,1.02608,9280,4135.00,4180.0000,No,224415697,45.30,60.00,224413144.00,134647886.40,1,4249,06/11/2022
PAZ OIL,PZOL,1100007,IL0011000077,0.92485,5018,47200.00,47760.0000,No,10632220,90.31,100.00,10632220.00,10632220.00,1,4586,06/11/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.87615,10565,2957.00,2988.0000,No,357287333,39.72,45.00,357280030.00,160776013.50,1,4240,06/11/2022
DELEK GROUP,DLEKG,1084128,IL0010841281,0.87491,7914,43100.00,44700.0000,No,18362066,48.08,60.00,18358187.00,11014912.20,1,3946,06/11/2022
ELECTRA,ELTR,739037,IL0007390375,0.84974,7687,200370.00,203640.0000,No,3836463,52.06,60.00,3835258.00,2301154.80,1,4067,06/11/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.83976,10126,8704.00,8904.0000,No,116336927,42.90,45.00,116336927.00,52351617.15,1,4444,06/11/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.83756,7575,6097.00,6213.0000,No,124233780,52.31,60.00,124233780.00,74540268.00,1,4038,06/11/2022
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.80768,9739,829.70,830.0000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,4365,06/11/2022
HAREL,HARL,585018,IL0005850180,0.78880,7122,3374.00,3428.0000,No,211091531,52.36,60.00,211429346.00,126857607.60,1,3789,06/11/2022
ENERGIX,ENRG,1123355,IL0011233553,0.77169,6979,1274.00,1276.0000,No,547808952,47.64,60.00,547790774.00,328674464.40,1,3330,06/11/2022
PERION NETWORK,PERI,1095819,IL0010958192,0.72400,3929,8796.00,9022.0000,No,44662968,100.00,100.00,44662968.00,44662968.00,1,4029,06/11/2022
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.71863,6499,1438.00,1464.0000,No,451946478,53.36,60.00,451946478.00,271167886.80,1,3531,06/11/2022
PARTNER,PTNR,1083484,IL0010834849,0.68982,4679,2516.00,2575.0000,No,185965217,73.19,80.00,185965217.00,148772173.60,1,3505,06/11/2022
REIT 1,RIT1,1098920,IL0010989205,0.67401,3658,1890.00,1881.0000,No,193520738,98.35,100.00,193507440.00,193507440.00,1,3580,06/11/2022
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.64261,7749,7655.00,7637.0000,No,101224675,37.99,45.00,101224675.00,45551103.75,1,2937,06/11/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.62915,4267,5762.00,5919.0000,No,74060593,79.58,80.00,74060593.00,59248474.40,1,3489,06/11/2022
FORMULA,FORTY,256016,IL0002560162,0.62804,4260,27810.00,28150.0000,No,15317667,62.70,80.00,15317667.00,12254133.60,1,2704,06/11/2022
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.61468,5559,15680.00,15890.0000,No,35452640,47.85,60.00,35452640.00,21271584.00,1,2696,06/11/2022
