Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 04/08/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
TEVA,TEVA,629014,IL0006290147,5.56789,37048,3336.00,3414.0000,No,1110552397,99.48,100.00,1110352397.00,1110352397.00,0.8389,37717,10/07/2022
NICE,NICE,273011,IL0002730112,5.18622,47560,74860.00,73800.0000,No,63531636,100.00,100.00,63531636.00,63531636.00,0.60858,46886,10/07/2022
POALIM,POLI,662577,IL0006625771,4.74595,40520,3031.00,3127.0000,No,1336837006,92.03,100.00,1336837006.00,1336837006.00,0.65368,38471,10/07/2022
LEUMI,LUMI,604611,IL0006046119,4.73580,49325,3195.00,3258.0000,No,1543805097,99.99,100.00,1452896006.00,1452896006.00,0.56937,50292,10/07/2022
ICL,ICL,281014,IL0002810146,4.38096,42090,3270.00,3194.0000,No,1287151147,55.92,60.00,1287151147.00,772290688.20,0.96816,22990,10/07/2022
DISCOUNT,DSCT,691212,IL0006912120,4.12933,23046,1863.00,1908.0000,No,1237011293,100.00,100.00,1237011293.00,1237011293.00,1,23602,10/07/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.79432,35302,79620.00,78040.0000,No,44337770,55.84,60.00,44326891.00,26596134.60,1,19321,10/07/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.33215,30994,12080.00,12240.0000,No,256797600,58.36,60.00,256574035.00,153944421.00,1,18344,10/07/2022
TOWER,TSEM,1082379,IL0010823792,3.07440,17191,15730.00,15850.0000,No,109285552,100.00,100.00,109078276.00,109078276.00,1,17322,10/07/2022
ORMAT TECHNO,ORA,1134402,US6866881021,2.91987,16296,29070.00,29820.0000,No,56056350,80.27,100.00,56056350.00,56056350.00,1,13418,10/07/2022
BEZEQ,BEZQ,230011,IL0002300114,2.31633,16159,584.30,588.9000,No,2765547168,73.19,80.00,2765543598.00,2212434878.40,1,11920,10/07/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.02837,32343,26670.00,26840.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,9807,10/07/2022
NOVA,NVMI,1084557,IL0010845571,1.79897,10043,35010.00,36270.0000,No,28685413,100.00,100.00,28677310.00,28677310.00,1,10404,10/07/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.51562,8459,4850.00,4877.0000,No,174403669,84.60,100.00,174403669.00,174403669.00,1,7196,10/07/2022
FIBI BANK,FIBI,593038,IL0005930388,1.50794,14026,13980.00,13920.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,7212,10/07/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.32839,12356,160500.00,155000.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,5817,10/07/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.31987,7367,770.00,760.0000,No,956761278,98.28,100.00,956639988.00,956639988.00,1,7146,10/07/2022
PHOENIX,PHOE,767012,IL0007670123,1.30555,9108,3624.00,3620.0000,No,251320062,64.15,80.00,251316365.00,201053092.00,1,5836,10/07/2022
MELISRON,MLSR,323014,IL0003230146,1.30404,12130,25550.00,25750.0000,No,47474009,48.45,60.00,47474009.00,28484405.40,1,5923,10/07/2022
MIVNE,MVNE,226019,IL0002260193,1.27695,8725,1109.00,1086.0000,No,786741865,77.60,80.00,803266889.00,642613511.20,1,6630,10/07/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.25960,8787,4962.00,4946.0000,No,177089406,75.86,80.00,177089406.00,141671524.80,1,6644,10/07/2022
AMOT,AMOT,1097278,IL0010972789,1.14421,10643,2266.00,2266.0000,No,469678860,45.70,60.00,469678860.00,281807316.00,1,4864,10/07/2022
BIG,BIG,1097260,IL0010972607,1.02974,9581,45240.00,46190.0000,No,23908573,55.63,60.00,21171829.00,12703097.40,1,6143,10/07/2022
DELEK GROUP,DLEKG,1084128,IL0010841281,1.02671,9573,52200.00,50360.0000,No,18340590,48.02,60.00,18295063.00,10977037.80,1,4435,10/07/2022
SHUFERSAL,SAE,777037,IL0007770378,0.99961,5579,2100.00,2118.0000,No,265658112,99.82,100.00,265654749.00,265654749.00,1,5617,10/07/2022
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.94647,11738,1000.00,951.0000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,5001,10/07/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.87215,8107,6526.00,6529.0000,No,124233780,52.31,60.00,124308481.00,74585088.60,1,4243,10/07/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.86679,10750,3009.00,3001.0000,No,357277477,39.72,45.00,357261237.00,160767556.65,1,4259,10/07/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.83225,10324,8876.00,8878.0000,No,116312440,42.89,45.00,116286668.00,52329000.60,1,4429,10/07/2022
OPKO HEALTH,OPK,1129543,US68375N1037,0.82382,5747,843.80,780.0000,No,681099362,48.70,80.00,681099362.00,544879489.60,1,2587,10/07/2022
HAREL,HARL,585018,IL0005850180,0.80883,7495,3541.00,3542.0000,No,211673759,52.62,60.00,212465715.00,127479429.00,1,3945,10/07/2022
ELECTRA,ELTR,739037,IL0007390375,0.80259,7498,195500.00,191980.0000,No,3835258,52.05,60.00,3818604.00,2291162.40,1,3832,10/07/2022
PAZ OIL,PZOL,1100007,IL0011000077,0.79157,4418,41550.00,42000.0000,No,10632220,91.37,100.00,10632220.00,10632220.00,1,4080,10/07/2022
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.75950,7064,1563.00,1578.0000,No,451925450,53.36,60.00,451986312.00,271191787.20,1,3805,10/07/2022
FORMULA,FORTY,256016,IL0002560162,0.74299,5191,33890.00,32630.0000,No,15317667,62.70,80.00,15294267.00,12235413.60,1,3134,10/07/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.72849,5082,6862.00,6656.0000,No,74060593,79.80,80.00,74060593.00,59248474.40,1,3934,10/07/2022
PARTNER,PTNR,1083484,IL0010834849,0.70484,4917,2656.00,2585.0000,No,185137147,73.07,80.00,185131679.00,148105343.20,1,3497,10/07/2022
REIT 1,RIT1,1098920,IL0010989205,0.67918,3791,2048.00,2084.0000,No,185090386,98.39,100.00,185079891.00,185079891.00,1,3795,10/07/2022
HILAN,HLAN,1084698,IL0010846983,0.64670,4512,19690.00,19640.0000,No,22912677,66.69,80.00,22912677.00,18330141.60,1,3001,10/07/2022
KENON,KEN,1134139,SG9999012629,0.63434,7867,14600.00,14610.0000,No,53884436,39.54,45.00,53884436.00,24247996.20,1,3113,10/07/2022
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.63247,7844,7749.00,7796.0000,No,101224675,37.99,45.00,101224675.00,45551103.75,1,2998,10/07/2022
FOX,FOX,1087022,IL0010870223,0.62168,5802,42500.00,43320.0000,No,13651056,57.08,60.00,13606183.00,8163709.80,1,3376,10/07/2022
