Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 05/09/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
POALIM,POLI,662577,IL0006625771,5.53755,46789,3500.00,3455.0000,No,1336837006,92.03,100.00,1336837006.00,1336837006.00,0.67573,42507,04/09/2022
LEUMI,LUMI,604611,IL0006046119,5.33178,54651,3540.00,3517.0000,No,1543805097,99.99,100.00,1543805097.00,1543805097.00,0.55703,54290,04/09/2022
NICE,NICE,273011,IL0002730112,4.82787,44631,70250.00,71990.0000,No,63531636,100.00,100.00,63531636.00,63531636.00,0.61762,45736,04/09/2022
DISCOUNT,DSCT,691212,IL0006912120,4.46312,25482,2060.00,2030.0000,No,1237011293,100.00,100.00,1237011293.00,1237011293.00,1,25111,04/09/2022
ICL,ICL,281014,IL0002810146,4.34464,41403,3212.00,3260.0000,No,1289017967,55.99,60.00,1287151147.00,772290688.20,1,23528,04/09/2022
TEVA,TEVA,629014,IL0006290147,4.16513,32983,2970.00,2990.0000,No,1110552397,99.48,100.00,1110552397.00,1110552397.00,0.721,33033,04/09/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.73757,35600,13850.00,13830.0000,No,257038885,58.40,60.00,256797600.00,154078560.00,1,20760,04/09/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.20841,30531,68860.00,68990.0000,No,44337770,55.84,60.00,44337770.00,26602662.00,1,17081,04/09/2022
ORMAT TECHNO,ORA,1134402,US6866881021,3.01976,17241,30900.00,31270.0000,No,55797683,80.18,100.00,55797683.00,55797683.00,1,13990,04/09/2022
TOWER,TSEM,1082379,IL0010823792,2.94577,16819,15390.00,15420.0000,No,109285552,100.00,100.00,109285552.00,109285552.00,1,16852,04/09/2022
BEZEQ,BEZQ,230011,IL0002300114,2.18549,15598,564.00,581.5000,No,2765547168,73.19,80.00,2765547168.00,2212437734.40,1,11770,04/09/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.05851,33580,27690.00,27450.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,10030,04/09/2022
FIBI BANK,FIBI,593038,IL0005930388,1.66269,15822,15770.00,15770.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,8171,04/09/2022
NOVA,NVMI,1084557,IL0010845571,1.64288,9380,32700.00,32690.0000,No,28685413,100.00,100.00,28685413.00,28685413.00,1,9377,04/09/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.61924,9245,5301.00,5142.0000,No,174403669,84.60,100.00,174403669.00,174403669.00,1,7587,04/09/2022
PHOENIX,PHOE,767012,IL0007670123,1.39808,9983,3970.00,3911.0000,No,251451003,66.50,80.00,251335726.00,201068580.80,1,6540,04/09/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.34309,8138,801.50,790.0000,No,1015374785,98.38,100.00,956761278.00,956761278.00,1,7892,04/09/2022
MELISRON,MLSR,323014,IL0003230146,1.34201,12775,26900.00,26800.0000,No,47491202,48.47,60.00,47474009.00,28484405.40,1,6169,04/09/2022
MIVNE,MVNE,226019,IL0002260193,1.33936,9559,1215.00,1205.0000,No,786741865,77.60,80.00,786741865.00,629393492.00,1,7357,04/09/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.33050,12661,164460.00,166200.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,6237,04/09/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.25058,8925,5040.00,5268.0000,No,177089406,75.86,80.00,177089406.00,141671524.80,1,7077,04/09/2022
BIG,BIG,1097260,IL0010972607,1.16408,11077,46230.00,45170.0000,No,23962537,47.39,60.00,23961203.00,14376721.80,1,5129,04/09/2022
AMOT,AMOT,1097278,IL0010972789,1.14706,10919,2324.00,2297.0000,No,469829984,45.72,60.00,469678860.00,281807316.00,1,4934,04/09/2022
DELEK GROUP,DLEKG,1084128,IL0010841281,1.12605,10720,58400.00,60990.0000,No,18356449,48.06,60.00,18348245.00,11008947.00,1,5381,04/09/2022
SHUFERSAL,SAE,777037,IL0007770378,1.09296,6240,2349.00,2395.0000,No,265658112,99.82,100.00,265658112.00,265658112.00,1,6351,04/09/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.88616,11244,3147.00,3122.0000,No,357280030,39.72,45.00,357277477.00,160774864.65,1,4430,04/09/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.88515,8423,6780.00,6625.0000,No,124233780,52.31,60.00,124233780.00,74540268.00,1,4305,04/09/2022
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.86871,11022,939.00,948.2000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,4986,04/09/2022
ELECTRA,ELTR,739037,IL0007390375,0.85693,8155,212620.00,210100.0000,No,3835258,52.05,60.00,3835258.00,2301154.80,1,4194,04/09/2022
HAREL,HARL,585018,IL0005850180,0.82303,7832,3700.00,3700.0000,No,211673759,52.62,60.00,211673759.00,127004255.40,1,4121,04/09/2022
PAZ OIL,PZOL,1100007,IL0011000077,0.80595,4602,43280.00,43600.0000,No,10632220,91.37,100.00,10632220.00,10632220.00,1,4236,04/09/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.80387,10199,8769.00,8571.0000,No,116312440,42.89,45.00,116312440.00,52340598.00,1,4276,04/09/2022
PARTNER,PTNR,1083484,IL0010834849,0.76292,5451,2941.00,2897.0000,No,185340138,73.10,80.00,185137147.00,148109717.60,1,3925,04/09/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.73885,5273,7120.00,7082.0000,No,74060593,79.80,80.00,74060593.00,59248474.40,1,4185,04/09/2022
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.72899,6937,1535.00,1512.0000,No,451932702,53.36,60.00,451925450.00,271155270.00,1,3646,04/09/2022
FORMULA,FORTY,256016,IL0002560162,0.71062,5072,33110.00,32700.0000,No,15317667,62.70,80.00,15317667.00,12254133.60,1,3141,04/09/2022
REIT 1,RIT1,1098920,IL0010989205,0.68093,4064,2100.00,2088.0000,No,193507440,98.42,100.00,185132520.00,185132520.00,1,3977,04/09/2022
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.67678,8587,8483.00,8350.0000,No,101224675,37.99,45.00,101224675.00,45551103.75,1,3211,04/09/2022
FOX,FOX,1087022,IL0010870223,0.66850,6361,46600.00,46700.0000,No,13651056,57.08,60.00,13651056.00,8190633.60,1,3639,04/09/2022
OPC ENERGY,OPCE,1141571,IL0011415713,0.65959,8369,3951.00,3988.0000,No,211813865,42.05,45.00,211813865.00,95316239.25,1,3552,04/09/2022
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.65049,6190,17460.00,17430.0000,No,35452640,47.85,60.00,35452640.00,21271584.00,1,2957,04/09/2022
HILAN,HLAN,1084698,IL0010846983,0.63823,4555,19880.00,19700.0000,No,22912677,66.69,80.00,22912677.00,18330141.60,1,3010,04/09/2022
ENERGIX,ENRG,1123355,IL0011233553,0.61579,8216,1500.00,1488.0000,No,547725774,47.63,45.00,520875952.00,234394178.40,1,3882,04/09/2022
BAZAN,ORL,2590248,IL0025902482,0.60593,4326,134.90,132.4000,No,3206514812,60.54,80.00,3205713154.00,2564570523.20,1,2570,04/09/2022
MEGA OR,MGOR,1104488,IL0011044885,0.59250,4229,11600.00,11620.0000,No,36453848,61.35,80.00,36453848.00,29163078.40,1,2599,04/09/2022
KENON,KEN,1134139,SG9999012629,0.57758,7328,13600.00,13560.0000,No,53884436,39.54,45.00,53884436.00,24247996.20,1,2889,04/09/2022
MATRIX,MTRX,445015,IL0004450156,0.57310,5454,8671.00,8671.0000,No,62894287,51.31,60.00,62894287.00,37736572.20,1,2798,04/09/2022
PERION NETWORK,PERI,1095819,IL0010958192,0.53037,3028,6780.00,6868.0000,No,44662968,100.00,100.00,44662968.00,44662968.00,1,3067,04/09/2022
CAMTEK,CAMT,1095264,IL0010952641,0.53034,3785,8551.00,8680.0000,No,44263483,61.16,80.00,44263483.00,35410786.40,1,2350,04/09/2022
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.52080,4956,5200.00,5170.0000,No,95305959,55.34,60.00,95305959.00,57183575.40,1,2727,04/09/2022
OPKO HEALTH,OPK,1129543,US68375N1037,0.51434,4894,718.60,717.0000,No,681099362,48.63,60.00,681099362.00,408659617.20,1,2375,04/09/2022
FATTAL HOLD,FTAL,1143429,IL0011434292,0.50803,6448,40100.00,40230.0000,No,16080847,40.04,45.00,16074290.00,7233430.50,1,2590,04/09/2022
CELLCOM,CEL,1101534,IL0011015349,0.49054,3501,2131.00,2107.0000,No,164287950,63.56,80.00,164287950.00,131430360.00,1,2200,04/09/2022
SUMMIT,SMT,1081686,IL0010816861,0.48100,4577,6195.00,6069.0000,No,73884014,47.77,60.00,73884014.00,44330408.40,1,2142,04/09/2022
EQUITAL,EQTL,755017,IL0007550176,0.47037,4476,12320.00,12150.0000,No,36331037,50.01,60.00,36331037.00,21798622.20,1,2208,04/09/2022
