Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 25/07/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
POALIM,POLI,662577,IL0006625771,5.10985,43006,3217.00,3161.0000,No,1336837006,92.03,100.00,1336837006.00,1336837006.00,0.65368,38890,10/07/2022
NICE,NICE,273011,IL0002730112,5.07480,45876,72210.00,71320.0000,No,63531636,100.00,100.00,63531636.00,63531636.00,0.60858,45311,10/07/2022
LEUMI,LUMI,604611,IL0006046119,4.91539,50467,3269.00,3198.0000,No,1543805097,99.99,100.00,1452896006.00,1452896006.00,0.56937,49366,10/07/2022
DISCOUNT,DSCT,691212,IL0006912120,4.43623,24406,1973.00,1925.0000,No,1237011293,100.00,100.00,1237011293.00,1237011293.00,1,23812,10/07/2022
ICL,ICL,281014,IL0002810146,4.27835,40520,3148.00,3227.0000,No,1287151147,55.92,60.00,1287151147.00,772290688.20,0.96816,23227,10/07/2022
TEVA,TEVA,629014,IL0006290147,4.14473,27181,2448.00,2490.0000,No,1110352397,99.48,100.00,1110352397.00,1110352397.00,0.8389,27504,10/07/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.75382,34428,77650.00,77870.0000,No,44337770,55.84,60.00,44326891.00,26596134.60,1,19279,10/07/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.54251,32483,12660.00,12380.0000,No,256576199,58.32,60.00,256574035.00,153944421.00,1,18525,10/07/2022
TOWER,TSEM,1082379,IL0010823792,3.14056,17311,15840.00,15830.0000,No,109285552,100.00,100.00,109078276.00,109078276.00,1,17300,10/07/2022
ORMAT TECHNO,ORA,1134402,US6866881021,2.83157,15578,27790.00,27690.0000,No,56056350,80.27,100.00,56056350.00,56056350.00,1,12460,10/07/2022
BEZEQ,BEZQ,230011,IL0002300114,2.30028,15819,572.00,573.5000,No,2765547168,73.19,80.00,2765543598.00,2212434878.40,1,11608,10/07/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.09081,32865,27100.00,26900.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,9829,10/07/2022
NOVA,NVMI,1084557,IL0010845571,1.83743,10109,35250.00,35120.0000,No,28677310,100.00,100.00,28677310.00,28677310.00,1,10071,10/07/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.58504,8720,5000.00,4981.0000,No,174403669,84.60,100.00,174403669.00,174403669.00,1,7349,10/07/2022
FIBI BANK,FIBI,593038,IL0005930388,1.56033,14307,14260.00,14030.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,7269,10/07/2022
MELISRON,MLSR,323014,IL0003230146,1.33580,12248,25800.00,25630.0000,No,47474009,48.45,60.00,47474009.00,28484405.40,1,5895,10/07/2022
MIVNE,MVNE,226019,IL0002260193,1.31757,8874,1128.00,1130.0000,No,786741865,77.60,80.00,803266889.00,642613511.20,1,6899,10/07/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.30414,7176,750.00,737.5000,No,956752624,98.28,100.00,956639988.00,956639988.00,1,6935,10/07/2022
PHOENIX,PHOE,767012,IL0007670123,1.27943,8799,3501.00,3511.0000,No,251320062,64.15,80.00,251316365.00,201053092.00,1,5660,10/07/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.27904,11728,152340.00,156900.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,5888,10/07/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.18738,8166,4611.00,4774.0000,No,177089406,75.86,80.00,177089406.00,141671524.80,1,6413,10/07/2022
AMOT,AMOT,1097278,IL0010972789,1.16994,10727,2284.00,2274.0000,No,469678860,45.70,60.00,469678860.00,281807316.00,1,4881,10/07/2022
SHUFERSAL,SAE,777037,IL0007770378,1.11688,6145,2313.00,2257.0000,No,265658112,99.82,100.00,265654749.00,265654749.00,1,5985,10/07/2022
BIG,BIG,1097260,IL0010972607,1.01804,9336,44090.00,44330.0000,No,21175156,49.90,60.00,21171829.00,12703097.40,1,4684,10/07/2022
DELEK GROUP,DLEKG,1084128,IL0010841281,0.90644,8312,45430.00,45970.0000,No,18298584,48.08,60.00,18295063.00,10977037.80,1,4044,10/07/2022
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.87717,10724,913.60,916.1000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,4817,10/07/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.87393,10687,9188.00,9138.0000,No,116312440,42.89,45.00,116286668.00,52329000.60,1,4559,10/07/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.86413,7919,6374.00,6423.0000,No,124233780,52.31,60.00,124308481.00,74585088.60,1,4174,10/07/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.86088,10525,2946.00,2982.0000,No,357270813,39.72,45.00,357261237.00,160767556.65,1,4232,10/07/2022
OPKO HEALTH,OPK,1129543,US68375N1037,0.83907,5770,847.20,819.9000,No,681099362,48.70,80.00,681099362.00,544879489.60,1,2720,10/07/2022
PAZ OIL,PZOL,1100007,IL0011000077,0.81845,4503,42350.00,42420.0000,No,10632220,91.37,100.00,10632220.00,10632220.00,1,4121,10/07/2022
HAREL,HARL,585018,IL0005850180,0.80868,7391,3490.00,3465.0000,No,211762759,52.64,60.00,212465715.00,127479429.00,1,3863,10/07/2022
ELECTRA,ELTR,739037,IL0007390375,0.80251,7392,192700.00,194970.0000,No,3835966,52.06,60.00,3818604.00,2291162.40,1,3894,10/07/2022
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.80151,7348,1626.00,1624.0000,No,451925450,53.36,60.00,451986312.00,271191787.20,1,3916,10/07/2022
FORMULA,FORTY,256016,IL0002560162,0.77951,5369,35050.00,34810.0000,No,15317667,62.70,80.00,15294267.00,12235413.60,1,3343,10/07/2022
PARTNER,PTNR,1083484,IL0010834849,0.72874,5012,2707.00,2747.0000,No,185137147,73.07,80.00,185131679.00,148105343.20,1,3716,10/07/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.72639,4995,6745.00,6660.0000,No,74060593,79.80,80.00,74060593.00,59248474.40,1,3936,10/07/2022
FOX,FOX,1087022,IL0010870223,0.69743,6416,47000.00,46050.0000,No,13651056,57.08,60.00,13606183.00,8163709.80,1,3588,10/07/2022
HILAN,HLAN,1084698,IL0010846983,0.66903,4601,20080.00,19800.0000,No,22912677,66.69,80.00,22912677.00,18330141.60,1,3026,10/07/2022
REIT 1,RIT1,1098920,IL0010989205,0.64423,3544,1915.00,1926.0000,No,185090386,98.39,100.00,185079891.00,185079891.00,1,3507,10/07/2022
CAMTEK,CAMT,1095264,IL0010952641,0.63823,4389,10010.00,9554.0000,No,43846643,60.79,80.00,43846643.00,35077314.40,1,2547,10/07/2022
LIVEPERSON,LPSN,1123017,US5381461012,0.63292,3482,5085.00,4700.0000,No,68477385,82.75,100.00,68477385.00,68477385.00,1,2663,10/07/2022
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.62983,7700,7607.00,7607.0000,No,101224675,37.99,45.00,101224675.00,45551103.75,1,2925,10/07/2022
KENON,KEN,1134139,SG9999012629,0.61881,7565,14040.00,14100.0000,No,53884436,39.54,45.00,53884436.00,24247996.20,1,3004,10/07/2022
OPC ENERGY,OPCE,1141571,IL0011415713,0.61494,7873,3717.00,3705.0000,No,211813865,42.05,45.00,202262927.00,91018317.15,1,3300,10/07/2022
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.61090,5602,15800.00,15600.0000,No,35452640,47.85,60.00,35452640.00,21271584.00,1,2646,10/07/2022
MEGA OR,MGOR,1104488,IL0011044885,0.60505,4163,11420.00,11380.0000,No,36453848,61.35,80.00,36435333.00,29148266.40,1,2545,10/07/2022
