Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 02/05/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
TEVA,TEVA,629014,IL0006290147,5.35748,31533,2858.00,2876.0000,No,1103329696,99.49,100.00,1103329696.00,1103329696.00,1,31570,10/04/2022
NICE,NICE,273011,IL0002730112,5.00386,43894,69150.00,68850.0000,No,63476860,100.00,100.00,63121441.00,63121441.00,0.67475,43704,10/04/2022
LEUMI,LUMI,604611,IL0006046119,4.91784,50415,3470.00,3325.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.57414,48304,10/04/2022
POALIM,POLI,662577,IL0006625771,4.85219,40830,3055.00,2925.0000,No,1336485845,92.03,100.00,1336485845.00,1336485845.00,0.69947,35977,10/04/2022
ICL,ICL,281014,IL0002810146,4.84829,47560,3695.00,3732.0000,No,1287151147,55.92,60.00,1287151147.00,772290688.20,1,26862,10/04/2022
DISCOUNT,DSCT,691212,IL0006912120,3.86633,24184,1955.00,1902.0000,No,1237011293,100.00,100.00,1164016993.00,1164016993.00,1,23528,10/04/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.22379,31649,71400.00,70260.0000,No,44326891,55.83,60.00,44291912.00,26575147.20,1,17388,10/04/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.18209,31215,12170.00,11680.0000,No,256494567,58.31,60.00,256494567.00,153896740.20,1,17469,10/04/2022
TOWER,TSEM,1082379,IL0010823792,3.00243,17703,16230.00,16340.0000,No,109078276,100.00,100.00,108883257.00,108883257.00,1,17823,10/04/2022
ORMAT TECHNO,ORA,1134402,US6866881021,2.46195,14491,25850.00,25700.0000,No,56056350,80.27,100.00,56056350.00,56056350.00,1,11564,10/04/2022
BEZEQ,BEZQ,230011,IL0002300114,2.00385,14743,533.10,519.9000,No,2765540626,73.19,80.00,2765503689.00,2212402951.20,1,10523,10/04/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.00046,33641,27740.00,26610.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,9723,10/04/2022
NOVA,NVMI,1084557,IL0010845571,1.59748,9435,32900.00,33180.0000,No,28677310,100.00,100.00,28579044.00,28579044.00,1,9515,10/04/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.58816,9353,5363.00,5145.0000,No,174403669,84.61,100.00,174298445.00,174298445.00,1,7592,10/04/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.51384,14850,192900.00,194370.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,7295,10/04/2022
FIBI BANK,FIBI,593038,IL0005930388,1.42369,13966,13920.00,13460.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,6974,10/04/2022
PHOENIX,PHOE,767012,IL0007670123,1.39951,10303,4100.00,3925.0000,No,251283291,64.14,80.00,251136857.00,200909485.60,1,6326,10/04/2022
MIVNE,MVNE,226019,IL0002260193,1.33416,9816,1222.00,1161.0000,No,803266889,76.01,80.00,803253967.00,642603173.60,1,7089,10/04/2022
MELISRON,MLSR,323014,IL0003230146,1.27130,12471,26270.00,24850.0000,No,47472672,48.45,60.00,47472672.00,28483603.20,1,5716,10/04/2022
SHUFERSAL,SAE,777037,IL0007770378,1.24824,7354,2769.00,2686.0000,No,265592983,99.84,100.00,265326677.00,265326677.00,1,7122,10/04/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.18906,8748,4940.00,4910.0000,No,177089406,71.02,80.00,177089406.00,141671524.80,1,6175,10/04/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.17876,6945,726.00,690.3000,No,956639988,98.28,100.00,955639988.00,955639988.00,1,6490,10/04/2022
AMOT,AMOT,1097278,IL0010972789,1.14087,11216,2460.00,2373.0000,No,456006660,45.61,60.00,454941892.00,272965135.20,1,4935,10/04/2022
BIG,BIG,1097260,IL0010972607,1.07466,10543,49800.00,47230.0000,No,21170034,49.89,60.00,21168867.00,12701320.20,1,4988,10/04/2022
DELEK GROUP,DLEKG,1084128,IL0010841281,1.03465,10150,55500.00,52000.0000,No,18287793,48.05,60.00,18287493.00,10972495.80,1,4569,10/04/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.92458,5442,7348.00,7093.0000,No,74060593,84.99,100.00,74059851.00,74059851.00,1,4465,10/04/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.92208,9045,7266.00,6860.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,4476,10/04/2022
PAZ OIL,PZOL,1100007,IL0011000077,0.90610,5333,50160.00,50200.0000,No,10632220,86.69,100.00,10632220.00,10632220.00,1,4627,10/04/2022
LIVEPERSON,LPSN,1123017,US5381461012,0.89589,5273,7525.00,7608.0000,No,70073746,83.10,100.00,70073746.00,70073746.00,1,4430,10/04/2022
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.88667,11597,988.00,948.2000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,4986,10/04/2022
HAREL,HARL,585018,IL0005850180,0.86807,8508,4000.00,3834.0000,No,212689565,53.00,60.00,212888365.00,127733019.00,1,4322,10/04/2022
ELECTRA,ELTR,739037,IL0007390375,0.86493,8484,222000.00,213680.0000,No,3821429,51.87,60.00,3821918.00,2293150.80,1,4236,10/04/2022
OPKO HEALTH,OPK,1129543,US68375N1037,0.85863,6317,927.50,909.1000,No,681099362,60.66,80.00,681099362.00,544879489.60,1,3756,10/04/2022
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.85617,8412,1952.00,1840.0000,No,430963893,53.36,60.00,430264523.00,258158713.80,1,4231,10/04/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.83034,10861,3040.00,2930.0000,No,357254227,39.72,45.00,357252341.00,160763553.45,1,4158,10/04/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.80885,10582,9100.00,8813.0000,No,116286668,42.88,45.00,116257276.00,52315774.20,1,4394,10/04/2022
KENON,KEN,1134139,SG9999012629,0.79016,10335,19180.00,18820.0000,No,53884436,39.46,45.00,53884436.00,24247996.20,1,4002,10/04/2022
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.70971,9283,9171.00,8700.0000,No,101224675,38.00,45.00,101218186.00,45548183.70,1,3346,10/04/2022
PARTNER,PTNR,1083484,IL0010834849,0.66784,4916,2655.00,2545.0000,No,185160877,73.07,80.00,185064394.00,148051515.20,1,3443,10/04/2022
REIT 1,RIT1,1098920,IL0010989205,0.66650,3923,2120.00,2070.0000,No,185042590,98.45,100.00,185042590.00,185042590.00,1,3771,10/04/2022
FOX,FOX,1087022,IL0010870223,0.66438,6517,47900.00,44750.0000,No,13606183,57.27,60.00,13606183.00,8163709.80,1,3487,10/04/2022
FORMULA,FORTY,256016,IL0002560162,0.66210,4871,31850.00,30800.0000,No,15294267,62.64,80.00,15294267.00,12235413.60,1,2951,10/04/2022
BAZAN,ORL,2590248,IL0025902482,0.61349,4514,140.80,137.3000,Yes,3205713154,60.55,80.00,3205713154.00,2564570523.20,1,2665,10/04/2022
MEGA OR,MGOR,1104488,IL0011044885,0.61210,4503,12360.00,11720.0000,No,36435333,61.39,80.00,36435333.00,29148266.40,1,2621,10/04/2022
CAMTEK,CAMT,1095264,IL0010952641,0.58945,4350,9921.00,9928.0000,No,43846643,61.20,80.00,43712486.00,34969988.80,1,2664,10/04/2022
HILAN,HLAN,1084698,IL0010846983,0.58728,4388,19150.00,18580.0000,No,22912677,66.69,80.00,22562677.00,18050141.60,1,2839,10/04/2022
SUMMIT,SMT,1081686,IL0010816861,0.57349,5629,7619.00,7250.0000,No,73884014,47.98,60.00,73839173.00,44303503.80,1,2570,10/04/2022
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.56379,5531,15600.00,15040.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,2552,10/04/2022
FATTAL HOLD,FTAL,1143429,IL0011434292,0.55915,7316,47300.00,46390.0000,No,15466799,37.66,45.00,15461737.00,6957781.65,1,2702,10/04/2022
ISRACARD,ISCD,1157403,IL0011574030,0.55693,3282,1639.00,1606.0000,No,200243046,99.99,100.00,200000000.00,200000000.00,1,3216,10/04/2022
OPC ENERGY,OPCE,1141571,IL0011415713,0.55684,7283,3601.00,3493.0000,No,202255647,41.24,45.00,202255647.00,91015041.15,1,2914,10/04/2022
MATRIX,MTRX,445015,IL0004450156,0.53205,5219,8300.00,8017.0000,No,62894287,51.29,60.00,62882853.00,37729711.80,1,2586,10/04/2022
PERION NETWORK,PERI,1095819,IL0010958192,0.51350,3086,7062.00,7021.0000,No,43696723,100.00,100.00,42797903.00,42797903.00,1,3068,10/04/2022
G CITY,GCT,126011,IL0001260111,0.51095,5074,3050.00,2908.0000,No,166346758,48.34,60.00,164337809.00,98602685.40,1,2338,10/04/2022
EQUITAL,EQTL,755017,IL0007550176,0.49258,4832,13300.00,12610.0000,No,36331037,45.67,60.00,36331037.00,21798622.20,1,2092,10/04/2022
MAYTRONICS,MTRN,1091065,IL0010910656,0.49052,6416,5873.00,5686.0000,No,109243485,43.70,45.00,109243485.00,49159568.25,1,2714,10/04/2022
DANEL,DANE,314013,IL0003140139,0.48293,2842,52500.00,50800.0000,No,5414159,94.61,100.00,5414159.00,5414159.00,1,2602,10/04/2022
ENERGIX,ENRG,1123355,IL0011233553,0.45216,5920,1139.00,1079.0000,No,520606952,44.34,45.00,519232318.00,233654543.10,1,2491,10/04/2022
MIGDAL INSUR.,MGDL,1081165,IL0010811656,0.44801,5860,556.00,532.0000,No,1053908234,35.72,45.00,1053908234.00,474258705.30,1,2003,10/04/2022
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.44520,4381,4660.00,4546.0000,No,94119108,55.16,60.00,93718469.00,56231081.40,1,2360,10/04/2022
