Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 22/05/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
POALIM,POLI,662577,IL0006625771,5.48899,41752,3124.00,3090.0000,No,1336485845,92.03,100.00,1336485845.00,1336485845.00,0.72009,38006,10/05/2022
LEUMI,LUMI,604611,IL0006046119,5.24205,47452,3266.00,3242.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.60509,47098,10/05/2022
ICL,ICL,281014,IL0002810146,5.13487,49427,3840.00,3788.0000,No,1287151147,55.92,60.00,1287151147.00,772290688.20,0.94839,27265,10/05/2022
NICE,NICE,273011,IL0002730112,4.97487,40181,63300.00,64600.0000,No,63476860,100.00,100.00,63476860.00,63476860.00,0.67816,41006,10/05/2022
TEVA,TEVA,629014,IL0006290147,4.59682,31101,2801.00,2868.0000,No,1110352397,99.49,100.00,1103329696.00,1103329696.00,0.81472,31682,10/05/2022
DISCOUNT,DSCT,691212,IL0006912120,4.25486,23305,1884.00,1859.0000,No,1237011293,100.00,100.00,1237011293.00,1237011293.00,1,22996,10/05/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.42486,31268,70540.00,71990.0000,No,44326891,55.83,60.00,44322645.00,26593587.00,1,17816,10/05/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.11877,28480,11100.00,10990.0000,No,256574035,58.32,60.00,256494567.00,153896740.20,1,16445,10/05/2022
TOWER,TSEM,1082379,IL0010823792,3.11462,17060,15640.00,15480.0000,No,109078276,100.00,100.00,109078276.00,109078276.00,1,16885,10/05/2022
ORMAT TECHNO,ORA,1134402,US6866881021,2.63634,14440,25760.00,25870.0000,No,56056350,80.28,100.00,56056350.00,56056350.00,1,11642,10/05/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,1.94585,30452,25110.00,25200.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,9208,10/05/2022
BEZEQ,BEZQ,230011,IL0002300114,1.91905,13139,475.10,483.8000,No,2765540626,73.19,80.00,2765540626.00,2212432500.80,1,9793,10/05/2022
NOVA,NVMI,1084557,IL0010845571,1.73175,9518,33190.00,33670.0000,No,28677310,100.00,100.00,28579044.00,28579044.00,1,9656,10/05/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.56358,14274,185410.00,186480.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,6999,10/05/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.52391,8347,4786.00,4955.0000,No,174403669,84.61,100.00,174403669.00,174403669.00,1,7312,10/05/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.45698,9975,5633.00,5650.0000,No,177089406,73.05,80.00,177089406.00,141671524.80,1,7309,10/05/2022
FIBI BANK,FIBI,593038,IL0005930388,1.38699,12662,12620.00,12550.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,6502,10/05/2022
PHOENIX,PHOE,767012,IL0007670123,1.29404,8864,3527.00,3633.0000,No,251316365,64.15,80.00,251201826.00,200961460.80,1,5857,10/05/2022
MIVNE,MVNE,226019,IL0002260193,1.26121,8635,1075.00,1086.0000,No,803266889,76.01,80.00,803266889.00,642613511.20,1,6631,10/05/2022
MELISRON,MLSR,323014,IL0003230146,1.25846,11488,24200.00,24340.0000,No,47472672,48.45,60.00,47472672.00,28483603.20,1,5598,10/05/2022
SHUFERSAL,SAE,777037,IL0007770378,1.18169,6473,2437.00,2505.0000,No,265592983,99.84,100.00,265592983.00,265592983.00,1,6642,10/05/2022
AMOT,AMOT,1097278,IL0010972789,1.12660,10301,2259.00,2298.0000,No,456006660,45.61,60.00,455273103.00,273163861.80,1,4779,10/05/2022
BIG,BIG,1097260,IL0010972607,1.10056,10048,47460.00,48180.0000,No,21171682,49.89,60.00,21169297.00,12701578.20,1,5089,10/05/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.09351,5990,626.10,658.5000,No,956639988,98.28,100.00,956639988.00,956639988.00,1,6191,10/05/2022
DELEK GROUP,DLEKG,1084128,IL0010841281,1.03089,9411,51460.00,53800.0000,No,18288293,48.05,60.00,18287793.00,10972675.80,1,4728,10/05/2022
OPKO HEALTH,OPK,1129543,US68375N1037,0.98086,6716,986.00,1049.0000,No,681099362,60.45,80.00,681099362.00,544879489.60,1,4319,10/05/2022
PAZ OIL,PZOL,1100007,IL0011000077,0.90942,4981,46850.00,46510.0000,No,10632220,86.69,100.00,10632220.00,10632220.00,1,4287,10/05/2022
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.89204,10858,925.00,981.0000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,5159,10/05/2022
HAREL,HARL,585018,IL0005850180,0.84702,7731,3635.00,3630.0000,No,212689565,53.00,60.00,212720865.00,127632519.00,1,4092,10/05/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.84207,7687,6175.00,6395.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,4172,10/05/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.83764,4588,6195.00,6300.0000,No,74060593,79.91,100.00,74060593.00,74060593.00,1,3728,10/05/2022
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.81967,7486,1737.00,1797.0000,No,430963893,53.36,60.00,430784513.00,258470707.80,1,4132,10/05/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.81044,9865,8483.00,8523.0000,No,116286668,42.88,45.00,116286668.00,52329000.60,1,4250,10/05/2022
KENON,KEN,1134139,SG9999012629,0.81013,9861,18300.00,18490.0000,No,53884436,39.46,45.00,53884436.00,24247996.20,1,3931,10/05/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.80157,9757,2731.00,2760.0000,No,357261237,39.72,45.00,357254227.00,160764402.15,1,3917,10/05/2022
ELECTRA,ELTR,739037,IL0007390375,0.77593,7083,185360.00,184300.0000,No,3821429,51.87,60.00,3821429.00,2292857.40,1,3653,10/05/2022
FORMULA,FORTY,256016,IL0002560162,0.70142,4802,31400.00,32010.0000,No,15294267,62.64,80.00,15294267.00,12235413.60,1,3067,10/05/2022
LIVEPERSON,LPSN,1123017,US5381461012,0.69366,3799,5422.00,5695.0000,No,70073746,83.14,100.00,70073746.00,70073746.00,1,3318,10/05/2022
BAZAN,ORL,2590248,IL0025902482,0.68266,4674,145.80,140.0000,No,3205713154,60.55,80.00,3205713154.00,2564570523.20,1,2717,10/05/2022
REIT 1,RIT1,1098920,IL0010989205,0.66756,3656,1976.00,1987.0000,No,185042590,98.45,100.00,185042590.00,185042590.00,1,3620,10/05/2022
PARTNER,PTNR,1083484,IL0010834849,0.65390,4477,2418.00,2410.0000,No,185160877,73.07,80.00,185155294.00,148124235.20,1,3261,10/05/2022
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.65366,7956,7860.00,7959.0000,No,101224675,38.00,45.00,101224675.00,45551103.75,1,3061,10/05/2022
HILAN,HLAN,1084698,IL0010846983,0.62246,4262,18600.00,18330.0000,No,22912677,66.69,80.00,22912677.00,18330141.60,1,2801,10/05/2022
FOX,FOX,1087022,IL0010870223,0.60617,5534,40670.00,40620.0000,No,13606183,57.27,60.00,13606183.00,8163709.80,1,3165,10/05/2022
CAMTEK,CAMT,1095264,IL0010952641,0.59283,4059,9257.00,9201.0000,No,43846643,61.20,80.00,43846643.00,35077314.40,1,2469,10/05/2022
ISRACARD,ISCD,1157403,IL0011574030,0.56300,3084,1540.00,1535.0000,No,200243046,99.99,100.00,200243046.00,200243046.00,1,3073,10/05/2022
MEGA OR,MGOR,1104488,IL0011044885,0.55611,3807,10450.00,10640.0000,No,36435333,61.33,80.00,36435333.00,29148266.40,1,2378,10/05/2022
MATRIX,MTRX,445015,IL0004450156,0.55568,5074,8067.00,8059.0000,No,62894287,51.31,60.00,62882853.00,37729711.80,1,2601,10/05/2022
FATTAL HOLD,FTAL,1143429,IL0011434292,0.54087,6606,42570.00,43130.0000,No,15520647,37.88,45.00,15464815.00,6959166.75,1,2536,10/05/2022
OPC ENERGY,OPCE,1141571,IL0011415713,0.53207,6476,3202.00,3302.0000,No,202255647,41.24,45.00,202255647.00,91015041.15,1,2754,10/05/2022
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.53205,4857,13700.00,13700.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,2325,10/05/2022
PERION NETWORK,PERI,1095819,IL0010958192,0.52350,2867,6562.00,6470.0000,No,43696723,100.00,100.00,43696723.00,43696723.00,1,2827,10/05/2022
MAYTRONICS,MTRN,1091065,IL0010910656,0.51499,6268,5738.00,5869.0000,No,109245208,43.70,45.00,109243485.00,49159568.25,1,2802,10/05/2022
SUMMIT,SMT,1081686,IL0010816861,0.49734,4540,6145.00,6030.0000,No,73884014,47.98,60.00,73884014.00,44330408.40,1,2138,10/05/2022
SAPIENS,SPNS,1087659,KYG7T16G1039,0.48611,4441,8059.00,8107.0000,No,55107335,55.41,60.00,55065009.00,33039005.40,1,2475,10/05/2022
G CITY,GCT,126011,IL0001260111,0.48395,4418,2656.00,2660.0000,No,166350126,48.34,60.00,166337809.00,99802685.40,1,2139,10/05/2022
EQUITAL,EQTL,755017,IL0007550176,0.45529,4156,11440.00,11560.0000,No,36331037,45.67,60.00,36331037.00,21798622.20,1,1918,10/05/2022
MIGDAL INSUR.,MGDL,1081165,IL0010811656,0.44280,5390,511.40,527.0000,No,1053908234,35.72,45.00,1053908234.00,474258705.30,1,1984,10/05/2022
