Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 05/07/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
TEVA,TEVA,629014,IL0006290147,5.42622,30490,2746.00,2746.0000,No,1110352397,99.48,100.00,1110352397.00,1110352397.00,0.95498,30332,06/06/2022
NICE,NICE,273011,IL0002730112,5.24414,43011,67700.00,68980.0000,No,63531636,100.00,100.00,63476860.00,63476860.00,0.65483,43824,06/06/2022
POALIM,POLI,662577,IL0006625771,4.83729,38568,2885.00,2865.0000,No,1336837006,92.03,100.00,1336485845.00,1336485845.00,0.67321,35248,06/06/2022
LEUMI,LUMI,604611,IL0006046119,4.78516,47858,3100.00,3050.0000,No,1543805097,99.99,100.00,1452896006.00,1452896006.00,0.57011,47081,06/06/2022
DISCOUNT,DSCT,691212,IL0006912120,4.18631,22464,1816.00,1785.0000,No,1237011293,100.00,100.00,1237011293.00,1237011293.00,1,22081,06/06/2022
ICL,ICL,281014,IL0002810146,4.13527,39863,3097.00,3066.0000,No,1287151147,55.92,60.00,1287151147.00,772290688.20,0.92777,22068,06/06/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.79506,33941,76570.00,78440.0000,No,44326891,55.83,60.00,44326891.00,26596134.60,1,19412,06/06/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.33932,29865,11640.00,11610.0000,No,256576199,58.32,60.00,256574035.00,153944421.00,1,17373,06/06/2022
TOWER,TSEM,1082379,IL0010823792,3.27676,17583,16120.00,16220.0000,No,109078276,100.00,100.00,109078276.00,109078276.00,1,17692,06/06/2022
ORMAT TECHNO,ORA,1134402,US6866881021,2.92290,15685,27980.00,27300.0000,No,56056350,80.27,100.00,56056350.00,56056350.00,1,12284,06/06/2022
BEZEQ,BEZQ,230011,IL0002300114,2.21817,14879,538.00,538.0000,No,2765543598,73.19,80.00,2765540626.00,2212432500.80,1,10890,06/06/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.00121,30682,25300.00,24780.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,9054,06/06/2022
NOVA,NVMI,1084557,IL0010845571,1.56477,8397,29280.00,29250.0000,No,28677310,100.00,100.00,28677310.00,28677310.00,1,8388,06/06/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.53730,8249,4730.00,4586.0000,No,174403669,84.61,100.00,174403669.00,174403669.00,1,6767,06/06/2022
FIBI BANK,FIBI,593038,IL0005930388,1.46959,13143,13100.00,13030.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,6751,06/06/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.31210,7041,736.00,724.4000,No,956684560,98.28,100.00,956639988.00,956639988.00,1,6811,06/06/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.30203,11645,151260.00,150500.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,5648,06/06/2022
MELISRON,MLSR,323014,IL0003230146,1.28455,11489,24200.00,23670.0000,No,47474009,48.45,60.00,47472672.00,28483603.20,1,5444,06/06/2022
PHOENIX,PHOE,767012,IL0007670123,1.27089,8525,3392.00,3367.0000,No,251316365,64.15,80.00,251316365.00,201053092.00,1,5428,06/06/2022
MIVNE,MVNE,226019,IL0002260193,1.26700,8499,1058.00,1045.0000,No,803266889,76.01,80.00,803266889.00,642613511.20,1,6380,06/06/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.24350,8341,4710.00,4400.0000,No,177089406,75.86,80.00,177089406.00,141671524.80,1,5911,06/06/2022
AMOT,AMOT,1097278,IL0010972789,1.11765,10295,2192.00,2155.0000,No,469678860,45.70,60.00,456006660.00,273603996.00,1,4626,06/06/2022
SHUFERSAL,SAE,777037,IL0007770378,1.11363,5977,2250.00,2188.0000,No,265654749,99.82,100.00,265592983.00,265592983.00,1,5802,06/06/2022
BIG,BIG,1097260,IL0010972607,1.01673,9093,42950.00,41770.0000,No,21171927,49.89,60.00,21171436.00,12702861.60,1,4412,06/06/2022
DELEK GROUP,DLEKG,1084128,IL0010841281,0.98192,8786,48020.00,44590.0000,No,18296315,48.07,60.00,18287793.00,10972675.80,1,3922,06/06/2022
OPKO HEALTH,OPK,1129543,US68375N1037,0.93601,6278,921.80,918.4000,No,681099362,48.70,80.00,681099362.00,544879489.60,1,3046,06/06/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.86391,10302,8859.00,8715.0000,No,116300727,42.89,45.00,116286668.00,52329000.60,1,4347,06/06/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.86135,10271,2875.00,2833.0000,No,357261237,39.72,45.00,357261237.00,160767556.65,1,4020,06/06/2022
PAZ OIL,PZOL,1100007,IL0011000077,0.84605,4540,42700.00,41630.0000,No,10632220,93.34,100.00,10632220.00,10632220.00,1,4131,06/06/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.84190,4518,6100.00,6100.0000,No,74060593,79.91,100.00,74060593.00,74060593.00,1,3610,06/06/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.83378,7442,5990.00,5907.0000,No,124233780,52.31,60.00,124488481.00,74693088.60,1,3839,06/06/2022
ELECTRA,ELTR,739037,IL0007390375,0.83223,7471,194770.00,193990.0000,No,3835966,52.06,60.00,3821429.00,2292857.40,1,3874,06/06/2022
HAREL,HARL,585018,IL0005850180,0.81951,7311,3446.00,3401.0000,No,212138473,52.73,60.00,212689565.00,127613739.00,1,3804,06/06/2022
