Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 24/05/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
POALIM,POLI,662577,IL0006625771,5.43555,41912,3136.00,3090.0000,No,1336837006,92.03,100.00,1336485845.00,1336485845.00,0.72009,38016,10/05/2022
LEUMI,LUMI,604611,IL0006046119,5.27724,48425,3333.00,3276.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.60509,47592,10/05/2022
ICL,ICL,281014,IL0002810146,5.04959,49272,3828.00,3768.0000,No,1287151147,55.92,60.00,1287151147.00,772290688.20,0.94839,27121,10/05/2022
NICE,NICE,273011,IL0002730112,4.98124,40784,64250.00,63640.0000,No,63476860,100.00,100.00,63476860.00,63476860.00,0.67816,40397,10/05/2022
TEVA,TEVA,629014,IL0006290147,4.60588,31590,2845.00,2820.0000,No,1110352397,99.49,100.00,1103329696.00,1103329696.00,0.81472,31152,10/05/2022
DISCOUNT,DSCT,691212,IL0006912120,4.24855,23590,1907.00,1863.0000,No,1237011293,100.00,100.00,1237011293.00,1237011293.00,1,23046,10/05/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.50594,32447,73200.00,66600.0000,No,44326891,55.83,60.00,44322645.00,26593587.00,1,16482,10/05/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.09044,28608,11150.00,10880.0000,No,256574035,58.32,60.00,256494567.00,153896740.20,1,16280,10/05/2022
TOWER,TSEM,1082379,IL0010823792,3.02928,16820,15420.00,15380.0000,No,109078276,100.00,100.00,109078276.00,109078276.00,1,16776,10/05/2022
ORMAT TECHNO,ORA,1134402,US6866881021,2.59866,14429,25740.00,25880.0000,No,56056350,80.28,100.00,56056350.00,56056350.00,1,11647,10/05/2022
BEZEQ,BEZQ,230011,IL0002300114,1.97199,13687,494.90,504.5000,No,2765540626,73.19,80.00,2765540626.00,2212432500.80,1,10212,10/05/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,1.93252,30658,25280.00,24520.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,8959,10/05/2022
NOVA,NVMI,1084557,IL0010845571,1.71656,9564,33350.00,32770.0000,No,28677310,100.00,100.00,28579044.00,28579044.00,1,9398,10/05/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.57221,14549,188990.00,184750.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,6934,10/05/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.54507,8579,4919.00,4730.0000,No,174403669,84.61,100.00,174403669.00,174403669.00,1,6980,10/05/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.45207,10078,5691.00,5588.0000,No,177089406,73.05,80.00,177089406.00,141671524.80,1,7229,10/05/2022
FIBI BANK,FIBI,593038,IL0005930388,1.39208,12882,12840.00,12750.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,6606,10/05/2022
PHOENIX,PHOE,767012,IL0007670123,1.33264,9253,3682.00,3518.0000,No,251316365,64.15,80.00,251201826.00,200961460.80,1,5672,10/05/2022
MELISRON,MLSR,323014,IL0003230146,1.26248,11683,24610.00,23980.0000,No,47472672,48.45,60.00,47472672.00,28483603.20,1,5516,10/05/2022
MIVNE,MVNE,226019,IL0002260193,1.25920,8740,1088.00,1053.0000,No,803266889,76.01,80.00,803266889.00,642613511.20,1,6429,10/05/2022
SHUFERSAL,SAE,777037,IL0007770378,1.20254,6677,2514.00,2410.0000,No,265592983,99.84,100.00,265592983.00,265592983.00,1,6391,10/05/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.14988,6385,667.40,630.2000,No,956639988,98.28,100.00,956639988.00,956639988.00,1,5925,10/05/2022
BIG,BIG,1097260,IL0010972607,1.09163,10103,47720.00,45800.0000,No,21171682,49.89,60.00,21169297.00,12701578.20,1,4838,10/05/2022
AMOT,AMOT,1097278,IL0010972789,1.08726,10078,2210.00,2186.0000,No,456006660,45.61,60.00,455273103.00,273163861.80,1,4547,10/05/2022
DELEK GROUP,DLEKG,1084128,IL0010841281,1.03790,9605,52520.00,54350.0000,No,18288793,48.05,60.00,18287793.00,10972675.80,1,4776,10/05/2022
OPKO HEALTH,OPK,1129543,US68375N1037,1.03040,7152,1050.00,1031.0000,No,681099362,60.45,80.00,681099362.00,544879489.60,1,4245,10/05/2022
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.91327,11269,960.00,925.0000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,4864,10/05/2022
PAZ OIL,PZOL,1100007,IL0011000077,0.89616,4976,46800.00,45840.0000,No,10632220,86.69,100.00,10632220.00,10632220.00,1,4225,10/05/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.86176,7975,6406.00,6103.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,3982,10/05/2022
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.84024,7779,1805.00,1721.0000,No,430963893,53.36,60.00,430784513.00,258470707.80,1,3958,10/05/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.83779,4652,6281.00,6052.0000,No,74060593,79.91,100.00,74060593.00,74060593.00,1,3582,10/05/2022
HAREL,HARL,585018,IL0005850180,0.82936,7674,3608.00,3575.0000,No,212689565,53.00,60.00,212720865.00,127632519.00,1,4030,10/05/2022
KENON,KEN,1134139,SG9999012629,0.82931,10233,18990.00,19020.0000,No,53884436,39.46,45.00,53884436.00,24247996.20,1,4044,10/05/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.81286,10030,8625.00,8430.0000,No,116286668,42.88,45.00,116286668.00,52329000.60,1,4204,10/05/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.80115,9885,2767.00,2700.0000,No,357261237,39.72,45.00,357254227.00,160764402.15,1,3831,10/05/2022
ELECTRA,ELTR,739037,IL0007390375,0.77675,7188,188100.00,179910.0000,No,3821429,51.87,60.00,3821429.00,2292857.40,1,3566,10/05/2022
FORMULA,FORTY,256016,IL0002560162,0.69061,4793,31340.00,29930.0000,No,15294267,62.64,80.00,15294267.00,12235413.60,1,2867,10/05/2022
LIVEPERSON,LPSN,1123017,US5381461012,0.66951,3717,5305.00,4916.0000,No,70073746,83.14,100.00,70073746.00,70073746.00,1,2864,10/05/2022
REIT 1,RIT1,1098920,IL0010989205,0.66320,3682,1990.00,1920.0000,No,185042590,98.45,100.00,185042590.00,185042590.00,1,3498,10/05/2022
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.66320,8183,8084.00,7790.0000,No,101224675,38.00,45.00,101224675.00,45551103.75,1,2996,10/05/2022
PARTNER,PTNR,1083484,IL0010834849,0.65013,4512,2437.00,2366.0000,No,185160877,73.07,80.00,185155294.00,148124235.20,1,3201,10/05/2022
BAZAN,ORL,2590248,IL0025902482,0.63139,4382,136.70,131.5000,No,3205713154,60.55,80.00,3205713154.00,2564570523.20,1,2552,10/05/2022
FOX,FOX,1087022,IL0010870223,0.61767,5716,42010.00,40150.0000,No,13606183,57.27,60.00,13606183.00,8163709.80,1,3129,10/05/2022
HILAN,HLAN,1084698,IL0010846983,0.61305,4255,18570.00,18570.0000,No,22912677,66.69,80.00,22912677.00,18330141.60,1,2838,10/05/2022
CAMTEK,CAMT,1095264,IL0010952641,0.57603,3998,9118.00,9000.0000,No,43846643,61.20,80.00,43846643.00,35077314.40,1,2415,10/05/2022
MEGA OR,MGOR,1104488,IL0011044885,0.57431,3986,10940.00,10220.0000,No,36435333,61.33,80.00,36435333.00,29148266.40,1,2284,10/05/2022
OPC ENERGY,OPCE,1141571,IL0011415713,0.55470,6844,3384.00,3261.0000,No,202255647,41.24,45.00,202255647.00,91015041.15,1,2720,10/05/2022
ISRACARD,ISCD,1157403,IL0011574030,0.54853,3046,1521.00,1485.0000,No,200243046,99.99,100.00,200243046.00,200243046.00,1,2973,10/05/2022
MATRIX,MTRX,445015,IL0004450156,0.54450,5040,8013.00,7705.0000,No,62894287,51.31,60.00,62882853.00,37729711.80,1,2486,10/05/2022
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.53558,4956,13980.00,13930.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,2364,10/05/2022
FATTAL HOLD,FTAL,1143429,IL0011434292,0.53506,6628,42690.00,40500.0000,No,15526175,37.90,45.00,15464815.00,6959166.75,1,2383,10/05/2022
MAYTRONICS,MTRN,1091065,IL0010910656,0.53122,6555,6000.00,5844.0000,No,109245208,43.70,45.00,109243485.00,49159568.25,1,2790,10/05/2022
PERION NETWORK,PERI,1095819,IL0010958192,0.50989,2831,6479.00,6078.0000,No,43696723,100.00,100.00,43696723.00,43696723.00,1,2656,10/05/2022
SUMMIT,SMT,1081686,IL0010816861,0.50299,4655,6300.00,6061.0000,No,73884014,47.98,60.00,73884014.00,44330408.40,1,2149,10/05/2022
SAPIENS,SPNS,1087659,KYG7T16G1039,0.47442,4394,7973.00,7784.0000,No,55107335,55.41,60.00,55065009.00,33039005.40,1,2377,10/05/2022
G CITY,GCT,126011,IL0001260111,0.47273,4375,2630.00,2459.0000,No,166350126,48.34,60.00,166337809.00,99802685.40,1,1977,10/05/2022
EQUITAL,EQTL,755017,IL0007550176,0.45737,4233,11650.00,11050.0000,No,36331037,45.67,60.00,36331037.00,21798622.20,1,1833,10/05/2022
MIGDAL INSUR.,MGDL,1081165,IL0010811656,0.45270,5586,530.00,517.0000,No,1053908234,35.72,45.00,1053908234.00,474258705.30,1,1946,10/05/2022
ENERGIX,ENRG,1123355,IL0011233553,0.44484,5498,1056.00,995.0000,No,520606952,44.34,45.00,519769432.00,233896244.40,1,2297,10/05/2022
RATIO      PU,RATI,394015,IL0003940157,0.43478,3018,268.50,261.0000,No,1123871146,77.48,80.00,1123871146.00,899096916.80,1,2273,10/05/2022
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.42660,3960,4205.00,4000.0000,No,94182402,55.19,60.00,93883161.00,56329896.60,1,2079,10/05/2022
DANEL,DANE,314013,IL0003140139,0.42027,2334,43100.00,40900.0000,No,5414159,94.61,100.00,5414159.00,5414159.00,1,2095,10/05/2022
