Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 25/08/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
TEVA,TEVA,629014,IL0006290147,6.14202,36693,3304.00,3239.0000,No,1110552397,99.48,100.00,1110352397.00,1110352397.00,0.99696,35784,08/08/2022
POALIM,POLI,662577,IL0006625771,5.27415,47070,3521.00,3496.0000,No,1336837006,92.03,100.00,1336837006.00,1336837006.00,0.66723,43011,08/08/2022
LEUMI,LUMI,604611,IL0006046119,5.19532,55824,3616.00,3586.0000,No,1543805097,99.99,100.00,1543805097.00,1543805097.00,0.55419,55355,08/08/2022
NICE,NICE,273011,IL0002730112,4.74011,45457,71550.00,72190.0000,No,63531636,100.00,100.00,63531636.00,63531636.00,0.62095,45863,08/08/2022
ICL,ICL,281014,IL0002810146,4.41083,43776,3401.00,3520.0000,No,1287151147,55.92,60.00,1287151147.00,772290688.20,1,25336,08/08/2022
DISCOUNT,DSCT,691212,IL0006912120,4.41018,26262,2123.00,2097.0000,No,1237011293,100.00,100.00,1237011293.00,1237011293.00,1,25940,08/08/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.63226,36111,14050.00,13760.0000,No,257020744,58.40,60.00,256576199.00,153945719.40,1,20654,08/08/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.10410,30815,69500.00,68400.0000,No,44337770,55.84,60.00,44326891.00,26596134.60,1,16935,08/08/2022
ORMAT TECHNO,ORA,1134402,US6866881021,2.89187,17141,30720.00,31170.0000,No,55797683,80.18,100.00,56056350.00,56056350.00,1,13945,08/08/2022
TOWER,TSEM,1082379,IL0010823792,2.79692,16655,15240.00,15250.0000,No,109285552,100.00,100.00,109285552.00,109285552.00,1,16666,08/08/2022
BEZEQ,BEZQ,230011,IL0002300114,2.21028,16452,594.90,586.3000,No,2765547168,73.19,80.00,2765547168.00,2212437734.40,1,11867,08/08/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.07922,35375,29170.00,28810.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,10527,08/08/2022
NOVA,NVMI,1084557,IL0010845571,1.69421,10092,35180.00,35950.0000,No,28685413,100.00,100.00,28677310.00,28677310.00,1,10312,08/08/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.59268,9484,5438.00,5450.0000,Yes,174403669,84.60,100.00,174403669.00,174403669.00,1,8041,08/08/2022
FIBI BANK,FIBI,593038,IL0005930388,1.56186,15501,15450.00,15450.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,8005,08/08/2022
PHOENIX,PHOE,767012,IL0007670123,1.37080,10204,4060.00,4067.0000,No,251335726,64.15,80.00,251320062.00,201056049.60,1,6557,08/08/2022
MELISRON,MLSR,323014,IL0003230146,1.36806,13582,28600.00,28750.0000,No,47491202,48.47,60.00,47474009.00,28484405.40,1,6618,08/08/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.34319,8481,836.00,828.0000,No,1014644785,98.38,100.00,956752624.00,956752624.00,1,8265,08/08/2022
MIVNE,MVNE,226019,IL0002260193,1.30639,9724,1236.00,1235.0000,No,786741865,77.60,80.00,786741865.00,629393492.00,1,7540,08/08/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.30316,12933,168000.00,174100.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,6534,08/08/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.29900,9669,5460.00,5543.0000,No,177089406,75.86,80.00,177089406.00,141671524.80,1,7446,08/08/2022
AMOT,AMOT,1097278,IL0010972789,1.16938,11609,2471.00,2473.0000,No,469829984,45.72,60.00,469678860.00,281807316.00,1,5312,08/08/2022
DELEK GROUP,DLEKG,1084128,IL0010841281,1.11092,11058,60260.00,60890.0000,No,18350542,48.04,60.00,18296521.00,10977912.60,1,5368,08/08/2022
BIG,BIG,1097260,IL0010972607,1.03463,11621,48500.00,48490.0000,No,23961708,47.39,60.00,21171927.00,12703156.20,1,5506,08/08/2022
SHUFERSAL,SAE,777037,IL0007770378,1.02027,6076,2287.00,2274.0000,No,265658112,99.82,100.00,265654749.00,265654749.00,1,6030,08/08/2022
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.87285,11550,984.00,975.8000,Yes,1173814691,44.80,45.00,1173814691.00,528216610.95,1,5131,08/08/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.86735,8608,6929.00,6999.0000,No,124233780,52.31,60.00,124233780.00,74540268.00,1,4548,08/08/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.85802,11354,3178.00,3128.0000,No,357277477,39.72,45.00,357270813.00,160771865.85,1,4439,08/08/2022
HAREL,HARL,585018,IL0005850180,0.85189,8446,3990.00,3939.0000,No,211673759,52.62,60.00,211897759.00,127138655.40,1,4387,08/08/2022
ELECTRA,ELTR,739037,IL0007390375,0.82639,8200,213810.00,211000.0000,No,3835258,52.05,60.00,3835966.00,2301579.60,1,4212,08/08/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.80865,10701,9200.00,9035.0000,No,116312440,42.89,45.00,116312440.00,52340598.00,1,4507,08/08/2022
PAZ OIL,PZOL,1100007,IL0011000077,0.79097,4710,44300.00,44980.0000,No,10632220,91.37,100.00,10632220.00,10632220.00,1,4370,08/08/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.72086,5366,7245.00,7285.0000,No,74060593,79.80,80.00,74060593.00,59248474.40,1,4305,08/08/2022
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.71627,7109,1573.00,1538.0000,No,451925450,53.36,60.00,451925450.00,271155270.00,1,3709,08/08/2022
PARTNER,PTNR,1083484,IL0010834849,0.69468,5173,2793.00,2807.0000,No,185304456,73.09,80.00,185137147.00,148109717.60,1,3802,08/08/2022
FORMULA,FORTY,256016,IL0002560162,0.68938,5131,33500.00,34100.0000,No,15317667,62.70,80.00,15317667.00,12254133.60,1,3275,08/08/2022
REIT 1,RIT1,1098920,IL0010989205,0.67449,4198,2170.00,2190.0000,No,193456002,98.44,100.00,185090386.00,185090386.00,1,4171,08/08/2022
FOX,FOX,1087022,IL0010870223,0.67315,6681,48940.00,51000.0000,No,13651056,57.08,60.00,13651056.00,8190633.60,1,3974,08/08/2022
OPC ENERGY,OPCE,1141571,IL0011415713,0.66745,8833,4170.00,3870.0000,No,211813865,42.05,45.00,211805749.00,95312587.05,1,3447,08/08/2022
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.66168,8756,8650.00,8478.0000,No,101224675,37.99,45.00,101224675.00,45551103.75,1,3260,08/08/2022
HILAN,HLAN,1084698,IL0010846983,0.64642,4812,21000.00,21000.0000,No,22912677,66.69,80.00,22912677.00,18330141.60,1,3209,08/08/2022
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.61834,6137,17310.00,17280.0000,No,35452640,47.85,60.00,35452640.00,21271584.00,1,2931,08/08/2022
KENON,KEN,1134139,SG9999012629,0.60876,8056,14950.00,14400.0000,No,53884436,39.54,45.00,53884436.00,24247996.20,1,3068,08/08/2022
ENERGIX,ENRG,1123355,IL0011233553,0.60805,8455,1545.00,1521.0000,No,547239552,47.58,45.00,520796952.00,234358628.40,1,3960,08/08/2022
BAZAN,ORL,2590248,IL0025902482,0.60725,4521,141.00,139.0000,No,3206514812,60.54,80.00,3205713154.00,2564570523.20,1,2698,08/08/2022
MEGA OR,MGOR,1104488,IL0011044885,0.59375,4422,12130.00,11950.0000,No,36453848,61.35,80.00,36435333.00,29148266.40,1,2673,08/08/2022
OPKO HEALTH,OPK,1129543,US68375N1037,0.57063,5663,831.50,815.6000,No,681099362,48.66,60.00,681099362.00,408659617.20,1,2703,08/08/2022
CAMTEK,CAMT,1095264,IL0010952641,0.56667,4258,9620.00,9689.0000,No,44263483,61.16,80.00,43846643.00,35077314.40,1,2623,08/08/2022
MATRIX,MTRX,445015,IL0004450156,0.55577,5516,8770.00,8734.0000,No,62894287,51.31,60.00,62894287.00,37736572.20,1,2819,08/08/2022
FATTAL HOLD,FTAL,1143429,IL0011434292,0.50589,6931,43100.00,42000.0000,No,16080847,40.04,45.00,15532125.00,6989456.25,1,2704,08/08/2022
PERION NETWORK,PERI,1095819,IL0010958192,0.49635,3021,6764.00,6948.0000,No,44662968,100.00,100.00,43696723.00,43696723.00,1,3103,08/08/2022
SUMMIT,SMT,1081686,IL0010816861,0.49506,4913,6650.00,6450.0000,No,73884014,47.96,60.00,73884014.00,44330408.40,1,2286,08/08/2022
EQUITAL,EQTL,755017,IL0007550176,0.47259,4690,12910.00,12890.0000,No,36331037,50.01,60.00,36331037.00,21798622.20,1,2342,08/08/2022
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.46555,4620,4848.00,4957.0000,No,95305959,55.34,60.00,95305959.00,57183575.40,1,2614,08/08/2022
MIGDAL INSUR.,MGDL,1081165,IL0010811656,0.46193,6113,580.00,578.5000,No,1053908234,35.72,45.00,1053908234.00,474258705.30,1,2178,08/08/2022
LIVEPERSON,LPSN,1123017,US5381461012,0.44480,2649,3868.00,4000.0000,No,68477385,82.75,100.00,68477385.00,68477385.00,1,2267,08/08/2022
ONE TECHNOLOGI,ONE,161018,IL0001610182,0.44036,4370,6111.00,6084.0000,No,71517100,59.14,60.00,71517100.00,42910260.00,1,2573,08/08/2022
RATIO      PU,RATI,394015,IL0003940157,0.41793,3111,276.80,278.0000,No,1123871146,77.48,80.00,1123871146.00,899096916.80,1,2421,08/08/2022
ISRAMCO     PU,ISRA,232017,IL0002320179,0.41344,3077,118.80,120.7000,No,2590457029,77.30,80.00,2590457029.00,2072365623.20,1,2417,08/08/2022
MAYTRONICS,MTRN,1091065,IL0010910656,0.40093,5305,4854.00,4808.0000,No,109300533,43.73,45.00,109300533.00,49185239.85,1,2298,08/08/2022
SAPIENS,SPNS,1087659,KYG7T16G1039,0.39357,3907,7088.00,7334.0000,No,55114995,55.41,60.00,55107335.00,33064401.00,1,2240,08/08/2022
SELLA REAL EST,SLARL,1109644,IL0011096448,0.39007,2323,1070.00,1056.0000,No,217085719,97.03,100.00,217085719.00,217085719.00,1,2224,08/08/2022
G CITY,GCT,126011,IL0001260111,0.38116,3783,2271.00,2230.0000,No,166573393,48.41,60.00,166573393.00,99944035.80,1,1798,08/08/2022
DIMRI,DIMRI,1090315,IL0010903156,0.38086,5040,26940.00,27170.0000,No,18707871,36.55,45.00,18707871.00,8418541.95,1,1858,08/08/2022
ISRACARD,ISCD,1157403,IL0011574030,0.37494,2233,1115.00,1121.0000,No,200243046,99.99,100.00,200243046.00,200243046.00,1,2245,08/08/2022
ELCO,ELCO,694034,IL0006940345,0.37414,6366,23400.00,23250.0000,No,27203291,34.11,35.00,27203291.00,9521151.85,1,2157,08/08/2022
DANEL,DANE,314013,IL0003140139,0.37273,2221,40980.00,41800.0000,No,5419650,94.62,100.00,5416178.00,5416178.00,1,2144,08/08/2022
RAMI LEVI,RMLI,1104249,IL0011042491,0.36782,3651,26500.00,26900.0000,No,13775583,59.68,60.00,13775583.00,8265349.80,1,2212,08/08/2022
TADIRAN GROUP,TDRN,258012,IL0002580129,0.36640,4849,56470.00,56860.0000,No,8586001,35.51,45.00,8586001.00,3863700.45,1,1734,08/08/2022
DELTA GALIL,DELG,627034,IL0006270347,0.36185,4789,18650.00,18240.0000,No,25678758,41.05,45.00,25674859.00,11553686.55,1,1923,08/08/2022
ELECTRA CO  PR,ECP,5010129,IL0050101299,0.34701,3444,15860.00,15670.0000,No,21715057,51.58,60.00,21715057.00,13029034.20,1,1755,08/08/2022
CELLCOM,CEL,1101534,IL0011015349,0.34084,3384,2060.00,2059.0000,No,164287950,63.56,60.00,164209194.00,98525516.40,1,2150,08/08/2022
INROM CONST,INRM,1132356,IL0011323560,0.32118,1913,1529.00,1522.0000,No,125086369,87.00,100.00,125084977.00,125084977.00,1,1656,08/08/2022
ISRAEL CANADA,ISCN,434019,IL0004340191,0.31865,4217,1443.00,1434.0000,No,292215357,41.63,45.00,292215357.00,131496910.65,1,1744,08/08/2022
AUDIOCODES,AUDC,1082965,IL0010829658,0.31772,2354,7442.00,7496.0000,No,31636298,78.49,80.00,31778091.00,25422472.80,1,1861,08/08/2022
VERIDIS,VRDS,1176387,IL0011763872,0.31713,4197,3959.00,3805.0000,No,106000000,37.32,45.00,106000000.00,47700000.00,1,1505,08/08/2022
MAGIC,MGIC,1082312,IL0010823123,0.29842,2965,6040.00,6040.0000,No,49093055,53.29,60.00,49035055.00,29421033.00,1,1580,08/08/2022
MENORA MIV HLD,MMHD,566018,IL0005660183,0.29261,4953,7974.00,8000.0000,No,62106291,34.21,35.00,62432747.00,21851461.45,1,1700,08/08/2022
RADA,RADA,1082650,IL0010826506,0.28796,1726,3471.00,3486.0000,No,49718045,100.00,100.00,49402847.00,49402847.00,1,1733,08/08/2022
NETO MALINDA,NTML,1105097,IL0011050973,0.27660,2745,13150.00,13300.0000,No,20875754,48.48,60.00,20875754.00,12525452.40,1,1346,08/08/2022
DIRECT FINANCE,DIFI,1168186,IL0011681868,0.26739,2654,89750.00,91380.0000,Yes,2956844,52.41,60.00,2956844.00,1774106.40,1,1416,08/08/2022
BLUE SQ REAL ES,BLSR,1098565,IL0010985658,0.26615,3522,28870.00,29220.0000,No,12199163,41.94,45.00,12199163.00,5489623.35,1,1495,08/08/2022
TASE,TASE,1159029,IL0011590291,0.26499,1570,1550.00,1577.0000,No,101237512,80.24,100.00,101802335.00,101802335.00,1,1281,08/08/2022
NOFAR ENERGY,NOFR,1170877,IL0011708778,0.26343,3486,10360.00,10230.0000,No,33647857,43.70,45.00,33647857.00,15141535.65,1,1504,08/08/2022
ELECTRA REAL E.,ELCRE,1094044,IL0010940448,0.25920,3430,6050.00,5958.0000,No,56694691,40.09,45.00,56694691.00,25512610.95,1,1354,08/08/2022
ARGO PROP.,ARGO,1175371,NL0015000D84,0.25705,1913,10570.00,10640.0000,No,18101534,60.43,80.00,18101534.00,14481227.20,1,1164,08/08/2022
ACRO KVUT,ACRO,1184902,IL0011849028,0.24677,3265,5708.00,5663.0000,No,57209000,36.85,45.00,57209000.00,25744050.00,1,1194,08/08/2022
ARAD INVESTMENT,ARAD,731018,IL0007310183,0.24270,3212,47220.00,46910.0000,No,6801362,37.22,45.00,6801362.00,3060612.90,1,1188,08/08/2022
NAVITAS PTRO PU,NVPT,1141969,IL0011419699,0.24087,1793,1915.00,1990.0000,No,93625393,74.72,80.00,93625393.00,74900314.40,1,1392,08/08/2022
AFRICA RESIDENC,AFRE,1097948,IL0010979487,0.23173,2300,18190.00,17830.0000,No,12643536,49.12,60.00,12643536.00,7586121.60,1,1107,08/08/2022
RETAILORS,RTLS,1175488,IL0011754889,0.23049,3921,8095.00,8427.0000,No,48442922,30.41,35.00,48442922.00,16955022.70,1,1241,08/08/2022
MENIVIM REIT,MNRT,1140573,IL0011405730,0.22896,1363,197.60,203.5000,No,689983944,99.44,100.00,689983944.00,689983944.00,1,1396,08/08/2022
LAND DEV,ILDC,612010,IL0006120104,0.22564,2239,5901.00,5959.0000,No,37949827,46.50,60.00,37949827.00,22769896.20,1,1052,08/08/2022
GILAT,GILT,1082510,IL0010825102,0.21446,1278,2257.00,2250.0000,No,56608016,90.17,100.00,56582887.00,56582887.00,1,1148,08/08/2022
INFINYA,INFN,632018,IL0006320183,0.20294,2014,31070.00,33810.0000,No,6484034,55.19,60.00,6482496.00,3889497.60,1,1210,08/08/2022
PROPERT & BUIL,PTBL,699017,IL0006990175,0.19707,2608,35320.00,36730.0000,No,7383332,36.82,45.00,7383332.00,3322499.40,1,999,08/08/2022
IES,IES,431015,IL0004310152,0.18532,1839,31600.00,31130.0000,No,5820368,48.43,60.00,5820368.00,3492220.80,1,877,08/08/2022
YOCHANANOF,YHNF,1161264,IL0011612640,0.17848,3037,20960.00,20890.0000,No,14487860,31.59,35.00,14487860.00,5070751.00,1,956,08/08/2022
AZORIM,AZRM,715011,IL0007150118,0.17799,3028,1437.00,1400.0000,No,210740327,33.97,35.00,210740327.00,73759114.45,1,1002,08/08/2022
ISRAS,ISRS,613034,IL0006130343,0.17764,4231,78300.00,77040.0000,No,5403896,29.99,25.00,5403896.00,1350974.00,1,1249,08/08/2022
PRASHKOVSKY,PRSK,1102128,IL0011021289,0.17480,2318,11000.00,11360.0000,No,21068551,35.30,45.00,21028551.00,9462847.95,1,845,08/08/2022
MEDITR TOWER,MDTR,1131523,IL0011315236,0.16696,1657,1102.00,1101.0000,No,150393415,50.87,60.00,150362675.00,90217605.00,1,842,08/08/2022
AURA,AURA,373019,IL0003730194,0.16591,1647,642.00,639.0000,No,256484210,48.89,60.00,256484210.00,153890526.00,1,801,08/08/2022
NOVOLOG,NVLG,1140151,IL0011401515,0.16190,1608,317.10,321.2000,No,506982630,57.40,60.00,506723332.00,304033999.20,1,935,08/08/2022
IDI INSUR,IDIN,1129501,IL0011295016,0.15880,1576,10740.00,10340.0000,No,14674913,50.48,60.00,14674913.00,8804947.80,1,766,08/08/2022
DORAL ENERGY,DORL,1166768,IL0011667685,0.13749,1819,1238.00,1222.0000,No,146967000,38.23,45.00,146967000.00,66135150.00,1,687,08/08/2022
ALTSHULER FIN,ALTF,1184936,IL0011849366,0.12779,2175,1103.00,1101.0000,No,197153916,30.19,35.00,197118113.00,68991339.55,1,655,08/08/2022
TURPAZ,TRPZ,1175611,IL0011756116,0.12348,2101,2099.00,2120.0000,No,100084776,33.89,35.00,100084776.00,35029671.60,1,719,08/08/2022
CARASSO MOTORS,CRSM,1123850,IL0011238503,0.12088,2057,2250.00,2256.0000,No,91404923,30.21,35.00,91404923.00,31991723.05,1,623,08/08/2022
GENERATION CAP,GNRS,1156926,IL0011569261,0.11709,1743,137.80,135.3000,No,1264955610,98.90,100.00,1264955610.00,1264955610.00,0.4,1693,08/08/2022
NAPHTHA,NFTA,643015,IL0006430156,0.11612,1976,2098.00,2163.0000,No,94166944,32.74,35.00,94166944.00,32958430.40,1,667,08/08/2022
POLYRAM PLS,POLP,1170216,IL0011702169,0.11010,1457,1366.00,1360.0000,No,106659600,42.78,45.00,106659600.00,47996820.00,1,621,08/08/2022
PLASSON INDUS,PLSN,1081603,IL0010816036,0.10674,1816,19020.00,18840.0000,No,9547955,30.85,35.00,9547955.00,3341784.25,1,555,08/08/2022
HAGAG,HGG,823013,IL0008230133,0.10670,1412,2351.00,2320.0000,No,60056691,35.88,45.00,60056691.00,27025510.95,1,500,08/08/2022
NAYAX,NYAX,1175116,IL0011751166,0.10547,3143,956.00,973.4000,No,328733143,22.50,20.00,328487087.00,65697417.40,1,720,08/08/2022
LEVINSTEIN PROP,LVPR,1119080,IL0011190803,0.09057,1541,10700.00,10610.0000,No,14401750,30.16,35.00,14401750.00,5040612.50,1,461,08/08/2022
