Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 23/05/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
POALIM,POLI,662577,IL0006625771,5.37785,41297,3090.00,3136.0000,No,1336485845,92.03,100.00,1336485845.00,1336485845.00,0.72009,38572,10/05/2022
LEUMI,LUMI,604611,IL0006046119,5.15426,47103,3242.00,3333.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.60509,48420,10/05/2022
NICE,NICE,273011,IL0002730112,5.02897,41006,64600.00,64250.0000,No,63476860,100.00,100.00,63476860.00,63476860.00,0.67816,40784,10/05/2022
ICL,ICL,281014,IL0002810146,5.01738,48757,3788.00,3828.0000,No,1287151147,55.92,60.00,1287151147.00,772290688.20,0.94839,27553,10/05/2022
TEVA,TEVA,629014,IL0006290147,4.66221,31845,2868.00,2845.0000,No,1110352397,99.49,100.00,1103329696.00,1103329696.00,0.81472,31428,10/05/2022
DISCOUNT,DSCT,691212,IL0006912120,4.15865,22996,1859.00,1907.0000,No,1237011293,100.00,100.00,1237011293.00,1237011293.00,1,23590,10/05/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.46217,31911,71990.00,73200.0000,No,44326891,55.83,60.00,44322645.00,26593587.00,1,18115,10/05/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.05863,28197,10990.00,11150.0000,No,256574035,58.32,60.00,256494567.00,153896740.20,1,16684,10/05/2022
TOWER,TSEM,1082379,IL0010823792,3.05357,16885,15480.00,15420.0000,No,109078276,100.00,100.00,109078276.00,109078276.00,1,16820,10/05/2022
ORMAT TECHNO,ORA,1134402,US6866881021,2.62253,14502,25870.00,25740.0000,No,56056350,80.28,100.00,56056350.00,56056350.00,1,11584,10/05/2022
BEZEQ,BEZQ,230011,IL0002300114,1.93569,13380,483.80,494.9000,No,2765540626,73.19,80.00,2765540626.00,2212432500.80,1,10017,10/05/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,1.93433,30561,25200.00,25280.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,9237,10/05/2022
NOVA,NVMI,1084557,IL0010845571,1.74016,9656,33670.00,33350.0000,No,28677310,100.00,100.00,28579044.00,28579044.00,1,9564,10/05/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.56278,8642,4955.00,4919.0000,No,174403669,84.61,100.00,174403669.00,174403669.00,1,7259,10/05/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.55771,14356,186480.00,188990.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,7093,10/05/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.44754,10006,5650.00,5691.0000,No,177089406,73.05,80.00,177089406.00,141671524.80,1,7362,10/05/2022
FIBI BANK,FIBI,593038,IL0005930388,1.36623,12591,12550.00,12840.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,6652,10/05/2022
PHOENIX,PHOE,767012,IL0007670123,1.32031,9130,3633.00,3682.0000,No,251316365,64.15,80.00,251201826.00,200961460.80,1,5936,10/05/2022
MIVNE,MVNE,226019,IL0002260193,1.26206,8723,1086.00,1088.0000,No,803266889,76.01,80.00,803266889.00,642613511.20,1,6643,10/05/2022
MELISRON,MLSR,323014,IL0003230146,1.25376,11555,24340.00,24610.0000,No,47472672,48.45,60.00,47472672.00,28483603.20,1,5660,10/05/2022
SHUFERSAL,SAE,777037,IL0007770378,1.20316,6653,2505.00,2514.0000,No,265592983,99.84,100.00,265592983.00,265592983.00,1,6666,10/05/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.13921,6299,658.50,667.4000,No,956639988,98.28,100.00,956639988.00,956639988.00,1,6275,10/05/2022
AMOT,AMOT,1097278,IL0010972789,1.13520,10479,2298.00,2210.0000,No,456006660,45.61,60.00,455273103.00,273163861.80,1,4596,10/05/2022
BIG,BIG,1097260,IL0010972607,1.10668,10201,48180.00,47720.0000,No,21171682,49.89,60.00,21169297.00,12701578.20,1,5040,10/05/2022
DELEK GROUP,DLEKG,1084128,IL0010841281,1.06756,9839,53800.00,52520.0000,No,18288293,48.05,60.00,18287793.00,10972675.80,1,4615,10/05/2022
OPKO HEALTH,OPK,1129543,US68375N1037,1.03365,7145,1049.00,1050.0000,No,681099362,60.45,80.00,681099362.00,544879489.60,1,4323,10/05/2022
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.93709,11515,981.00,960.0000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,5048,10/05/2022
PAZ OIL,PZOL,1100007,IL0011000077,0.89427,4945,46510.00,46800.0000,No,10632220,86.69,100.00,10632220.00,10632220.00,1,4314,10/05/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.86381,7961,6395.00,6406.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,4180,10/05/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.84378,4666,6300.00,6281.0000,No,74060593,79.91,100.00,74060593.00,74060593.00,1,3717,10/05/2022
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.83996,7744,1797.00,1805.0000,No,430963893,53.36,60.00,430784513.00,258470707.80,1,4151,10/05/2022
HAREL,HARL,585018,IL0005850180,0.83785,7721,3630.00,3608.0000,No,212689565,53.00,60.00,212720865.00,127632519.00,1,4067,10/05/2022
KENON,KEN,1134139,SG9999012629,0.81080,9963,18490.00,18990.0000,No,53884436,39.46,45.00,53884436.00,24247996.20,1,4038,10/05/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.80656,9911,8523.00,8625.0000,No,116286668,42.88,45.00,116286668.00,52329000.60,1,4301,10/05/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.80241,9860,2760.00,2767.0000,No,357261237,39.72,45.00,357254227.00,160764402.15,1,3926,10/05/2022
ELECTRA,ELTR,739037,IL0007390375,0.76419,7043,184300.00,188100.0000,No,3821429,51.87,60.00,3821429.00,2292857.40,1,3728,10/05/2022
LIVEPERSON,LPSN,1123017,US5381461012,0.72169,3991,5695.00,5305.0000,No,70073746,83.14,100.00,70073746.00,70073746.00,1,3091,10/05/2022
FORMULA,FORTY,256016,IL0002560162,0.70828,4896,32010.00,31340.0000,No,15294267,62.64,80.00,15294267.00,12235413.60,1,3002,10/05/2022
REIT 1,RIT1,1098920,IL0010989205,0.66492,3677,1987.00,1990.0000,No,185042590,98.45,100.00,185042590.00,185042590.00,1,3625,10/05/2022
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.65563,8056,7959.00,8084.0000,No,101224675,38.00,45.00,101224675.00,45551103.75,1,3110,10/05/2022
BAZAN,ORL,2590248,IL0025902482,0.64929,4488,140.00,136.7000,No,3205713154,60.55,80.00,3205713154.00,2564570523.20,1,2653,10/05/2022
PARTNER,PTNR,1083484,IL0010834849,0.64557,4462,2410.00,2437.0000,No,185160877,73.07,80.00,185155294.00,148124235.20,1,3297,10/05/2022
HILAN,HLAN,1084698,IL0010846983,0.60761,4200,18330.00,18570.0000,No,22912677,66.69,80.00,22912677.00,18330141.60,1,2838,10/05/2022
FOX,FOX,1087022,IL0010870223,0.59969,5527,40620.00,42010.0000,No,13606183,57.27,60.00,13606183.00,8163709.80,1,3274,10/05/2022
CAMTEK,CAMT,1095264,IL0010952641,0.58366,4034,9201.00,9118.0000,No,43846643,61.20,80.00,43846643.00,35077314.40,1,2447,10/05/2022
MEGA OR,MGOR,1104488,IL0011044885,0.56086,3877,10640.00,10940.0000,No,36435333,61.33,80.00,36435333.00,29148266.40,1,2445,10/05/2022
ISRACARD,ISCD,1157403,IL0011574030,0.55586,3074,1535.00,1521.0000,No,200243046,99.99,100.00,200243046.00,200243046.00,1,3045,10/05/2022
MATRIX,MTRX,445015,IL0004450156,0.54987,5069,8059.00,8013.0000,No,62894287,51.31,60.00,62882853.00,37729711.80,1,2586,10/05/2022
OPC ENERGY,OPCE,1141571,IL0011415713,0.54349,6678,3302.00,3384.0000,No,202255647,41.24,45.00,202255647.00,91015041.15,1,2823,10/05/2022
FATTAL HOLD,FTAL,1143429,IL0011434292,0.54280,6694,43130.00,42690.0000,No,15526175,37.90,45.00,15464815.00,6959166.75,1,2512,10/05/2022
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.52701,4857,13700.00,13980.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,2372,10/05/2022
MAYTRONICS,MTRN,1091065,IL0010910656,0.52176,6412,5869.00,6000.0000,No,109245208,43.70,45.00,109243485.00,49159568.25,1,2864,10/05/2022
PERION NETWORK,PERI,1095819,IL0010958192,0.51127,2827,6470.00,6479.0000,No,43696723,100.00,100.00,43696723.00,43696723.00,1,2831,10/05/2022
SAPIENS,SPNS,1087659,KYG7T16G1039,0.48438,4468,8107.00,7973.0000,No,55107335,55.41,60.00,55065009.00,33039005.40,1,2435,10/05/2022
SUMMIT,SMT,1081686,IL0010816861,0.48341,4455,6030.00,6300.0000,No,73884014,47.98,60.00,73884014.00,44330408.40,1,2233,10/05/2022
G CITY,GCT,126011,IL0001260111,0.48009,4425,2660.00,2630.0000,No,166350126,48.34,60.00,166337809.00,99802685.40,1,2115,10/05/2022
EQUITAL,EQTL,755017,IL0007550176,0.45571,4200,11560.00,11650.0000,No,36331037,45.67,60.00,36331037.00,21798622.20,1,1933,10/05/2022
MIGDAL INSUR.,MGDL,1081165,IL0010811656,0.45199,5554,527.00,530.0000,No,1053908234,35.72,45.00,1053908234.00,474258705.30,1,1995,10/05/2022
RATIO      PU,RATI,394015,IL0003940157,0.44388,3068,273.00,268.5000,No,1123871146,77.48,80.00,1123871146.00,899096916.80,1,2338,10/05/2022
ENERGIX,ENRG,1123355,IL0011233553,0.44032,5420,1041.00,1056.0000,No,520606952,44.34,45.00,519769432.00,233896244.40,1,2438,10/05/2022
DANEL,DANE,314013,IL0003140139,0.43570,2409,44500.00,43100.0000,No,5414159,94.61,100.00,5414159.00,5414159.00,1,2208,10/05/2022
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.42673,3945,4189.00,4205.0000,No,94182402,55.19,60.00,93883161.00,56329896.60,1,2186,10/05/2022
SELLA REAL EST,SLARL,1109644,IL0011096448,0.41300,2284,1052.00,1052.0000,No,217085719,97.06,100.00,217085719.00,217085719.00,1,2217,10/05/2022
DELTA GALIL,DELG,627034,IL0006270347,0.40126,4931,19210.00,18990.0000,Yes,25669480,41.02,45.00,25667918.00,11550563.10,1,2000,10/05/2022
ONE TECHNOLOGI,ONE,161018,IL0001610182,0.39653,3655,5110.00,5052.0000,No,71517100,55.03,60.00,71517100.00,42910260.00,1,1988,10/05/2022
ELCO,ELCO,694034,IL0006940345,0.38062,6014,22000.00,22180.0000,No,27334263,34.48,35.00,27334263.00,9566992.05,1,2090,10/05/2022
MENORA MIV HLD,MMHD,566018,IL0005660183,0.37544,4595,7300.00,7420.0000,No,62941780,35.08,45.00,63199100.00,28439595.00,1,1638,10/05/2022
ELECTRA CO  PR,ECP,5010129,IL0050101299,0.37165,3413,15610.00,15290.0000,No,21862420,51.91,60.00,21942049.00,13165229.40,1,1735,10/05/2022
NETO MALINDA,NTML,1105097,IL0011050973,0.36695,3382,16200.00,16620.0000,No,20875754,48.48,60.00,20875754.00,12525452.40,1,1682,10/05/2022
DIMRI,DIMRI,1090315,IL0010903156,0.36081,4434,23700.00,24300.0000,No,18707871,36.69,45.00,18707871.00,8418541.95,1,1668,10/05/2022
RAMI LEVI,RMLI,1104249,IL0011042491,0.35350,3258,23650.00,23800.0000,No,13775583,59.68,60.00,13775583.00,8265349.80,1,1957,10/05/2022
ISRAMCO     PU,ISRA,232017,IL0002320179,0.35341,2443,94.30,95.5000,No,2590457029,77.30,80.00,2590457029.00,2072365623.20,1,1912,10/05/2022
ISRAEL CANADA,ISCN,434019,IL0004340191,0.35123,4316,1477.00,1492.0000,No,292215357,41.69,45.00,292215357.00,131496910.65,1,1818,10/05/2022
AUDIOCODES,AUDC,1082965,IL0010829658,0.33645,2274,7156.00,7200.0000,No,31778091,78.59,80.00,32498215.00,25998572.00,1,1798,10/05/2022
RADA,RADA,1082650,IL0010826506,0.33619,1859,3763.00,3825.0000,No,49402847,100.00,100.00,49402847.00,49402847.00,1,1890,10/05/2022
VERIDIS,VRDS,1176387,IL0011763872,0.31322,3849,3631.00,3599.0000,No,106000000,37.32,45.00,106000000.00,47700000.00,1,1424,10/05/2022
CELLCOM,CEL,1101534,IL0011015349,0.31284,2885,1760.00,1680.0000,No,163941082,54.21,60.00,163816180.00,98289708.00,1,1493,10/05/2022
TADIRAN GROUP,TDRN,258012,IL0002580129,0.31093,3821,44500.00,43500.0000,No,8586001,35.53,45.00,8586001.00,3863700.45,1,1327,10/05/2022
MAGIC,MGIC,1082312,IL0010823123,0.30583,2819,5748.00,5674.0000,No,49035055,53.92,60.00,49035055.00,29421033.00,1,1500,10/05/2022
INROM CONST,INRM,1132356,IL0011323560,0.30266,1674,1338.00,1353.0000,No,125084977,87.00,100.00,125084977.00,125084977.00,1,1472,10/05/2022
TASE,TASE,1159029,IL0011590291,0.28140,1556,1516.00,1516.0000,No,102643507,80.52,100.00,102643507.00,102643507.00,1,1253,10/05/2022
NAVITAS PTRO PU,NVPT,1141969,IL0011419699,0.28113,1944,2076.00,2049.0000,No,93620017,70.61,80.00,93602413.00,74881930.40,1,1354,10/05/2022
AFRICA RESIDENC,AFRE,1097948,IL0010979487,0.27794,2562,20260.00,20220.0000,No,12643536,49.12,60.00,12643536.00,7586121.60,1,1256,10/05/2022
ELECTRA REAL E.,ELCRE,1094044,IL0010940448,0.26349,3233,5690.00,5644.0000,No,56825591,40.23,45.00,56904671.00,25607101.95,1,1290,10/05/2022
BLUE SQ REAL ES,BLSR,1098565,IL0010985658,0.25762,3166,25950.00,25240.0000,No,12199163,41.94,45.00,12199163.00,5489623.35,1,1291,10/05/2022
ARGO PROP.,ARGO,1175371,NL0015000D84,0.25730,1778,9825.00,9775.0000,No,18101534,60.87,80.00,18101534.00,14481227.20,1,1077,10/05/2022
AZORIM,AZRM,715011,IL0007150118,0.25725,3161,1500.00,1425.0000,No,210740327,35.50,45.00,210740327.00,94833147.15,1,1066,10/05/2022
NOFAR ENERGY,NOFR,1170877,IL0011708778,0.24365,2994,8898.00,8827.0000,No,33647857,43.62,45.00,33647857.00,15141535.65,1,1296,10/05/2022
DIRECT FINANCE,DIFI,1168186,IL0011681868,0.24216,2232,75480.00,74400.0000,No,2956844,52.41,60.00,2956844.00,1774106.40,1,1153,10/05/2022
MENIVIM REIT,MNRT,1140573,IL0011405730,0.23683,1310,189.80,183.7000,No,689983944,99.46,100.00,689983944.00,689983944.00,1,1261,10/05/2022
ISRAS,ISRS,613034,IL0006130343,0.23471,3708,68620.00,67660.0000,No,5403896,30.00,35.00,5403896.00,1891363.60,1,1097,10/05/2022
