Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 09/02/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
NICE,NICE,273011,IL0002730112,4.99783,51463,81530.00,84150.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.54885,53117,06/02/2022
TEVA,TEVA,629014,IL0006290147,4.94598,29693,2692.00,2975.0000,No,1103007168,99.52,100.00,1103007168.00,1103007168.00,0.94138,32657,06/02/2022
LEUMI,LUMI,604611,IL0006046119,4.92005,49050,3376.00,3465.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.56689,50338,06/02/2022
POALIM,POLI,662577,IL0006625771,4.88205,44597,3337.00,3381.0000,No,1336452973,92.04,100.00,1336452973.00,1336452973.00,0.61867,41589,06/02/2022
DISCOUNT,DSCT,691212,IL0006912120,4.42824,25026,2150.00,2207.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,25690,06/02/2022
ICL,ICL,281014,IL0002810146,4.26041,40223,3125.00,3200.0000,No,1287151147,54.35,60.00,1284151147.00,770490688.20,1,22386,06/02/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.37109,31754,12380.00,12500.0000,No,256491218,58.31,60.00,256486473.00,153891883.80,1,18695,06/02/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.61191,24607,55560.00,56640.0000,No,44289767,55.79,60.00,44280378.00,26568226.80,1,13995,06/02/2022
ORMAT TECHNO,ORA,1134402,US6866881021,2.16003,12220,21800.00,22100.0000,No,56056350,80.27,100.00,55997579.00,55997579.00,1,9944,06/02/2022
TOWER,TSEM,1082379,IL0010823792,2.14625,12130,11140.00,11340.0000,No,108883257,100.00,100.00,108883257.00,108883257.00,1,12347,06/02/2022
BEZEQ,BEZQ,230011,IL0002300114,2.08613,14737,532.90,538.7000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,10904,06/02/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.04359,32998,27210.00,28220.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,10311,06/02/2022
NOVA,NVMI,1084557,IL0010845571,1.87393,10620,37160.00,38000.0000,No,28579044,94.09,100.00,28499895.00,28499895.00,1,10218,06/02/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.73566,9810,5628.00,5720.0000,No,174298445,84.63,100.00,174291930.00,174291930.00,1,8438,06/02/2022
MIVNE,MVNE,226019,IL0002260193,1.44708,10274,1279.00,1304.0000,No,803253967,76.01,80.00,799279854.00,639423883.20,1,7962,06/02/2022
FIBI BANK,FIBI,593038,IL0005930388,1.42093,13384,13340.00,13550.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,7020,06/02/2022
SHUFERSAL,SAE,777037,IL0007770378,1.37792,7787,2935.00,2874.0000,No,265326677,99.86,100.00,265326677.00,265326677.00,1,7615,06/02/2022
MELISRON,MLSR,323014,IL0003230146,1.32199,12452,26230.00,26680.0000,No,47472672,48.45,60.00,47472672.00,28483603.20,1,6137,06/02/2022
AMOT,AMOT,1097278,IL0010972789,1.22042,11496,2527.00,2588.0000,No,454941892,45.51,60.00,454902663.00,272941597.80,1,5358,06/02/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.14735,10807,140380.00,145790.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,5472,06/02/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.11883,6323,683.50,691.6000,No,925129256,98.22,100.00,925106586.00,925106586.00,1,6284,06/02/2022
BIG,BIG,1097260,IL0010972607,1.09442,10315,48730.00,49690.0000,No,21166848,51.46,60.00,21154577.00,12692746.20,1,5412,06/02/2022
LIVEPERSON,LPSN,1123017,US5381461012,1.04795,5922,8767.00,8970.0000,No,67554435,93.44,100.00,67554435.00,67554435.00,1,5662,06/02/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.03004,7277,4109.00,4155.0000,No,177089406,61.48,80.00,177089406.00,141671524.80,1,4524,06/02/2022
PHOENIX,PHOE,767012,IL0007670123,1.01937,9564,3802.00,3810.0000,No,251549321,64.18,60.00,252543232.00,151525939.20,1,6151,06/02/2022
OPKO HEALTH,OPK,1129543,US68375N1037,0.99305,7015,1030.00,1044.0000,No,681099362,60.82,80.00,681099362.00,544879489.60,1,4325,06/02/2022
ELECTRA,ELTR,739037,IL0007390375,0.98404,9269,242520.00,243400.0000,No,3821918,51.88,60.00,3821918.00,2293150.80,1,4826,06/02/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.98264,9256,7435.00,7640.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,4985,06/02/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.96084,12068,10380.00,10300.0000,No,116257276,42.85,45.00,116253620.00,52314129.00,1,5131,06/02/2022
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.94776,8928,2075.00,2098.0000,No,430264523,53.31,60.00,430222862.00,258133717.20,1,4812,06/02/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.89682,11264,3153.00,3155.0000,No,357234243,39.71,45.00,357218343.00,160748254.35,1,4476,06/02/2022
FOX,FOX,1087022,IL0010870223,0.89560,8436,62000.00,64430.0000,No,13606183,57.27,60.00,13606183.00,8163709.80,1,5021,06/02/2022
PAZ OIL,PZOL,1100007,IL0011000077,0.89192,5041,47410.00,48250.0000,No,10632220,86.69,100.00,10632220.00,10632220.00,1,4447,06/02/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.88973,5505,7433.00,7480.0000,No,74059851,84.99,100.00,67649151.00,67649151.00,1,4708,06/02/2022
