Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 27/10/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
POALIM,POLI,662577,IL0006625771,5.24201,45185,3380.00,3364.0000,No,1336837006,94.31,100.00,1336837006.00,1336837006.00,0.63934,42412,11/10/2022
TEVA,TEVA,629014,IL0006290147,5.16653,34383,3096.00,3127.0000,No,1110552397,99.48,100.00,1110552397.00,1110552397.00,0.82811,34546,11/10/2022
LEUMI,LUMI,604611,IL0006046119,5.10620,51918,3363.00,3350.0000,No,1543805097,99.99,100.00,1543805097.00,1543805097.00,0.54201,51712,11/10/2022
NICE,NICE,273011,IL0002730112,5.06968,43862,69040.00,67950.0000,No,63531636,100.00,100.00,63531636.00,63531636.00,0.63697,43170,11/10/2022
DISCOUNT,DSCT,691212,IL0006912120,4.49824,24790,2004.00,1995.0000,No,1237011293,100.00,100.00,1237011293.00,1237011293.00,1,24678,11/10/2022
ICL,ICL,281014,IL0002810146,4.36597,40104,3111.00,3140.0000,No,1289093724,55.99,60.00,1289017967.00,773410780.20,1,22663,11/10/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.70798,34067,13250.00,13350.0000,No,257107926,58.41,60.00,257038885.00,154223331.00,1,20049,11/10/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.49007,32057,72300.00,70470.0000,No,44339478,55.84,60.00,44337770.00,26602662.00,1,17448,11/10/2022
ORMAT TECHNO,ORA,1134402,US6866881021,3.16907,17465,31300.00,31850.0000,No,55797683,80.18,100.00,55797683.00,55797683.00,1,14249,11/10/2022
TOWER,TSEM,1082379,IL0010823792,2.95276,16318,14890.00,14870.0000,No,109589209,100.00,100.00,109285552.00,109285552.00,1,16296,11/10/2022
BEZEQ,BEZQ,230011,IL0002300114,2.40876,16593,600.00,604.0000,No,2765547168,73.19,80.00,2765547168.00,2212437734.40,1,12226,11/10/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.03332,32016,26400.00,26680.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,9749,11/10/2022
FIBI BANK,FIBI,593038,IL0005930388,1.70185,15631,15580.00,15460.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,8010,11/10/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.44731,9970,5630.00,5715.0000,No,177089406,75.86,80.00,177089406.00,141671524.80,1,7678,11/10/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.42676,7863,4375.00,4305.0000,No,179722469,84.61,100.00,179722469.00,179722469.00,1,6546,11/10/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.38607,7639,752.00,758.4000,No,1015824459,98.38,100.00,1015775454.00,1015775454.00,1,7579,11/10/2022
PHOENIX,PHOE,767012,IL0007670123,1.37320,9497,3762.00,3700.0000,No,252434138,66.63,80.00,251451003.00,201160802.40,1,6223,11/10/2022
NOVA,NVMI,1084557,IL0010845571,1.35386,7461,26010.00,26340.0000,No,28685413,100.00,100.00,28685413.00,28685413.00,1,7556,11/10/2022
MELISRON,MLSR,323014,IL0003230146,1.35365,12433,26180.00,26480.0000,No,47491202,48.47,60.00,47491202.00,28494721.20,1,6095,11/10/2022
MIVNE,MVNE,226019,IL0002260193,1.29739,8937,1136.00,1125.0000,No,786741865,77.60,80.00,786741865.00,629393492.00,1,6868,11/10/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.25305,11509,149500.00,151300.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,5678,11/10/2022
SHUFERSAL,SAE,777037,IL0007770378,1.15259,6352,2391.00,2356.0000,No,265658112,99.82,100.00,265658112.00,265658112.00,1,6248,11/10/2022
AMOT,AMOT,1097278,IL0010972789,1.12537,10336,2200.00,2176.0000,No,469839877,45.72,60.00,469839877.00,281903926.20,1,4674,11/10/2022
DELEK GROUP,DLEKG,1084128,IL0010841281,1.04153,9567,52110.00,52150.0000,No,18360387,48.07,60.00,18358080.00,11014848.00,1,4603,11/10/2022
BIG,BIG,1097260,IL0010972607,0.99947,9180,38310.00,39900.0000,No,23962720,47.37,60.00,23962720.00,14377632.00,1,4529,11/10/2022
ELECTRA,ELTR,739037,IL0007390375,0.87032,7996,208430.00,205880.0000,No,3836463,52.06,60.00,3835258.00,2301154.80,1,4112,11/10/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.86238,10561,2956.00,2932.0000,No,357280030,39.72,45.00,357280030.00,160776013.50,1,4161,11/10/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.83103,10179,8750.00,8749.0000,No,116336927,42.90,45.00,116312440.00,52340598.00,1,4366,11/10/2022
ENERGIX,ENRG,1123355,IL0011233553,0.82240,7554,1379.00,1380.0000,No,547790774,47.64,60.00,547767774.00,328660664.40,1,3601,11/10/2022
PAZ OIL,PZOL,1100007,IL0011000077,0.82149,4527,42580.00,42700.0000,No,10632220,90.31,100.00,10632220.00,10632220.00,1,4100,11/10/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.81141,7453,5999.00,6013.0000,No,124233780,52.31,60.00,124233780.00,74540268.00,1,3908,11/10/2022
HAREL,HARL,585018,IL0005850180,0.76811,7039,3333.00,3295.0000,No,211157632,52.37,60.00,211673759.00,127004255.40,1,3644,11/10/2022
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.75499,9246,787.70,814.4000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,4283,11/10/2022
OPC ENERGY,OPCE,1141571,IL0011415713,0.75496,9796,4365.00,4336.0000,No,224413108,45.30,45.00,211813865.00,95316239.25,1,4408,11/10/2022
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.71200,6540,1447.00,1437.0000,No,451946478,53.36,60.00,451946478.00,271167886.80,1,3465,11/10/2022
REIT 1,RIT1,1098920,IL0010989205,0.68822,3793,1960.00,1929.0000,No,193517720,98.35,100.00,193507440.00,193507440.00,1,3671,11/10/2022
PARTNER,PTNR,1083484,IL0010834849,0.68703,4733,2545.00,2548.0000,No,185965217,73.19,80.00,185964271.00,148771416.80,1,3468,11/10/2022
FOX,FOX,1087022,IL0010870223,0.67401,6191,45350.00,44730.0000,No,13651056,57.08,60.00,13651056.00,8190633.60,1,3485,11/10/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.66656,4592,6200.00,6135.0000,No,74060593,79.81,80.00,74060593.00,59248474.40,1,3626,11/10/2022
PERION NETWORK,PERI,1095819,IL0010958192,0.66132,3644,8160.00,8248.0000,No,44662968,100.00,100.00,44662968.00,44662968.00,1,3684,11/10/2022
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.64614,5935,16740.00,16600.0000,No,35452640,47.85,60.00,35452640.00,21271584.00,1,2816,11/10/2022
FORMULA,FORTY,256016,IL0002560162,0.62260,4289,28000.00,28000.0000,No,15317667,62.70,80.00,15317667.00,12254133.60,1,2689,11/10/2022
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.61975,7590,7498.00,7463.0000,No,101224675,37.99,45.00,101224675.00,45551103.75,1,2870,11/10/2022
HILAN,HLAN,1084698,IL0010846983,0.61200,4216,18400.00,18130.0000,No,22912677,66.69,80.00,22912677.00,18330141.60,1,2770,11/10/2022
KENON,KEN,1134139,SG9999012629,0.59446,7280,13510.00,13400.0000,No,53887154,39.54,45.00,53887154.00,24249219.30,1,2855,11/10/2022
BAZAN,ORL,2590248,IL0025902482,0.59348,4088,127.50,129.0000,No,3206514812,68.67,80.00,3206514812.00,2565211849.60,1,2840,11/10/2022
CAMTEK,CAMT,1095264,IL0010952641,0.53010,3652,8250.00,8337.0000,No,44263483,60.99,80.00,44263483.00,35410786.40,1,2251,11/10/2022
MEGA OR,MGOR,1104488,IL0011044885,0.52669,3628,9953.00,9974.0000,No,36453848,61.35,80.00,36453848.00,29163078.40,1,2231,11/10/2022
MATRIX,MTRX,445015,IL0004450156,0.51843,4762,7571.00,7781.0000,No,62894287,51.31,60.00,62894287.00,37736572.20,1,2511,11/10/2022
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.49806,4655,4800.00,4603.0000,No,96975959,56.11,60.00,95305959.00,57183575.40,1,2505,11/10/2022
OPKO HEALTH,OPK,1129543,US68375N1037,0.48608,4465,655.50,641.6000,No,681099362,48.48,60.00,681099362.00,408659617.20,1,2119,11/10/2022
ISRAMCO     PU,ISRA,232017,IL0002320179,0.45952,3166,122.20,122.2000,No,2590457029,77.30,80.00,2590457029.00,2072365623.20,1,2447,11/10/2022
EQUITAL,EQTL,755017,IL0007550176,0.44301,4069,11200.00,11080.0000,No,36331037,50.01,60.00,36331037.00,21798622.20,1,2013,11/10/2022
LIVEPERSON,LPSN,1123017,US5381461012,0.44260,2439,3562.00,3683.0000,No,68477385,82.75,100.00,68477385.00,68477385.00,1,2087,11/10/2022
FATTAL HOLD,FTAL,1143429,IL0011434292,0.43911,5378,33400.00,34900.0000,No,16100520,40.12,45.00,16100520.00,7245234.00,1,2254,11/10/2022
DANEL,DANE,314013,IL0003140139,0.42002,2478,42710.00,42770.0000,No,5800850,94.97,100.00,5419650.00,5419650.00,1,2356,11/10/2022
SAPIENS,SPNS,1087659,KYG7T16G1039,0.41374,3800,6895.00,7020.0000,No,55114995,55.41,60.00,55114995.00,33068997.00,1,2144,11/10/2022
RATIO      PU,RATI,394015,IL0003940157,0.40950,2821,251.00,251.7000,No,1123871146,77.31,80.00,1123871146.00,899096916.80,1,2187,11/10/2022
ONE TECHNOLOGI,ONE,161018,IL0001610182,0.40045,3678,5143.00,4880.0000,No,71517100,59.14,60.00,71517100.00,42910260.00,1,2064,11/10/2022
