Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 03/02/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
LEUMI,LUMI,604611,IL0006046119,5.26352,48745,3355.00,3287.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.62638,47752,09/01/2022
POALIM,POLI,662577,IL0006625771,5.15467,43729,3272.00,3270.0000,No,1336452973,92.04,100.00,1336452973.00,1336452973.00,0.68379,40223,09/01/2022
TEVA,TEVA,629014,IL0006290147,5.13602,29836,2705.00,2713.0000,No,1103007168,99.52,100.00,1103007168.00,1103007168.00,0.99855,29781,09/01/2022
NICE,NICE,273011,IL0002730112,4.44861,52283,82830.00,81500.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.49357,51444,09/01/2022
DISCOUNT,DSCT,691212,IL0006912120,4.21596,24456,2101.00,2097.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,24409,09/01/2022
ICL,ICL,281014,IL0002810146,3.88247,37536,2923.00,3056.0000,No,1287151147,54.35,60.00,1284151147.00,770490688.20,1,21379,09/01/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.22327,31163,12150.00,12200.0000,No,256491218,58.31,60.00,256482725.00,153889635.00,1,18246,09/01/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.43513,23589,53260.00,53950.0000,No,44289767,55.79,60.00,44203756.00,26522253.60,1,13331,09/01/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.09783,34769,28670.00,28290.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,10337,09/01/2022
BEZEQ,BEZQ,230011,IL0002300114,2.07859,15072,545.00,550.0000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,11132,09/01/2022
TOWER,TSEM,1082379,IL0010823792,2.07410,12075,11090.00,11000.0000,No,108883257,100.00,100.00,108489058.00,108489058.00,1,11977,09/01/2022
ORMAT TECHNO,ORA,1134402,US6866881021,2.05328,11923,21270.00,20950.0000,No,56056350,80.27,100.00,55997579.00,55997579.00,1,9427,09/01/2022
NOVA,NVMI,1084557,IL0010845571,1.82226,10600,37090.00,36680.0000,No,28579044,94.09,100.00,28499895.00,28499895.00,1,9863,09/01/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.76060,10245,5878.00,5819.0000,No,174298445,84.63,100.00,173747801.00,173747801.00,1,8584,09/01/2022
MIVNE,MVNE,226019,IL0002260193,1.49332,10884,1355.00,1355.0000,No,803253967,76.01,80.00,799119757.00,639295805.60,1,8273,09/01/2022
PERRIGO,PRGO,1130699,IE00BGH1M568,1.38655,16086,11800.00,11540.0000,No,136324409,99.86,100.00,136324409.00,136324409.00,0.5,15710,09/01/2022
SHUFERSAL,SAE,777037,IL0007770378,1.37173,7957,2999.00,2981.0000,No,265326677,99.86,100.00,265326677.00,265326677.00,1,7898,09/01/2022
FIBI BANK,FIBI,593038,IL0005930388,1.35634,13113,13070.00,13120.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,6798,09/01/2022
MELISRON,MLSR,323014,IL0003230146,1.35033,13055,27500.00,27470.0000,No,47472672,48.45,60.00,47472672.00,28483603.20,1,6318,09/01/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.16404,6753,729.90,704.5000,No,925129256,98.22,100.00,925106586.00,925106586.00,1,6402,09/01/2022
BIG,BIG,1097260,IL0010972607,1.10228,10670,50410.00,50170.0000,No,21165821,51.46,60.00,21140406.00,12684243.60,1,5464,09/01/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.06320,10279,133520.00,136500.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,5123,09/01/2022
LIVEPERSON,LPSN,1123017,US5381461012,1.03891,6027,8921.00,8489.0000,No,67554435,93.44,100.00,67554435.00,67554435.00,1,5359,09/01/2022
PHOENIX,PHOE,767012,IL0007670123,1.00563,9684,3850.00,3800.0000,No,251543232,64.18,60.00,252530673.00,151518403.80,1,6135,09/01/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.99650,9634,7739.00,7733.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,5045,09/01/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,0.98912,7172,4050.00,4005.0000,No,177089406,61.48,80.00,177089406.00,141671524.80,1,4360,09/01/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.98301,12672,10900.00,10790.0000,No,116257276,42.85,45.00,116253620.00,52314129.00,1,5375,09/01/2022
ELECTRA,ELTR,739037,IL0007390375,0.96022,9283,242900.00,238050.0000,No,3821918,51.88,60.00,3821918.00,2293150.80,1,4720,09/01/2022
OPKO HEALTH,OPK,1129543,US68375N1037,0.91743,6652,976.70,1014.0000,No,681099362,60.82,80.00,681099362.00,544879489.60,1,4200,09/01/2022
AMOT,AMOT,1097278,IL0010972789,0.91626,12147,2670.00,2643.0000,No,454941892,45.51,45.00,442366397.00,199064878.65,1,5472,09/01/2022
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.91211,8820,2050.00,2042.0000,No,430264523,53.31,60.00,430159008.00,258095404.80,1,4684,09/01/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.88863,5643,7620.00,7495.0000,No,74059851,84.99,100.00,67647579.00,67647579.00,1,4718,09/01/2022
FOX,FOX,1087022,IL0010870223,0.88634,8569,62980.00,64200.0000,No,13606183,57.27,60.00,13606183.00,8163709.80,1,5003,09/01/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.85895,11074,3100.00,3050.0000,No,357234243,39.71,45.00,357177110.00,160729699.50,1,4327,09/01/2022
