Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 14/02/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
NICE,NICE,273011,IL0002730112,5.19917,53022,84000.00,85260.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.54885,53817,06/02/2022
TEVA,TEVA,629014,IL0006290147,5.08669,30253,2742.00,2810.0000,No,1103329696,99.52,100.00,1103007168.00,1103007168.00,0.94138,30855,06/02/2022
LEUMI,LUMI,604611,IL0006046119,5.02956,49660,3418.00,3424.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.56689,49742,06/02/2022
POALIM,POLI,662577,IL0006625771,4.84519,43836,3280.00,3309.0000,No,1336452973,92.04,100.00,1336452973.00,1336452973.00,0.61867,40703,06/02/2022
DISCOUNT,DSCT,691212,IL0006912120,4.44622,24887,2138.00,2129.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,24782,06/02/2022
ICL,ICL,281014,IL0002810146,4.35678,40738,3165.00,3243.0000,No,1287151147,54.35,60.00,1284151147.00,770490688.20,1,22687,06/02/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.35428,31292,12200.00,12200.0000,No,256491218,58.31,60.00,256486473.00,153891883.80,1,18246,06/02/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.66049,24824,56050.00,56350.0000,No,44289767,55.79,60.00,44280378.00,26568226.80,1,13924,06/02/2022
ORMAT TECHNO,ORA,1134402,US6866881021,2.13895,11985,21380.00,21800.0000,No,56056350,80.27,100.00,55997579.00,55997579.00,1,9809,06/02/2022
TOWER,TSEM,1082379,IL0010823792,2.12426,11890,10920.00,11110.0000,No,108883257,100.00,100.00,108883257.00,108883257.00,1,12097,06/02/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.06644,33047,27250.00,27790.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,10154,06/02/2022
BEZEQ,BEZQ,230011,IL0002300114,2.06525,14450,522.50,527.0000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,10667,06/02/2022
NOVA,NVMI,1084557,IL0010845571,1.84322,10346,36200.00,36790.0000,No,28579044,94.09,100.00,28499895.00,28499895.00,1,9893,06/02/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.71450,9597,5506.00,5629.0000,No,174298445,84.63,100.00,174291930.00,174291930.00,1,8303,06/02/2022
MIVNE,MVNE,226019,IL0002260193,1.43941,10121,1260.00,1289.0000,No,803253967,76.01,80.00,799279854.00,639423883.20,1,7870,06/02/2022
FIBI BANK,FIBI,593038,IL0005930388,1.40889,13143,13100.00,13180.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,6829,06/02/2022
MELISRON,MLSR,323014,IL0003230146,1.32259,12338,25990.00,26710.0000,No,47472672,48.45,60.00,47472672.00,28483603.20,1,6143,06/02/2022
SHUFERSAL,SAE,777037,IL0007770378,1.30548,7307,2754.00,2722.0000,No,265326677,99.86,100.00,265326677.00,265326677.00,1,7212,06/02/2022
AMOT,AMOT,1097278,IL0010972789,1.22445,11424,2511.00,2570.0000,No,454941892,45.51,60.00,454902663.00,272941597.80,1,5321,06/02/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.19618,11159,144950.00,148090.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,5558,06/02/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.10406,6180,668.00,669.0000,No,925129256,98.22,100.00,925106586.00,925106586.00,1,6079,06/02/2022
LIVEPERSON,LPSN,1123017,US5381461012,1.09226,6114,9050.00,9548.0000,No,67554435,93.44,100.00,67554435.00,67554435.00,1,6027,06/02/2022
BIG,BIG,1097260,IL0010972607,1.08191,10099,47710.00,48850.0000,No,21166848,51.46,60.00,21154577.00,12692746.20,1,5321,06/02/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.05065,7351,4151.00,4118.0000,No,177089406,61.48,80.00,177089406.00,141671524.80,1,4483,06/02/2022
PHOENIX,PHOE,767012,IL0007670123,0.99352,9232,3670.00,3733.0000,No,251549321,64.18,60.00,252543232.00,151525939.20,1,6027,06/02/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.98616,9200,7390.00,7419.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,4840,06/02/2022
OPKO HEALTH,OPK,1129543,US68375N1037,0.97737,6838,1004.00,1008.0000,No,681099362,60.82,80.00,681099362.00,544879489.60,1,4176,06/02/2022
ELECTRA,ELTR,739037,IL0007390375,0.94233,8791,230010.00,236900.0000,No,3821918,51.88,60.00,3821918.00,2293150.80,1,4697,06/02/2022
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.93619,8734,2030.00,2041.0000,No,430264523,53.31,60.00,430222862.00,258133717.20,1,4682,06/02/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.93464,11626,10000.00,10190.0000,No,116257276,42.85,45.00,116253620.00,52314129.00,1,5076,06/02/2022
FOX,FOX,1087022,IL0010870223,0.89772,8375,61550.00,61000.0000,No,13606183,57.27,60.00,13606183.00,8163709.80,1,4753,06/02/2022
PAZ OIL,PZOL,1100007,IL0011000077,0.89563,5013,47150.00,47900.0000,No,10632220,86.69,100.00,10632220.00,10632220.00,1,4415,06/02/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.87322,5351,7225.00,7222.0000,No,74059851,84.99,100.00,67649151.00,67649151.00,1,4546,06/02/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.87048,10828,3031.00,3067.0000,No,357234243,39.71,45.00,357218343.00,160748254.35,1,4351,06/02/2022
HAREL,HARL,585018,IL0005850180,0.81706,7615,3577.00,3642.0000,No,212888365,53.05,60.00,213089265.00,127853559.00,1,4113,06/02/2022
KENON,KEN,1134139,SG9999012629,0.78620,9780,18150.00,18160.0000,No,53884436,39.46,45.00,53879117.00,24245602.65,1,3861,06/02/2022
FORMULA,FORTY,256016,IL0002560162,0.76203,5332,34860.00,35390.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,3383,06/02/2022
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.72018,8958,8850.00,8877.0000,No,101218186,37.99,45.00,101218186.00,45548183.70,1,3413,06/02/2022
REIT 1,RIT1,1098920,IL0010989205,0.71585,4008,2166.00,2189.0000,No,185042590,98.45,100.00,184987243.00,184987243.00,1,3988,06/02/2022
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.71344,8874,756.00,760.0000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,3997,06/02/2022
CAMTEK,CAMT,1095264,IL0010952641,0.70349,4922,11260.00,11550.0000,No,43712486,61.08,80.00,43712486.00,34969988.80,1,3084,06/02/2022
DELEK GROUP,DLEKG,1084128,IL0010841281,0.69984,6529,35700.00,35070.0000,No,18287493,48.01,60.00,18287493.00,10972495.80,1,3079,06/02/2022
DANEL,DANE,314013,IL0003140139,0.69983,3917,72350.00,72580.0000,No,5414159,88.94,100.00,5414159.00,5414159.00,1,3495,06/02/2022
MEGA OR,MGOR,1104488,IL0011044885,0.67276,4707,12920.00,13050.0000,No,36435333,61.40,80.00,36432076.00,29145660.80,1,2919,06/02/2022
PARTNER,PTNR,1083484,IL0010834849,0.66045,4622,2501.00,2495.0000,No,184763570,73.01,80.00,184760370.00,147808296.00,1,3366,06/02/2022
OPC ENERGY,OPCE,1141571,IL0011415713,0.61319,7627,3771.00,3712.0000,No,202255647,41.24,45.00,202255647.00,91015041.15,1,3096,06/02/2022
