Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 20/03/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
LEUMI,LUMI,604611,IL0006046119,5.08686,50459,3473.00,3520.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.57077,51137,06/03/2022
POALIM,POLI,662577,IL0006625771,4.70277,41418,3099.00,3125.0000,No,1336485845,92.04,100.00,1336452973.00,1336452973.00,0.64288,38441,06/03/2022
ICL,ICL,281014,IL0002810146,4.57502,43171,3354.00,3600.0000,No,1287151147,54.36,60.00,1287151147.00,772290688.20,1,25189,06/03/2022
TEVA,TEVA,629014,IL0006290147,4.50468,27903,2529.00,2542.0000,No,1103329696,99.49,100.00,1103329696.00,1103329696.00,0.91403,27904,06/03/2022
DISCOUNT,DSCT,691212,IL0006912120,4.08924,23152,1989.00,2029.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,23618,06/03/2022
NICE,NICE,273011,IL0002730112,4.02419,42935,68020.00,72400.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.53066,45700,06/03/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.27265,30882,12040.00,12160.0000,No,256494567,58.31,60.00,256491218.00,153894730.80,1,18187,06/03/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.21932,30380,68590.00,71000.0000,No,44291912,55.79,60.00,44289767.00,26573860.20,1,17544,06/03/2022
TOWER,TSEM,1082379,IL0010823792,2.96740,16801,15430.00,15640.0000,No,108883257,100.00,100.00,108883257.00,108883257.00,1,17029,06/03/2022
ORMAT TECHNO,ORA,1134402,US6866881021,2.49106,14104,25160.00,25720.0000,No,56056350,80.27,100.00,56056350.00,56056350.00,1,11573,06/03/2022
BEZEQ,BEZQ,230011,IL0002300114,2.11987,15003,542.50,540.1000,No,2765503689,73.19,80.00,2765485753.00,2212388602.40,1,10932,06/03/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.07588,33580,27690.00,27830.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,10169,06/03/2022
NOVA,NVMI,1084557,IL0010845571,1.79245,10148,35510.00,37070.0000,No,28579044,100.00,100.00,28579044.00,28579044.00,1,10594,06/03/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.75230,9921,5692.00,5710.0000,No,174298445,84.63,100.00,174298445.00,174298445.00,1,8423,06/03/2022
MIVNE,MVNE,226019,IL0002260193,1.46868,10394,1294.00,1309.0000,No,803253967,76.01,80.00,803253967.00,642603173.60,1,7992,06/03/2022
PHOENIX,PHOE,767012,IL0007670123,1.40646,9937,3957.00,4029.0000,No,251136857,64.12,80.00,251549321.00,201239456.80,1,6488,06/03/2022
FIBI BANK,FIBI,593038,IL0005930388,1.40454,13254,13210.00,13360.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,6922,06/03/2022
SHUFERSAL,SAE,777037,IL0007770378,1.35293,7660,2887.00,2942.0000,No,265326677,99.86,100.00,265326677.00,265326677.00,1,7795,06/03/2022
MELISRON,MLSR,323014,IL0003230146,1.33872,12632,26610.00,26930.0000,No,47472672,48.45,60.00,47472672.00,28483603.20,1,6194,06/03/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.30763,12339,160280.00,176200.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,6613,06/03/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.29282,7561,791.20,782.0000,No,955639988,98.28,100.00,925129256.00,925129256.00,1,7345,06/03/2022
AMOT,AMOT,1097278,IL0010972789,1.21495,11465,2520.00,2530.0000,No,454941892,45.51,60.00,454941892.00,272965135.20,1,5238,06/03/2022
BIG,BIG,1097260,IL0010972607,1.11484,10521,49700.00,49500.0000,No,21168867,51.47,60.00,21166848.00,12700108.80,1,5393,06/03/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.08423,7673,4333.00,4405.0000,No,177089406,71.02,80.00,177089406.00,141671524.80,1,5540,06/03/2022
OPKO HEALTH,OPK,1129543,US68375N1037,1.08268,7662,1125.00,1183.0000,No,681099362,60.66,80.00,681099362.00,544879489.60,1,4888,06/03/2022
ELECTRA,ELTR,739037,IL0007390375,0.96679,9123,238700.00,239980.0000,No,3821918,51.88,60.00,3821918.00,2293150.80,1,4758,06/03/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.95264,8989,7221.00,7395.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,4825,06/03/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.92679,11661,10030.00,10080.0000,No,116257276,42.85,45.00,116257276.00,52315774.20,1,5021,06/03/2022
KENON,KEN,1134139,SG9999012629,0.92508,11639,21600.00,22090.0000,No,53884436,39.46,45.00,53884436.00,24247996.20,1,4697,06/03/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.92415,5232,7065.00,7259.0000,No,74059851,84.99,100.00,74059851.00,74059851.00,1,4569,06/03/2022
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.90191,8511,1978.00,1995.0000,No,430264523,53.31,60.00,430264523.00,258158713.80,1,4576,06/03/2022
LIVEPERSON,LPSN,1123017,US5381461012,0.89595,5262,7509.00,8150.0000,No,70073746,83.10,100.00,67554435.00,67554435.00,1,4746,06/03/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.87167,10968,3070.00,3122.0000,No,357252341,39.71,45.00,357234243.00,160755409.35,1,4429,06/03/2022
PAZ OIL,PZOL,1100007,IL0011000077,0.86853,4917,46250.00,47330.0000,No,10632220,86.69,100.00,10632220.00,10632220.00,1,4362,06/03/2022
HAREL,HARL,585018,IL0005850180,0.86046,8120,3814.00,3899.0000,No,212888365,53.05,60.00,212888365.00,127733019.00,1,4403,06/03/2022
FOX,FOX,1087022,IL0010870223,0.73523,6938,50990.00,54690.0000,No,13606183,57.27,60.00,13606183.00,8163709.80,1,4262,06/03/2022
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.73125,9200,783.80,800.0000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,4207,06/03/2022
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.72404,9110,9000.00,9180.0000,No,101218186,37.99,45.00,101218186.00,45548183.70,1,3530,06/03/2022
DELEK GROUP,DLEKG,1084128,IL0010841281,0.72229,6816,37270.00,38900.0000,No,18287493,48.01,60.00,18287493.00,10972495.80,1,3415,06/03/2022
FORMULA,FORTY,256016,IL0002560162,0.72071,5101,33350.00,34000.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,3251,06/03/2022
REIT 1,RIT1,1098920,IL0010989205,0.69353,3927,2122.00,2132.0000,No,185042590,98.45,100.00,185042590.00,185042590.00,1,3884,06/03/2022
PARTNER,PTNR,1083484,IL0010834849,0.67939,4815,2602.00,2600.0000,No,185064394,73.06,80.00,184786581.00,147829264.80,1,3515,06/03/2022
DANEL,DANE,314013,IL0003140139,0.66700,3776,69750.00,70340.0000,No,5414159,88.94,100.00,5414159.00,5414159.00,1,3387,06/03/2022
OPC ENERGY,OPCE,1141571,IL0011415713,0.63176,7949,3930.00,3920.0000,No,202255647,41.24,45.00,202255647.00,91015041.15,1,3270,06/03/2022
CAMTEK,CAMT,1095264,IL0010952641,0.62383,4415,10100.00,10790.0000,No,43712486,61.08,80.00,43712486.00,34969988.80,1,2881,06/03/2022
MEGA OR,MGOR,1104488,IL0011044885,0.61007,4318,11850.00,12020.0000,No,36435333,61.40,80.00,36435333.00,29148266.40,1,2689,06/03/2022
SUMMIT,SMT,1081686,IL0010816861,0.60347,5694,7712.00,7700.0000,No,73839173,47.98,60.00,73839173.00,44303503.80,1,2728,06/03/2022
MAYTRONICS,MTRN,1091065,IL0010910656,0.60310,7588,6946.00,7014.0000,No,109243485,43.70,45.00,109243485.00,49159568.25,1,3348,06/03/2022
HILAN,HLAN,1084698,IL0010846983,0.58980,4174,18500.00,19220.0000,No,22562677,66.62,80.00,22562677.00,18050141.60,1,2889,06/03/2022
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.56469,5329,15030.00,15250.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,2588,06/03/2022
MATRIX,MTRX,445015,IL0004450156,0.55585,5249,8348.00,8591.0000,No,62882853,51.30,60.00,62831475.00,37698885.00,1,2771,06/03/2022
ENERGIX,ENRG,1123355,IL0011233553,0.55319,7010,1350.00,1323.0000,No,519232318,44.35,45.00,515556996.00,232000648.20,1,3047,06/03/2022
ISRACARD,ISCD,1157403,IL0011574030,0.55036,3116,1558.00,1601.0000,Yes,200000000,100.00,100.00,200000000.00,200000000.00,1,3202,06/03/2022
PERION NETWORK,PERI,1095819,IL0010958192,0.52581,2977,6956.00,7085.0000,No,42797903,92.00,100.00,42797903.00,42797903.00,1,2790,06/03/2022
FATTAL HOLD,FTAL,1143429,IL0011434292,0.51098,6429,41580.00,41900.0000,No,15461737,37.64,45.00,15461573.00,6957707.85,1,2438,06/03/2022
BAZAN,ORL,2590248,IL0025902482,0.50279,3558,111.00,115.5000,No,3205713154,60.55,80.00,3205713154.00,2564570523.20,1,2242,06/03/2022
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.48060,4535,4839.00,4879.0000,No,93718469,54.91,60.00,93718469.00,56231081.40,1,2511,06/03/2022
SAPIENS,SPNS,1087659,KYG7T16G1039,0.47469,4503,8177.00,8686.0000,No,55065009,55.61,60.00,54779020.00,32867412.00,1,2660,06/03/2022
MIGDAL INSUR.,MGDL,1081165,IL0010811656,0.46322,5828,553.00,567.0000,No,1053908234,35.72,45.00,1053908234.00,474258705.30,1,2135,06/03/2022
ELCO,ELCO,694034,IL0006940345,0.46130,7462,27300.00,27390.0000,No,27334263,34.43,35.00,27334263.00,9566992.05,1,2578,06/03/2022
EQUITAL,EQTL,755017,IL0007550176,0.45586,4302,11840.00,12300.0000,No,36331037,45.67,60.00,36331037.00,21798622.20,1,2041,06/03/2022
ELECTRA CO  PR,ECP,5010129,IL0050101299,0.45204,4266,19440.00,19770.0000,No,21942049,52.08,60.00,21942049.00,13165229.40,1,2259,06/03/2022
DELTA GALIL,DELG,627034,IL0006270347,0.44632,5626,21950.00,22000.0000,No,25631286,40.94,45.00,25582708.00,11512218.60,1,2309,06/03/2022
DIMRI,DIMRI,1090315,IL0010903156,0.43626,5489,29340.00,31020.0000,No,18707871,36.85,45.00,18707871.00,8418541.95,1,2138,06/03/2022
SELLA REAL EST,SLARL,1109644,IL0011096448,0.42419,2410,1110.00,1111.0000,No,217085719,97.07,100.00,216363666.00,216363666.00,1,2341,06/03/2022
ONE TECHNOLOGI,ONE,161018,IL0001610182,0.41684,3933,5500.00,5635.0000,No,71517100,55.03,60.00,71517100.00,42910260.00,1,2218,06/03/2022
ISRAEL CANADA,ISCN,434019,IL0004340191,0.40877,5143,1760.00,1832.0000,No,292215357,41.77,45.00,292215357.00,131496910.65,1,2236,06/03/2022
AUDIOCODES,AUDC,1082965,IL0010829658,0.40193,2845,8753.00,8891.0000,No,32498215,79.06,80.00,32498215.00,25998572.00,1,2284,06/03/2022
RAMI LEVI,RMLI,1104249,IL0011042491,0.38394,3623,26300.00,26500.0000,No,13775583,59.68,60.00,13775583.00,8265349.80,1,2179,06/03/2022
RADA,RADA,1082650,IL0010826506,0.38358,2172,4396.00,4353.0000,No,49402847,100.00,100.00,49402847.00,49402847.00,1,2151,06/03/2022
MENORA MIV HLD,MMHD,566018,IL0005660183,0.36610,4606,7280.00,7540.0000,No,63271931,35.42,45.00,63271931.00,28472368.95,1,1690,06/03/2022
TADIRAN GROUP,TDRN,258012,IL0002580129,0.35759,4499,52400.00,53000.0000,No,8586001,35.53,45.00,8586001.00,3863700.45,1,1617,06/03/2022
INROM CONST,INRM,1132356,IL0011323560,0.33802,1914,1530.00,1546.0000,No,125084977,87.00,100.00,125084977.00,125084977.00,1,1682,06/03/2022
VERIDIS,VRDS,1176387,IL0011763872,0.33405,4203,3965.00,4105.0000,No,106000000,37.32,45.00,106000000.00,47700000.00,1,1624,06/03/2022
RATIO      PU,RATI,394015,IL0003940157,0.33269,2355,209.50,212.0000,No,1123871146,77.48,80.00,1123871146.00,899096916.80,1,1846,06/03/2022
G CITY,GCT,126011,IL0001260111,0.32630,4444,2704.00,2758.0000,No,164337809,48.93,45.00,151828190.00,68322685.50,1,2218,06/03/2022
NETO MALINDA,NTML,1105097,IL0011050973,0.31857,3006,14400.00,14700.0000,No,20875754,48.48,60.00,20875754.00,12525452.40,1,1488,06/03/2022
ISRAMCO     PU,ISRA,232017,IL0002320179,0.31259,2212,85.40,86.4000,No,2590457029,77.30,80.00,2590457029.00,2072365623.20,1,1730,06/03/2022
CELLCOM,CEL,1101534,IL0011015349,0.30777,2904,1777.00,1790.0000,No,163433446,54.07,60.00,163431528.00,98058916.80,1,1582,06/03/2022
MAGIC,MGIC,1082312,IL0010823123,0.30394,2868,5849.00,6004.0000,No,49035055,53.96,60.00,49035055.00,29421033.00,1,1589,06/03/2022
ARGO PROP.,ARGO,1175371,NL0015000D84,0.30360,2149,11870.00,11970.0000,No,18101534,61.17,80.00,18101534.00,14481227.20,1,1325,06/03/2022
AFRICA RESIDENC,AFRE,1097948,IL0010979487,0.29022,2739,21660.00,23060.0000,Yes,12643536,49.12,60.00,12643536.00,7586121.60,1,1432,06/03/2022
AZORIM,AZRM,715011,IL0007150118,0.28207,3549,1684.00,1794.0000,No,210740327,35.50,45.00,210740327.00,94833147.15,1,1342,06/03/2022
ELECTRA REAL E.,ELCRE,1094044,IL0010940448,0.27693,3484,6123.00,6164.0000,No,56904671,40.31,45.00,56904671.00,25607101.95,1,1414,06/03/2022
PROPERT & BUIL,PTBL,699017,IL0006990175,0.27346,3441,46600.00,45980.0000,No,7383332,36.82,45.00,7383332.00,3322499.40,1,1250,06/03/2022
TASE,TASE,1159029,IL0011590291,0.26440,1497,1468.00,1452.0000,No,101974965,80.39,100.00,101974965.00,101974965.00,1,1190,06/03/2022
