Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 28/04/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
TEVA,TEVA,629014,IL0006290147,5.50470,32603,2955.00,2981.0000,No,1103329696,99.49,100.00,1103329696.00,1103329696.00,1,32723,10/04/2022
POALIM,POLI,662577,IL0006625771,4.86291,41177,3081.00,3118.0000,No,1336485845,92.03,100.00,1336485845.00,1336485845.00,0.69947,38350,10/04/2022
LEUMI,LUMI,604611,IL0006046119,4.86177,50154,3452.00,3530.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.57414,51282,10/04/2022
NICE,NICE,273011,IL0002730112,4.82087,42555,67040.00,68730.0000,No,63476860,100.00,100.00,63121441.00,63121441.00,0.67475,43628,10/04/2022
ICL,ICL,281014,IL0002810146,4.75410,46930,3646.00,3688.0000,No,1287151147,55.92,60.00,1287151147.00,772290688.20,1,26545,10/04/2022
DISCOUNT,DSCT,691212,IL0006912120,3.82056,24047,1944.00,1990.0000,No,1237011293,100.00,100.00,1164016993.00,1164016993.00,1,24617,10/04/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.22429,31853,71860.00,72830.0000,No,44326891,55.83,60.00,44291912.00,26575147.20,1,18024,10/04/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.17780,31369,12230.00,12450.0000,No,256494567,58.31,60.00,256494567.00,153896740.20,1,18620,10/04/2022
TOWER,TSEM,1082379,IL0010823792,2.95426,17529,16070.00,16100.0000,No,109078276,100.00,100.00,108883257.00,108883257.00,1,17562,10/04/2022
ORMAT TECHNO,ORA,1134402,US6866881021,2.53458,15012,26780.00,26540.0000,No,56056350,80.27,100.00,56056350.00,56056350.00,1,11942,10/04/2022
