Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 07/03/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
ICL,ICL,281014,IL0002810146,5.10676,48139,3740.00,3877.0000,No,1287151147,54.36,60.00,1287151147.00,772290688.20,1,27127,06/03/2022
POALIM,POLI,662577,IL0006625771,4.91266,43221,3234.00,3201.0000,No,1336452973,92.04,100.00,1336452973.00,1336452973.00,0.64288,39375,06/03/2022
LEUMI,LUMI,604611,IL0006046119,4.77243,47292,3255.00,3190.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.57077,46343,06/03/2022
NICE,NICE,273011,IL0002730112,4.39845,46880,74270.00,73730.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.53066,46539,06/03/2022
TEVA,TEVA,629014,IL0006290147,4.38625,27142,2460.00,2450.0000,No,1103329696,99.52,100.00,1103329696.00,1103329696.00,0.91403,26902,06/03/2022
DISCOUNT,DSCT,691212,IL0006912120,4.08725,23117,1986.00,1956.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,22768,06/03/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.19164,30087,11730.00,11670.0000,No,256494567,58.31,60.00,256491218.00,153894730.80,1,17454,06/03/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.08918,29122,65750.00,68900.0000,No,44291912,55.79,60.00,44289767.00,26573860.20,1,17026,06/03/2022
TOWER,TSEM,1082379,IL0010823792,2.94156,16637,15280.00,15350.0000,No,108883257,100.00,100.00,108883257.00,108883257.00,1,16714,06/03/2022
ORMAT TECHNO,ORA,1134402,US6866881021,2.32512,13151,23460.00,23450.0000,No,56056350,80.27,100.00,56056350.00,56056350.00,1,10552,06/03/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.06225,33326,27480.00,27000.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,9866,06/03/2022
BEZEQ,BEZQ,230011,IL0002300114,2.05672,14541,525.80,525.0000,No,2765503689,73.19,80.00,2765485753.00,2212388602.40,1,10626,06/03/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.74238,9855,5654.00,5590.0000,No,174298445,84.63,100.00,174298445.00,174298445.00,1,8246,06/03/2022
NOVA,NVMI,1084557,IL0010845571,1.68514,9531,33350.00,33350.0000,No,28579044,100.00,100.00,28579044.00,28579044.00,1,9531,06/03/2022
MIVNE,MVNE,226019,IL0002260193,1.41110,9976,1242.00,1232.0000,No,803253967,76.01,80.00,803253967.00,642603173.60,1,7522,06/03/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.40794,13272,172400.00,178330.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,6693,06/03/2022
FIBI BANK,FIBI,593038,IL0005930388,1.37830,12993,12950.00,12770.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,6616,06/03/2022
PHOENIX,PHOE,767012,IL0007670123,1.37374,9696,3861.00,3670.0000,No,251136857,64.12,80.00,251549321.00,201239456.80,1,5910,06/03/2022
SHUFERSAL,SAE,777037,IL0007770378,1.31351,7429,2800.00,2701.0000,No,265326677,99.86,100.00,265326677.00,265326677.00,1,7156,06/03/2022
MELISRON,MLSR,323014,IL0003230146,1.31339,12381,26080.00,25740.0000,No,47472672,48.45,60.00,47472672.00,28483603.20,1,5920,06/03/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.21661,7108,743.80,757.0000,No,955573156,98.28,100.00,925129256.00,925129256.00,1,7109,06/03/2022
AMOT,AMOT,1097278,IL0010972789,1.20412,11351,2495.00,2461.0000,No,454941892,45.51,60.00,454941892.00,272965135.20,1,5095,06/03/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.15772,8185,4622.00,4667.0000,No,177089406,61.48,80.00,177089406.00,141671524.80,1,5081,06/03/2022
BIG,BIG,1097260,IL0010972607,1.07916,10174,48060.00,47450.0000,No,21168867,51.47,60.00,21166848.00,12700108.80,1,5170,06/03/2022
OPKO HEALTH,OPK,1129543,US68375N1037,0.96915,6852,1006.00,1015.0000,No,681099362,60.68,80.00,681099362.00,544879489.60,1,4195,06/03/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.96246,9073,7288.00,7141.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,4659,06/03/2022
ELECTRA,ELTR,739037,IL0007390375,0.96211,9069,237300.00,230900.0000,No,3821918,51.88,60.00,3821918.00,2293150.80,1,4578,06/03/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.93329,11730,10090.00,9840.0000,No,116257276,42.85,45.00,116257276.00,52315774.20,1,4902,06/03/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.92379,5225,7055.00,6680.0000,No,74059851,84.99,100.00,74059851.00,74059851.00,1,4205,06/03/2022
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.89461,8433,1960.00,1924.0000,No,430264523,53.31,60.00,430264523.00,258158713.80,1,4413,06/03/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.87455,10993,3077.00,3047.0000,No,357252341,39.71,45.00,357234243.00,160755409.35,1,4323,06/03/2022
PAZ OIL,PZOL,1100007,IL0011000077,0.86735,4906,46140.00,45020.0000,No,10632220,86.69,100.00,10632220.00,10632220.00,1,4150,06/03/2022
LIVEPERSON,LPSN,1123017,US5381461012,0.86534,5077,7245.00,7033.0000,No,70073746,83.10,100.00,67554435.00,67554435.00,1,4095,06/03/2022
HAREL,HARL,585018,IL0005850180,0.83176,7841,3683.00,3520.0000,No,212888365,53.05,60.00,212888365.00,127733019.00,1,3975,06/03/2022
KENON,KEN,1134139,SG9999012629,0.80084,10066,18680.00,18700.0000,No,53884436,39.46,45.00,53884436.00,24247996.20,1,3976,06/03/2022
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.78822,9907,844.00,830.0000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,4365,06/03/2022
DELEK GROUP,DLEKG,1084128,IL0010841281,0.78763,7425,40600.00,40500.0000,No,18287493,48.01,60.00,18287493.00,10972495.80,1,3556,06/03/2022
FOX,FOX,1087022,IL0010870223,0.75272,7096,52150.00,50000.0000,No,13606183,57.27,60.00,13606183.00,8163709.80,1,3896,06/03/2022
FORMULA,FORTY,256016,IL0002560162,0.70934,5015,32790.00,32340.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,3092,06/03/2022
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.70706,8887,8780.00,8604.0000,No,101218186,37.99,45.00,101218186.00,45548183.70,1,3308,06/03/2022
REIT 1,RIT1,1098920,IL0010989205,0.68508,3875,2094.00,2048.0000,No,185042590,98.45,100.00,185042590.00,185042590.00,1,3731,06/03/2022
DANEL,DANE,314013,IL0003140139,0.65255,3691,68170.00,66690.0000,No,5414159,88.94,100.00,5414159.00,5414159.00,1,3211,06/03/2022
PARTNER,PTNR,1083484,IL0010834849,0.64401,4559,2464.00,2450.0000,No,185030539,73.05,80.00,184786581.00,147829264.80,1,3312,06/03/2022
MEGA OR,MGOR,1104488,IL0011044885,0.63440,4485,12310.00,12180.0000,No,36435333,61.40,80.00,36435333.00,29148266.40,1,2725,06/03/2022
HILAN,HLAN,1084698,IL0010846983,0.61657,4359,19320.00,18890.0000,No,22562677,66.62,80.00,22562677.00,18050141.60,1,2839,06/03/2022
OPC ENERGY,OPCE,1141571,IL0011415713,0.61133,7684,3799.00,3732.0000,No,202255647,41.24,45.00,202255647.00,91015041.15,1,3113,06/03/2022
CAMTEK,CAMT,1095264,IL0010952641,0.61031,4315,9871.00,9680.0000,No,43712486,61.08,80.00,43712486.00,34969988.80,1,2585,06/03/2022
ISRACARD,ISCD,1157403,IL0011574030,0.59229,3350,1675.00,1630.0000,No,200000000,100.00,100.00,200000000.00,200000000.00,1,3260,06/03/2022
MATRIX,MTRX,445015,IL0004450156,0.57642,5434,8648.00,8498.0000,No,62831475,51.26,60.00,62831475.00,37698885.00,1,2737,06/03/2022
MAYTRONICS,MTRN,1091065,IL0010910656,0.56417,7091,6491.00,6220.0000,No,109243485,43.70,45.00,109243485.00,49159568.25,1,2969,06/03/2022
SUMMIT,SMT,1081686,IL0010816861,0.55771,5257,7120.00,7007.0000,No,73839173,47.98,60.00,73839173.00,44303503.80,1,2482,06/03/2022
ENERGIX,ENRG,1123355,IL0011233553,0.54104,6800,1319.00,1328.0000,No,515563996,44.65,45.00,515556996.00,232000648.20,1,3057,06/03/2022
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.53743,5066,14290.00,14170.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,2404,06/03/2022
FATTAL HOLD,FTAL,1143429,IL0011434292,0.53339,6704,43360.00,42790.0000,No,15461737,37.64,45.00,15461573.00,6957707.85,1,2490,06/03/2022
BAZAN,ORL,2590248,IL0025902482,0.51691,3655,114.00,115.3000,No,3205713154,60.55,80.00,3205713154.00,2564570523.20,1,2238,06/03/2022
PERION NETWORK,PERI,1095819,IL0010958192,0.51258,2899,6774.00,6679.0000,No,42797903,92.00,100.00,42797903.00,42797903.00,1,2630,06/03/2022
EQUITAL,EQTL,755017,IL0007550176,0.49487,4665,12840.00,12900.0000,No,36331037,45.67,60.00,36331037.00,21798622.20,1,2140,06/03/2022
ELECTRA CO  PR,ECP,5010129,IL0050101299,0.49160,4634,21120.00,20280.0000,No,21942049,52.08,60.00,21942049.00,13165229.40,1,2317,06/03/2022
SAPIENS,SPNS,1087659,KYG7T16G1039,0.49127,4655,8454.00,8392.0000,No,55065009,55.61,60.00,54779020.00,32867412.00,1,2570,06/03/2022
ELCO,ELCO,694034,IL0006940345,0.48630,7859,28750.00,27900.0000,No,27334263,34.43,35.00,27334263.00,9566992.05,1,2626,06/03/2022
