Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 15/08/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
TEVA,TEVA,629014,IL0006290147,6.76671,40202,3620.00,3632.0000,No,1110552397,99.48,100.00,1110352397.00,1110352397.00,0.99696,40126,08/08/2022
NICE,NICE,273011,IL0002730112,5.00618,47744,75150.00,75850.0000,No,63531636,100.00,100.00,63531636.00,63531636.00,0.62095,48189,08/08/2022
POALIM,POLI,662577,IL0006625771,4.96144,44035,3294.00,3355.0000,No,1336837006,92.03,100.00,1336837006.00,1336837006.00,0.66723,41276,08/08/2022
LEUMI,LUMI,604611,IL0006046119,4.95537,52953,3430.00,3406.0000,No,1543805097,99.99,100.00,1543805097.00,1543805097.00,0.55419,52577,08/08/2022
ICL,ICL,281014,IL0002810146,4.34657,42901,3333.00,3253.0000,No,1287151147,55.92,60.00,1287151147.00,772290688.20,1,23414,08/08/2022
DISCOUNT,DSCT,691212,IL0006912120,4.22989,25049,2025.00,2008.0000,No,1237011293,100.00,100.00,1237011293.00,1237011293.00,1,24839,08/08/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.49360,34490,77790.00,76220.0000,No,44337770,55.84,60.00,44326891.00,26596134.60,1,18871,08/08/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.37941,33384,13000.00,12920.0000,No,256797600,58.36,60.00,256576199.00,153945719.40,1,19363,08/08/2022
ORMAT TECHNO,ORA,1134402,US6866881021,2.92019,17214,30850.00,31450.0000,No,55797683,80.18,100.00,56056350.00,56056350.00,1,14070,08/08/2022
TOWER,TSEM,1082379,IL0010823792,2.82717,16743,15320.00,15690.0000,No,109285552,100.00,100.00,109285552.00,109285552.00,1,17147,08/08/2022
BEZEQ,BEZQ,230011,IL0002300114,2.21617,16405,593.20,595.4000,No,2765547168,73.19,80.00,2765547168.00,2212437734.40,1,12052,08/08/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.08213,35230,29050.00,29760.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,10874,08/08/2022
NOVA,NVMI,1084557,IL0010845571,1.70940,10126,35300.00,36000.0000,No,28685413,100.00,100.00,28677310.00,28677310.00,1,10327,08/08/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.64920,9767,5600.00,5575.0000,No,174403669,84.60,100.00,174403669.00,174403669.00,1,8226,08/08/2022
FIBI BANK,FIBI,593038,IL0005930388,1.50444,14849,14800.00,14750.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,7642,08/08/2022
MELISRON,MLSR,323014,IL0003230146,1.35399,13364,28150.00,28850.0000,No,47474009,48.45,60.00,47474009.00,28484405.40,1,6636,08/08/2022
PHOENIX,PHOE,767012,IL0007670123,1.32543,9812,3904.00,3947.0000,No,251335726,64.15,80.00,251320062.00,201056049.60,1,6364,08/08/2022
MIVNE,MVNE,226019,IL0002260193,1.30725,9677,1230.00,1257.0000,No,786741865,77.60,80.00,786741865.00,629393492.00,1,7674,08/08/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.28214,12655,164380.00,160770.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,6034,08/08/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.27470,7549,789.00,799.9000,No,956761278,98.28,100.00,956752624.00,956752624.00,1,7521,08/08/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.22533,9071,5122.00,4980.0000,No,177089406,75.86,80.00,177089406.00,141671524.80,1,6690,08/08/2022
