Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 18/12/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
NICE,NICE,273011,IL0002730112,5.32077,44034,69310.00,68940.0000,No,63531636,100.00,100.00,63531636.00,63531636.00,0.61939,43799,04/12/2022
TEVA,TEVA,629014,IL0006290147,5.23152,35082,3159.00,3054.0000,No,1110552397,99.47,100.00,1110552397.00,1110552397.00,0.76439,33737,04/12/2022
POALIM,POLI,662577,IL0006625771,4.82435,41175,3080.00,3035.0000,No,1336837006,94.31,100.00,1336837006.00,1336837006.00,0.6006,38264,04/12/2022
LEUMI,LUMI,604611,IL0006046119,4.65204,45851,2970.00,2921.0000,No,1543805097,99.99,100.00,1543805097.00,1543805097.00,0.52008,45090,04/12/2022
DISCOUNT,DSCT,691212,IL0006912120,4.62616,23714,1917.00,1880.0000,No,1237011293,100.00,100.00,1237011293.00,1237011293.00,1,23256,04/12/2022
ICL,ICL,281014,IL0002810146,3.85373,32925,2554.00,2550.0000,No,1289146137,55.99,60.00,1289093724.00,773456234.40,1,18406,04/12/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.47947,29727,11560.00,11360.0000,No,257150832,58.42,60.00,257146068.00,154287640.80,1,17066,04/12/2022
TOWER,TSEM,1082379,IL0010823792,3.39930,17425,15900.00,15820.0000,No,109589209,100.00,100.00,109589209.00,109589209.00,1,17337,04/12/2022
ORMAT TECHNO,ORA,1134402,US6866881021,3.35485,17274,30820.00,29520.0000,No,56047732,87.95,100.00,55797683.00,55797683.00,1,14552,04/12/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.04425,26008,58650.00,58000.0000,No,44344206,55.84,60.00,44344206.00,26606523.60,1,14362,04/12/2022
BEZEQ,BEZQ,230011,IL0002300114,2.59918,16654,602.20,605.0000,No,2765556155,73.19,80.00,2765547168.00,2212437734.40,1,12246,04/12/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.02872,29712,24500.00,24290.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,8875,04/12/2022
FIBI BANK,FIBI,593038,IL0005930388,1.70402,14558,14510.00,14150.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,7331,04/12/2022
