Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 15/05/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
POALIM,POLI,662577,IL0006625771,5.35061,40763,3050.00,3073.0000,No,1336485845,92.03,100.00,1336485845.00,1336485845.00,0.72009,37797,10/05/2022
LEUMI,LUMI,604611,IL0006046119,5.30919,48134,3313.00,3286.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.60509,47737,10/05/2022
NICE,NICE,273011,IL0002730112,5.18054,41907,66020.00,68840.0000,No,63476860,100.00,100.00,63476860.00,63476860.00,0.67816,43697,10/05/2022
ICL,ICL,281014,IL0002810146,5.11351,49298,3830.00,3903.0000,No,1287151147,55.92,60.00,1287151147.00,772290688.20,0.94839,28093,10/05/2022
TEVA,TEVA,629014,IL0006290147,4.24063,28736,2588.00,2616.0000,No,1110352397,99.49,100.00,1103329696.00,1103329696.00,0.81472,28899,10/05/2022
DISCOUNT,DSCT,691212,IL0006912120,4.22116,23157,1872.00,1869.0000,No,1237011293,100.00,100.00,1237011293.00,1237011293.00,1,23120,10/05/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.39334,31029,70000.00,69500.0000,No,44326891,55.83,60.00,44322645.00,26593587.00,1,17200,10/05/2022
TOWER,TSEM,1082379,IL0010823792,3.21713,17649,16180.00,16170.0000,No,109078276,100.00,100.00,109078276.00,109078276.00,1,17638,10/05/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.09426,28300,11030.00,11040.0000,No,256574035,58.32,60.00,256494567.00,153896740.20,1,16520,10/05/2022
ORMAT TECHNO,ORA,1134402,US6866881021,2.55252,14003,24980.00,24970.0000,No,56056350,80.27,100.00,56056350.00,56056350.00,1,11236,10/05/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,1.99155,31216,25740.00,25360.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,9266,10/05/2022
BEZEQ,BEZQ,230011,IL0002300114,1.97413,13537,489.50,496.1000,No,2765540626,73.19,80.00,2765540626.00,2212432500.80,1,10042,10/05/2022
NOVA,NVMI,1084557,IL0010845571,1.68581,9280,32360.00,33900.0000,No,28677310,100.00,100.00,28579044.00,28579044.00,1,9722,10/05/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.63346,14935,194000.00,195890.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,7352,10/05/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.58416,8691,4983.00,4920.0000,No,174403669,84.61,100.00,174403669.00,174403669.00,1,7260,10/05/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.40925,9664,5457.00,5679.0000,No,177089406,73.00,80.00,177089406.00,141671524.80,1,7342,10/05/2022
FIBI BANK,FIBI,593038,IL0005930388,1.39141,12722,12680.00,12620.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,6538,10/05/2022
PHOENIX,PHOE,767012,IL0007670123,1.28396,8809,3505.00,3557.0000,No,251316365,64.15,80.00,251201826.00,200961460.80,1,5735,10/05/2022
MIVNE,MVNE,226019,IL0002260193,1.27213,8723,1086.00,1076.0000,No,803266889,76.01,80.00,803266889.00,642613511.20,1,6570,10/05/2022
MELISRON,MLSR,323014,IL0003230146,1.25131,11441,24100.00,24240.0000,No,47472672,48.45,60.00,47472672.00,28483603.20,1,5575,10/05/2022
SHUFERSAL,SAE,777037,IL0007770378,1.19824,6573,2475.00,2650.0000,No,265592983,99.84,100.00,265592983.00,265592983.00,1,7027,10/05/2022
AMOT,AMOT,1097278,IL0010972789,1.14576,10493,2301.00,2285.0000,No,456006660,45.61,60.00,455273103.00,273163861.80,1,4752,10/05/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.07419,5893,616.00,608.0000,No,956639988,98.28,100.00,956639988.00,956639988.00,1,5716,10/05/2022
BIG,BIG,1097260,IL0010972607,1.05787,9673,45690.00,46350.0000,No,21171436,49.89,60.00,21169297.00,12701578.20,1,4896,10/05/2022
DELEK GROUP,DLEKG,1084128,IL0010841281,0.97008,8870,48500.00,51200.0000,No,18287793,48.05,60.00,18287793.00,10972675.80,1,4499,10/05/2022
OPKO HEALTH,OPK,1129543,US68375N1037,0.95083,6520,957.30,1015.0000,No,681099362,60.52,80.00,681099362.00,544879489.60,1,4184,10/05/2022
PAZ OIL,PZOL,1100007,IL0011000077,0.92254,5061,47600.00,47960.0000,No,10632220,86.69,100.00,10632220.00,10632220.00,1,4421,10/05/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.86455,4743,6404.00,6406.0000,No,74060593,84.99,100.00,74060593.00,74060593.00,1,4032,10/05/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.85818,7847,6303.00,6365.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,4153,10/05/2022
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.84539,10306,878.00,878.8000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,4621,10/05/2022
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.84525,7731,1794.00,1760.0000,No,430963893,53.36,60.00,430784513.00,258470707.80,1,4047,10/05/2022
HAREL,HARL,585018,IL0005850180,0.82337,7527,3539.00,3563.0000,No,212689565,53.00,60.00,212720865.00,127632519.00,1,4016,10/05/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.81433,9927,8537.00,8545.0000,No,116286668,42.88,45.00,116286668.00,52329000.60,1,4261,10/05/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.81321,9914,2775.00,2753.0000,No,357261237,39.72,45.00,357254227.00,160764402.15,1,3907,10/05/2022
ELECTRA,ELTR,739037,IL0007390375,0.78492,7177,187800.00,190600.0000,No,3821429,51.87,60.00,3821429.00,2292857.40,1,3778,10/05/2022
KENON,KEN,1134139,SG9999012629,0.77837,9489,17610.00,18320.0000,No,53884436,39.46,45.00,53884436.00,24247996.20,1,3895,10/05/2022
LIVEPERSON,LPSN,1123017,US5381461012,0.72783,3993,5698.00,5973.0000,No,70073746,83.14,100.00,70073746.00,70073746.00,1,3480,10/05/2022
FORMULA,FORTY,256016,IL0002560162,0.69118,4740,30990.00,31490.0000,No,15294267,62.64,80.00,15294267.00,12235413.60,1,3017,10/05/2022
REIT 1,RIT1,1098920,IL0010989205,0.68642,3766,2035.00,2020.0000,No,185042590,98.45,100.00,185042590.00,185042590.00,1,3680,10/05/2022
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.66426,8098,8000.00,8004.0000,No,101224675,38.00,45.00,101224675.00,45551103.75,1,3079,10/05/2022
BAZAN,ORL,2590248,IL0025902482,0.66383,4552,142.00,144.6000,No,3205713154,60.55,80.00,3205713154.00,2564570523.20,1,2807,10/05/2022
PARTNER,PTNR,1083484,IL0010834849,0.66098,4533,2448.00,2480.0000,No,185160877,73.07,80.00,185155294.00,148124235.20,1,3355,10/05/2022
FOX,FOX,1087022,IL0010870223,0.61326,5607,41210.00,40210.0000,No,13606183,57.27,60.00,13606183.00,8163709.80,1,3133,10/05/2022
HILAN,HLAN,1084698,IL0010846983,0.60946,4179,18240.00,18670.0000,No,22912677,66.69,80.00,22912677.00,18330141.60,1,2853,10/05/2022
CAMTEK,CAMT,1095264,IL0010952641,0.59593,4087,9320.00,9443.0000,No,43846643,61.20,80.00,43846643.00,35077314.40,1,2534,10/05/2022
MEGA OR,MGOR,1104488,IL0011044885,0.57437,3939,10810.00,11030.0000,No,36435333,61.33,80.00,36435333.00,29148266.40,1,2465,10/05/2022
ISRACARD,ISCD,1157403,IL0011574030,0.56796,3116,1556.00,1564.0000,No,200243046,99.99,100.00,200243046.00,200243046.00,1,3131,10/05/2022
MATRIX,MTRX,445015,IL0004450156,0.54539,4988,7930.00,8130.0000,No,62894287,51.29,60.00,62882853.00,37729711.80,1,2623,10/05/2022
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.54363,4970,14020.00,13990.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,2374,10/05/2022
SUMMIT,SMT,1081686,IL0010816861,0.52848,4832,6540.00,6620.0000,No,73884014,47.98,60.00,73884014.00,44330408.40,1,2347,10/05/2022
OPC ENERGY,OPCE,1141571,IL0011415713,0.52841,6442,3185.00,3219.0000,No,202255647,41.24,45.00,202255647.00,91015041.15,1,2685,10/05/2022
FATTAL HOLD,FTAL,1143429,IL0011434292,0.52772,6453,41600.00,41070.0000,No,15512154,37.85,45.00,15464815.00,6959166.75,1,2411,10/05/2022
PERION NETWORK,PERI,1095819,IL0010958192,0.50245,2756,6308.00,6688.0000,No,43696723,100.00,100.00,43696723.00,43696723.00,1,2922,10/05/2022
G CITY,GCT,126011,IL0001260111,0.48738,4456,2679.00,2725.0000,No,166346758,48.34,60.00,166337809.00,99802685.40,1,2191,10/05/2022
SAPIENS,SPNS,1087659,KYG7T16G1039,0.48481,4436,8050.00,8187.0000,No,55107335,55.41,60.00,55065009.00,33039005.40,1,2500,10/05/2022
EQUITAL,EQTL,755017,IL0007550176,0.48279,4414,12150.00,12190.0000,No,36331037,45.67,60.00,36331037.00,21798622.20,1,2023,10/05/2022
MAYTRONICS,MTRN,1091065,IL0010910656,0.46427,5660,5181.00,5400.0000,No,109245208,43.70,45.00,109243485.00,49159568.25,1,2578,10/05/2022
DANEL,DANE,314013,IL0003140139,0.45892,2518,46500.00,43270.0000,No,5414159,94.61,100.00,5414159.00,5414159.00,1,2216,10/05/2022
MIGDAL INSUR.,MGDL,1081165,IL0010811656,0.44634,5441,516.30,523.8000,No,1053908234,35.72,45.00,1053908234.00,474258705.30,1,1972,10/05/2022
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.44482,4080,4332.00,4335.0000,No,94182402,55.19,60.00,93883161.00,56329896.60,1,2253,10/05/2022
SELLA REAL EST,SLARL,1109644,IL0011096448,0.41946,2301,1060.00,1080.0000,No,217085719,97.07,100.00,217085719.00,217085719.00,1,2276,10/05/2022
ENERGIX,ENRG,1123355,IL0011233553,0.41570,5076,975.00,984.2000,No,520606952,44.34,45.00,519769432.00,233896244.40,1,2272,10/05/2022
RATIO      PU,RATI,394015,IL0003940157,0.40399,2770,246.50,250.0000,No,1123871146,77.48,80.00,1123871146.00,899096916.80,1,2177,10/05/2022
DELTA GALIL,DELG,627034,IL0006270347,0.40005,4877,19000.00,20290.0000,No,25667918,41.02,45.00,25667918.00,11550563.10,1,2136,10/05/2022
ELECTRA CO  PR,ECP,5010129,IL0050101299,0.38829,3550,16180.00,16330.0000,No,21942049,52.08,60.00,21942049.00,13165229.40,1,1866,10/05/2022
DIMRI,DIMRI,1090315,IL0010903156,0.37781,4606,24620.00,24150.0000,No,18707871,36.69,45.00,18707871.00,8418541.95,1,1658,10/05/2022
