Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 04/02/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
TEVA,TEVA,629014,IL0006290147,5.61295,44266,4039.00,4075.0000,No,1095971556,99.59,100.00,1095971556.00,1095971556.00,0.56962,44478,10/01/2021
POALIM,POLI,662577,IL0006625771,5.02672,31741,2376.00,2376.0000,No,1335898103,84.24,100.00,1335898103.00,1335898103.00,0.71143,26739,10/01/2021
LEUMI,LUMI,604611,IL0006046119,4.98718,29886,2057.00,2035.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.74964,29563,10/01/2021
NICE,NICE,273011,IL0002730112,4.83498,55913,89130.00,90180.0000,No,62732298,100.00,100.00,62732298.00,62732298.00,0.38846,56572,10/01/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,4.22421,18976,13920.00,14160.0000,No,136324409,99.91,100.00,136324409.00,136324409.00,1,19286,10/01/2021
ORMAT TECHNO,ORA,1134402,US6866881021,4.13234,21227,37920.00,37580.0000,No,55978924,80.32,100.00,55841090.00,55841090.00,0.87668,16897,10/01/2021
DISCOUNT,DSCT,691212,IL0006912120,3.25189,14608,1255.00,1255.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,14608,10/01/2021
LIVEPERSON,LPSN,1123017,US5381461012,3.18330,14300,21660.00,21930.0000,No,66021647,92.84,100.00,66021647.00,66021647.00,1,13442,10/01/2021
ICL,ICL,281014,IL0002810146,3.01019,22541,1760.00,1740.0000,No,1280751147,54.11,60.00,1280551147.00,768330688.20,1,12058,10/01/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.71667,20341,46020.00,46000.0000,No,44200164,55.70,60.00,44198330.00,26518998.00,1,11325,10/01/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,2.65065,19846,7781.00,7795.0000,No,255060462,55.96,60.00,255054676.00,153032805.60,1,11126,10/01/2021
TOWER,TSEM,1082379,IL0010823792,2.42751,10943,10140.00,10120.0000,No,107923544,100.00,100.00,107544989.00,107544989.00,1,10922,10/01/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,1.93411,24825,20470.00,20600.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,7527,10/01/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.65845,7450,4310.00,4315.0000,No,172859286,84.60,100.00,172859286.00,172859286.00,1,6310,10/01/2021
OPKO HEALTH,OPK,1129543,US68375N1037,1.61393,12084,1804.00,1686.0000,No,669828892,59.91,60.00,669828892.00,401897335.20,1,6766,10/01/2021
BEZEQ,BEZQ,230011,IL0002300114,1.57793,8861,320.40,318.0000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,6437,10/01/2021
NOVA,NVMI,1084557,IL0010845571,1.53326,6888,24390.00,24650.0000,No,28240418,90.77,100.00,28240418.00,28240418.00,1,6319,10/01/2021
SHUFERSAL,SAE,777037,IL0007770378,1.46050,6561,2754.00,2733.0000,No,238233976,99.91,100.00,238233976.00,238233976.00,1,6505,10/01/2021
FIBI BANK,FIBI,593038,IL0005930388,1.16784,8744,8715.00,8648.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,4481,10/01/2021
MIVNE,MVNE,226019,IL0002260193,1.14498,6429,785.30,774.0000,No,818725670,73.20,80.00,818725670.00,654980536.00,1,4639,10/01/2021
SHIKUN & BINUI,SKBN,1081942,IL0010819428,1.12390,8471,1974.00,1974.0000,No,429141552,53.21,60.00,426280507.00,255768304.20,1,4508,15/12/2020
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.10833,4985,605.00,604.6000,No,823980252,98.02,100.00,822966282.00,822966282.00,1,4883,10/01/2021
STRAUSS GROUP,STRS,746016,IL0007460160,1.08332,10816,9314.00,9214.0000,No,116129716,42.78,45.00,116111933.00,52250369.85,1,4578,10/01/2021
ELECTRA,ELTR,739037,IL0007390375,0.89841,6720,178130.00,172000.0000,No,3772361,51.25,60.00,3776195.00,2265717.00,1,3325,10/01/2021
PHOENIX,PHOE,767012,IL0007670123,0.87582,6557,2575.00,2593.0000,No,254656498,56.49,60.00,254656498.00,152793898.80,1,3730,10/01/2021
ENERGEAN,ENOG,1155290,GB00BG12Y042,0.87325,6538,3692.00,3700.0000,No,177089406,54.69,60.00,177089406.00,106253643.60,1,3583,10/01/2021
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.82102,8201,2300.00,2240.0000,No,356569395,39.60,45.00,356353495.00,160359072.75,1,3163,10/01/2021
MELISRON,MLSR,323014,IL0003230146,0.81782,8165,17210.00,17240.0000,No,47441367,48.42,45.00,47438518.00,21347333.10,1,3960,10/01/2021
COMPUGEN,CGEN,1085208,IL0010852080,0.81143,3645,4408.00,4143.0000,No,82694209,99.88,100.00,82694209.00,82694209.00,1,3422,10/01/2021
SAPIENS,SPNS,1087659,KYG7T16G1039,0.80287,6013,11000.00,10710.0000,No,54661699,55.28,60.00,54647347.00,32788408.20,1,3236,10/01/2021
HAREL,HARL,585018,IL0005850180,0.79141,5925,2764.00,2781.0000,No,214378773,53.51,60.00,214378773.00,128627263.80,1,3190,10/01/2021
FORMULA,FORTY,256016,IL0002560162,0.78959,4434,28990.00,29550.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,2825,10/01/2021
AIRPORT CITY,ARPT,1095835,IL0010958358,0.76916,5759,4626.00,4712.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,3074,10/01/2021
GAV YAM,GVYM,759019,IL0007590198,0.75058,5620,2629.00,2628.0000,No,213757100,47.03,60.00,213757100.00,128254260.00,1,2642,10/01/2021
AMOT,AMOT,1097278,IL0010972789,0.74678,7460,1820.00,1822.0000,No,409899589,42.46,45.00,409615416.00,184326937.20,1,3171,10/01/2021
CLAL INSURANCE,CLIS,224014,IL0002240146,0.74236,3335,4930.00,4932.0000,No,67644867,88.15,100.00,67644867.00,67644867.00,1,2941,10/01/2021
OPC ENERGY,OPCE,1141571,IL0011415713,0.68076,6800,3810.00,3730.0000,No,188772387,41.36,45.00,178370398.00,80266679.10,1,2912,10/01/2021
ISRAEL CORP,ILCO,576017,IL0005760173,0.67966,5089,66100.00,66350.0000,No,7698467,47.50,60.00,7698467.00,4619080.20,1,2426,10/01/2021
PAZ OIL,PZOL,1100007,IL0011000077,0.66945,2989,31330.00,31000.0000,No,9541384,100.00,100.00,9599016.00,9599016.00,1,2958,10/01/2021
CAMTEK,CAMT,1095264,IL0010952641,0.65540,3680,8506.00,8486.0000,No,43266821,60.65,80.00,43266821.00,34613456.80,1,2227,10/01/2021
MAYTRONICS,MTRN,1091065,IL0010910656,0.64994,6492,5994.00,5830.0000,No,108308492,43.22,45.00,108244966.00,48710234.70,1,2729,10/01/2021
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.64427,6433,6390.00,6229.0000,No,100677068,37.66,45.00,100652083.00,45293437.35,1,2362,10/01/2021
ENERGIX,ENRG,1123355,IL0011233553,0.62218,6240,1292.00,1260.0000,No,483004379,44.74,45.00,480736580.00,216331461.00,1,2723,10/01/2021
MATRIX,MTRX,445015,IL0004450156,0.61746,4623,7440.00,7550.0000,No,62136913,50.72,60.00,62136913.00,37282147.80,1,2379,10/01/2021
MEGA OR,MGOR,1104488,IL0011044885,0.61321,3443,9473.00,9465.0000,No,36350262,61.31,80.00,36349436.00,29079548.80,1,2109,10/01/2021
DANEL,DANE,314013,IL0003140139,0.60578,2738,51110.00,51110.0000,No,5356228,87.54,100.00,5324487.00,5324487.00,1,2396,10/01/2021
HILAN,HLAN,1084698,IL0010846983,0.60324,3390,15040.00,15110.0000,No,22542677,66.64,80.00,22522677.00,18018141.60,1,2270,10/01/2021
