Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 02/06/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
LEUMI,LUMI,604611,IL0006046119,5.38771,36947,2543.00,2579.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.7206,37466,09/05/2021
POALIM,POLI,662577,IL0006625771,5.09822,37140,2779.00,2816.0000,No,1336452973,88.65,100.00,1335921743.00,1335921743.00,0.67861,33363,09/05/2021
TEVA,TEVA,629014,IL0006290147,4.62746,37400,3410.00,3440.0000,No,1096776176,99.56,100.00,1096511852.00,1096511852.00,0.61157,37563,09/05/2021
NICE,NICE,273011,IL0002730112,4.48523,45315,71790.00,71330.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.48912,45025,09/05/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,4.12148,20367,14940.00,15320.0000,No,136324409,99.88,100.00,136324409.00,136324409.00,1,20860,09/05/2021
DISCOUNT,DSCT,691212,IL0006912120,3.79004,18729,1609.00,1632.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,18997,09/05/2021
ICL,ICL,281014,IL0002810146,3.66095,30152,2348.00,2389.0000,Yes,1284151147,54.24,60.00,1284151147.00,770490688.20,1,16640,09/05/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.03478,24995,9793.00,9975.0000,No,255235176,58.11,60.00,255229694.00,153137816.40,1,14795,09/05/2021
ORMAT TECHNO,ORA,1134402,US6866881021,2.53215,12513,22350.00,22500.0000,No,55986436,80.28,100.00,55986436.00,55986436.00,1,10113,09/05/2021
LIVEPERSON,LPSN,1123017,US5381461012,2.40600,11890,17600.00,17900.0000,No,67554435,93.44,100.00,67554435.00,67554435.00,1,11299,09/05/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.25453,18568,42010.00,42220.0000,No,44200164,55.70,60.00,44200164.00,26520098.40,1,10394,09/05/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.09408,29566,24380.00,24490.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,8949,09/05/2021
TOWER,TSEM,1082379,IL0010823792,1.93454,9560,8855.00,8781.0000,No,107959222,100.00,100.00,107959222.00,107959222.00,1,9480,09/05/2021
NOVA,NVMI,1084557,IL0010845571,1.85940,9213,32610.00,32300.0000,No,28250933,94.02,100.00,28176862.00,28176862.00,1,8579,09/05/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.64799,8174,4707.00,4660.0000,No,173661752,84.60,100.00,173014209.00,173014209.00,1,6846,09/05/2021
BEZEQ,BEZQ,230011,IL0002300114,1.61934,10003,361.70,370.0000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,7489,09/05/2021
SHUFERSAL,SAE,777037,IL0007770378,1.45079,7171,2703.00,2700.0000,No,265303075,99.92,100.00,265233976.00,265233976.00,1,7157,09/05/2021
MIVNE,MVNE,226019,IL0002260193,1.26976,7948,958.00,955.7000,No,829649286,73.56,80.00,818725670.00,654980536.00,1,5833,09/05/2021
MELISRON,MLSR,323014,IL0003230146,1.26329,10407,21930.00,21710.0000,No,47454878,48.43,60.00,47444264.00,28466558.40,1,4989,09/05/2021
FIBI BANK,FIBI,593038,IL0005930388,1.25838,10364,10330.00,10520.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,5450,09/05/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.24785,6167,672.00,667.8000,No,917731176,98.22,100.00,917621652.00,917621652.00,1,6020,09/05/2021
SHIKUN & BINUI,SKBN,1081942,IL0010819428,1.09012,8978,2089.00,2035.0000,No,429792959,53.26,60.00,429790056.00,257874033.60,1,4658,09/05/2021
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.06734,6593,3723.00,3717.0000,No,177089406,61.48,80.00,177089406.00,141671524.80,1,4047,09/05/2021
STRAUSS GROUP,STRS,746016,IL0007460160,0.98243,10789,9290.00,9110.0000,No,116136290,42.79,45.00,116129716.00,52258372.20,1,4527,09/05/2021
BIG,BIG,1097260,IL0010972607,0.97377,8101,40390.00,39590.0000,No,20076481,48.96,60.00,19856545.00,11913927.00,1,3891,09/05/2021
OPKO HEALTH,OPK,1129543,US68375N1037,0.96944,7988,1192.00,1194.0000,No,670153267,59.71,60.00,669828892.00,401897335.20,1,4778,09/05/2021
ISRAEL CORP,ILCO,576017,IL0005760173,0.96024,7909,102730.00,104700.0000,No,7698467,47.50,60.00,7698467.00,4619080.20,1,3829,09/05/2021
PHOENIX,PHOE,767012,IL0007670123,0.92782,7591,3000.00,2985.0000,No,253034524,56.21,60.00,254719806.00,152831883.60,1,4246,09/05/2021
CLAL INSURANCE,CLIS,224014,IL0002240146,0.89839,4440,6563.00,6560.0000,No,67644867,90.40,100.00,67644867.00,67644867.00,1,4012,09/05/2021
AIRPORT CITY,ARPT,1095835,IL0010958358,0.86201,7100,5703.00,5733.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,3740,09/05/2021
HAREL,HARL,585018,IL0005850180,0.85636,7053,3290.00,3248.0000,No,214378773,53.51,60.00,214378773.00,128627263.80,1,3726,09/05/2021
