Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 29/03/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
LEUMI,LUMI,604611,IL0006046119,5.58403,31717,2183.00,2210.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.7875,32106,07/03/2021
POALIM,POLI,662577,IL0006625771,5.55612,34066,2550.00,2575.0000,No,1335921743,84.24,100.00,1335898103.00,1335898103.00,0.72954,28979,07/03/2021
TEVA,TEVA,629014,IL0006290147,5.07112,40692,3711.00,3845.0000,No,1096511852,99.56,100.00,1096511852.00,1096511852.00,0.55743,41975,07/03/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,4.24860,19004,13940.00,14010.0000,No,136324409,99.90,100.00,136324409.00,136324409.00,1,19080,07/03/2021
NICE,NICE,273011,IL0002730112,4.05984,45174,72010.00,73800.0000,No,62732298,100.00,100.00,62732298.00,62732298.00,0.40199,46296,07/03/2021
DISCOUNT,DSCT,691212,IL0006912120,3.61209,16157,1388.00,1387.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,16145,07/03/2021
ICL,ICL,281014,IL0002810146,3.30545,24642,1924.00,1942.0000,No,1280751147,54.12,60.00,1280751147.00,768450688.20,1,13461,07/03/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.00296,22387,8777.00,8804.0000,No,255061271,55.96,60.00,255060462.00,153036277.20,1,12566,07/03/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.67993,19978,45200.00,46280.0000,No,44200164,55.70,60.00,44200164.00,26520098.40,1,11394,07/03/2021
ORMAT TECHNO,ORA,1134402,US6866881021,2.38086,13351,23850.00,25500.0000,No,55978924,80.32,100.00,55978924.00,55978924.00,0.79765,11465,07/03/2021
TOWER,TSEM,1082379,IL0010823792,2.17009,9707,8994.00,9270.0000,No,107923544,100.00,100.00,107923544.00,107923544.00,1,10005,07/03/2021
LIVEPERSON,LPSN,1123017,US5381461012,2.00648,11018,16310.00,17530.0000,No,67554435,92.97,100.00,67554435.00,67554435.00,0.81455,11010,07/03/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,1.99468,25492,21020.00,21000.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,7673,07/03/2021
NOVA,NVMI,1084557,IL0010845571,1.72920,7735,27450.00,29220.0000,No,28176862,94.01,100.00,28176862.00,28176862.00,1,7740,07/03/2021
BEZEQ,BEZQ,230011,IL0002300114,1.70644,9541,345.00,350.5000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,7094,07/03/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.63858,7329,4240.00,4228.0000,No,172859286,84.60,100.00,172859286.00,172859286.00,1,6183,07/03/2021
SHUFERSAL,SAE,777037,IL0007770378,1.39492,6946,2619.00,2650.0000,No,265233976,99.92,100.00,238233976.00,238233976.00,1,7023,07/03/2021
FIBI BANK,FIBI,593038,IL0005930388,1.24490,9281,9250.00,9299.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,4818,07/03/2021
MIVNE,MVNE,226019,IL0002260193,1.20192,6720,820.80,824.7000,No,818725670,73.20,80.00,818725670.00,654980536.00,1,4942,07/03/2021
MELISRON,MLSR,323014,IL0003230146,1.17731,8777,18500.00,18550.0000,No,47441367,48.42,60.00,47441367.00,28464820.20,1,4261,07/03/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.14214,5689,620.00,640.0000,No,917621652,98.22,100.00,823980252.00,823980252.00,1,5768,07/03/2021
SHIKUN & BINUI,SKBN,1081942,IL0010819428,1.12428,8381,1953.00,1940.0000,No,429790056,53.26,60.00,429151973.00,257491183.80,1,4441,07/03/2021
STRAUSS GROUP,STRS,746016,IL0007460160,1.06902,10626,9150.00,9147.0000,No,116129716,42.78,45.00,116129716.00,52258372.20,1,4544,07/03/2021
PHOENIX,PHOE,767012,IL0007670123,0.98551,7347,2885.00,2956.0000,No,254656498,56.49,60.00,254656498.00,152793898.80,1,4252,07/03/2021
