Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 11/08/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
TEVA,TEVA,629014,IL0006290147,5.52471,35761,3244.00,3298.0000,No,1102385659,99.54,100.00,1102426176.00,1102426176.00,0.76667,36189,08/08/2021
LEUMI,LUMI,604611,IL0006046119,5.16440,37615,2589.00,2619.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.68137,38048,08/08/2021
NICE,NICE,273011,IL0002730112,5.15733,54543,86410.00,85240.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.46926,53805,08/08/2021
POALIM,POLI,662577,IL0006625771,5.01086,35282,2640.00,2665.0000,No,1336452973,88.64,100.00,1336452973.00,1336452973.00,0.70483,31570,08/08/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,4.30166,21348,15660.00,13690.0000,No,136324409,99.88,100.00,136324409.00,136324409.00,1,18640,08/08/2021
DISCOUNT,DSCT,691212,IL0006912120,3.74102,18566,1595.00,1607.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,18706,08/08/2021
ICL,ICL,281014,IL0002810146,3.64532,30152,2348.00,2382.0000,No,1284151147,54.24,60.00,1284151147.00,770490688.20,1,16591,08/08/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.14418,26007,10180.00,10230.0000,No,255475633,58.14,60.00,255468933.00,153281359.80,1,15195,08/08/2021
LIVEPERSON,LPSN,1123017,US5381461012,2.69519,13376,19800.00,19910.0000,No,67554435,93.44,100.00,67554435.00,67554435.00,1,12568,08/08/2021
ORMAT TECHNO,ORA,1134402,US6866881021,2.47896,12303,21970.00,21920.0000,No,55997579,80.29,100.00,55997579.00,55997579.00,1,9855,08/08/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.25239,18630,42150.00,42390.0000,No,44200164,55.70,60.00,44200164.00,26520098.40,1,10436,08/08/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.19804,31167,25700.00,25950.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,9482,08/08/2021
TOWER,TSEM,1082379,IL0010823792,2.04540,10151,9380.00,9210.0000,No,108219239,100.00,100.00,108219239.00,108219239.00,1,9967,08/08/2021
NOVA,NVMI,1084557,IL0010845571,1.83185,9125,32180.00,31070.0000,No,28356397,94.04,100.00,28250933.00,28250933.00,1,8285,08/08/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.52759,7581,4365.00,4380.0000,No,173681404,84.61,100.00,173681404.00,173681404.00,1,6436,08/08/2021
BEZEQ,BEZQ,230011,IL0002300114,1.50499,9336,337.60,341.0000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,6902,08/08/2021
SHUFERSAL,SAE,777037,IL0007770378,1.37280,6813,2568.00,2683.0000,No,265303075,99.92,100.00,265303075.00,265303075.00,1,7112,08/08/2021
MELISRON,MLSR,323014,IL0003230146,1.33907,11076,23340.00,23590.0000,No,47454878,48.43,60.00,47454878.00,28472926.80,1,5422,08/08/2021
OPKO HEALTH,OPK,1129543,US68375N1037,1.33096,8257,1198.00,1196.0000,No,689204537,60.80,80.00,689204537.00,551363629.60,1,5012,08/08/2021
MIVNE,MVNE,226019,IL0002260193,1.28937,7704,964.10,981.0000,No,799119757,76.37,80.00,829649286.00,663719428.80,1,5987,08/08/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.27247,6323,688.00,681.0000,No,919111762,98.22,100.00,917887083.00,917887083.00,1,6148,08/08/2021
FIBI BANK,FIBI,593038,IL0005930388,1.25664,10394,10360.00,10360.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,5368,08/08/2021
