Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 18/04/2022
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
TEVA,TEVA,629014,IL0006290147,6.06011,36575,3315.00,3328.0000,No,1103329696,99.49,100.00,1103329696.00,1103329696.00,1,36532,10/04/2022
ICL,ICL,281014,IL0002810146,5.21179,52426,4073.00,4020.0000,No,1287151147,54.36,60.00,1287151147.00,772290688.20,1,28128,10/04/2022
NICE,NICE,273011,IL0002730112,4.88688,43958,69250.00,69170.0000,No,63476860,100.00,100.00,63121441.00,63121441.00,0.67475,43907,10/04/2022
POALIM,POLI,662577,IL0006625771,4.85892,41926,3137.00,3160.0000,No,1336485845,92.03,100.00,1336485845.00,1336485845.00,0.69947,38867,10/04/2022
LEUMI,LUMI,604611,IL0006046119,4.76415,50081,3447.00,3478.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.57414,50527,10/04/2022
DISCOUNT,DSCT,691212,IL0006912120,3.84185,24641,1992.00,1995.0000,No,1237011293,100.00,100.00,1164016993.00,1164016993.00,1,24678,10/04/2022
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.15676,31754,12380.00,12430.0000,No,256494567,58.31,60.00,256494567.00,153896740.20,1,18591,10/04/2022
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,3.08796,31086,70130.00,70700.0000,No,44325847,55.83,60.00,44291912.00,26575147.20,1,17496,10/04/2022
TOWER,TSEM,1082379,IL0010823792,2.80352,16951,15540.00,15640.0000,No,109078276,100.00,100.00,108883257.00,108883257.00,1,17060,10/04/2022
ORMAT TECHNO,ORA,1134402,US6866881021,2.56160,15460,27580.00,27900.0000,No,56056350,80.27,100.00,56056350.00,56056350.00,1,12554,10/04/2022
BEZEQ,BEZQ,230011,IL0002300114,2.00807,15150,547.80,548.6000,No,2765540626,73.19,80.00,2765503689.00,2212402951.20,1,11104,10/04/2022
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.00081,34502,28450.00,28660.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,10472,10/04/2022
ISRAEL CORP,ILCO,576017,IL0005760173,1.59242,16018,208070.00,204800.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,7686,10/04/2022
ALONY HETZ,ALHE,390013,IL0003900136,1.55197,9372,5374.00,5405.0000,No,174403669,84.61,100.00,174298445.00,174298445.00,1,7976,10/04/2022
NOVA,NVMI,1084557,IL0010845571,1.48923,8988,31450.00,31410.0000,No,28579044,100.00,100.00,28579044.00,28579044.00,1,8977,10/04/2022
FIBI BANK,FIBI,593038,IL0005930388,1.36346,13715,13670.00,13660.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,7077,10/04/2022
PHOENIX,PHOE,767012,IL0007670123,1.35484,10224,4070.00,4089.0000,No,251201826,64.13,80.00,251136857.00,200909485.60,1,6587,10/04/2022
MIVNE,MVNE,226019,IL0002260193,1.28937,9728,1211.00,1210.0000,No,803266889,76.01,80.00,803253967.00,642603173.60,1,7388,10/04/2022
SHUFERSAL,SAE,777037,IL0007770378,1.28280,7750,2918.00,2905.0000,No,265592983,99.83,100.00,265326677.00,265326677.00,1,7702,10/04/2022
MELISRON,MLSR,323014,IL0003230146,1.25442,12618,26580.00,26740.0000,No,47472672,48.45,60.00,47472672.00,28483603.20,1,6150,10/04/2022
ENERGEAN,ENOG,1155290,GB00BG12Y042,1.23188,9294,5248.00,5283.0000,No,177089406,71.02,80.00,177089406.00,141671524.80,1,6644,10/04/2022
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.18295,7147,747.10,735.5000,No,956639988,98.28,100.00,955639988.00,955639988.00,1,6915,10/04/2022
AMOT,AMOT,1097278,IL0010972789,1.10399,11113,2441.00,2441.0000,No,455579357,45.59,60.00,454941892.00,272965135.20,1,5070,10/04/2022
DELEK GROUP,DLEKG,1084128,IL0010841281,1.04699,10532,57590.00,56650.0000,No,18287793,48.05,60.00,18287493.00,10972495.80,1,4978,10/04/2022
BIG,BIG,1097260,IL0010972607,1.03981,10460,49410.00,49330.0000,No,21169297,49.88,60.00,21168867.00,12701320.20,1,5209,10/04/2022
OPKO HEALTH,OPK,1129543,US68375N1037,0.98135,7404,1087.00,1090.0000,No,681099362,60.66,80.00,681099362.00,544879489.60,1,4503,10/04/2022
LIVEPERSON,LPSN,1123017,US5381461012,0.95031,5736,8185.00,8148.0000,No,70073746,83.10,100.00,70073746.00,70073746.00,1,4745,10/04/2022
AIRPORT CITY,ARPT,1095835,IL0010958358,0.91148,9169,7365.00,7331.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,4783,10/04/2022
CLAL INSURANCE,CLIS,224014,IL0002240146,0.90240,5446,7354.00,7370.0000,No,74060593,84.99,100.00,74059851.00,74059851.00,1,4639,10/04/2022
PAZ OIL,PZOL,1100007,IL0011000077,0.89755,5417,50950.00,49970.0000,No,10632220,86.69,100.00,10632220.00,10632220.00,1,4606,10/04/2022
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.87694,11762,1002.00,1012.0000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,5322,10/04/2022
HAREL,HARL,585018,IL0005850180,0.87301,8775,4125.00,4124.0000,No,212714765,53.01,60.00,212888365.00,127733019.00,1,4650,10/04/2022
STRAUSS GROUP,STRS,746016,IL0007460160,0.85528,11474,9867.00,9723.0000,No,116286668,42.88,45.00,116257276.00,52315774.20,1,4848,10/04/2022
ELECTRA,ELTR,739037,IL0007390375,0.83395,8388,219490.00,219170.0000,No,3821429,51.87,60.00,3821918.00,2293150.80,1,4344,10/04/2022
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.81613,8219,1908.00,1918.0000,No,430808989,53.35,60.00,430264523.00,258158713.80,1,4408,10/04/2022
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.80842,10843,3035.00,3055.0000,No,357254227,39.72,45.00,357252341.00,160763553.45,1,4335,10/04/2022
KENON,KEN,1134139,SG9999012629,0.76616,10276,19070.00,18890.0000,No,53884436,39.46,45.00,53884436.00,24247996.20,1,4017,10/04/2022
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.70102,9403,9289.00,9277.0000,No,101224675,38.00,45.00,101218186.00,45548183.70,1,3568,10/04/2022
FOX,FOX,1087022,IL0010870223,0.65738,6613,48600.00,48650.0000,No,13606183,57.27,60.00,13606183.00,8163709.80,1,3791,10/04/2022
REIT 1,RIT1,1098920,IL0010989205,0.65335,3943,2131.00,2138.0000,No,185042590,98.45,100.00,185042590.00,185042590.00,1,3895,10/04/2022
PARTNER,PTNR,1083484,IL0010834849,0.64858,4896,2644.00,2692.0000,No,185155294,73.07,80.00,185064394.00,148051515.20,1,3642,10/04/2022
FORMULA,FORTY,256016,IL0002560162,0.63879,4819,31510.00,32150.0000,No,15294267,62.64,80.00,15294267.00,12235413.60,1,3080,10/04/2022
MEGA OR,MGOR,1104488,IL0011044885,0.59693,4503,12360.00,12410.0000,No,36435333,61.40,80.00,36435333.00,29148266.40,1,2776,10/04/2022
BAZAN,ORL,2590248,IL0025902482,0.58214,4392,137.00,136.0000,No,3205713154,60.55,80.00,3205713154.00,2564570523.20,1,2640,10/04/2022
HILAN,HLAN,1084698,IL0010846983,0.57750,4424,19310.00,19340.0000,No,22912677,66.69,80.00,22562677.00,18050141.60,1,2955,10/04/2022
ISRACARD,ISCD,1157403,IL0011574030,0.56235,3398,1697.00,1705.0000,No,200243046,99.99,100.00,200000000.00,200000000.00,1,3414,10/04/2022
FATTAL HOLD,FTAL,1143429,IL0011434292,0.55912,7500,48500.00,48210.0000,No,15464815,37.66,45.00,15461737.00,6957781.65,1,2808,10/04/2022
CAMTEK,CAMT,1095264,IL0010952641,0.55757,4219,9623.00,9682.0000,No,43846643,61.20,80.00,43712486.00,34969988.80,1,2598,10/04/2022
PERION NETWORK,PERI,1095819,IL0010958192,0.54786,3376,7726.00,7797.0000,No,43696723,100.00,100.00,42797903.00,42797903.00,1,3407,10/04/2022
SUMMIT,SMT,1081686,IL0010816861,0.54709,5507,7453.00,7664.0000,No,73884014,47.98,60.00,73839173.00,44303503.80,1,2717,10/04/2022
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.54312,5463,15410.00,15250.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,2588,10/04/2022
OPC ENERGY,OPCE,1141571,IL0011415713,0.53399,7162,3541.00,3576.0000,No,202255647,41.24,45.00,202255647.00,91015041.15,1,2983,10/04/2022
MATRIX,MTRX,445015,IL0004450156,0.51943,5225,8309.00,8317.0000,No,62882853,51.30,60.00,62882853.00,37729711.80,1,2683,10/04/2022
EQUITAL,EQTL,755017,IL0007550176,0.50637,5094,14020.00,13750.0000,No,36331037,45.67,60.00,36331037.00,21798622.20,1,2281,10/04/2022
DANEL,DANE,314013,IL0003140139,0.47123,2844,52530.00,53350.0000,No,5414159,94.61,100.00,5414159.00,5414159.00,1,2733,10/04/2022
MIGDAL INSUR.,MGDL,1081165,IL0010811656,0.46755,6271,595.00,592.0000,No,1053908234,35.72,45.00,1053908234.00,474258705.30,1,2229,10/04/2022
MAYTRONICS,MTRN,1091065,IL0010910656,0.46688,6262,5732.00,5751.0000,No,109243485,43.70,45.00,109243485.00,49159568.25,1,2745,10/04/2022
G CITY,GCT,126011,IL0001260111,0.46055,4689,2819.00,2890.0000,No,166337809,48.34,60.00,164337809.00,98602685.40,1,2324,10/04/2022
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.44721,4506,4800.00,4800.0000,No,93883161,55.04,60.00,93718469.00,56231081.40,1,2480,10/04/2022
SAPIENS,SPNS,1087659,KYG7T16G1039,0.44609,4487,8149.00,8108.0000,No,55065009,55.37,60.00,55065009.00,33039005.40,1,2472,10/04/2022
ENERGIX,ENRG,1123355,IL0011233553,0.43979,5905,1136.00,1122.0000,No,519769432,44.28,45.00,519232318.00,233654543.10,1,2582,10/04/2022
ELECTRA CO  PR,ECP,5010129,IL0050101299,0.42798,4305,19620.00,19900.0000,No,21942049,52.08,60.00,21942049.00,13165229.40,1,2274,10/04/2022
DELTA GALIL,DELG,627034,IL0006270347,0.41566,5583,21750.00,21590.0000,No,25667918,41.02,45.00,25631286.00,11534078.70,1,2273,10/04/2022
DIMRI,DIMRI,1090315,IL0010903156,0.40172,5388,28800.00,29740.0000,No,18707871,36.84,45.00,18707871.00,8418541.95,1,2050,10/04/2022
MENORA MIV HLD,MMHD,566018,IL0005660183,0.40061,5367,8492.00,8414.0000,No,63199100,35.35,45.00,63271931.00,28472368.95,1,1880,10/04/2022
RADA,RADA,1082650,IL0010826506,0.40043,2417,4892.00,4859.0000,No,49402847,100.00,100.00,49402847.00,49402847.00,1,2400,10/04/2022
ELCO,ELCO,694034,IL0006940345,0.39438,6801,24880.00,24790.0000,No,27334263,34.48,35.00,27334263.00,9566992.05,1,2336,10/04/2022
SELLA REAL EST,SLARL,1109644,IL0011096448,0.39386,2377,1095.00,1089.0000,No,217085719,97.07,100.00,217085719.00,217085719.00,1,2295,10/04/2022
ONE TECHNOLOGI,ONE,161018,IL0001610182,0.39203,3943,5514.00,5550.0000,No,71517100,55.03,60.00,71517100.00,42910260.00,1,2184,10/04/2022
ISRAEL CANADA,ISCN,434019,IL0004340191,0.38172,5120,1752.00,1790.0000,No,292215357,41.69,45.00,292215357.00,131496910.65,1,2181,10/04/2022
RATIO      PU,RATI,394015,IL0003940157,0.36825,2778,247.20,248.0000,No,1123871146,77.48,80.00,1123871146.00,899096916.80,1,2160,10/04/2022
AUDIOCODES,AUDC,1082965,IL0010829658,0.34694,2617,8054.00,8138.0000,No,32498215,79.06,80.00,32498215.00,25998572.00,1,2091,10/04/2022
RAMI LEVI,RMLI,1104249,IL0011042491,0.34675,3488,25320.00,25830.0000,No,13775583,59.68,60.00,13775583.00,8265349.80,1,2124,10/04/2022
NETO MALINDA,NTML,1105097,IL0011050973,0.34430,3463,16590.00,16010.0000,No,20875754,48.48,60.00,20875754.00,12525452.40,1,1620,10/04/2022
TADIRAN GROUP,TDRN,258012,IL0002580129,0.33622,4509,52520.00,52230.0000,No,8586001,35.53,45.00,8586001.00,3863700.45,1,1593,10/04/2022
ISRAMCO     PU,ISRA,232017,IL0002320179,0.32586,2458,94.90,94.9000,No,2590457029,77.30,80.00,2590457029.00,2072365623.20,1,1900,10/04/2022
CELLCOM,CEL,1101534,IL0011015349,0.30951,3121,1905.00,1919.0000,No,163816180,54.18,60.00,163433446.00,98060067.60,1,1703,10/04/2022
INROM CONST,INRM,1132356,IL0011323560,0.30777,1858,1485.00,1466.0000,No,125084977,87.00,100.00,125084977.00,125084977.00,1,1595,10/04/2022
VERIDIS,VRDS,1176387,IL0011763872,0.30578,4101,3869.00,3864.0000,No,106000000,37.32,45.00,106000000.00,47700000.00,1,1529,10/04/2022
AFRICA RESIDENC,AFRE,1097948,IL0010979487,0.28620,2879,22770.00,23000.0000,No,12643536,49.12,60.00,12643536.00,7586121.60,1,1428,10/04/2022
TASE,TASE,1159029,IL0011590291,0.27220,1654,1611.00,1626.0000,No,102643507,80.52,100.00,101974965.00,101974965.00,1,1344,10/04/2022
MAGIC,MGIC,1082312,IL0010823123,0.27177,2734,5575.00,5606.0000,No,49035055,53.96,60.00,49035055.00,29421033.00,1,1483,10/04/2022
AZORIM,AZRM,715011,IL0007150118,0.27120,3637,1726.00,1764.0000,No,210740327,35.50,45.00,210740327.00,94833147.15,1,1320,10/04/2022
ARGO PROP.,ARGO,1175371,NL0015000D84,0.26585,2006,11080.00,11100.0000,No,18101534,60.89,80.00,18101534.00,14481227.20,1,1223,10/04/2022
NAVITAS PTRO PU,NVPT,1141969,IL0011419699,0.26154,1973,2108.00,2090.0000,No,93602413,70.60,80.00,93602413.00,74881930.40,1,1381,10/04/2022
MENIVIM REIT,MNRT,1140573,IL0011405730,0.25665,1549,224.50,223.4000,No,689983944,99.46,100.00,689983944.00,689983944.00,1,1533,10/04/2022
ISRAS,ISRS,613034,IL0006130343,0.25142,4336,80230.00,80220.0000,No,5403896,30.00,35.00,5403896.00,1891363.60,1,1301,10/04/2022
GILAT,GILT,1082510,IL0010825102,0.24975,1507,2666.00,2654.0000,No,56539237,90.16,100.00,56539237.00,56539237.00,1,1353,10/04/2022
PROPERT & BUIL,PTBL,699017,IL0006990175,0.24761,3321,44980.00,44630.0000,No,7383332,36.82,45.00,7383332.00,3322499.40,1,1213,10/04/2022
ARAD INVESTMENT,ARAD,731018,IL0007310183,0.24301,3196,45270.00,44910.0000,No,7059029,39.51,45.00,7199643.00,3239839.35,1,1253,10/04/2022
ELECTRA REAL E.,ELCRE,1094044,IL0010940448,0.24231,3250,5711.00,5928.0000,No,56904671,40.31,45.00,56904671.00,25607101.95,1,1360,10/04/2022
BLUE SQ REAL ES,BLSR,1098565,IL0010985658,0.24187,3335,27340.00,27580.0000,No,12199163,41.94,45.00,11865364.00,5339413.80,1,1411,10/04/2022
RETAILORS,RTLS,1175488,IL0011754889,0.22673,3910,8071.00,8069.0000,No,48442922,30.41,35.00,48442922.00,16955022.70,1,1189,10/04/2022
NOFAR ENERGY,NOFR,1170877,IL0011708778,0.22338,2996,8904.00,8836.0000,No,33647857,43.62,45.00,33647857.00,15141535.65,1,1297,10/04/2022
DIRECT FINANCE,DIFI,1168186,IL0011681868,0.21929,2206,74600.00,75460.0000,No,2956844,52.41,60.00,2956844.00,1774106.40,1,1169,10/04/2022
PRASHKOVSKY,PRSK,1102128,IL0011021289,0.21715,2912,13850.00,14050.0000,No,21028551,35.36,45.00,21028551.00,9462847.95,1,1045,10/04/2022
IES,IES,431015,IL0004310152,0.19459,1957,33630.00,34300.0000,No,5820368,48.43,60.00,5820368.00,3492220.80,1,967,10/04/2022
INFINYA,INFN,632018,IL0006320183,0.18395,1857,28720.00,30000.0000,No,6480227,55.17,60.00,6442750.00,3865650.00,1,1073,10/04/2022
AURA,AURA,373019,IL0003730194,0.17419,1752,685.10,692.9000,No,255756210,49.12,60.00,255756210.00,153453726.00,1,870,10/04/2022
YOCHANANOF,YHNF,1161264,IL0011612640,0.16744,2887,19930.00,20080.0000,No,14487860,31.60,35.00,14487860.00,5070751.00,1,919,10/04/2022
IDI INSUR,IDIN,1129501,IL0011295016,0.16412,1651,11250.00,11160.0000,No,14674913,50.55,60.00,14674913.00,8804947.80,1,828,10/04/2022
ALTSHULER FIN,ALTF,1184936,IL0011849366,0.16410,2831,1437.00,1430.0000,No,196979413,30.13,35.00,196916201.00,68920670.35,1,849,04/04/2022
MEDITR TOWER,MDTR,1131523,IL0011315236,0.15937,1606,1068.00,1061.0000,No,150362675,50.87,60.00,150105984.00,90063590.40,1,812,10/04/2022
NOVOLOG,NVLG,1140151,IL0011401515,0.15868,1596,315.00,324.5000,No,506723332,57.38,60.00,506723332.00,304033999.20,1,944,10/04/2022
DORAL ENERGY,DORL,1166768,IL0011667685,0.15659,2100,1429.00,1409.0000,No,146967000,38.23,45.00,146967000.00,66135150.00,1,792,10/04/2022
LAND DEV,ILDC,612010,IL0006120104,0.15162,2034,5669.00,5705.0000,No,35870726,44.47,45.00,35870726.00,16141826.70,1,910,10/04/2022
NAPHTHA,NFTA,643015,IL0006430156,0.14881,2566,2725.00,2705.0000,No,94166944,32.74,35.00,94166944.00,32958430.40,1,834,10/04/2022
HAGAG,HGG,823013,IL0008230133,0.12422,1669,2782.00,2820.0000,No,59982381,39.01,45.00,59887084.00,26949187.80,1,660,10/04/2022
BATM,BVC,1158823,IL0010849045,0.12388,935,212.20,213.5000,No,440434124,77.31,80.00,440434124.00,352347299.20,1,727,10/04/2022
POLYRAM PLS,POLP,1170216,IL0011702169,0.12088,1621,1520.00,1532.0000,No,106659600,42.87,45.00,106659600.00,47996820.00,1,701,10/04/2022
MAX STOCK,MAXO,1168558,IL0011685588,0.11994,1207,847.60,849.5000,No,142344680,54.81,60.00,142344680.00,85406808.00,1,663,10/04/2022
MALAM TEAM,MLTM,156018,IL0001560189,0.11553,1992,9099.00,9127.0000,No,21895230,30.00,35.00,21895230.00,7663330.50,1,600,10/04/2022
CARASSO MOTORS,CRSM,1123850,IL0011238503,0.11449,1974,2160.00,2163.0000,No,91404923,30.21,35.00,91404923.00,31991723.05,1,597,10/04/2022
ILEX MEDICAL,ILX,1080753,IL0010807530,0.11035,1480,13120.00,13470.0000,No,11280622,38.06,45.00,11280622.00,5076279.90,1,578,10/04/2022
PLASSON INDUS,PLSN,1081603,IL0010816036,0.10038,1731,18130.00,18170.0000,No,9547955,30.85,35.00,9547955.00,3341784.25,1,535,10/04/2022
LEVINSTEIN PROP,LVPR,1119080,IL0011190803,0.09955,1717,11920.00,11810.0000,No,14401750,30.18,35.00,14401750.00,5040612.50,1,513,10/04/2022
ELECTREON,ELWS,368019,IL0003680191,0.09938,1333,13330.00,13280.0000,No,9998744,38.80,45.00,9998744.00,4499434.80,1,515,10/04/2022
TURPAZ,TRPZ,1175611,IL0011756116,0.09622,2323,2321.00,2291.0000,No,100084776,28.64,25.00,100084776.00,25021194.00,1,657,10/04/2022
ISRAEL SHIPYARD,ISHI,1168533,IL0011685331,0.09535,2878,11510.00,11710.0000,No,25000000,20.00,20.00,25000000.00,5000000.00,1,586,10/04/2022
DANYA CEBUS,DNYA,1173137,IL0011731374,0.09285,2802,8988.00,8915.0000,No,31173177,24.66,20.00,31173177.00,6234635.40,1,685,10/04/2022
BONUS BIOGROUP,BONS,485011,IL0004850116,0.06479,652,55.80,55.0000,No,1167925311,45.96,60.00,1167925311.00,700755186.60,1,295,10/04/2022
DIPLOMAT HOLDI.,DIPL,1173491,IL0011734915,0.06343,1531,5595.00,5651.0000,No,27368420,26.66,25.00,27368420.00,6842105.00,1,412,10/04/2022
DELTA BRANDS,DLTI,1173699,IL0011736993,0.06149,1856,7422.00,7488.0000,No,25000000,20.00,20.00,25000000.00,5000000.00,1,374,10/04/2022
NAYAX,NYAX,1175116,IL0011751166,0.06058,1829,558.10,559.1000,No,327671051,22.57,20.00,327554694.00,65510938.80,1,413,10/04/2022
TERMINAL X,TRX,1178714,IL0011787145,0.03411,1029,830.40,847.3000,No,123955944,20.08,20.00,123955944.00,24791188.80,1,211,10/04/2022
