Index Composition - Weights TA-125,,,,,,,,,,,,,,,,
As of 29/12/2021
Name,Symbol ,Security No,ISIN ,Weight (%),Market Cap (NIS millions),Base Price (0.01 NIS),Closing Price (0.01 NIS),Ex.,Capital Listed for Trading,Free Float Rate,Index Adjusted Free Float Rate,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float,Weight Factor,Free Float Market Cap (NIS millions),Last IANS Update
LEUMI,LUMI,604611,IL0006046119,5.38705,48977,3371.00,3345.0000,No,1452896006,99.99,100.00,1452896006.00,1452896006.00,0.63565,48595,05/12/2021
POALIM,POLI,662577,IL0006625771,5.07291,42606,3188.00,3161.0000,No,1336452973,92.09,100.00,1336452973.00,1336452973.00,0.68809,38904,05/12/2021
NICE,NICE,273011,IL0002730112,4.71364,60597,96000.00,96740.0000,No,63121441,100.00,100.00,63121441.00,63121441.00,0.44954,61064,05/12/2021
TEVA,TEVA,629014,IL0006290147,4.44936,30156,2734.00,2679.0000,No,1103007168,99.52,100.00,1103007168.00,1103007168.00,0.85267,29408,05/12/2021
DISCOUNT,DSCT,691212,IL0006912120,4.21367,24351,2092.00,2075.0000,No,1164016993,100.00,100.00,1164016993.00,1164016993.00,1,24153,05/12/2021
ICL,ICL,281014,IL0002810146,4.12636,39744,3095.00,3065.0000,No,1284151147,54.24,60.00,1284151147.00,770490688.20,1,21348,05/12/2021
MIZRAHI TEFAHOT,MZTF,695437,IL0006954379,3.14480,30291,11810.00,11900.0000,No,256482725,58.31,60.00,256479276.00,153887565.60,1,17797,05/12/2021
ELBIT SYSTEMS,ESLT,1081124,IL0010811243,2.46585,23774,53730.00,53990.0000,No,44249109,55.75,60.00,44203756.00,26522253.60,1,13319,05/12/2021
TOWER,TSEM,1082379,IL0010823792,2.30904,13344,12300.00,12290.0000,No,108489058,100.00,100.00,108489058.00,108489058.00,1,13333,05/12/2021
ORMAT TECHNO,ORA,1134402,US6866881021,2.26060,13064,23330.00,23400.0000,No,55997579,80.25,100.00,55997579.00,55997579.00,1,10516,05/12/2021
NOVA,NVMI,1084557,IL0010845571,2.21919,12825,45000.00,45150.0000,No,28499895,94.07,100.00,28499895.00,28499895.00,1,12105,05/12/2021
AZRIELI GROUP,AZRG,1119478,IL0011194789,2.18870,36139,29800.00,29700.0000,No,121272760,30.13,35.00,121272760.00,42445466.00,1,10852,05/12/2021
PERRIGO,PRGO,1130699,IE00BGH1M568,2.17964,16795,12320.00,12300.0000,No,136324409,99.86,100.00,136324409.00,136324409.00,0.75,16744,05/12/2021
BEZEQ,BEZQ,230011,IL0002300114,1.97423,14262,515.70,517.0000,No,2765485753,73.19,80.00,2765485753.00,2212388602.40,1,10464,05/12/2021
ALONY HETZ,ALHE,390013,IL0003900136,1.75545,10148,5840.00,5760.0000,No,173772775,84.57,100.00,173714485.00,173714485.00,1,8465,05/12/2021
OPKO HEALTH,OPK,1129543,US68375N1037,1.50478,10870,1596.00,1526.0000,No,681099362,60.28,80.00,681099362.00,544879489.60,1,6265,05/12/2021
MIVNE,MVNE,226019,IL0002260193,1.50003,10836,1356.00,1340.0000,No,799119757,76.37,80.00,799119757.00,639295805.60,1,8178,05/12/2021
MELISRON,MLSR,323014,IL0003230146,1.42354,13715,28890.00,28950.0000,No,47472672,48.45,60.00,47460339.00,28476203.40,1,6659,05/12/2021
FIBI BANK,FIBI,593038,IL0005930388,1.33227,12832,12790.00,12850.0000,No,100330040,51.64,60.00,100330040.00,60198024.00,1,6658,05/12/2021
LIVEPERSON,LPSN,1123017,US5381461012,1.31506,7600,11250.00,11030.0000,No,67554435,93.44,100.00,67554435.00,67554435.00,1,6962,05/12/2021
ENLIGHT ENERGY,ENLT,720011,IL0007200111,1.20520,6968,753.20,750.2000,No,925106586,98.23,100.00,924718585.00,924718585.00,1,6817,05/12/2021
SHUFERSAL,SAE,777037,IL0007770378,1.19921,6930,2612.00,2597.0000,No,265326677,99.94,100.00,265326677.00,265326677.00,1,6886,05/12/2021
ISRAEL CORP,ILCO,576017,IL0005760173,1.11555,10745,139570.00,136470.0000,No,7698467,48.75,60.00,7698467.00,4619080.20,1,5122,05/12/2021
BIG,BIG,1097260,IL0010972607,1.10262,10626,50250.00,50200.0000,No,21148809,51.42,60.00,21134810.00,12680886.00,1,5459,05/12/2021
PHOENIX,PHOE,767012,IL0007670123,1.06730,10283,4072.00,4024.0000,No,252530673,58.79,60.00,252456348.00,151473808.80,1,5974,05/12/2021
CLAL INSURANCE,CLIS,224014,IL0002240146,0.93188,5386,7961.00,7943.0000,No,67649151,84.99,100.00,67647579.00,67647579.00,1,4567,05/12/2021
AIRPORT CITY,ARPT,1095835,IL0010958358,0.91261,8790,7061.00,7026.0000,No,124488481,52.41,60.00,124488481.00,74693088.60,1,4584,05/12/2021
ENERGEAN,ENOG,1155290,GB00BG12Y042,0.90581,6543,3695.00,3675.0000,No,177089406,61.48,80.00,177089406.00,141671524.80,1,4001,05/12/2021
SHIKUN & BINUI,SKBN,1081942,IL0010819428,0.89122,8586,1996.00,1957.0000,No,430159008,53.30,60.00,430064791.00,258038874.60,1,4487,05/12/2021
STRAUSS GROUP,STRS,746016,IL0007460160,0.89049,11441,9841.00,9755.0000,No,116253620,42.84,45.00,116207835.00,52293525.75,1,4858,05/12/2021
AMOT,AMOT,1097278,IL0010972789,0.87187,11201,2532.00,2511.0000,No,442599195,44.00,45.00,442217130.00,198997708.50,1,4890,05/12/2021
ELECTRA,ELTR,739037,IL0007390375,0.86503,8332,218000.00,216050.0000,No,3821918,51.88,60.00,3821918.00,2293150.80,1,4284,05/12/2021
CAMTEK,CAMT,1095264,IL0010952641,0.83566,6037,13810.00,14040.0000,No,43712486,61.08,80.00,43712486.00,34969988.80,1,3749,05/12/2021
FORMULA,FORTY,256016,IL0002560162,0.80432,5810,37990.00,37850.0000,No,15294267,62.51,80.00,15294267.00,12235413.60,1,3619,05/12/2021
HAREL,HARL,585018,IL0005850180,0.78348,7536,3534.00,3522.0000,No,213218816,53.12,60.00,213535786.00,128121471.60,1,3989,05/12/2021
FOX,FOX,1087022,IL0010870223,0.77694,7483,55000.00,55400.0000,No,13606183,57.27,60.00,13606183.00,8163709.80,1,4317,05/12/2021
SHAPIR      ENG,SPEN,1133875,IL0011338758,0.77634,9972,2792.00,2750.0000,No,357177110,39.70,45.00,357095603.00,160693021.35,1,3899,05/12/2021
MEGA OR,MGOR,1104488,IL0011044885,0.71481,5164,14200.00,14310.0000,No,36364246,61.51,80.00,36364246.00,29091396.80,1,3201,05/12/2021
REIT 1,RIT1,1098920,IL0010989205,0.69049,3991,2225.00,2227.0000,No,179387866,98.23,100.00,179345361.00,179345361.00,1,3924,05/12/2021
DANEL,DANE,314013,IL0003140139,0.66985,3871,71500.00,71500.0000,No,5414159,87.42,100.00,5414159.00,5414159.00,1,3384,05/12/2021
MAYTRONICS,MTRN,1091065,IL0010910656,0.66349,8521,7800.00,7780.0000,No,109243485,43.70,45.00,109241880.00,49158846.00,1,3714,05/12/2021
ASHTROM GROUP,ASHG,1132315,IL0011323156,0.66060,8484,8400.00,8431.0000,No,100997082,37.86,45.00,100997082.00,45448686.90,1,3224,05/12/2021
HILAN,HLAN,1084698,IL0010846983,0.64128,4633,20550.00,20240.0000,No,22542677,66.64,80.00,22542677.00,18034141.60,1,3041,05/12/2021
PARTNER,PTNR,1083484,IL0010834849,0.64125,4651,2518.00,2578.0000,No,184718263,73.01,80.00,183966638.00,147173310.40,1,3477,05/12/2021
KENON,KEN,1134139,SG9999012629,0.63560,8163,15150.00,15200.0000,No,53879117,39.45,45.00,53879117.00,24245602.65,1,3231,05/12/2021
PAZ OIL,PZOL,1100007,IL0011000077,0.62739,3626,38000.00,37910.0000,No,9541830,99.98,100.00,9541472.00,9541472.00,1,3617,05/12/2021
MATRIX,MTRX,445015,IL0004450156,0.61088,5884,9400.00,9400.0000,No,62594515,51.08,60.00,62594515.00,37556709.00,1,3005,05/12/2021
NEWMED ENERG PU,NWMD,475020,IL0004750209,0.60855,7815,665.80,674.9000,No,1173814691,44.80,45.00,1173814691.00,528216610.95,1,3549,05/12/2021
SAPIENS,SPNS,1087659,KYG7T16G1039,0.60285,5807,10600.00,10660.0000,No,54779020,55.38,60.00,54779020.00,32867412.00,1,3234,05/12/2021
OPC ENERGY,OPCE,1141571,IL0011415713,0.53843,6917,3420.00,3458.0000,No,202238486,41.23,45.00,202185744.00,90983584.80,1,2883,05/12/2021
ISRACARD,ISCD,1157403,IL0011574030,0.53122,3070,1535.00,1516.0000,No,200000000,100.00,100.00,200000000.00,200000000.00,1,3032,05/12/2021
FIBI HOLDINGS,FIBIH,763011,IL0007630119,0.52083,5017,14150.00,14110.0000,No,35452640,47.86,60.00,35452640.00,21271584.00,1,2394,05/12/2021
DELEK GROUP,DLEKG,1084128,IL0010841281,0.50086,4824,26380.00,25980.0000,No,18287493,48.03,60.00,18287493.00,10972495.80,1,2282,05/12/2021
SUMMIT,SMT,1081686,IL0010816861,0.49746,4791,6489.00,6549.0000,No,73839173,47.98,60.00,73839173.00,44303503.80,1,2320,05/12/2021
ENERGIX,ENRG,1123355,IL0011233553,0.49446,6351,1301.00,1320.0000,No,488143881,44.51,45.00,488091881.00,219641346.45,1,2868,05/12/2021
AUDIOCODES,AUDC,1082965,IL0010829658,0.47850,3457,10700.00,10900.0000,No,32304723,71.03,80.00,32304723.00,25843778.40,1,2501,05/12/2021
ISRAEL CANADA,ISCN,434019,IL0004340191,0.46463,5967,2042.00,2032.0000,No,292215357,41.94,45.00,292215357.00,131496910.65,1,2490,05/12/2021
EQUITAL,EQTL,755017,IL0007550176,0.44509,4287,11800.00,11580.0000,No,36331037,45.67,60.00,36331037.00,21798622.20,1,1921,05/12/2021
ONE TECHNOLOGI,ONE,161018,IL0001610182,0.44253,4262,5960.00,5929.0000,No,71517100,51.29,60.00,71517100.00,42910260.00,1,2175,05/12/2021
DIMRI,DIMRI,1090315,IL0010903156,0.43381,5571,29780.00,29720.0000,No,18707871,36.93,45.00,18707871.00,8418541.95,1,2053,05/12/2021
PERION NETWORK,PERI,1095819,IL0010958192,0.43041,3117,7517.00,7295.0000,No,41462566,85.98,100.00,33090474.00,33090474.00,1,2601,05/12/2021
DELTA GALIL,DELG,627034,IL0006270347,0.42283,5433,21240.00,20960.0000,No,25579176,40.82,45.00,25565567.00,11504505.15,1,2189,05/12/2021
DELEK AUTOMOTIV,DLEA,829010,IL0008290103,0.41939,4053,4326.00,4327.0000,No,93690969,54.50,60.00,93376959.00,56026175.40,1,2209,05/12/2021
MIGDAL INSUR.,MGDL,1081165,IL0010811656,0.41861,5376,510.10,512.9000,No,1053908234,35.72,45.00,1053908234.00,474258705.30,1,1931,05/12/2021
SELLA REAL EST,SLARL,1109644,IL0011096448,0.41745,2415,1120.00,1108.0000,No,215609622,97.29,100.00,215399000.00,215399000.00,1,2324,05/12/2021
